startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2024-10-02T23:00:00Z,APXMIDP,2024-10-03,1,82.09,1171.95
2024-10-02T23:30:00Z,APXMIDP,2024-10-03,2,78.2,936.3
2024-10-03T00:00:00Z,APXMIDP,2024-10-03,3,75.56,968.5
2024-10-03T00:30:00Z,APXMIDP,2024-10-03,4,82.4,1076.05
2024-10-03T01:00:00Z,APXMIDP,2024-10-03,5,99.64,1879.15
2024-10-03T01:30:00Z,APXMIDP,2024-10-03,6,86.86,1364.35
2024-10-03T02:00:00Z,APXMIDP,2024-10-03,7,81.18,1021.8
2024-10-03T02:30:00Z,APXMIDP,2024-10-03,8,80.29,1009.15
2024-10-03T03:00:00Z,APXMIDP,2024-10-03,9,74.51,1027.45
2024-10-03T03:30:00Z,APXMIDP,2024-10-03,10,77.71,1181.8
2024-10-03T04:00:00Z,APXMIDP,2024-10-03,11,80.14,1287.35
2024-10-03T04:30:00Z,APXMIDP,2024-10-03,12,74.78,1701.7
2024-10-03T05:00:00Z,APXMIDP,2024-10-03,13,88.57,1742.4
2024-10-03T05:30:00Z,APXMIDP,2024-10-03,14,85.25,1647.55
2024-10-03T06:00:00Z,APXMIDP,2024-10-03,15,101.89,1616.2
2024-10-03T06:30:00Z,APXMIDP,2024-10-03,16,109.73,2212.1
2024-10-03T07:00:00Z,APXMIDP,2024-10-03,17,110.45,1632.5
2024-10-03T07:30:00Z,APXMIDP,2024-10-03,18,108.69,1566.25
2024-10-03T08:00:00Z,APXMIDP,2024-10-03,19,99.08,2068.9
2024-10-03T08:30:00Z,APXMIDP,2024-10-03,20,78.04,2242.45
2024-10-03T09:00:00Z,APXMIDP,2024-10-03,21,68.67,2404.9
2024-10-03T09:30:00Z,APXMIDP,2024-10-03,22,64.14,2587.85
2024-10-03T10:00:00Z,APXMIDP,2024-10-03,23,67.72,3118.4
2024-10-03T10:30:00Z,APXMIDP,2024-10-03,24,70.03,3009.8
2024-10-03T11:00:00Z,APXMIDP,2024-10-03,25,69.01,3015.8
2024-10-03T11:30:00Z,APXMIDP,2024-10-03,26,70.25,2700.8
2024-10-03T12:00:00Z,APXMIDP,2024-10-03,27,68.84,2416.65
2024-10-03T12:30:00Z,APXMIDP,2024-10-03,28,68.79,2284.8
2024-10-03T13:00:00Z,APXMIDP,2024-10-03,29,69.1,2350.25
2024-10-03T13:30:00Z,APXMIDP,2024-10-03,30,69.79,2422.65
2024-10-03T14:00:00Z,APXMIDP,2024-10-03,31,71.2,1680.7
2024-10-03T14:30:00Z,APXMIDP,2024-10-03,32,76.43,1654.05
2024-10-03T15:00:00Z,APXMIDP,2024-10-03,33,82.17,2051.0
2024-10-03T15:30:00Z,APXMIDP,2024-10-03,34,83.35,2024.7
2024-10-03T16:00:00Z,APXMIDP,2024-10-03,35,84.84,2431.75
2024-10-03T16:30:00Z,APXMIDP,2024-10-03,36,90.73,2365.6
2024-10-03T17:00:00Z,APXMIDP,2024-10-03,37,101.21,2638.9
2024-10-03T17:30:00Z,APXMIDP,2024-10-03,38,104.82,2327.15
2024-10-03T18:00:00Z,APXMIDP,2024-10-03,39,105.87,2383.1
2024-10-03T18:30:00Z,APXMIDP,2024-10-03,40,99.04,2364.45
2024-10-03T19:00:00Z,APXMIDP,2024-10-03,41,82.48,1625.0
2024-10-03T19:30:00Z,APXMIDP,2024-10-03,42,77.84,2141.05
2024-10-03T20:00:00Z,APXMIDP,2024-10-03,43,81.11,1915.85
2024-10-03T20:30:00Z,APXMIDP,2024-10-03,44,76.05,1986.2
2024-10-03T21:00:00Z,APXMIDP,2024-10-03,45,78.79,1689.7
2024-10-03T21:30:00Z,APXMIDP,2024-10-03,46,78.43,1904.25
2024-10-03T22:00:00Z,APXMIDP,2024-10-03,47,71.32,1322.45
2024-10-03T22:30:00Z,APXMIDP,2024-10-03,48,71.42,1035.65
