settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,133.9,133.9,133.9,Battery_1,charge,3.0,16.8,3.35
2,133.4,133.4,133.4,Battery_1,charge,3.0,23.5,4.7
3,134.29,134.29,134.29,Battery_1,charge,3.0,30.2,6.05
4,138.18,138.18,138.18,Battery_1,charge,3.0,37.0,7.4
5,175.0,175.0,0.0,Battery_1,hold,0.0,37.0,7.4
6,143.67,143.67,143.67,Battery_1,charge,3.0,43.8,8.75
7,142.17,142.17,142.17,Battery_1,charge,3.0,50.5,10.1
8,145.42,145.42,145.42,Battery_1,charge,3.0,57.2,11.45
9,145.85,145.85,145.85,Battery_1,charge,3.0,64.0,12.8
10,142.15,142.15,142.15,Battery_1,charge,3.0,70.8,14.15
11,152.15,152.15,152.15,Battery_1,charge,3.0,77.5,15.5
12,165.94,165.94,165.94,Battery_1,charge,2.56,83.2,16.65
13,171.27,171.27,0.0,Battery_1,hold,0.0,83.2,16.65
14,160.0,160.0,160.0,Battery_1,charge,3.0,90.0,18.0
15,215.0,215.0,215.0,Battery_1,discharge,3.0,81.7,16.33
16,225.28,225.28,225.28,Battery_1,discharge,3.0,73.3,14.67
17,215.0,215.0,215.0,Battery_1,discharge,3.0,65.0,13.0
18,223.0,223.0,223.0,Battery_1,discharge,3.0,56.7,11.33
19,215.0,215.0,215.0,Battery_1,discharge,3.0,48.3,9.67
20,138.21,138.21,138.21,Battery_1,charge,3.0,55.1,11.02
21,136.0,136.0,136.0,Battery_1,charge,3.0,61.8,12.37
22,136.0,136.0,136.0,Battery_1,charge,3.0,68.6,13.72
23,154.74,154.74,154.74,Battery_1,charge,3.0,75.3,15.07
24,209.0,209.0,0.0,Battery_1,hold,0.0,75.3,15.07
25,212.0,212.0,212.0,Battery_1,discharge,3.0,67.0,13.4
26,214.9,214.9,214.9,Battery_1,discharge,3.0,58.7,11.73
27,214.9,214.9,214.9,Battery_1,discharge,3.0,50.3,10.07
28,212.0,212.0,212.0,Battery_1,discharge,3.0,42.0,8.4
29,186.26,186.26,0.0,Battery_1,hold,0.0,42.0,8.4
30,170.0,170.0,170.0,Battery_1,charge,2.0,46.5,9.3
31,212.0,212.0,212.0,Battery_1,discharge,3.0,38.2,7.63
32,147.68,147.68,147.68,Battery_1,charge,3.0,44.9,8.98
33,151.28,151.28,151.28,Battery_1,charge,3.0,51.7,10.33
34,249.0,249.0,249.0,Battery_1,discharge,3.0,43.3,8.67
35,216.76,216.76,216.76,Battery_1,discharge,3.0,35.0,7.0
36,202.67,202.67,0.0,Battery_1,hold,0.0,35.0,7.0
37,221.13,221.13,221.13,Battery_1,discharge,3.0,26.7,5.33
38,220.2,220.2,220.2,Battery_1,discharge,3.0,18.3,3.67
39,219.26,219.26,219.26,Battery_1,discharge,3.0,10.0,2.0
40,204.0,204.0,0.0,Battery_1,hold,0.0,10.0,2.0
41,207.18,207.18,0.0,Battery_1,hold,0.0,10.0,2.0
42,152.59,152.59,0.0,Battery_1,hold,0.0,10.0,2.0
43,144.68,144.68,0.0,Battery_1,hold,0.0,10.0,2.0
44,127.1,127.1,0.0,Battery_1,hold,0.0,10.0,2.0
45,135.1,135.1,0.0,Battery_1,hold,0.0,10.0,2.0
46,125.0,125.0,125.0,Battery_1,charge,0.7,11.6,2.32
47,121.0,121.0,121.0,Battery_1,charge,3.0,18.3,3.67
48,209.4,209.4,209.4,Battery_1,discharge,3.0,10.0,2.0
1,133.9,133.9,133.9,Battery_2,charge,7.5,13.4,13.38
2,133.4,133.4,133.4,Battery_2,charge,7.5,16.8,16.75
3,134.29,134.29,134.29,Battery_2,charge,7.5,20.1,20.12
4,138.18,138.18,138.18,Battery_2,charge,7.5,23.5,23.5
5,175.0,175.0,0.0,Battery_2,hold,0.0,23.5,23.5
6,143.67,143.67,143.67,Battery_2,charge,7.5,26.9,26.88
7,142.17,142.17,142.17,Battery_2,charge,7.5,30.2,30.25
8,145.42,145.42,145.42,Battery_2,charge,7.5,33.6,33.62
9,145.85,145.85,145.85,Battery_2,charge,7.5,37.0,37.0
10,142.15,142.15,142.15,Battery_2,charge,7.5,40.4,40.38
11,152.15,152.15,152.15,Battery_2,charge,7.5,43.8,43.75
12,165.94,165.94,165.94,Battery_2,charge,7.5,47.1,47.12
13,171.27,171.27,0.0,Battery_2,hold,0.0,47.1,47.12
14,160.0,160.0,160.0,Battery_2,charge,7.5,50.5,50.5
15,215.0,215.0,215.0,Battery_2,discharge,7.5,46.3,46.33
16,225.28,225.28,225.28,Battery_2,discharge,7.5,42.2,42.17
17,215.0,215.0,215.0,Battery_2,discharge,7.5,38.0,38.0
18,223.0,223.0,223.0,Battery_2,discharge,7.5,33.8,33.83
19,215.0,215.0,215.0,Battery_2,discharge,7.5,29.7,29.67
20,138.21,138.21,138.21,Battery_2,charge,7.5,33.0,33.04
21,136.0,136.0,136.0,Battery_2,charge,7.5,36.4,36.42
22,136.0,136.0,136.0,Battery_2,charge,7.5,39.8,39.79
23,154.74,154.74,154.74,Battery_2,charge,7.5,43.2,43.17
24,209.0,209.0,0.0,Battery_2,hold,0.0,43.2,43.17
25,212.0,212.0,212.0,Battery_2,discharge,7.5,39.0,39.0
26,214.9,214.9,214.9,Battery_2,discharge,7.5,34.8,34.83
27,214.9,214.9,214.9,Battery_2,discharge,7.5,30.7,30.67
