settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,143.13,Battery_1,discharge,4.0,38.9,7.78
2,136.59,Battery_1,discharge,4.0,27.8,5.56
3,131.04,Battery_1,discharge,2.4,21.1,4.22
4,131.24,Battery_1,discharge,4.0,10.0,2.0
5,129.93,Battery_1,hold,0.0,10.0,2.0
6,130.39,Battery_1,hold,0.0,10.0,2.0
7,128.32,Battery_1,hold,0.0,10.0,2.0
8,129.71,Battery_1,hold,0.0,10.0,2.0
9,129.36,Battery_1,hold,0.0,10.0,2.0
10,128.9,Battery_1,hold,0.0,10.0,2.0
11,129.72,Battery_1,hold,0.0,10.0,2.0
12,128.1,Battery_1,hold,0.0,10.0,2.0
13,128.82,Battery_1,hold,0.0,10.0,2.0
14,129.33,Battery_1,hold,0.0,10.0,2.0
15,130.42,Battery_1,hold,0.0,10.0,2.0
16,123.56,Battery_1,hold,0.0,10.0,2.0
17,124.08,Battery_1,hold,0.0,10.0,2.0
18,108.21,Battery_1,hold,0.0,10.0,2.0
19,91.62,Battery_1,hold,0.0,10.0,2.0
20,75.04,Battery_1,hold,0.0,10.0,2.0
21,56.08,Battery_1,hold,0.0,10.0,2.0
22,42.73,Battery_1,charge,3.56,18.0,3.6
23,19.95,Battery_1,charge,4.0,27.0,5.4
24,13.48,Battery_1,charge,4.0,36.0,7.2
25,13.63,Battery_1,charge,4.0,45.0,9.0
26,21.92,Battery_1,charge,4.0,54.0,10.8
27,34.44,Battery_1,charge,4.0,63.0,12.6
28,31.89,Battery_1,charge,4.0,72.0,14.4
29,34.11,Battery_1,charge,4.0,81.0,16.2
30,39.08,Battery_1,charge,4.0,90.0,18.0
31,58.64,Battery_1,hold,0.0,90.0,18.0
32,69.08,Battery_1,hold,0.0,90.0,18.0
33,100.28,Battery_1,hold,0.0,90.0,18.0
34,106.16,Battery_1,hold,0.0,90.0,18.0
35,130.04,Battery_1,hold,0.0,90.0,18.0
36,148.28,Battery_1,hold,0.0,90.0,18.0
37,152.61,Battery_1,hold,0.0,90.0,18.0
38,154.08,Battery_1,hold,0.0,90.0,18.0
39,165.67,Battery_1,discharge,4.0,78.9,15.78
40,167.64,Battery_1,discharge,4.0,67.8,13.56
41,168.09,Battery_1,discharge,4.0,56.7,11.33
42,163.71,Battery_1,discharge,4.0,45.6,9.11
43,166.09,Battery_1,discharge,4.0,34.4,6.89
44,164.69,Battery_1,discharge,4.0,23.3,4.67
45,161.02,Battery_1,discharge,4.0,12.2,2.44
46,154.26,Battery_1,discharge,0.8,10.0,2.0
47,150.14,Battery_1,hold,0.0,10.0,2.0
48,146.07,Battery_1,hold,0.0,10.0,2.0
1,143.13,Battery_2,discharge,12.5,43.1,43.06
2,136.59,Battery_2,discharge,12.5,36.1,36.11
3,131.04,Battery_2,discharge,12.5,29.2,29.17
4,131.24,Battery_2,discharge,12.5,22.2,22.22
5,129.93,Battery_2,hold,0.0,22.2,22.22
6,130.39,Battery_2,discharge,9.5,16.9,16.94
7,128.32,Battery_2,hold,0.0,16.9,16.94
8,129.71,Battery_2,hold,0.0,16.9,16.94
9,129.36,Battery_2,hold,0.0,16.9,16.94
10,128.9,Battery_2,hold,0.0,16.9,16.94
11,129.72,Battery_2,hold,0.0,16.9,16.94
12,128.1,Battery_2,hold,0.0,16.9,16.94
13,128.82,Battery_2,hold,0.0,16.9,16.94
14,129.33,Battery_2,hold,0.0,16.9,16.94
15,130.42,Battery_2,discharge,12.5,10.0,10.0
16,123.56,Battery_2,hold,0.0,10.0,10.0
17,124.08,Battery_2,hold,0.0,10.0,10.0
18,108.21,Battery_2,hold,0.0,10.0,10.0
19,91.62,Battery_2,charge,12.5,15.6,15.62
20,75.04,Battery_2,charge,12.5,21.2,21.25
21,56.08,Battery_2,charge,12.5,26.9,26.88
22,42.73,Battery_2,charge,12.5,32.5,32.5
23,19.95,Battery_2,charge,12.5,38.1,38.12
24,13.48,Battery_2,charge,12.5,43.8,43.75
25,13.63,Battery_2,charge,12.5,49.4,49.38
26,21.92,Battery_2,charge,12.5,55.0,55.0
27,34.44,Battery_2,charge,12.5,60.6,60.62
28,31.89,Battery_2,charge,12.5,66.2,66.25
29,34.11,Battery_2,charge,12.5,71.9,71.88
30,39.08,Battery_2,charge,12.5,77.5,77.5
31,58.64,Battery_2,charge,12.5,83.1,83.12
32,69.08,Battery_2,charge,12.5,88.8,88.75
33,100.28,Battery_2,charge,2.78,90.0,90.0
34,106.16,Battery_2,hold,0.0,90.0,90.0
35,130.04,Battery_2,hold,0.0,90.0,90.0
36,148.28,Battery_2,discharge,6.5,86.4,86.39
37,152.61,Battery_2,discharge,12.5,79.4,79.44
38,154.08,Battery_2,discharge,12.5,72.5,72.5
39,165.67,Battery_2,discharge,12.5,65.6,65.56
40,167.64,Battery_2,discharge,12.5,58.6,58.61
41,168.09,Battery_2,discharge,12.5,51.7,51.67
42,163.71,Battery_2,discharge,12.5,44.7,44.72
43,166.09,Battery_2,discharge,12.5,37.8,37.78
44,164.69,Battery_2,discharge,12.5,30.8,30.83
45,161.02,Battery_2,discharge,12.5,23.9,23.89
46,154.26,Battery_2,discharge,12.5,16.9,16.94
47,150.14,Battery_2,discharge,12.5,10.0,10.0
48,146.07,Battery_2,hold,0.0,10.0,10.0
1,143.13,Battery_3,discharge,25.0,43.1,86.11
2,136.59,Battery_3,discharge,25.0,36.1,72.22
3,131.04,Battery_3,discharge,25.0,29.2,58.33
4,131.24,Battery_3,discharge,25.0,22.2,44.44
5,129.93,Battery_3,hold,0.0,22.2,44.44
6,130.39,Battery_3,discharge,19.0,16.9,33.89
7,128.32,Battery_3,hold,0.0,16.9,33.89
8,129.71,Battery_3,hold,0.0,16.9,33.89
9,129.36,Battery_3,hold,0.0,16.9,33.89
10,128.9,Battery_3,hold,0.0,16.9,33.89
11,129.72,Battery_3,hold,0.0,16.9,33.89
12,128.1,Battery_3,hold,0.0,16.9,33.89
13,128.82,Battery_3,hold,0.0,16.9,33.89
14,129.33,Battery_3,hold,0.0,16.9,33.89
15,130.42,Battery_3,discharge,25.0,10.0,20.0
16,123.56,Battery_3,hold,0.0,10.0,20.0
17,124.08,Battery_3,hold,0.0,10.0,20.0
18,108.21,Battery_3,hold,0.0,10.0,20.0
19,91.62,Battery_3,charge,25.0,15.6,31.25
20,75.04,Battery_3,charge,25.0,21.2,42.5
21,56.08,Battery_3,charge,25.0,26.9,53.75
22,42.73,Battery_3,charge,25.0,32.5,65.0
23,19.95,Battery_3,charge,25.0,38.1,76.25
24,13.48,Battery_3,charge,25.0,43.8,87.5
25,13.63,Battery_3,charge,25.0,49.4,98.75
26,21.92,Battery_3,charge,25.0,55.0,110.0
27,34.44,Battery_3,charge,25.0,60.6,121.25
28,31.89,Battery_3,charge,25.0,66.2,132.5
29,34.11,Battery_3,charge,25.0,71.9,143.75
30,39.08,Battery_3,charge,25.0,77.5,155.0
31,58.64,Battery_3,charge,25.0,83.1,166.25
32,69.08,Battery_3,charge,25.0,88.8,177.5
33,100.28,Battery_3,charge,5.56,90.0,180.0
34,106.16,Battery_3,hold,0.0,90.0,180.0
35,130.04,Battery_3,hold,0.0,90.0,180.0
36,148.28,Battery_3,discharge,13.0,86.4,172.78
37,152.61,Battery_3,discharge,25.0,79.4,158.89
38,154.08,Battery_3,discharge,25.0,72.5,145.0
39,165.67,Battery_3,discharge,25.0,65.6,131.11
40,167.64,Battery_3,discharge,25.0,58.6,117.22
41,168.09,Battery_3,discharge,25.0,51.7,103.33
42,163.71,Battery_3,discharge,25.0,44.7,89.44
43,166.09,Battery_3,discharge,25.0,37.8,75.56
44,164.69,Battery_3,discharge,25.0,30.8,61.67
45,161.02,Battery_3,discharge,25.0,23.9,47.78
46,154.26,Battery_3,discharge,25.0,16.9,33.89
47,150.14,Battery_3,discharge,25.0,10.0,20.0
48,146.07,Battery_3,hold,0.0,10.0,20.0
1,143.13,Battery_4,discharge,10.0,43.1,34.44
2,136.59,Battery_4,discharge,10.0,36.1,28.89
3,131.04,Battery_4,discharge,10.0,29.2,23.33
4,131.24,Battery_4,discharge,10.0,22.2,17.78
5,129.93,Battery_4,hold,0.0,22.2,17.78
6,130.39,Battery_4,discharge,7.6,16.9,13.56
7,128.32,Battery_4,hold,0.0,16.9,13.56
8,129.71,Battery_4,hold,0.0,16.9,13.56
9,129.36,Battery_4,hold,0.0,16.9,13.56
10,128.9,Battery_4,hold,0.0,16.9,13.56
11,129.72,Battery_4,hold,0.0,16.9,13.56
12,128.1,Battery_4,hold,0.0,16.9,13.56
13,128.82,Battery_4,hold,0.0,16.9,13.56
14,129.33,Battery_4,hold,0.0,16.9,13.56
15,130.42,Battery_4,discharge,10.0,10.0,8.0
16,123.56,Battery_4,hold,0.0,10.0,8.0
17,124.08,Battery_4,hold,0.0,10.0,8.0
18,108.21,Battery_4,hold,0.0,10.0,8.0
19,91.62,Battery_4,charge,10.0,15.6,12.5
20,75.04,Battery_4,charge,10.0,21.2,17.0
21,56.08,Battery_4,charge,10.0,26.9,21.5
22,42.73,Battery_4,charge,10.0,32.5,26.0
23,19.95,Battery_4,charge,10.0,38.1,30.5
24,13.48,Battery_4,charge,10.0,43.8,35.0
25,13.63,Battery_4,charge,10.0,49.4,39.5
26,21.92,Battery_4,charge,10.0,55.0,44.0
27,34.44,Battery_4,charge,10.0,60.6,48.5
28,31.89,Battery_4,charge,10.0,66.2,53.0
29,34.11,Battery_4,charge,10.0,71.9,57.5
30,39.08,Battery_4,charge,10.0,77.5,62.0
31,58.64,Battery_4,charge,10.0,83.1,66.5
32,69.08,Battery_4,charge,10.0,88.8,71.0
33,100.28,Battery_4,charge,2.22,90.0,72.0
34,106.16,Battery_4,hold,0.0,90.0,72.0
35,130.04,Battery_4,hold,0.0,90.0,72.0
36,148.28,Battery_4,discharge,5.2,86.4,69.11
37,152.61,Battery_4,discharge,10.0,79.4,63.56
38,154.08,Battery_4,discharge,10.0,72.5,58.0
39,165.67,Battery_4,discharge,10.0,65.6,52.44
40,167.64,Battery_4,discharge,10.0,58.6,46.89
41,168.09,Battery_4,discharge,10.0,51.7,41.33
42,163.71,Battery_4,discharge,10.0,44.7,35.78
43,166.09,Battery_4,discharge,10.0,37.8,30.22
44,164.69,Battery_4,discharge,10.0,30.8,24.67
45,161.02,Battery_4,discharge,10.0,23.9,19.11
46,154.26,Battery_4,discharge,10.0,16.9,13.56
47,150.14,Battery_4,discharge,10.0,10.0,8.0
48,146.07,Battery_4,hold,0.0,10.0,8.0
1,143.13,Battery_5,discharge,20.0,43.1,68.89
2,136.59,Battery_5,discharge,20.0,36.1,57.78
3,131.04,Battery_5,discharge,20.0,29.2,46.67
4,131.24,Battery_5,discharge,20.0,22.2,35.56
5,129.93,Battery_5,hold,0.0,22.2,35.56
6,130.39,Battery_5,discharge,15.2,16.9,27.11
7,128.32,Battery_5,hold,0.0,16.9,27.11
8,129.71,Battery_5,hold,0.0,16.9,27.11
9,129.36,Battery_5,hold,0.0,16.9,27.11
10,128.9,Battery_5,hold,0.0,16.9,27.11
11,129.72,Battery_5,hold,0.0,16.9,27.11
12,128.1,Battery_5,hold,0.0,16.9,27.11
13,128.82,Battery_5,hold,0.0,16.9,27.11
14,129.33,Battery_5,hold,0.0,16.9,27.11
15,130.42,Battery_5,discharge,20.0,10.0,16.0
16,123.56,Battery_5,hold,0.0,10.0,16.0
17,124.08,Battery_5,hold,0.0,10.0,16.0
18,108.21,Battery_5,hold,0.0,10.0,16.0
19,91.62,Battery_5,charge,20.0,15.6,25.0
20,75.04,Battery_5,charge,20.0,21.2,34.0
21,56.08,Battery_5,charge,20.0,26.9,43.0
22,42.73,Battery_5,charge,20.0,32.5,52.0
23,19.95,Battery_5,charge,20.0,38.1,61.0
24,13.48,Battery_5,charge,20.0,43.8,70.0
25,13.63,Battery_5,charge,20.0,49.4,79.0
26,21.92,Battery_5,charge,20.0,55.0,88.0
27,34.44,Battery_5,charge,20.0,60.6,97.0
28,31.89,Battery_5,charge,20.0,66.2,106.0
29,34.11,Battery_5,charge,20.0,71.9,115.0
30,39.08,Battery_5,charge,20.0,77.5,124.0
31,58.64,Battery_5,charge,20.0,83.1,133.0
32,69.08,Battery_5,charge,20.0,88.8,142.0
33,100.28,Battery_5,charge,4.44,90.0,144.0
34,106.16,Battery_5,hold,0.0,90.0,144.0
35,130.04,Battery_5,hold,0.0,90.0,144.0
36,148.28,Battery_5,discharge,10.4,86.4,138.22
37,152.61,Battery_5,discharge,20.0,79.4,127.11
38,154.08,Battery_5,discharge,20.0,72.5,116.0
39,165.67,Battery_5,discharge,20.0,65.6,104.89
40,167.64,Battery_5,discharge,20.0,58.6,93.78
41,168.09,Battery_5,discharge,20.0,51.7,82.67
42,163.71,Battery_5,discharge,20.0,44.7,71.56
43,166.09,Battery_5,discharge,20.0,37.8,60.44
44,164.69,Battery_5,discharge,20.0,30.8,49.33
45,161.02,Battery_5,discharge,20.0,23.9,38.22
46,154.26,Battery_5,discharge,20.0,16.9,27.11
47,150.14,Battery_5,discharge,20.0,10.0,16.0
48,146.07,Battery_5,hold,0.0,10.0,16.0
