settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2025-03-13,1,0.0,6390.765,3525.435,9916.2,9916.2
2025-03-13,2,0.0,6390.765,3525.435,9916.2,9916.2
2025-03-13,3,0.0,6469.403,3441.941,9911.344,9911.344
2025-03-13,4,0.0,6469.403,3441.941,9911.344,9911.344
2025-03-13,5,0.0,6362.539,3259.132,9621.671,9621.671
2025-03-13,6,0.0,6362.539,3259.132,9621.671,9621.671
2025-03-13,7,0.0,6440.175,3079.26,9519.435,9519.435
2025-03-13,8,0.0,6440.175,3079.26,9519.435,9519.435
2025-03-13,9,0.0,6471.739,2916.967,9388.706,9388.706
2025-03-13,10,0.0,6471.739,2916.967,9388.706,9388.706
2025-03-13,11,0.0,6161.992,2754.6,8916.592,8916.592
2025-03-13,12,0.0,6161.992,2754.6,8916.592,8916.592
2025-03-13,13,53.0,6107.43,2579.296,8686.726,8739.726
2025-03-13,14,245.0,6107.43,2579.296,8686.726,8931.726
2025-03-13,15,679.0,5821.765,2338.667,8160.432000000001,8839.432
2025-03-13,16,1434.0,5821.765,2338.667,8160.432000000001,9594.432
2025-03-13,17,2504.0,5330.805,1962.854,7293.659000000001,9797.659
2025-03-13,18,3566.0,5330.805,1962.854,7293.659000000001,10859.659
2025-03-13,19,4325.0,4768.791,1769.483,6538.274,10863.274
2025-03-13,20,4936.0,4768.791,1769.483,6538.274,11474.274
2025-03-13,21,5589.0,4297.404,1799.383,6096.787,11685.787
2025-03-13,22,6164.0,4297.404,1799.383,6096.787,12260.787
2025-03-13,23,6502.0,3818.677,1736.242,5554.919,12056.919
2025-03-13,24,6641.0,3818.677,1736.242,5554.919,12195.919
2025-03-13,25,6665.0,3371.304,1632.351,5003.655000000001,11668.655
2025-03-13,26,6643.0,3371.304,1632.351,5003.655000000001,11646.655
2025-03-13,27,6601.0,2952.305,1596.281,4548.585999999999,11149.586
2025-03-13,28,6384.0,2952.305,1596.281,4548.585999999999,10932.586
2025-03-13,29,5845.0,3015.604,1501.31,4516.914,10361.914
2025-03-13,30,5089.0,3015.604,1501.31,4516.914,9605.914
2025-03-13,31,4252.0,2990.306,1429.095,4419.401,8671.401
2025-03-13,32,3342.0,2990.306,1429.095,4419.401,7761.401
2025-03-13,33,2360.0,2895.011,1327.193,4222.204,6582.204
2025-03-13,34,1407.0,2895.011,1327.193,4222.204,5629.204
2025-03-13,35,612.0,2556.566,1088.092,3644.658,4256.657999999999
2025-03-13,36,108.0,2556.566,1088.092,3644.658,3752.658
2025-03-13,37,0.0,2433.409,1053.014,3486.423,3486.423
2025-03-13,38,0.0,2433.409,1053.014,3486.423,3486.423
2025-03-13,39,0.0,2069.704,1127.193,3196.897,3196.897
2025-03-13,40,0.0,2069.704,1127.193,3196.897,3196.897
2025-03-13,41,0.0,1848.806,1174.794,3023.6000000000004,3023.6000000000004
2025-03-13,42,0.0,1848.806,1174.794,3023.6000000000004,3023.6000000000004
2025-03-13,43,0.0,1620.953,1148.5,2769.453,2769.453
2025-03-13,44,0.0,1620.953,1148.5,2769.453,2769.453
2025-03-13,45,0.0,1421.998,1121.801,2543.799,2543.799
2025-03-13,46,0.0,1421.998,1121.801,2543.799,2543.799
2025-03-13,47,0.0,1358.644,1066.255,2424.8990000000003,2424.8990000000003
2025-03-13,48,0.0,1358.644,1066.255,2424.8990000000003,2424.8990000000003
