settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,84.29,Battery_1,hold,0.0,50.0,10.0
2,81.7,Battery_1,hold,0.0,50.0,10.0
3,79.04,Battery_1,hold,0.0,50.0,10.0
4,82.79,Battery_1,hold,0.0,50.0,10.0
5,78.84,Battery_1,hold,0.0,50.0,10.0
6,83.25,Battery_1,hold,0.0,50.0,10.0
7,78.99,Battery_1,hold,0.0,50.0,10.0
8,78.62,Battery_1,hold,0.0,50.0,10.0
9,76.77,Battery_1,charge,2.78,56.2,11.25
10,75.53,Battery_1,charge,5.0,67.5,13.5
11,76.06,Battery_1,charge,5.0,78.8,15.75
12,77.07,Battery_1,hold,0.0,78.8,15.75
13,76.13,Battery_1,charge,5.0,90.0,18.0
14,84.71,Battery_1,hold,0.0,90.0,18.0
15,84.35,Battery_1,hold,0.0,90.0,18.0
16,92.38,Battery_1,hold,0.0,90.0,18.0
17,101.61,Battery_1,hold,0.0,90.0,18.0
18,106.29,Battery_1,hold,0.0,90.0,18.0
19,100.19,Battery_1,hold,0.0,90.0,18.0
20,103.65,Battery_1,hold,0.0,90.0,18.0
21,106.85,Battery_1,hold,0.0,90.0,18.0
22,110.29,Battery_1,discharge,5.0,76.1,15.22
23,110.44,Battery_1,discharge,5.0,62.2,12.44
24,112.58,Battery_1,discharge,5.0,48.3,9.67
25,113.34,Battery_1,discharge,5.0,34.4,6.89
26,113.15,Battery_1,discharge,5.0,20.6,4.11
27,104.32,Battery_1,hold,0.0,20.6,4.11
28,98.31,Battery_1,hold,0.0,20.6,4.11
29,97.44,Battery_1,hold,0.0,20.6,4.11
30,98.32,Battery_1,hold,0.0,20.6,4.11
31,95.53,Battery_1,hold,0.0,20.6,4.11
32,98.57,Battery_1,hold,0.0,20.6,4.11
33,96.13,Battery_1,hold,0.0,20.6,4.11
34,94.95,Battery_1,hold,0.0,20.6,4.11
35,89.48,Battery_1,hold,0.0,20.6,4.11
36,91.21,Battery_1,hold,0.0,20.6,4.11
37,98.96,Battery_1,hold,0.0,20.6,4.11
38,100.11,Battery_1,hold,0.0,20.6,4.11
39,98.85,Battery_1,hold,0.0,20.6,4.11
40,103.28,Battery_1,hold,0.0,20.6,4.11
41,107.64,Battery_1,discharge,3.8,10.0,2.0
42,100.07,Battery_1,hold,0.0,10.0,2.0
43,99.66,Battery_1,hold,0.0,10.0,2.0
44,101.56,Battery_1,hold,0.0,10.0,2.0
45,94.62,Battery_1,hold,0.0,10.0,2.0
46,89.28,Battery_1,hold,0.0,10.0,2.0
47,84.23,Battery_1,hold,0.0,10.0,2.0
48,81.17,Battery_1,hold,0.0,10.0,2.0
1,84.29,Battery_2,hold,0.0,50.0,50.0
2,81.7,Battery_2,hold,0.0,50.0,50.0
3,79.04,Battery_2,hold,0.0,50.0,50.0
4,82.79,Battery_2,hold,0.0,50.0,50.0
5,78.84,Battery_2,hold,0.0,50.0,50.0
6,83.25,Battery_2,hold,0.0,50.0,50.0
7,78.99,Battery_2,hold,0.0,50.0,50.0
8,78.62,Battery_2,charge,1.39,50.6,50.62
9,76.77,Battery_2,charge,17.5,58.5,58.5
10,75.53,Battery_2,charge,17.5,66.4,66.38
11,76.06,Battery_2,charge,17.5,74.2,74.25
12,77.07,Battery_2,charge,17.5,82.1,82.12
13,76.13,Battery_2,charge,17.5,90.0,90.0
14,84.71,Battery_2,hold,0.0,90.0,90.0
15,84.35,Battery_2,hold,0.0,90.0,90.0
16,92.38,Battery_2,hold,0.0,90.0,90.0
17,101.61,Battery_2,hold,0.0,90.0,90.0
18,106.29,Battery_2,discharge,17.5,80.3,80.28
19,100.19,Battery_2,hold,0.0,80.3,80.28
20,103.65,Battery_2,hold,0.0,80.3,80.28
21,106.85,Battery_2,discharge,17.5,70.6,70.56
22,110.29,Battery_2,discharge,17.5,60.8,60.83
23,110.44,Battery_2,discharge,17.5,51.1,51.11
24,112.58,Battery_2,discharge,17.5,41.4,41.39
25,113.34,Battery_2,discharge,17.5,31.7,31.67
26,113.15,Battery_2,discharge,17.5,21.9,21.94
27,104.32,Battery_2,discharge,4.0,19.7,19.72
28,98.31,Battery_2,hold,0.0,19.7,19.72
29,97.44,Battery_2,hold,0.0,19.7,19.72
30,98.32,Battery_2,hold,0.0,19.7,19.72
31,95.53,Battery_2,hold,0.0,19.7,19.72
32,98.57,Battery_2,hold,0.0,19.7,19.72
33,96.13,Battery_2,hold,0.0,19.7,19.72
34,94.95,Battery_2,hold,0.0,19.7,19.72
35,89.48,Battery_2,hold,0.0,19.7,19.72
36,91.21,Battery_2,hold,0.0,19.7,19.72
37,98.96,Battery_2,hold,0.0,19.7,19.72
38,100.11,Battery_2,hold,0.0,19.7,19.72
39,98.85,Battery_2,hold,0.0,19.7,19.72
40,103.28,Battery_2,hold,0.0,19.7,19.72
41,107.64,Battery_2,discharge,17.5,10.0,10.0
42,100.07,Battery_2,hold,0.0,10.0,10.0
43,99.66,Battery_2,hold,0.0,10.0,10.0
44,101.56,Battery_2,hold,0.0,10.0,10.0
45,94.62,Battery_2,hold,0.0,10.0,10.0
46,89.28,Battery_2,hold,0.0,10.0,10.0
47,84.23,Battery_2,hold,0.0,10.0,10.0
48,81.17,Battery_2,hold,0.0,10.0,10.0
1,84.29,Battery_3,hold,0.0,50.0,100.0
2,81.7,Battery_3,hold,0.0,50.0,100.0
3,79.04,Battery_3,hold,0.0,50.0,100.0
4,82.79,Battery_3,hold,0.0,50.0,100.0
5,78.84,Battery_3,hold,0.0,50.0,100.0
6,83.25,Battery_3,hold,0.0,50.0,100.0
7,78.99,Battery_3,hold,0.0,50.0,100.0
8,78.62,Battery_3,charge,2.78,50.6,101.25
9,76.77,Battery_3,charge,35.0,58.5,117.0
10,75.53,Battery_3,charge,35.0,66.4,132.75
11,76.06,Battery_3,charge,35.0,74.2,148.5
12,77.07,Battery_3,charge,35.0,82.1,164.25
13,76.13,Battery_3,charge,35.0,90.0,180.0
14,84.71,Battery_3,hold,0.0,90.0,180.0
15,84.35,Battery_3,hold,0.0,90.0,180.0
16,92.38,Battery_3,hold,0.0,90.0,180.0
17,101.61,Battery_3,hold,0.0,90.0,180.0
18,106.29,Battery_3,discharge,35.0,80.3,160.56
19,100.19,Battery_3,hold,0.0,80.3,160.56
20,103.65,Battery_3,hold,0.0,80.3,160.56
21,106.85,Battery_3,discharge,35.0,70.6,141.11
22,110.29,Battery_3,discharge,35.0,60.8,121.67
23,110.44,Battery_3,discharge,35.0,51.1,102.22
24,112.58,Battery_3,discharge,35.0,41.4,82.78
25,113.34,Battery_3,discharge,35.0,31.7,63.33
26,113.15,Battery_3,discharge,35.0,21.9,43.89
27,104.32,Battery_3,discharge,8.0,19.7,39.44
28,98.31,Battery_3,hold,0.0,19.7,39.44
29,97.44,Battery_3,hold,0.0,19.7,39.44
30,98.32,Battery_3,hold,0.0,19.7,39.44
31,95.53,Battery_3,hold,0.0,19.7,39.44
32,98.57,Battery_3,hold,0.0,19.7,39.44
33,96.13,Battery_3,hold,0.0,19.7,39.44
34,94.95,Battery_3,hold,0.0,19.7,39.44
35,89.48,Battery_3,hold,0.0,19.7,39.44
36,91.21,Battery_3,hold,0.0,19.7,39.44
37,98.96,Battery_3,hold,0.0,19.7,39.44
38,100.11,Battery_3,hold,0.0,19.7,39.44
39,98.85,Battery_3,hold,0.0,19.7,39.44
40,103.28,Battery_3,hold,0.0,19.7,39.44
41,107.64,Battery_3,discharge,35.0,10.0,20.0
42,100.07,Battery_3,hold,0.0,10.0,20.0
43,99.66,Battery_3,hold,0.0,10.0,20.0
44,101.56,Battery_3,hold,0.0,10.0,20.0
45,94.62,Battery_3,hold,0.0,10.0,20.0
46,89.28,Battery_3,hold,0.0,10.0,20.0
47,84.23,Battery_3,hold,0.0,10.0,20.0
48,81.17,Battery_3,hold,0.0,10.0,20.0
1,84.29,Battery_4,hold,0.0,50.0,40.0
2,81.7,Battery_4,hold,0.0,50.0,40.0
3,79.04,Battery_4,hold,0.0,50.0,40.0
4,82.79,Battery_4,hold,0.0,50.0,40.0
5,78.84,Battery_4,hold,0.0,50.0,40.0
6,83.25,Battery_4,hold,0.0,50.0,40.0
7,78.99,Battery_4,hold,0.0,50.0,40.0
8,78.62,Battery_4,charge,1.11,50.6,40.5
9,76.77,Battery_4,charge,14.0,58.5,46.8
10,75.53,Battery_4,charge,14.0,66.4,53.1
11,76.06,Battery_4,charge,14.0,74.2,59.4
12,77.07,Battery_4,charge,14.0,82.1,65.7
13,76.13,Battery_4,charge,14.0,90.0,72.0
14,84.71,Battery_4,hold,0.0,90.0,72.0
15,84.35,Battery_4,hold,0.0,90.0,72.0
16,92.38,Battery_4,hold,0.0,90.0,72.0
17,101.61,Battery_4,hold,0.0,90.0,72.0
18,106.29,Battery_4,discharge,14.0,80.3,64.22
19,100.19,Battery_4,hold,0.0,80.3,64.22
20,103.65,Battery_4,hold,0.0,80.3,64.22
21,106.85,Battery_4,discharge,14.0,70.6,56.44
22,110.29,Battery_4,discharge,14.0,60.8,48.67
23,110.44,Battery_4,discharge,14.0,51.1,40.89
24,112.58,Battery_4,discharge,14.0,41.4,33.11
25,113.34,Battery_4,discharge,14.0,31.7,25.33
26,113.15,Battery_4,discharge,14.0,21.9,17.56
27,104.32,Battery_4,discharge,3.2,19.7,15.78
28,98.31,Battery_4,hold,0.0,19.7,15.78
29,97.44,Battery_4,hold,0.0,19.7,15.78
30,98.32,Battery_4,hold,0.0,19.7,15.78
31,95.53,Battery_4,hold,0.0,19.7,15.78
32,98.57,Battery_4,hold,0.0,19.7,15.78
33,96.13,Battery_4,hold,0.0,19.7,15.78
