settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,129.07,129.07,0.0,Battery_1,hold,0.0,10.0,2.0
2,123.52,123.52,0.0,Battery_1,hold,0.0,10.0,2.0
3,126.04,126.04,0.0,Battery_1,hold,0.0,10.0,2.0
4,149.0,149.0,0.0,Battery_1,hold,0.0,10.0,2.0
5,149.0,149.0,0.0,Battery_1,hold,0.0,10.0,2.0
6,149.0,149.0,0.0,Battery_1,hold,0.0,10.0,2.0
7,149.0,149.0,0.0,Battery_1,hold,0.0,10.0,2.0
8,149.0,149.0,0.0,Battery_1,hold,0.0,10.0,2.0
9,149.0,149.0,0.0,Battery_1,hold,0.0,10.0,2.0
10,149.0,149.0,0.0,Battery_1,hold,0.0,10.0,2.0
11,147.91,147.91,0.0,Battery_1,hold,0.0,10.0,2.0
12,144.9,144.9,0.0,Battery_1,hold,0.0,10.0,2.0
13,147.01,147.01,0.0,Battery_1,hold,0.0,10.0,2.0
14,147.51,147.51,0.0,Battery_1,hold,0.0,10.0,2.0
15,96.1,96.1,96.1,Battery_1,charge,3.0,16.8,3.35
16,110.62,110.62,0.0,Battery_1,hold,0.0,16.8,3.35
17,99.73,99.73,99.73,Battery_1,charge,0.7,18.3,3.67
18,134.89,134.89,134.89,Battery_1,discharge,3.0,10.0,2.0
19,100.0,100.0,0.0,Battery_1,hold,0.0,10.0,2.0
20,100.0,100.0,0.0,Battery_1,hold,0.0,10.0,2.0
21,118.3,118.3,0.0,Battery_1,hold,0.0,10.0,2.0
22,95.13,95.13,0.0,Battery_1,hold,0.0,10.0,2.0
23,94.7,94.7,0.0,Battery_1,hold,0.0,10.0,2.0
24,94.7,94.7,94.7,Battery_1,charge,2.56,15.8,3.15
25,92.0,92.0,92.0,Battery_1,charge,3.0,22.5,4.5
26,82.58,82.58,82.58,Battery_1,charge,3.0,29.2,5.85
27,83.78,83.78,83.78,Battery_1,charge,3.0,36.0,7.2
28,78.0,78.0,78.0,Battery_1,charge,3.0,42.8,8.55
29,71.36,71.36,71.36,Battery_1,charge,3.0,49.5,9.9
30,52.0,52.0,52.0,Battery_1,charge,3.0,56.2,11.25
31,52.0,52.0,52.0,Battery_1,charge,3.0,63.0,12.6
32,51.0,51.0,51.0,Battery_1,charge,3.0,69.8,13.95
33,55.0,55.0,55.0,Battery_1,charge,3.0,76.5,15.3
34,58.75,58.75,58.75,Battery_1,charge,3.0,83.2,16.65
35,93.01,93.01,93.01,Battery_1,charge,3.0,90.0,18.0
36,153.0,153.0,153.0,Battery_1,discharge,3.0,81.7,16.33
37,152.77,152.77,152.77,Battery_1,discharge,3.0,73.3,14.67
38,163.41,163.41,163.41,Battery_1,discharge,3.0,65.0,13.0
39,151.0,151.0,151.0,Battery_1,discharge,3.0,56.7,11.33
40,139.55,139.55,139.55,Battery_1,discharge,3.0,48.3,9.67
