settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,91.0,91.0,91.0,Battery_1,charge,3.0,16.8,3.35
2,116.34,116.34,0.0,Battery_1,hold,0.0,16.8,3.35
3,109.55,109.55,109.55,Battery_1,charge,0.7,18.3,3.67
4,110.67,110.67,0.0,Battery_1,hold,0.0,18.3,3.67
5,110.13,110.13,0.0,Battery_1,hold,0.0,18.3,3.67
6,110.7,110.7,0.0,Battery_1,hold,0.0,18.3,3.67
7,112.82,112.82,0.0,Battery_1,hold,0.0,18.3,3.67
8,153.17,153.17,153.17,Battery_1,discharge,3.0,10.0,2.0
9,117.67,117.67,0.0,Battery_1,hold,0.0,10.0,2.0
10,119.14,119.14,0.0,Battery_1,hold,0.0,10.0,2.0
11,121.68,121.68,0.0,Battery_1,hold,0.0,10.0,2.0
12,123.4,123.4,0.0,Battery_1,hold,0.0,10.0,2.0
13,112.18,112.18,0.0,Battery_1,hold,0.0,10.0,2.0
14,114.59,114.59,0.0,Battery_1,hold,0.0,10.0,2.0
15,83.42,83.42,0.0,Battery_1,hold,0.0,10.0,2.0
16,82.14,82.14,0.0,Battery_1,hold,0.0,10.0,2.0
17,43.59,43.59,0.0,Battery_1,hold,0.0,10.0,2.0
18,43.59,43.59,0.0,Battery_1,hold,0.0,10.0,2.0
19,-4.99,-4.99,-4.99,Battery_1,charge,3.0,10.0,2.0
20,-10.91,-10.91,-10.91,Battery_1,charge,3.0,16.8,3.35
21,-7.32,-7.32,-7.32,Battery_1,charge,3.0,23.5,4.7
22,-11.26,-11.26,-11.26,Battery_1,charge,3.0,30.2,6.05
23,-14.07,-14.07,-14.07,Battery_1,charge,3.0,37.0,7.4
24,-14.47,-14.47,-14.47,Battery_1,charge,3.0,43.8,8.75
25,-5.34,-5.34,-5.34,Battery_1,charge,3.0,42.8,8.55
26,-7.26,-7.26,-7.26,Battery_1,charge,3.0,49.5,9.9
27,-14.07,-14.07,-14.07,Battery_1,charge,3.0,56.2,11.25
28,-14.07,-14.07,-14.07,Battery_1,charge,3.0,63.0,12.6
29,-14.07,-14.07,-14.07,Battery_1,charge,3.0,69.8,13.95
30,-8.4,-8.4,-8.4,Battery_1,charge,3.0,76.5,15.3
31,-5.53,-5.53,-5.53,Battery_1,charge,3.0,83.2,16.65
32,-6.42,-6.42,-6.42,Battery_1,charge,3.0,90.0,18.0
33,37.63,37.63,0.0,Battery_1,hold,0.0,90.0,18.0
34,135.0,135.0,135.0,Battery_1,discharge,3.0,81.7,16.33
35,81.16,81.16,81.16,Battery_1,charge,3.0,88.4,17.68
36,155.0,155.0,155.0,Battery_1,discharge,3.0,80.1,16.02
37,135.47,135.47,135.47,Battery_1,discharge,3.0,71.8,14.35
38,184.41,184.41,184.41,Battery_1,discharge,3.0,63.4,12.68
39,118.41,118.41,0.0,Battery_1,hold,0.0,63.4,12.68
40,162.94,162.94,162.94,Battery_1,discharge,3.0,55.1,11.02
41,160.53,160.53,160.53,Battery_1,discharge,3.0,46.8,9.35
42,158.3,158.3,158.3,Battery_1,discharge,3.0,38.4,7.68
43,185.0,185.0,185.0,Battery_1,discharge,3.0,30.1,6.02
44,184.99,184.99,184.99,Battery_1,discharge,3.0,21.7,4.35
45,172.0,172.0,172.0,Battery_1,discharge,3.0,13.4,2.68
46,96.18,96.18,96.18,Battery_1,charge,3.0,20.2,4.03
47,123.38,123.38,123.38,Battery_1,discharge,0.66,18.3,3.67
48,126.19,126.19,126.19,Battery_1,discharge,3.0,10.0,2.0
1,91.0,91.0,91.0,Battery_2,charge,7.5,13.4,13.38
2,116.34,116.34,0.0,Battery_2,hold,0.0,13.4,13.38
3,109.55,109.55,109.55,Battery_2,charge,1.76,14.2,14.17
4,110.67,110.67,0.0,Battery_2,hold,0.0,14.2,14.17
5,110.13,110.13,0.0,Battery_2,hold,0.0,14.2,14.17
6,110.7,110.7,0.0,Battery_2,hold,0.0,14.2,14.17
7,112.82,112.82,0.0,Battery_2,hold,0.0,14.2,14.17
8,153.17,153.17,153.17,Battery_2,discharge,7.5,10.0,10.0
9,117.67,117.67,0.0,Battery_2,hold,0.0,10.0,10.0
10,119.14,119.14,0.0,Battery_2,hold,0.0,10.0,10.0
11,121.68,121.68,0.0,Battery_2,hold,0.0,10.0,10.0
12,123.4,123.4,0.0,Battery_2,hold,0.0,10.0,10.0
13,112.18,112.18,0.0,Battery_2,hold,0.0,10.0,10.0
14,114.59,114.59,0.0,Battery_2,hold,0.0,10.0,10.0
15,83.42,83.42,0.0,Battery_2,hold,0.0,10.0,10.0
16,82.14,82.14,0.0,Battery_2,hold,0.0,10.0,10.0
17,43.59,43.59,43.59,Battery_2,charge,7.5,13.4,13.38
18,43.59,43.59,43.59,Battery_2,charge,7.5,16.8,16.75
19,-4.99,-4.99,-4.99,Battery_2,charge,7.5,20.1,20.12
20,-10.91,-10.91,-10.91,Battery_2,charge,7.5,23.5,23.5
21,-7.32,-7.32,-7.32,Battery_2,charge,7.5,26.9,26.88
22,-11.26,-11.26,-11.26,Battery_2,charge,7.5,30.2,30.25
23,-14.07,-14.07,-14.07,Battery_2,charge,7.5,33.6,33.62
24,-14.47,-14.47,-14.47,Battery_2,charge,7.5,37.0,37.0
25,-5.34,-5.34,-5.34,Battery_2,charge,7.5,40.4,40.38
26,-7.26,-7.26,-7.26,Battery_2,charge,7.5,43.8,43.75
27,-14.07,-14.07,-14.07,Battery_2,charge,7.5,47.1,47.12
28,-14.07,-14.07,-14.07,Battery_2,charge,7.5,50.5,50.5
29,-14.07,-14.07,-14.07,Battery_2,charge,7.5,53.9,53.88
30,-8.4,-8.4,-8.4,Battery_2,charge,7.5,57.2,57.25
31,-5.53,-5.53,-5.53,Battery_2,charge,7.5,60.6,60.62
32,-6.42,-6.42,-6.42,Battery_2,charge,7.5,64.0,64.0
33,37.63,37.63,37.63,Battery_2,charge,7.5,67.4,67.38
34,135.0,135.0,135.0,Battery_2,discharge,7.5,63.2,63.21
35,81.16,81.16,0.0,Battery_2,hold,0.0,63.2,63.21
36,155.0,155.0,155.0,Battery_2,discharge,7.5,59.0,59.04
37,135.47,135.47,135.47,Battery_2,discharge,7.5,54.9,54.88
38,184.41,184.41,184.41,Battery_2,discharge,7.5,50.7,50.71
39,118.41,118.41,118.41,Battery_2,discharge,7.5,46.5,46.54
40,162.94,162.94,162.94,Battery_2,discharge,7.5,42.4,42.38
41,160.53,160.53,160.53,Battery_2,discharge,7.5,38.2,38.21
42,158.3,158.3,158.3,Battery_2,discharge,7.5,34.0,34.04
43,185.0,185.0,185.0,Battery_2,discharge,7.5,29.9,29.88
44,184.99,184.99,184.99,Battery_2,discharge,7.5,25.7,25.71
45,172.0,172.0,172.0,Battery_2,discharge,7.5,21.5,21.54
46,96.18,96.18,96.18,Battery_2,discharge,5.78,18.3,18.33
47,123.38,123.38,123.38,Battery_2,discharge,7.5,14.2,14.17
48,126.19,126.19,126.19,Battery_2,discharge,7.5,10.0,10.0
1,91.0,91.0,91.0,Battery_3,charge,15.0,13.4,26.75
2,116.34,116.34,0.0,Battery_3,hold,0.0,13.4,26.75
3,109.55,109.55,109.55,Battery_3,charge,3.52,14.2,28.33
4,110.67,110.67,0.0,Battery_3,hold,0.0,14.2,28.33
5,110.13,110.13,0.0,Battery_3,hold,0.0,14.2,28.33
6,110.7,110.7,0.0,Battery_3,hold,0.0,14.2,28.33
7,112.82,112.82,0.0,Battery_3,hold,0.0,14.2,28.33
8,153.17,153.17,153.17,Battery_3,discharge,15.0,10.0,20.0
9,117.67,117.67,0.0,Battery_3,hold,0.0,10.0,20.0
10,119.14,119.14,0.0,Battery_3,hold,0.0,10.0,20.0
11,121.68,121.68,0.0,Battery_3,hold,0.0,10.0,20.0
12,123.4,123.4,0.0,Battery_3,hold,0.0,10.0,20.0
