settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,109.39,Battery_1,discharge,4.0,38.9,7.78
2,108.46,Battery_1,discharge,4.0,27.8,5.56
3,45.74,Battery_1,charge,4.0,36.8,7.36
4,46.17,Battery_1,charge,4.0,45.8,9.16
5,45.18,Battery_1,charge,4.0,54.8,10.96
6,59.28,Battery_1,hold,0.0,54.8,10.96
7,49.87,Battery_1,charge,4.0,63.8,12.76
8,55.4,Battery_1,hold,0.0,63.8,12.76
9,62.9,Battery_1,hold,0.0,63.8,12.76
10,63.52,Battery_1,hold,0.0,63.8,12.76
11,75.03,Battery_1,discharge,4.0,52.7,10.53
12,79.67,Battery_1,discharge,4.0,41.6,8.31
13,86.98,Battery_1,discharge,4.0,30.4,6.09
14,97.11,Battery_1,discharge,4.0,19.3,3.87
15,62.18,Battery_1,hold,0.0,19.3,3.87
16,65.6,Battery_1,discharge,3.36,10.0,2.0
17,21.24,Battery_1,hold,0.0,10.0,2.0
18,12.22,Battery_1,hold,0.0,10.0,2.0
19,-1.33,Battery_1,charge,4.0,10.0,2.0
20,-3.64,Battery_1,charge,4.0,19.0,3.8
21,-3.07,Battery_1,charge,4.0,28.0,5.6
22,-4.22,Battery_1,charge,4.0,37.0,7.4
23,-6.16,Battery_1,charge,4.0,46.0,9.2
24,-2.62,Battery_1,charge,4.0,55.0,11.0
25,-4.35,Battery_1,charge,4.0,64.0,12.8
26,-3.23,Battery_1,charge,4.0,73.0,14.6
27,-3.38,Battery_1,charge,4.0,82.0,16.4
28,-1.77,Battery_1,discharge,4.0,70.9,14.18
29,-2.62,Battery_1,charge,4.0,76.2,15.24
30,0.21,Battery_1,discharge,4.0,65.1,13.02
31,-5.08,Battery_1,charge,4.0,74.1,14.82
32,-2.44,Battery_1,charge,4.0,72.0,14.4
33,-6.86,Battery_1,charge,4.0,81.0,16.2
34,-7.12,Battery_1,charge,4.0,90.0,18.0
35,0.31,Battery_1,hold,0.0,90.0,18.0
36,25.23,Battery_1,hold,0.0,90.0,18.0
37,53.63,Battery_1,hold,0.0,90.0,18.0
38,70.41,Battery_1,hold,0.0,90.0,18.0
39,84.68,Battery_1,hold,0.0,90.0,18.0
40,99.8,Battery_1,discharge,0.8,87.8,17.56
41,106.47,Battery_1,discharge,4.0,76.7,15.33
42,108.31,Battery_1,discharge,4.0,65.6,13.11
43,113.84,Battery_1,discharge,4.0,54.4,10.89
44,113.98,Battery_1,discharge,4.0,43.3,8.67
45,108.7,Battery_1,discharge,4.0,32.2,6.44
46,97.02,Battery_1,hold,0.0,32.2,6.44
47,105.09,Battery_1,discharge,4.0,21.1,4.22
48,103.34,Battery_1,discharge,4.0,10.0,2.0
1,109.39,Battery_2,discharge,12.5,43.1,43.06
2,108.46,Battery_2,discharge,12.5,36.1,36.11
3,45.74,Battery_2,charge,12.5,41.7,41.74
4,46.17,Battery_2,charge,12.5,47.4,47.36
5,45.18,Battery_2,charge,12.5,53.0,52.99
6,59.28,Battery_2,hold,0.0,53.0,52.99
7,49.87,Battery_2,charge,12.5,58.6,58.61
8,55.4,Battery_2,hold,0.0,58.6,58.61
9,62.9,Battery_2,discharge,12.5,51.7,51.67
10,63.52,Battery_2,discharge,12.5,44.7,44.72
11,75.03,Battery_2,discharge,12.5,37.8,37.78
12,79.67,Battery_2,discharge,12.5,30.8,30.83
13,86.98,Battery_2,discharge,12.5,23.9,23.89
14,97.11,Battery_2,discharge,12.5,16.9,16.94
15,62.18,Battery_2,hold,0.0,16.9,16.94
16,65.6,Battery_2,discharge,12.5,10.0,10.0
17,21.24,Battery_2,hold,0.0,10.0,10.0
18,12.22,Battery_2,hold,0.0,10.0,10.0
19,-1.33,Battery_2,charge,12.5,15.6,15.62
20,-3.64,Battery_2,charge,12.5,21.2,21.25
21,-3.07,Battery_2,charge,12.5,26.9,26.88
22,-4.22,Battery_2,charge,12.5,32.5,32.5
23,-6.16,Battery_2,charge,12.5,38.1,38.12
24,-2.62,Battery_2,charge,12.5,43.8,43.75
25,-4.35,Battery_2,charge,12.5,49.4,49.38
26,-3.23,Battery_2,charge,12.5,55.0,55.0
27,-3.38,Battery_2,charge,12.5,60.6,60.62
28,-1.77,Battery_2,charge,12.5,66.2,66.25
29,-2.62,Battery_2,charge,12.5,71.9,71.88
30,0.21,Battery_2,discharge,7.88,67.5,67.5
31,-5.08,Battery_2,charge,12.5,73.1,73.12
32,-2.44,Battery_2,charge,12.5,78.8,78.75
33,-6.86,Battery_2,charge,12.5,84.4,84.38
34,-7.12,Battery_2,charge,12.5,90.0,90.0
35,0.31,Battery_2,hold,0.0,90.0,90.0
36,25.23,Battery_2,hold,0.0,90.0,90.0
37,53.63,Battery_2,discharge,6.5,86.4,86.39
38,70.41,Battery_2,discharge,12.5,79.4,79.44
39,84.68,Battery_2,discharge,12.5,72.5,72.5
40,99.8,Battery_2,discharge,12.5,65.6,65.56
41,106.47,Battery_2,discharge,12.5,58.6,58.61
42,108.31,Battery_2,discharge,12.5,51.7,51.67
43,113.84,Battery_2,discharge,12.5,44.7,44.72
44,113.98,Battery_2,discharge,12.5,37.8,37.78
45,108.7,Battery_2,discharge,12.5,30.8,30.83
46,97.02,Battery_2,discharge,12.5,23.9,23.89
47,105.09,Battery_2,discharge,12.5,16.9,16.94
48,103.34,Battery_2,discharge,12.5,10.0,10.0
1,109.39,Battery_3,discharge,25.0,43.1,86.11
2,108.46,Battery_3,discharge,25.0,36.1,72.22
3,45.74,Battery_3,charge,25.0,41.7,83.47
4,46.17,Battery_3,charge,25.0,47.4,94.72
5,45.18,Battery_3,charge,25.0,53.0,105.97
6,59.28,Battery_3,hold,0.0,53.0,105.97
7,49.87,Battery_3,charge,25.0,58.6,117.22
8,55.4,Battery_3,hold,0.0,58.6,117.22
9,62.9,Battery_3,discharge,25.0,51.7,103.33
10,63.52,Battery_3,discharge,25.0,44.7,89.44
11,75.03,Battery_3,discharge,25.0,37.8,75.56
12,79.67,Battery_3,discharge,25.0,30.8,61.67
13,86.98,Battery_3,discharge,25.0,23.9,47.78
14,97.11,Battery_3,discharge,25.0,16.9,33.89
15,62.18,Battery_3,hold,0.0,16.9,33.89
16,65.6,Battery_3,discharge,25.0,10.0,20.0
17,21.24,Battery_3,hold,0.0,10.0,20.0
18,12.22,Battery_3,hold,0.0,10.0,20.0
19,-1.33,Battery_3,charge,25.0,15.6,31.25
20,-3.64,Battery_3,charge,25.0,21.2,42.5
21,-3.07,Battery_3,charge,25.0,26.9,53.75
22,-4.22,Battery_3,charge,25.0,32.5,65.0
23,-6.16,Battery_3,charge,25.0,38.1,76.25
24,-2.62,Battery_3,charge,25.0,43.8,87.5
25,-4.35,Battery_3,charge,25.0,49.4,98.75
26,-3.23,Battery_3,charge,25.0,55.0,110.0
27,-3.38,Battery_3,charge,25.0,60.6,121.25
28,-1.77,Battery_3,charge,25.0,66.2,132.5
29,-2.62,Battery_3,charge,25.0,71.9,143.75
30,0.21,Battery_3,discharge,15.75,67.5,135.0
31,-5.08,Battery_3,charge,25.0,73.1,146.25
32,-2.44,Battery_3,charge,25.0,78.8,157.5
33,-6.86,Battery_3,charge,25.0,84.4,168.75
34,-7.12,Battery_3,charge,25.0,90.0,180.0
35,0.31,Battery_3,hold,0.0,90.0,180.0
36,25.23,Battery_3,hold,0.0,90.0,180.0
37,53.63,Battery_3,discharge,13.0,86.4,172.78
38,70.41,Battery_3,discharge,25.0,79.4,158.89
39,84.68,Battery_3,discharge,25.0,72.5,145.0
40,99.8,Battery_3,discharge,25.0,65.6,131.11
41,106.47,Battery_3,discharge,25.0,58.6,117.22
42,108.31,Battery_3,discharge,25.0,51.7,103.33
43,113.84,Battery_3,discharge,25.0,44.7,89.44
44,113.98,Battery_3,discharge,25.0,37.8,75.56
45,108.7,Battery_3,discharge,25.0,30.8,61.67
46,97.02,Battery_3,discharge,25.0,23.9,47.78
47,105.09,Battery_3,discharge,25.0,16.9,33.89
48,103.34,Battery_3,discharge,25.0,10.0,20.0
1,109.39,Battery_4,discharge,10.0,43.1,34.44
2,108.46,Battery_4,discharge,10.0,36.1,28.89
3,45.74,Battery_4,charge,10.0,41.7,33.39
4,46.17,Battery_4,charge,10.0,47.4,37.89
5,45.18,Battery_4,charge,10.0,53.0,42.39
6,59.28,Battery_4,hold,0.0,53.0,42.39
7,49.87,Battery_4,charge,10.0,58.6,46.89
8,55.4,Battery_4,hold,0.0,58.6,46.89
9,62.9,Battery_4,discharge,10.0,51.7,41.33
10,63.52,Battery_4,discharge,10.0,44.7,35.78
11,75.03,Battery_4,discharge,10.0,37.8,30.22
12,79.67,Battery_4,discharge,10.0,30.8,24.67
13,86.98,Battery_4,discharge,10.0,23.9,19.11
14,97.11,Battery_4,discharge,10.0,16.9,13.56
15,62.18,Battery_4,hold,0.0,16.9,13.56
16,65.6,Battery_4,discharge,10.0,10.0,8.0
17,21.24,Battery_4,hold,0.0,10.0,8.0
18,12.22,Battery_4,hold,0.0,10.0,8.0
19,-1.33,Battery_4,charge,10.0,15.6,12.5
20,-3.64,Battery_4,charge,10.0,21.2,17.0
21,-3.07,Battery_4,charge,10.0,26.9,21.5
22,-4.22,Battery_4,charge,10.0,32.5,26.0
23,-6.16,Battery_4,charge,10.0,38.1,30.5
24,-2.62,Battery_4,charge,10.0,43.8,35.0
25,-4.35,Battery_4,charge,10.0,49.4,39.5
26,-3.23,Battery_4,charge,10.0,55.0,44.0
27,-3.38,Battery_4,charge,10.0,60.6,48.5
28,-1.77,Battery_4,charge,10.0,66.2,53.0
29,-2.62,Battery_4,charge,10.0,71.9,57.5
30,0.21,Battery_4,discharge,6.3,67.5,54.0
31,-5.08,Battery_4,charge,10.0,73.1,58.5
32,-2.44,Battery_4,charge,10.0,78.8,63.0
33,-6.86,Battery_4,charge,10.0,84.4,67.5
34,-7.12,Battery_4,charge,10.0,90.0,72.0
35,0.31,Battery_4,hold,0.0,90.0,72.0
36,25.23,Battery_4,hold,0.0,90.0,72.0
37,53.63,Battery_4,discharge,5.2,86.4,69.11
38,70.41,Battery_4,discharge,10.0,79.4,63.56
39,84.68,Battery_4,discharge,10.0,72.5,58.0
40,99.8,Battery_4,discharge,10.0,65.6,52.44
41,106.47,Battery_4,discharge,10.0,58.6,46.89
42,108.31,Battery_4,discharge,10.0,51.7,41.33
43,113.84,Battery_4,discharge,10.0,44.7,35.78
44,113.98,Battery_4,discharge,10.0,37.8,30.22
45,108.7,Battery_4,discharge,10.0,30.8,24.67
46,97.02,Battery_4,discharge,10.0,23.9,19.11
47,105.09,Battery_4,discharge,10.0,16.9,13.56
48,103.34,Battery_4,discharge,10.0,10.0,8.0
1,109.39,Battery_5,discharge,20.0,43.1,68.89
2,108.46,Battery_5,discharge,20.0,36.1,57.78
3,45.74,Battery_5,charge,20.0,41.7,66.78
4,46.17,Battery_5,charge,20.0,47.4,75.78
5,45.18,Battery_5,charge,20.0,53.0,84.78
6,59.28,Battery_5,hold,0.0,53.0,84.78
7,49.87,Battery_5,charge,20.0,58.6,93.78
8,55.4,Battery_5,hold,0.0,58.6,93.78
9,62.9,Battery_5,discharge,20.0,51.7,82.67
10,63.52,Battery_5,discharge,20.0,44.7,71.56
11,75.03,Battery_5,discharge,20.0,37.8,60.44
12,79.67,Battery_5,discharge,20.0,30.8,49.33
13,86.98,Battery_5,discharge,20.0,23.9,38.22
14,97.11,Battery_5,discharge,20.0,16.9,27.11
15,62.18,Battery_5,hold,0.0,16.9,27.11
16,65.6,Battery_5,discharge,20.0,10.0,16.0
17,21.24,Battery_5,hold,0.0,10.0,16.0
18,12.22,Battery_5,hold,0.0,10.0,16.0
19,-1.33,Battery_5,charge,20.0,15.6,25.0
20,-3.64,Battery_5,charge,20.0,21.2,34.0
21,-3.07,Battery_5,charge,20.0,26.9,43.0
22,-4.22,Battery_5,charge,20.0,32.5,52.0
23,-6.16,Battery_5,charge,20.0,38.1,61.0
24,-2.62,Battery_5,charge,20.0,43.8,70.0
25,-4.35,Battery_5,charge,20.0,49.4,79.0
26,-3.23,Battery_5,charge,20.0,55.0,88.0
27,-3.38,Battery_5,charge,20.0,60.6,97.0
28,-1.77,Battery_5,charge,20.0,66.2,106.0
29,-2.62,Battery_5,charge,20.0,71.9,115.0
30,0.21,Battery_5,discharge,12.6,67.5,108.0
31,-5.08,Battery_5,charge,20.0,73.1,117.0
32,-2.44,Battery_5,charge,20.0,78.8,126.0
33,-6.86,Battery_5,charge,20.0,84.4,135.0
34,-7.12,Battery_5,charge,20.0,90.0,144.0
35,0.31,Battery_5,hold,0.0,90.0,144.0
36,25.23,Battery_5,hold,0.0,90.0,144.0
37,53.63,Battery_5,discharge,10.4,86.4,138.22
38,70.41,Battery_5,discharge,20.0,79.4,127.11
39,84.68,Battery_5,discharge,20.0,72.5,116.0
40,99.8,Battery_5,discharge,20.0,65.6,104.89
41,106.47,Battery_5,discharge,20.0,58.6,93.78
42,108.31,Battery_5,discharge,20.0,51.7,82.67
43,113.84,Battery_5,discharge,20.0,44.7,71.56
44,113.98,Battery_5,discharge,20.0,37.8,60.44
45,108.7,Battery_5,discharge,20.0,30.8,49.33
46,97.02,Battery_5,discharge,20.0,23.9,38.22
47,105.09,Battery_5,discharge,20.0,16.9,27.11
48,103.34,Battery_5,discharge,20.0,10.0,16.0
