settlement_period,price,asset,action,power_mw,soc,energy_mwh,settle_price,settle_price_discharge,settle_price_charge
13,90.3178334319371,Battery_2,hold,0.0,10.0,10.0,11.61,6.709999999999999,12.51
14,91.07614095314565,Battery_2,hold,0.0,10.0,10.0,10.56,5.66,11.46
15,77.09906759070205,Battery_2,hold,0.0,10.0,10.0,7.92,3.0199999999999996,8.82
16,75.21902778022664,Battery_2,hold,0.0,10.0,10.0,9.36,4.459999999999999,10.26
17,43.80673056836588,Battery_2,charge,12.5,15.6,15.62,7.78,2.88,8.68
18,35.83421700985241,Battery_2,charge,12.5,21.2,21.25,13.67,8.77,14.57
19,9.732216211502589,Battery_2,charge,12.5,26.9,26.88,3.07,-1.8300000000000005,3.9699999999999998
20,-0.06346003499464814,Battery_2,charge,12.5,32.5,32.5,1.12,-3.7800000000000002,2.02
21,-4.8653020690772735,Battery_2,charge,12.5,38.1,38.12,0.11,-4.79,1.01
22,-11.27474697809879,Battery_2,charge,12.5,43.8,43.75,-0.87,-5.7700000000000005,0.030000000000000027
23,-17.68365517257658,Battery_2,charge,12.5,49.4,49.38,-2.86,-7.76,-1.96
24,-13.951435824941626,Battery_2,charge,12.5,55.0,55.0,-2.81,-7.710000000000001,-1.9100000000000001
25,-10.542159001850337,Battery_2,charge,12.5,60.6,60.62,-3.82,-8.72,-2.92
26,-6.211228468879966,Battery_2,charge,12.5,66.2,66.25,-4.52,-9.42,-3.6199999999999997
27,-2.390599078071915,Battery_2,charge,12.5,71.9,71.88,-3.23,-8.13,-2.33
28,0.880121750925781,Battery_2,charge,12.5,77.5,77.5,-4.99,-9.89,-4.09
29,13.857018635108275,Battery_2,charge,12.5,83.1,83.12,-7.19,-12.09,-6.29
30,23.21520375414967,Battery_2,charge,12.5,88.8,88.75,-11.88,-16.78,-10.98
31,45.066711295320175,Battery_2,charge,2.78,90.0,90.0,-16.34,-21.240000000000002,-15.44
32,61.52048356096964,Battery_2,hold,0.0,90.0,90.0,-12.14,-17.04,-11.24
33,88.14197072854404,Battery_2,hold,0.0,90.0,90.0,-19.03,-23.93,-18.130000000000003
34,110.34993337268409,Battery_2,hold,0.0,90.0,90.0,38.19,33.29,39.089999999999996
35,145.86804837545776,Battery_2,discharge,6.5,86.4,86.39,103.7,98.8,104.60000000000001
36,163.12901578182795,Battery_2,discharge,12.5,79.4,79.44,134.16,129.26,135.06
37,174.88043828640653,Battery_2,discharge,12.5,72.5,72.5,175.57,170.67,176.47
38,183.4648163230906,Battery_2,discharge,12.5,65.6,65.56,179.7,174.79999999999998,180.6
39,190.79738265414917,Battery_2,discharge,12.5,58.6,58.61,187.71,182.81,188.61
40,187.9889286349351,Battery_2,discharge,12.5,51.7,51.67,195.65,190.75,196.55
41,178.88644446424132,Battery_2,discharge,12.5,44.7,44.72,196.91,192.01,197.81
42,172.10416654398185,Battery_2,discharge,12.5,37.8,37.78,195.13,190.23,196.03
43,163.53872009909435,Battery_2,discharge,12.5,30.8,30.83,197.83,192.93,198.73000000000002
44,158.81200068576726,Battery_2,discharge,12.5,23.9,23.89,192.91,188.01,193.81
45,152.31563080051413,Battery_2,discharge,12.5,16.9,16.94,180.27,175.37,181.17000000000002
46,146.96932093856898,Battery_2,discharge,12.5,10.0,10.0,161.54,156.64,162.44
47,140.67372418356186,Battery_2,hold,0.0,10.0,10.0,162.19,157.29,163.09
48,136.43692889902294,Battery_2,hold,0.0,10.0,10.0,151.09,146.19,151.99
1,96.80000481101717,Battery_3,discharge,25.0,43.1,86.11,4.17,-0.7300000000000004,5.07
2,94.09438481845265,Battery_3,discharge,25.0,36.1,72.22,1.21,-3.6900000000000004,2.11
3,91.67407297335208,Battery_3,discharge,25.0,29.2,58.33,-1.14,-6.04,-0.23999999999999988
4,91.60185662521477,Battery_3,discharge,25.0,22.2,44.44,-1.69,-6.59,-0.7899999999999999
5,91.39386610101474,Battery_3,discharge,19.0,16.9,33.89,-1.78,-6.680000000000001,-0.88
6,91.2860257217921,Battery_3,hold,0.0,16.9,33.89,0.05,-4.8500000000000005,0.9500000000000001
7,83.40418550973428,Battery_3,hold,0.0,16.9,33.89,-0.63,-5.53,0.27
8,82.87128621574165,Battery_3,hold,0.0,16.9,33.89,-0.46,-5.36,0.44
9,83.34282930827462,Battery_3,hold,0.0,16.9,33.89,-0.44,-5.340000000000001,0.46
10,81.6556152046186,Battery_3,hold,0.0,16.9,33.89,0.61,-4.29,1.51
11,90.92479251586424,Battery_3,hold,0.0,16.9,33.89,10.35,5.449999999999999,11.25
12,91.66658117226424,Battery_3,discharge,25.0,10.0,20.0,20.49,15.589999999999998,21.389999999999997
13,90.3178334319371,Battery_3,hold,0.0,10.0,20.0,11.61,6.709999999999999,12.51
14,91.07614095314565,Battery_3,hold,0.0,10.0,20.0,10.56,5.66,11.46
15,77.09906759070205,Battery_3,hold,0.0,10.0,20.0,7.92,3.0199999999999996,8.82
16,75.21902778022664,Battery_3,hold,0.0,10.0,20.0,9.36,4.459999999999999,10.26
17,43.80673056836588,Battery_3,charge,25.0,15.6,31.25,7.78,2.88,8.68
18,35.83421700985241,Battery_3,charge,25.0,21.2,42.5,13.67,8.77,14.57
19,9.732216211502589,Battery_3,charge,25.0,26.9,53.75,3.07,-1.8300000000000005,3.9699999999999998
20,-0.06346003499464814,Battery_3,charge,25.0,32.5,65.0,1.12,-3.7800000000000002,2.02
21,-4.8653020690772735,Battery_3,charge,25.0,38.1,76.25,0.11,-4.79,1.01
22,-11.27474697809879,Battery_3,charge,25.0,43.8,87.5,-0.87,-5.7700000000000005,0.030000000000000027
23,-17.68365517257658,Battery_3,charge,25.0,49.4,98.75,-2.86,-7.76,-1.96
24,-13.951435824941626,Battery_3,charge,25.0,55.0,110.0,-2.81,-7.710000000000001,-1.9100000000000001
25,-10.542159001850337,Battery_3,charge,25.0,60.6,121.25,-3.82,-8.72,-2.92
26,-6.211228468879966,Battery_3,charge,25.0,66.2,132.5,-4.52,-9.42,-3.6199999999999997
27,-2.390599078071915,Battery_3,charge,25.0,71.9,143.75,-3.23,-8.13,-2.33
28,0.880121750925781,Battery_3,charge,25.0,77.5,155.0,-4.99,-9.89,-4.09
29,13.857018635108275,Battery_3,charge,25.0,83.1,166.25,-7.19,-12.09,-6.29
30,23.21520375414967,Battery_3,charge,25.0,88.8,177.5,-11.88,-16.78,-10.98
31,45.066711295320175,Battery_3,charge,5.56,90.0,180.0,-16.34,-21.240000000000002,-15.44
32,61.52048356096964,Battery_3,hold,0.0,90.0,180.0,-12.14,-17.04,-11.24
33,88.14197072854404,Battery_3,hold,0.0,90.0,180.0,-19.03,-23.93,-18.130000000000003
34,110.34993337268409,Battery_3,hold,0.0,90.0,180.0,38.19,33.29,39.089999999999996
35,145.86804837545776,Battery_3,discharge,13.0,86.4,172.78,103.7,98.8,104.60000000000001
36,163.12901578182795,Battery_3,discharge,25.0,79.4,158.89,134.16,129.26,135.06
37,174.88043828640653,Battery_3,discharge,25.0,72.5,145.0,175.57,170.67,176.47
38,183.4648163230906,Battery_3,discharge,25.0,65.6,131.11,179.7,174.79999999999998,180.6
39,190.79738265414917,Battery_3,discharge,25.0,58.6,117.22,187.71,182.81,188.61
40,187.9889286349351,Battery_3,discharge,25.0,51.7,103.33,195.65,190.75,196.55
41,178.88644446424132,Battery_3,discharge,25.0,44.7,89.44,196.91,192.01,197.81
42,172.10416654398185,Battery_3,discharge,25.0,37.8,75.56,195.13,190.23,196.03
43,163.53872009909435,Battery_3,discharge,25.0,30.8,61.67,197.83,192.93,198.73000000000002
44,158.81200068576726,Battery_3,discharge,25.0,23.9,47.78,192.91,188.01,193.81
45,152.31563080051413,Battery_3,discharge,25.0,16.9,33.89,180.27,175.37,181.17000000000002
46,146.96932093856898,Battery_3,discharge,25.0,10.0,20.0,161.54,156.64,162.44
47,140.67372418356186,Battery_3,hold,0.0,10.0,20.0,162.19,157.29,163.09
48,136.43692889902294,Battery_3,hold,0.0,10.0,20.0,151.09,146.19,151.99
1,96.80000481101717,Battery_4,discharge,10.0,43.1,34.44,4.17,-0.7300000000000004,5.07
2,94.09438481845265,Battery_4,discharge,10.0,36.1,28.89,1.21,-3.6900000000000004,2.11
3,91.67407297335208,Battery_4,discharge,10.0,29.2,23.33,-1.14,-6.04,-0.23999999999999988
4,91.60185662521477,Battery_4,discharge,10.0,22.2,17.78,-1.69,-6.59,-0.7899999999999999
5,91.39386610101474,Battery_4,discharge,7.6,16.9,13.56,-1.78,-6.680000000000001,-0.88
6,91.2860257217921,Battery_4,hold,0.0,16.9,13.56,0.05,-4.8500000000000005,0.9500000000000001
7,83.40418550973428,Battery_4,hold,0.0,16.9,13.56,-0.63,-5.53,0.27
8,82.87128621574165,Battery_4,hold,0.0,16.9,13.56,-0.46,-5.36,0.44
9,83.34282930827462,Battery_4,hold,0.0,16.9,13.56,-0.44,-5.340000000000001,0.46
10,81.6556152046186,Battery_4,hold,0.0,16.9,13.56,0.61,-4.29,1.51
11,90.92479251586424,Battery_4,hold,0.0,16.9,13.56,10.35,5.449999999999999,11.25
12,91.66658117226424,Battery_4,discharge,10.0,10.0,8.0,20.49,15.589999999999998,21.389999999999997
13,90.3178334319371,Battery_4,hold,0.0,10.0,8.0,11.61,6.709999999999999,12.51
14,91.07614095314565,Battery_4,hold,0.0,10.0,8.0,10.56,5.66,11.46
15,77.09906759070205,Battery_4,hold,0.0,10.0,8.0,7.92,3.0199999999999996,8.82
16,75.21902778022664,Battery_4,hold,0.0,10.0,8.0,9.36,4.459999999999999,10.26
17,43.80673056836588,Battery_4,charge,10.0,15.6,12.5,7.78,2.88,8.68
18,35.83421700985241,Battery_4,charge,10.0,21.2,17.0,13.67,8.77,14.57
19,9.732216211502589,Battery_4,charge,10.0,26.9,21.5,3.07,-1.8300000000000005,3.9699999999999998
20,-0.06346003499464814,Battery_4,charge,10.0,32.5,26.0,1.12,-3.7800000000000002,2.02
21,-4.8653020690772735,Battery_4,charge,10.0,38.1,30.5,0.11,-4.79,1.01
22,-11.27474697809879,Battery_4,charge,10.0,43.8,35.0,-0.87,-5.7700000000000005,0.030000000000000027
23,-17.68365517257658,Battery_4,charge,10.0,49.4,39.5,-2.86,-7.76,-1.96
24,-13.951435824941626,Battery_4,charge,10.0,55.0,44.0,-2.81,-7.710000000000001,-1.9100000000000001
25,-10.542159001850337,Battery_4,charge,10.0,60.6,48.5,-3.82,-8.72,-2.92
26,-6.211228468879966,Battery_4,charge,10.0,66.2,53.0,-4.52,-9.42,-3.6199999999999997
27,-2.390599078071915,Battery_4,charge,10.0,71.9,57.5,-3.23,-8.13,-2.33
28,0.880121750925781,Battery_4,charge,10.0,77.5,62.0,-4.99,-9.89,-4.09
29,13.857018635108275,Battery_4,charge,10.0,83.1,66.5,-7.19,-12.09,-6.29
30,23.21520375414967,Battery_4,charge,10.0,88.8,71.0,-11.88,-16.78,-10.98
31,45.066711295320175,Battery_4,charge,2.22,90.0,72.0,-16.34,-21.240000000000002,-15.44
32,61.52048356096964,Battery_4,hold,0.0,90.0,72.0,-12.14,-17.04,-11.24
33,88.14197072854404,Battery_4,hold,0.0,90.0,72.0,-19.03,-23.93,-18.130000000000003
34,110.34993337268409,Battery_4,hold,0.0,90.0,72.0,38.19,33.29,39.089999999999996
35,145.86804837545776,Battery_4,discharge,5.2,86.4,69.11,103.7,98.8,104.60000000000001
36,163.12901578182795,Battery_4,discharge,10.0,79.4,63.56,134.16,129.26,135.06
37,174.88043828640653,Battery_4,discharge,10.0,72.5,58.0,175.57,170.67,176.47
38,183.4648163230906,Battery_4,discharge,10.0,65.6,52.44,179.7,174.79999999999998,180.6
39,190.79738265414917,Battery_4,discharge,10.0,58.6,46.89,187.71,182.81,188.61
40,187.9889286349351,Battery_4,discharge,10.0,51.7,41.33,195.65,190.75,196.55
41,178.88644446424132,Battery_4,discharge,10.0,44.7,35.78,196.91,192.01,197.81
42,172.10416654398185,Battery_4,discharge,10.0,37.8,30.22,195.13,190.23,196.03
43,163.53872009909435,Battery_4,discharge,10.0,30.8,24.67,197.83,192.93,198.73000000000002
44,158.81200068576726,Battery_4,discharge,10.0,23.9,19.11,192.91,188.01,193.81
45,152.31563080051413,Battery_4,discharge,10.0,16.9,13.56,180.27,175.37,181.17000000000002
46,146.96932093856898,Battery_4,discharge,10.0,10.0,8.0,161.54,156.64,162.44
47,140.67372418356186,Battery_4,hold,0.0,10.0,8.0,162.19,157.29,163.09
48,136.43692889902294,Battery_4,hold,0.0,10.0,8.0,151.09,146.19,151.99
1,96.80000481101717,Battery_5,discharge,20.0,43.1,68.89,4.17,-0.7300000000000004,5.07
2,94.09438481845265,Battery_5,discharge,20.0,36.1,57.78,1.21,-3.6900000000000004,2.11
3,91.67407297335208,Battery_5,discharge,20.0,29.2,46.67,-1.14,-6.04,-0.23999999999999988
4,91.60185662521477,Battery_5,discharge,20.0,22.2,35.56,-1.69,-6.59,-0.7899999999999999
5,91.39386610101474,Battery_5,discharge,15.2,16.9,27.11,-1.78,-6.680000000000001,-0.88
6,91.2860257217921,Battery_5,hold,0.0,16.9,27.11,0.05,-4.8500000000000005,0.9500000000000001
7,83.40418550973428,Battery_5,hold,0.0,16.9,27.11,-0.63,-5.53,0.27
8,82.87128621574165,Battery_5,hold,0.0,16.9,27.11,-0.46,-5.36,0.44
9,83.34282930827462,Battery_5,hold,0.0,16.9,27.11,-0.44,-5.340000000000001,0.46
10,81.6556152046186,Battery_5,hold,0.0,16.9,27.11,0.61,-4.29,1.51
11,90.92479251586424,Battery_5,hold,0.0,16.9,27.11,10.35,5.449999999999999,11.25
12,91.66658117226424,Battery_5,discharge,20.0,10.0,16.0,20.49,15.589999999999998,21.389999999999997
13,90.3178334319371,Battery_5,hold,0.0,10.0,16.0,11.61,6.709999999999999,12.51
14,91.07614095314565,Battery_5,hold,0.0,10.0,16.0,10.56,5.66,11.46
15,77.09906759070205,Battery_5,hold,0.0,10.0,16.0,7.92,3.0199999999999996,8.82
16,75.21902778022664,Battery_5,hold,0.0,10.0,16.0,9.36,4.459999999999999,10.26
17,43.80673056836588,Battery_5,charge,20.0,15.6,25.0,7.78,2.88,8.68
18,35.83421700985241,Battery_5,charge,20.0,21.2,34.0,13.67,8.77,14.57
19,9.732216211502589,Battery_5,charge,20.0,26.9,43.0,3.07,-1.8300000000000005,3.9699999999999998
20,-0.06346003499464814,Battery_5,charge,20.0,32.5,52.0,1.12,-3.7800000000000002,2.02
21,-4.8653020690772735,Battery_5,charge,20.0,38.1,61.0,0.11,-4.79,1.01
22,-11.27474697809879,Battery_5,charge,20.0,43.8,70.0,-0.87,-5.7700000000000005,0.030000000000000027
23,-17.68365517257658,Battery_5,charge,20.0,49.4,79.0,-2.86,-7.76,-1.96
24,-13.951435824941626,Battery_5,charge,20.0,55.0,88.0,-2.81,-7.710000000000001,-1.9100000000000001
25,-10.542159001850337,Battery_5,charge,20.0,60.6,97.0,-3.82,-8.72,-2.92
26,-6.211228468879966,Battery_5,charge,20.0,66.2,106.0,-4.52,-9.42,-3.6199999999999997
27,-2.390599078071915,Battery_5,charge,20.0,71.9,115.0,-3.23,-8.13,-2.33
28,0.880121750925781,Battery_5,charge,20.0,77.5,124.0,-4.99,-9.89,-4.09
29,13.857018635108275,Battery_5,charge,20.0,83.1,133.0,-7.19,-12.09,-6.29
30,23.21520375414967,Battery_5,charge,20.0,88.8,142.0,-11.88,-16.78,-10.98
31,45.066711295320175,Battery_5,charge,4.44,90.0,144.0,-16.34,-21.240000000000002,-15.44
32,61.52048356096964,Battery_5,hold,0.0,90.0,144.0,-12.14,-17.04,-11.24
33,88.14197072854404,Battery_5,hold,0.0,90.0,144.0,-19.03,-23.93,-18.130000000000003
34,110.34993337268409,Battery_5,hold,0.0,90.0,144.0,38.19,33.29,39.089999999999996
35,145.86804837545776,Battery_5,discharge,10.4,86.4,138.22,103.7,98.8,104.60000000000001
36,163.12901578182795,Battery_5,discharge,20.0,79.4,127.11,134.16,129.26,135.06
37,174.88043828640653,Battery_5,discharge,20.0,72.5,116.0,175.57,170.67,176.47
38,183.4648163230906,Battery_5,discharge,20.0,65.6,104.89,179.7,174.79999999999998,180.6
39,190.79738265414917,Battery_5,discharge,20.0,58.6,93.78,187.71,182.81,188.61
40,187.9889286349351,Battery_5,discharge,20.0,51.7,82.67,195.65,190.75,196.55
41,178.88644446424132,Battery_5,discharge,20.0,44.7,71.56,196.91,192.01,197.81
42,172.10416654398185,Battery_5,discharge,20.0,37.8,60.44,195.13,190.23,196.03
43,163.53872009909435,Battery_5,discharge,20.0,30.8,49.33,197.83,192.93,198.73000000000002
44,158.81200068576726,Battery_5,discharge,20.0,23.9,38.22,192.91,188.01,193.81
45,152.31563080051413,Battery_5,discharge,20.0,16.9,27.11,180.27,175.37,181.17000000000002
46,146.96932093856898,Battery_5,discharge,20.0,10.0,16.0,161.54,156.64,162.44
47,140.67372418356186,Battery_5,hold,0.0,10.0,16.0,162.19,157.29,163.09
48,136.43692889902294,Battery_5,hold,0.0,10.0,16.0,151.09,146.19,151.99
