settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,137.23,137.23,137.23,Battery_1,charge,3.0,16.8,3.35
2,150.0,150.0,0.0,Battery_1,hold,0.0,16.8,3.35
3,155.98,155.98,0.0,Battery_1,hold,0.0,16.8,3.35
4,99.6,99.6,99.6,Battery_1,charge,3.0,23.5,4.7
5,150.0,150.0,0.0,Battery_1,hold,0.0,23.5,4.7
6,161.0,161.0,0.0,Battery_1,hold,0.0,23.5,4.7
7,149.9,149.9,0.0,Battery_1,hold,0.0,23.5,4.7
8,134.26,134.26,134.26,Battery_1,charge,3.0,30.2,6.05
9,141.76,141.76,141.76,Battery_1,charge,3.0,37.0,7.4
10,149.9,149.9,0.0,Battery_1,hold,0.0,37.0,7.4
11,185.0,185.0,185.0,Battery_1,discharge,0.72,35.0,7.0
12,190.0,190.0,190.0,Battery_1,discharge,3.0,26.7,5.33
13,190.0,190.0,190.0,Battery_1,discharge,3.0,18.3,3.67
14,203.0,203.0,203.0,Battery_1,discharge,3.0,10.0,2.0
15,149.9,149.9,0.0,Battery_1,hold,0.0,10.0,2.0
16,107.5,107.5,107.5,Battery_1,charge,3.0,16.8,3.35
17,149.9,149.9,0.0,Battery_1,hold,0.0,16.8,3.35
18,107.5,107.5,107.5,Battery_1,charge,3.0,23.5,4.7
19,152.0,152.0,0.0,Battery_1,hold,0.0,23.5,4.7
20,149.9,149.9,0.0,Battery_1,hold,0.0,23.5,4.7
21,149.9,149.9,0.0,Battery_1,hold,0.0,23.5,4.7
22,150.0,150.0,0.0,Battery_1,hold,0.0,23.5,4.7
23,148.0,148.0,0.0,Battery_1,hold,0.0,23.5,4.7
24,148.0,148.0,0.0,Battery_1,hold,0.0,23.5,4.7
25,148.0,148.0,0.0,Battery_1,hold,0.0,23.5,4.7
26,112.83,112.83,112.83,Battery_1,charge,3.0,30.2,6.05
27,148.0,148.0,0.0,Battery_1,hold,0.0,30.2,6.05
28,148.0,148.0,0.0,Battery_1,hold,0.0,30.2,6.05
29,149.9,149.9,0.0,Battery_1,hold,0.0,30.2,6.05
30,135.0,135.0,135.0,Battery_1,charge,3.0,37.0,7.4
31,106.45,106.45,106.45,Battery_1,charge,3.0,43.8,8.75
32,107.03,107.03,107.03,Battery_1,charge,3.0,50.5,10.1
33,148.0,148.0,0.0,Battery_1,hold,0.0,50.5,10.1
34,124.51,124.51,124.51,Battery_1,charge,3.0,57.2,11.45
35,150.8,150.8,0.0,Battery_1,hold,0.0,57.2,11.45
36,175.43,175.43,0.0,Battery_1,hold,0.0,57.2,11.45
37,120.0,120.0,120.0,Battery_1,charge,3.0,64.0,12.8
38,186.0,186.0,186.0,Battery_1,discharge,3.0,55.7,11.13
39,175.58,175.58,0.0,Battery_1,hold,0.0,55.7,11.13
40,178.0,178.0,0.0,Battery_1,hold,0.0,55.7,11.13
41,174.47,174.47,0.0,Battery_1,hold,0.0,55.7,11.13
42,182.54,182.54,182.54,Battery_1,discharge,1.44,51.7,10.33
43,200.0,200.0,200.0,Battery_1,discharge,3.0,43.3,8.67
44,200.0,200.0,200.0,Battery_1,discharge,3.0,35.0,7.0
45,203.0,203.0,203.0,Battery_1,discharge,3.0,26.7,5.33
46,186.0,186.0,186.0,Battery_1,discharge,3.0,18.3,3.67
47,185.75,185.75,185.75,Battery_1,discharge,3.0,10.0,2.0
48,118.47,118.47,0.0,Battery_1,hold,0.0,10.0,2.0
1,137.23,137.23,137.23,Battery_2,charge,7.5,13.4,13.38
2,150.0,150.0,0.0,Battery_2,hold,0.0,13.4,13.38
3,155.98,155.98,0.0,Battery_2,hold,0.0,13.4,13.38
4,99.6,99.6,99.6,Battery_2,charge,7.5,16.8,16.75
5,150.0,150.0,0.0,Battery_2,hold,0.0,16.8,16.75
6,161.0,161.0,0.0,Battery_2,hold,0.0,16.8,16.75
7,149.9,149.9,0.0,Battery_2,hold,0.0,16.8,16.75
8,134.26,134.26,134.26,Battery_2,charge,7.5,20.1,20.12
9,141.76,141.76,141.76,Battery_2,charge,7.5,23.5,23.5
10,149.9,149.9,0.0,Battery_2,hold,0.0,23.5,23.5
11,185.0,185.0,185.0,Battery_2,discharge,1.8,22.5,22.5
12,190.0,190.0,190.0,Battery_2,discharge,7.5,18.3,18.33
13,190.0,190.0,190.0,Battery_2,discharge,7.5,14.2,14.17
14,203.0,203.0,203.0,Battery_2,discharge,7.5,10.0,10.0
15,149.9,149.9,0.0,Battery_2,hold,0.0,10.0,10.0
16,107.5,107.5,107.5,Battery_2,charge,7.5,13.4,13.38
17,149.9,149.9,0.0,Battery_2,hold,0.0,13.4,13.38
18,107.5,107.5,107.5,Battery_2,charge,7.5,16.8,16.75
19,152.0,152.0,0.0,Battery_2,hold,0.0,16.8,16.75
20,149.9,149.9,0.0,Battery_2,hold,0.0,16.8,16.75
21,149.9,149.9,0.0,Battery_2,hold,0.0,16.8,16.75
22,150.0,150.0,0.0,Battery_2,hold,0.0,16.8,16.75
23,148.0,148.0,0.0,Battery_2,hold,0.0,16.8,16.75
24,148.0,148.0,0.0,Battery_2,hold,0.0,16.8,16.75
