settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh,ssp_settle,sbp_settle
41,155.83,155.83,155.83,Battery_1,discharge,3.0,18.3,3.67,150.93,156.73000000000002
42,127.45,127.45,127.45,Battery_1,discharge,3.0,10.0,2.0,122.55,128.35
43,182.5,182.5,0.0,Battery_1,hold,0.0,10.0,2.0,177.6,183.4
44,162.85,162.85,0.0,Battery_1,hold,0.0,10.0,2.0,157.95,163.75
45,187.5,187.5,0.0,Battery_1,hold,0.0,10.0,2.0,182.6,188.4
46,126.5,126.5,0.0,Battery_1,hold,0.0,10.0,2.0,121.6,127.4
47,139.3,139.3,0.0,Battery_1,hold,0.0,10.0,2.0,134.4,140.20000000000002
48,176.96,176.96,0.0,Battery_1,hold,0.0,10.0,2.0,172.06,177.86
1,125.1,125.1,0.0,Battery_2,hold,0.0,10.0,10.0,120.19999999999999,126.0
2,125.1,125.1,125.1,Battery_2,charge,7.5,13.4,13.38,120.19999999999999,126.0
3,125.11,125.11,125.11,Battery_2,charge,7.5,16.8,16.75,120.21,126.01
4,125.1,125.1,125.1,Battery_2,charge,7.5,20.1,20.12,120.19999999999999,126.0
5,122.34,122.34,122.34,Battery_2,charge,7.5,23.5,23.5,117.44,123.24000000000001
6,125.11,125.11,125.11,Battery_2,charge,7.5,26.9,26.88,120.21,126.01
7,238.0,238.0,238.0,Battery_2,charge,7.5,30.2,30.25,233.1,238.9
8,141.32,141.32,141.32,Battery_2,charge,7.5,33.6,33.62,136.42,142.22
9,114.43,114.43,114.43,Battery_2,charge,7.5,37.0,37.0,109.53,115.33000000000001
10,130.0,130.0,130.0,Battery_2,charge,7.5,40.4,40.38,125.1,130.9
11,238.0,238.0,0.0,Battery_2,hold,0.0,40.4,40.38,233.1,238.9
12,125.3,125.3,0.0,Battery_2,hold,0.0,40.4,40.38,120.39999999999999,126.2
13,238.0,238.0,0.0,Battery_2,hold,0.0,40.4,40.38,233.1,238.9
14,238.0,238.0,0.0,Battery_2,hold,0.0,40.4,40.38,233.1,238.9
15,238.0,238.0,238.0,Battery_2,discharge,7.5,36.2,36.21,233.1,238.9
16,238.0,238.0,238.0,Battery_2,discharge,7.5,32.0,32.04,233.1,238.9
17,158.94,158.94,158.94,Battery_2,discharge,7.5,27.9,27.88,154.04,159.84
18,238.0,238.0,238.0,Battery_2,discharge,7.5,23.7,23.71,233.1,238.9
19,238.0,238.0,238.0,Battery_2,discharge,7.5,19.5,19.54,233.1,238.9
20,238.0,238.0,0.0,Battery_2,hold,0.0,19.5,19.54,233.1,238.9
21,145.0,145.0,0.0,Battery_2,hold,0.0,19.5,19.54,140.1,145.9
22,189.0,189.0,0.0,Battery_2,hold,0.0,19.5,19.54,184.1,189.9
23,132.06,132.06,0.0,Battery_2,hold,0.0,19.5,19.54,127.16,132.96
24,126.0,126.0,126.0,Battery_2,charge,7.5,22.9,22.92,121.1,126.9
25,181.0,181.0,181.0,Battery_2,charge,7.5,26.3,26.29,176.1,181.9
26,189.0,189.0,189.0,Battery_2,charge,0.37,26.5,26.46,184.1,189.9
27,239.0,239.0,0.0,Battery_2,hold,0.0,26.5,26.46,234.1,239.9
28,189.0,189.0,0.0,Battery_2,hold,0.0,26.5,26.46,184.1,189.9
29,126.0,126.0,126.0,Battery_2,charge,7.5,29.8,29.83,121.1,126.9
30,137.46,137.46,137.46,Battery_2,charge,7.5,33.2,33.21,132.56,138.36
31,126.0,126.0,126.0,Battery_2,charge,7.5,36.6,36.58,121.1,126.9
32,125.4,125.4,125.4,Battery_2,charge,7.5,40.0,39.96,120.5,126.30000000000001
33,119.0,119.0,119.0,Battery_2,charge,7.5,43.3,43.33,114.1,119.9
34,126.0,126.0,0.0,Battery_2,hold,0.0,43.3,43.33,121.1,126.9
35,139.6,139.6,139.6,Battery_2,discharge,7.5,39.2,39.17,134.7,140.5
36,141.89,141.89,141.89,Battery_2,discharge,7.5,35.0,35.0,136.98999999999998,142.79
37,176.75,176.75,176.75,Battery_2,discharge,7.5,30.8,30.83,171.85,177.65
38,235.0,235.0,235.0,Battery_2,discharge,7.5,26.7,26.67,230.1,235.9
39,155.72,155.72,155.72,Battery_2,discharge,7.5,22.5,22.5,150.82,156.62
40,154.8,154.8,154.8,Battery_2,discharge,7.5,18.3,18.33,149.9,155.70000000000002
41,155.83,155.83,155.83,Battery_2,discharge,7.5,14.2,14.17,150.93,156.73000000000002
42,127.45,127.45,127.45,Battery_2,discharge,7.5,10.0,10.0,122.55,128.35
43,182.5,182.5,0.0,Battery_2,hold,0.0,10.0,10.0,177.6,183.4
44,162.85,162.85,0.0,Battery_2,hold,0.0,10.0,10.0,157.95,163.75
45,187.5,187.5,0.0,Battery_2,hold,0.0,10.0,10.0,182.6,188.4
46,126.5,126.5,0.0,Battery_2,hold,0.0,10.0,10.0,121.6,127.4
47,139.3,139.3,0.0,Battery_2,hold,0.0,10.0,10.0,134.4,140.20000000000002
48,176.96,176.96,0.0,Battery_2,hold,0.0,10.0,10.0,172.06,177.86
1,125.1,125.1,0.0,Battery_3,hold,0.0,10.0,20.0,120.19999999999999,126.0
2,125.1,125.1,125.1,Battery_3,charge,15.0,13.4,26.75,120.19999999999999,126.0
3,125.11,125.11,125.11,Battery_3,charge,15.0,16.8,33.5,120.21,126.01
4,125.1,125.1,125.1,Battery_3,charge,15.0,20.1,40.25,120.19999999999999,126.0
5,122.34,122.34,122.34,Battery_3,charge,15.0,23.5,47.0,117.44,123.24000000000001
6,125.11,125.11,125.11,Battery_3,charge,15.0,26.9,53.75,120.21,126.01
7,238.0,238.0,238.0,Battery_3,charge,15.0,30.2,60.5,233.1,238.9
8,141.32,141.32,141.32,Battery_3,charge,15.0,33.6,67.25,136.42,142.22
9,114.43,114.43,114.43,Battery_3,charge,15.0,37.0,74.0,109.53,115.33000000000001
10,130.0,130.0,130.0,Battery_3,charge,15.0,40.4,80.75,125.1,130.9
11,238.0,238.0,0.0,Battery_3,hold,0.0,40.4,80.75,233.1,238.9
12,125.3,125.3,0.0,Battery_3,hold,0.0,40.4,80.75,120.39999999999999,126.2
13,238.0,238.0,0.0,Battery_3,hold,0.0,40.4,80.75,233.1,238.9
14,238.0,238.0,0.0,Battery_3,hold,0.0,40.4,80.75,233.1,238.9
15,238.0,238.0,238.0,Battery_3,discharge,15.0,36.2,72.42,233.1,238.9
16,238.0,238.0,238.0,Battery_3,discharge,15.0,32.0,64.08,233.1,238.9
17,158.94,158.94,158.94,Battery_3,discharge,15.0,27.9,55.75,154.04,159.84
18,238.0,238.0,238.0,Battery_3,discharge,15.0,23.7,47.42,233.1,238.9
19,238.0,238.0,238.0,Battery_3,discharge,15.0,19.5,39.08,233.1,238.9
20,238.0,238.0,0.0,Battery_3,hold,0.0,19.5,39.08,233.1,238.9
21,145.0,145.0,0.0,Battery_3,hold,0.0,19.5,39.08,140.1,145.9
22,189.0,189.0,0.0,Battery_3,hold,0.0,19.5,39.08,184.1,189.9
23,132.06,132.06,0.0,Battery_3,hold,0.0,19.5,39.08,127.16,132.96
24,126.0,126.0,126.0,Battery_3,charge,15.0,22.9,45.83,121.1,126.9
25,181.0,181.0,181.0,Battery_3,charge,15.0,26.3,52.58,176.1,181.9
26,189.0,189.0,189.0,Battery_3,charge,0.74,26.5,52.92,184.1,189.9
27,239.0,239.0,0.0,Battery_3,hold,0.0,26.5,52.92,234.1,239.9
28,189.0,189.0,0.0,Battery_3,hold,0.0,26.5,52.92,184.1,189.9
29,126.0,126.0,126.0,Battery_3,charge,15.0,29.8,59.67,121.1,126.9
30,137.46,137.46,137.46,Battery_3,charge,15.0,33.2,66.42,132.56,138.36
31,126.0,126.0,126.0,Battery_3,charge,15.0,36.6,73.17,121.1,126.9
32,125.4,125.4,125.4,Battery_3,charge,15.0,40.0,79.92,120.5,126.30000000000001
33,119.0,119.0,119.0,Battery_3,charge,15.0,43.3,86.67,114.1,119.9
34,126.0,126.0,0.0,Battery_3,hold,0.0,43.3,86.67,121.1,126.9
35,139.6,139.6,139.6,Battery_3,discharge,15.0,39.2,78.33,134.7,140.5
36,141.89,141.89,141.89,Battery_3,discharge,15.0,35.0,70.0,136.98999999999998,142.79
37,176.75,176.75,176.75,Battery_3,discharge,15.0,30.8,61.67,171.85,177.65
38,235.0,235.0,235.0,Battery_3,discharge,15.0,26.7,53.33,230.1,235.9
39,155.72,155.72,155.72,Battery_3,discharge,15.0,22.5,45.0,150.82,156.62
40,154.8,154.8,154.8,Battery_3,discharge,15.0,18.3,36.67,149.9,155.70000000000002
41,155.83,155.83,155.83,Battery_3,discharge,15.0,14.2,28.33,150.93,156.73000000000002
42,127.45,127.45,127.45,Battery_3,discharge,15.0,10.0,20.0,122.55,128.35
43,182.5,182.5,0.0,Battery_3,hold,0.0,10.0,20.0,177.6,183.4
44,162.85,162.85,0.0,Battery_3,hold,0.0,10.0,20.0,157.95,163.75
45,187.5,187.5,0.0,Battery_3,hold,0.0,10.0,20.0,182.6,188.4
46,126.5,126.5,0.0,Battery_3,hold,0.0,10.0,20.0,121.6,127.4
47,139.3,139.3,0.0,Battery_3,hold,0.0,10.0,20.0,134.4,140.20000000000002
48,176.96,176.96,0.0,Battery_3,hold,0.0,10.0,20.0,172.06,177.86
1,125.1,125.1,0.0,Battery_4,hold,0.0,10.0,8.0,120.19999999999999,126.0
2,125.1,125.1,125.1,Battery_4,charge,6.0,13.4,10.7,120.19999999999999,126.0
3,125.11,125.11,125.11,Battery_4,charge,6.0,16.8,13.4,120.21,126.01
4,125.1,125.1,125.1,Battery_4,charge,6.0,20.1,16.1,120.19999999999999,126.0
5,122.34,122.34,122.34,Battery_4,charge,6.0,23.5,18.8,117.44,123.24000000000001
6,125.11,125.11,125.11,Battery_4,charge,6.0,26.9,21.5,120.21,126.01
7,238.0,238.0,238.0,Battery_4,charge,6.0,30.2,24.2,233.1,238.9
8,141.32,141.32,141.32,Battery_4,charge,6.0,33.6,26.9,136.42,142.22
9,114.43,114.43,114.43,Battery_4,charge,6.0,37.0,29.6,109.53,115.33000000000001
10,130.0,130.0,130.0,Battery_4,charge,6.0,40.4,32.3,125.1,130.9
11,238.0,238.0,0.0,Battery_4,hold,0.0,40.4,32.3,233.1,238.9
12,125.3,125.3,0.0,Battery_4,hold,0.0,40.4,32.3,120.39999999999999,126.2
13,238.0,238.0,0.0,Battery_4,hold,0.0,40.4,32.3,233.1,238.9
14,238.0,238.0,0.0,Battery_4,hold,0.0,40.4,32.3,233.1,238.9
15,238.0,238.0,238.0,Battery_4,discharge,6.0,36.2,28.97,233.1,238.9
16,238.0,238.0,238.0,Battery_4,discharge,6.0,32.0,25.63,233.1,238.9
17,158.94,158.94,158.94,Battery_4,discharge,6.0,27.9,22.3,154.04,159.84
18,238.0,238.0,238.0,Battery_4,discharge,6.0,23.7,18.97,233.1,238.9
19,238.0,238.0,238.0,Battery_4,discharge,6.0,19.5,15.63,233.1,238.9
20,238.0,238.0,0.0,Battery_4,hold,0.0,19.5,15.63,233.1,238.9
21,145.0,145.0,0.0,Battery_4,hold,0.0,19.5,15.63,140.1,145.9
22,189.0,189.0,0.0,Battery_4,hold,0.0,19.5,15.63,184.1,189.9
23,132.06,132.06,0.0,Battery_4,hold,0.0,19.5,15.63,127.16,132.96
24,126.0,126.0,126.0,Battery_4,charge,6.0,22.9,18.33,121.1,126.9
25,181.0,181.0,181.0,Battery_4,charge,6.0,26.3,21.03,176.1,181.9
26,189.0,189.0,189.0,Battery_4,charge,0.3,26.5,21.17,184.1,189.9
27,239.0,239.0,0.0,Battery_4,hold,0.0,26.5,21.17,234.1,239.9
28,189.0,189.0,0.0,Battery_4,hold,0.0,26.5,21.17,184.1,189.9
29,126.0,126.0,126.0,Battery_4,charge,6.0,29.8,23.87,121.1,126.9
30,137.46,137.46,137.46,Battery_4,charge,6.0,33.2,26.57,132.56,138.36
31,126.0,126.0,126.0,Battery_4,charge,6.0,36.6,29.27,121.1,126.9
32,125.4,125.4,125.4,Battery_4,charge,6.0,40.0,31.97,120.5,126.30000000000001
33,119.0,119.0,119.0,Battery_4,charge,6.0,43.3,34.67,114.1,119.9
34,126.0,126.0,0.0,Battery_4,hold,0.0,43.3,34.67,121.1,126.9
35,139.6,139.6,139.6,Battery_4,discharge,6.0,39.2,31.33,134.7,140.5
36,141.89,141.89,141.89,Battery_4,discharge,6.0,35.0,28.0,136.98999999999998,142.79
37,176.75,176.75,176.75,Battery_4,discharge,6.0,30.8,24.67,171.85,177.65
38,235.0,235.0,235.0,Battery_4,discharge,6.0,26.7,21.33,230.1,235.9
39,155.72,155.72,155.72,Battery_4,discharge,6.0,22.5,18.0,150.82,156.62
40,154.8,154.8,154.8,Battery_4,discharge,6.0,18.3,14.67,149.9,155.70000000000002
41,155.83,155.83,155.83,Battery_4,discharge,6.0,14.2,11.33,150.93,156.73000000000002
42,127.45,127.45,127.45,Battery_4,discharge,6.0,10.0,8.0,122.55,128.35
43,182.5,182.5,0.0,Battery_4,hold,0.0,10.0,8.0,177.6,183.4
44,162.85,162.85,0.0,Battery_4,hold,0.0,10.0,8.0,157.95,163.75
45,187.5,187.5,0.0,Battery_4,hold,0.0,10.0,8.0,182.6,188.4
46,126.5,126.5,0.0,Battery_4,hold,0.0,10.0,8.0,121.6,127.4
47,139.3,139.3,0.0,Battery_4,hold,0.0,10.0,8.0,134.4,140.20000000000002
48,176.96,176.96,0.0,Battery_4,hold,0.0,10.0,8.0,172.06,177.86
1,125.1,125.1,0.0,Battery_5,hold,0.0,10.0,16.0,120.19999999999999,126.0
2,125.1,125.1,125.1,Battery_5,charge,12.0,13.4,21.4,120.19999999999999,126.0
3,125.11,125.11,125.11,Battery_5,charge,12.0,16.8,26.8,120.21,126.01
4,125.1,125.1,125.1,Battery_5,charge,12.0,20.1,32.2,120.19999999999999,126.0
5,122.34,122.34,122.34,Battery_5,charge,12.0,23.5,37.6,117.44,123.24000000000001
6,125.11,125.11,125.11,Battery_5,charge,12.0,26.9,43.0,120.21,126.01
7,238.0,238.0,238.0,Battery_5,charge,12.0,30.2,48.4,233.1,238.9
8,141.32,141.32,141.32,Battery_5,charge,12.0,33.6,53.8,136.42,142.22
9,114.43,114.43,114.43,Battery_5,charge,12.0,37.0,59.2,109.53,115.33000000000001
10,130.0,130.0,130.0,Battery_5,charge,12.0,40.4,64.6,125.1,130.9
11,238.0,238.0,0.0,Battery_5,hold,0.0,40.4,64.6,233.1,238.9
12,125.3,125.3,0.0,Battery_5,hold,0.0,40.4,64.6,120.39999999999999,126.2
13,238.0,238.0,0.0,Battery_5,hold,0.0,40.4,64.6,233.1,238.9
14,238.0,238.0,0.0,Battery_5,hold,0.0,40.4,64.6,233.1,238.9
15,238.0,238.0,238.0,Battery_5,discharge,12.0,36.2,57.93,233.1,238.9
16,238.0,238.0,238.0,Battery_5,discharge,12.0,32.0,51.27,233.1,238.9
17,158.94,158.94,158.94,Battery_5,discharge,12.0,27.9,44.6,154.04,159.84
18,238.0,238.0,238.0,Battery_5,discharge,12.0,23.7,37.93,233.1,238.9
19,238.0,238.0,238.0,Battery_5,discharge,12.0,19.5,31.27,233.1,238.9
20,238.0,238.0,0.0,Battery_5,hold,0.0,19.5,31.27,233.1,238.9
21,145.0,145.0,0.0,Battery_5,hold,0.0,19.5,31.27,140.1,145.9
22,189.0,189.0,0.0,Battery_5,hold,0.0,19.5,31.27,184.1,189.9
23,132.06,132.06,0.0,Battery_5,hold,0.0,19.5,31.27,127.16,132.96
24,126.0,126.0,126.0,Battery_5,charge,12.0,22.9,36.67,121.1,126.9
25,181.0,181.0,181.0,Battery_5,charge,12.0,26.3,42.07,176.1,181.9
26,189.0,189.0,189.0,Battery_5,charge,0.59,26.5,42.33,184.1,189.9
27,239.0,239.0,0.0,Battery_5,hold,0.0,26.5,42.33,234.1,239.9
28,189.0,189.0,0.0,Battery_5,hold,0.0,26.5,42.33,184.1,189.9
29,126.0,126.0,126.0,Battery_5,charge,12.0,29.8,47.73,121.1,126.9
30,137.46,137.46,137.46,Battery_5,charge,12.0,33.2,53.13,132.56,138.36
31,126.0,126.0,126.0,Battery_5,charge,12.0,36.6,58.53,121.1,126.9
32,125.4,125.4,125.4,Battery_5,charge,12.0,40.0,63.93,120.5,126.30000000000001
33,119.0,119.0,119.0,Battery_5,charge,12.0,43.3,69.33,114.1,119.9
34,126.0,126.0,0.0,Battery_5,hold,0.0,43.3,69.33,121.1,126.9
35,139.6,139.6,139.6,Battery_5,discharge,12.0,39.2,62.67,134.7,140.5
36,141.89,141.89,141.89,Battery_5,discharge,12.0,35.0,56.0,136.98999999999998,142.79
37,176.75,176.75,176.75,Battery_5,discharge,12.0,30.8,49.33,171.85,177.65
38,235.0,235.0,235.0,Battery_5,discharge,12.0,26.7,42.67,230.1,235.9
39,155.72,155.72,155.72,Battery_5,discharge,12.0,22.5,36.0,150.82,156.62
40,154.8,154.8,154.8,Battery_5,discharge,12.0,18.3,29.33,149.9,155.70000000000002
41,155.83,155.83,155.83,Battery_5,discharge,12.0,14.2,22.67,150.93,156.73000000000002
42,127.45,127.45,127.45,Battery_5,discharge,12.0,10.0,16.0,122.55,128.35
43,182.5,182.5,0.0,Battery_5,hold,0.0,10.0,16.0,177.6,183.4
44,162.85,162.85,0.0,Battery_5,hold,0.0,10.0,16.0,157.95,163.75
45,187.5,187.5,0.0,Battery_5,hold,0.0,10.0,16.0,182.6,188.4
46,126.5,126.5,0.0,Battery_5,hold,0.0,10.0,16.0,121.6,127.4
47,139.3,139.3,0.0,Battery_5,hold,0.0,10.0,16.0,134.4,140.20000000000002
48,176.96,176.96,0.0,Battery_5,hold,0.0,10.0,16.0,172.06,177.86
