settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,156.73,Battery_1,discharge,4.0,38.9,7.78
2,155.59,Battery_1,discharge,4.0,27.8,5.56
3,145.77,Battery_1,hold,0.0,27.8,5.56
4,144.59,Battery_1,hold,0.0,27.8,5.56
5,144.76,Battery_1,hold,0.0,27.8,5.56
6,137.78,Battery_1,hold,0.0,27.8,5.56
7,141.99,Battery_1,hold,0.0,27.8,5.56
8,134.84,Battery_1,hold,0.0,27.8,5.56
9,126.75,Battery_1,hold,0.0,27.8,5.56
10,126.67,Battery_1,hold,0.0,27.8,5.56
11,134.83,Battery_1,hold,0.0,27.8,5.56
12,136.31,Battery_1,hold,0.0,27.8,5.56
13,147.19,Battery_1,hold,0.0,27.8,5.56
14,152.35,Battery_1,hold,0.0,27.8,5.56
15,154.36,Battery_1,discharge,2.4,21.1,4.22
16,163.41,Battery_1,discharge,4.0,10.0,2.0
17,142.92,Battery_1,hold,0.0,10.0,2.0
18,126.99,Battery_1,hold,0.0,10.0,2.0
19,64.77,Battery_1,hold,0.0,10.0,2.0
20,19.84,Battery_1,hold,0.0,10.0,2.0
21,14.78,Battery_1,charge,3.56,18.0,3.6
22,7.02,Battery_1,charge,4.0,27.0,5.4
23,2.69,Battery_1,charge,4.0,36.0,7.2
24,4.49,Battery_1,charge,4.0,45.0,9.0
25,0.33,Battery_1,charge,4.0,54.0,10.8
26,-1.69,Battery_1,charge,4.0,63.0,12.6
27,0.57,Battery_1,charge,4.0,72.0,14.4
28,8.98,Battery_1,charge,4.0,81.0,16.2
29,14.65,Battery_1,charge,4.0,90.0,18.0
30,16.47,Battery_1,hold,0.0,90.0,18.0
31,25.66,Battery_1,hold,0.0,90.0,18.0
32,27.11,Battery_1,hold,0.0,90.0,18.0
33,35.81,Battery_1,hold,0.0,90.0,18.0
34,46.85,Battery_1,hold,0.0,90.0,18.0
35,92.27,Battery_1,discharge,0.8,87.8,17.56
36,96.63,Battery_1,discharge,4.0,76.7,15.33
37,98.71,Battery_1,discharge,4.0,65.6,13.11
38,102.88,Battery_1,discharge,4.0,54.4,10.89
39,102.21,Battery_1,discharge,4.0,43.3,8.67
40,97.26,Battery_1,discharge,4.0,32.2,6.44
41,96.84,Battery_1,discharge,4.0,21.1,4.22
42,94.12,Battery_1,discharge,4.0,10.0,2.0
43,86.58,Battery_1,hold,0.0,10.0,2.0
44,78.37,Battery_1,hold,0.0,10.0,2.0
45,73.68,Battery_1,hold,0.0,10.0,2.0
46,63.32,Battery_1,hold,0.0,10.0,2.0
47,35.59,Battery_1,hold,0.0,10.0,2.0
48,32.19,Battery_1,hold,0.0,10.0,2.0
1,156.73,Battery_2,discharge,12.5,43.1,43.06
2,155.59,Battery_2,discharge,12.5,36.1,36.11
3,145.77,Battery_2,hold,0.0,36.1,36.11
4,144.59,Battery_2,hold,0.0,36.1,36.11
5,144.76,Battery_2,hold,0.0,36.1,36.11
6,137.78,Battery_2,hold,0.0,36.1,36.11
7,141.99,Battery_2,hold,0.0,36.1,36.11
8,134.84,Battery_2,hold,0.0,36.1,36.11
9,126.75,Battery_2,hold,0.0,36.1,36.11
10,126.67,Battery_2,hold,0.0,36.1,36.11
11,134.83,Battery_2,hold,0.0,36.1,36.11
12,136.31,Battery_2,hold,0.0,36.1,36.11
13,147.19,Battery_2,discharge,9.5,30.8,30.83
14,152.35,Battery_2,discharge,12.5,23.9,23.89
15,154.36,Battery_2,discharge,12.5,16.9,16.94
16,163.41,Battery_2,discharge,12.5,10.0,10.0
17,142.92,Battery_2,hold,0.0,10.0,10.0
18,126.99,Battery_2,hold,0.0,10.0,10.0
19,64.77,Battery_2,hold,0.0,10.0,10.0
20,19.84,Battery_2,charge,12.5,15.6,15.62
21,14.78,Battery_2,charge,12.5,21.2,21.25
22,7.02,Battery_2,charge,12.5,26.9,26.88
23,2.69,Battery_2,charge,12.5,32.5,32.5
24,4.49,Battery_2,charge,12.5,38.1,38.12
25,0.33,Battery_2,charge,12.5,43.8,43.75
26,-1.69,Battery_2,charge,12.5,49.4,49.38
27,0.57,Battery_2,charge,12.5,55.0,55.0
28,8.98,Battery_2,charge,12.5,60.6,60.62
29,14.65,Battery_2,charge,12.5,66.2,66.25
30,16.47,Battery_2,charge,12.5,71.9,71.88
