settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2025-07-30,1,2025-07-29T23:00:00Z,2025-07-29T11:47:00Z,21480,22172
2025-07-30,2,2025-07-29T23:30:00Z,2025-07-29T11:47:00Z,20877,21387
2025-07-30,3,2025-07-30T00:00:00Z,2025-07-29T11:47:00Z,20580,21085
2025-07-30,4,2025-07-30T00:30:00Z,2025-07-29T11:47:00Z,20280,20785
2025-07-30,5,2025-07-30T01:00:00Z,2025-07-29T11:47:00Z,19910,20415
2025-07-30,6,2025-07-30T01:30:00Z,2025-07-29T11:47:00Z,19477,19982
2025-07-30,7,2025-07-30T02:00:00Z,2025-07-29T11:47:00Z,19157,19662
2025-07-30,8,2025-07-30T02:30:00Z,2025-07-29T11:47:00Z,18974,19479
2025-07-30,9,2025-07-30T03:00:00Z,2025-07-29T11:47:00Z,18841,19346
2025-07-30,10,2025-07-30T03:30:00Z,2025-07-29T11:47:00Z,18810,19315
2025-07-30,11,2025-07-30T04:00:00Z,2025-07-29T11:47:00Z,19119,19644
2025-07-30,12,2025-07-30T04:30:00Z,2025-07-29T11:47:00Z,19570,20095
2025-07-30,13,2025-07-30T05:00:00Z,2025-07-29T11:47:00Z,21178,21683
2025-07-30,14,2025-07-30T05:30:00Z,2025-07-29T11:47:00Z,22487,22992
2025-07-30,15,2025-07-30T06:00:00Z,2025-07-29T11:47:00Z,24029,24529
2025-07-30,16,2025-07-30T06:30:00Z,2025-07-29T11:47:00Z,24840,25340
2025-07-30,17,2025-07-30T07:00:00Z,2025-07-29T11:47:00Z,25740,26240
2025-07-30,18,2025-07-30T07:30:00Z,2025-07-29T11:47:00Z,25640,26140
2025-07-30,19,2025-07-30T08:00:00Z,2025-07-29T11:47:00Z,25672,26172
2025-07-30,20,2025-07-30T08:30:00Z,2025-07-29T11:47:00Z,25388,25888
2025-07-30,21,2025-07-30T09:00:00Z,2025-07-29T11:47:00Z,24749,25249
2025-07-30,22,2025-07-30T09:30:00Z,2025-07-29T11:47:00Z,24662,25162
2025-07-30,23,2025-07-30T10:00:00Z,2025-07-29T11:47:00Z,24382,24882
2025-07-30,24,2025-07-30T10:30:00Z,2025-07-29T11:47:00Z,24144,24644
2025-07-30,25,2025-07-30T11:00:00Z,2025-07-29T11:47:00Z,24260,24760
2025-07-30,26,2025-07-30T11:30:00Z,2025-07-29T11:47:00Z,24310,24810
2025-07-30,27,2025-07-30T12:00:00Z,2025-07-29T11:47:00Z,24100,24600
2025-07-30,28,2025-07-30T12:30:00Z,2025-07-29T11:47:00Z,23820,24320
2025-07-30,29,2025-07-30T13:00:00Z,2025-07-29T11:47:00Z,23827,24327
2025-07-30,30,2025-07-30T13:30:00Z,2025-07-29T11:47:00Z,23827,24327
2025-07-30,31,2025-07-30T14:00:00Z,2025-07-29T11:47:00Z,23848,24348
2025-07-30,32,2025-07-30T14:30:00Z,2025-07-29T11:47:00Z,24093,24593
2025-07-30,33,2025-07-30T15:00:00Z,2025-07-29T11:47:00Z,24641,25141
2025-07-30,34,2025-07-30T15:30:00Z,2025-07-29T11:47:00Z,25359,25859
2025-07-30,35,2025-07-30T16:00:00Z,2025-07-29T11:47:00Z,26218,26718
2025-07-30,36,2025-07-30T16:30:00Z,2025-07-29T11:47:00Z,26944,27444
2025-07-30,37,2025-07-30T17:00:00Z,2025-07-29T11:47:00Z,27319,27819
2025-07-30,38,2025-07-30T17:30:00Z,2025-07-29T11:47:00Z,27671,28171
2025-07-30,39,2025-07-30T18:00:00Z,2025-07-29T11:47:00Z,27770,28270
2025-07-30,40,2025-07-30T18:30:00Z,2025-07-29T11:47:00Z,28004,28504
2025-07-30,41,2025-07-30T19:00:00Z,2025-07-29T11:47:00Z,27791,28291
2025-07-30,42,2025-07-30T19:30:00Z,2025-07-29T11:47:00Z,28030,28530
2025-07-30,43,2025-07-30T20:00:00Z,2025-07-29T11:47:00Z,27783,28283
2025-07-30,44,2025-07-30T20:30:00Z,2025-07-29T11:47:00Z,27008,27508
2025-07-30,45,2025-07-30T21:00:00Z,2025-07-29T11:47:00Z,25814,26314
2025-07-30,46,2025-07-30T21:30:00Z,2025-07-29T11:47:00Z,24474,24974
2025-07-30,47,2025-07-30T22:00:00Z,2025-07-29T11:47:00Z,23059,23559
2025-07-30,48,2025-07-30T22:30:00Z,2025-07-29T11:47:00Z,22020,22520
2025-07-31,1,2025-07-30T23:00:00Z,2025-07-29T11:47:00Z,21390,21890
2025-07-31,2,2025-07-30T23:30:00Z,2025-07-29T11:47:00Z,21019,21519
2025-07-31,3,2025-07-31T00:00:00Z,2025-07-29T11:47:00Z,20527,21027
2025-07-31,4,2025-07-31T00:30:00Z,2025-07-29T11:47:00Z,20190,20690
2025-07-31,5,2025-07-31T01:00:00Z,2025-07-29T11:47:00Z,19805,20305
2025-07-31,6,2025-07-31T01:30:00Z,2025-07-29T11:47:00Z,19534,20034
2025-07-31,7,2025-07-31T02:00:00Z,2025-07-29T11:47:00Z,19246,19746
2025-07-31,8,2025-07-31T02:30:00Z,2025-07-29T11:47:00Z,19151,19651
2025-07-31,9,2025-07-31T03:00:00Z,2025-07-29T11:47:00Z,18905,19405
2025-07-31,10,2025-07-31T03:30:00Z,2025-07-29T11:47:00Z,18770,19270
