settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2024-11-11,1,2024-11-11T00:00:00Z,2024-11-10T11:47:00Z,22310,23695
2024-11-11,2,2024-11-11T00:30:00Z,2024-11-10T11:47:00Z,22620,24065
2024-11-11,3,2024-11-11T01:00:00Z,2024-11-10T11:47:00Z,22210,23778
2024-11-11,4,2024-11-11T01:30:00Z,2024-11-10T11:47:00Z,21583,23148
2024-11-11,5,2024-11-11T02:00:00Z,2024-11-10T11:47:00Z,21154,22827
2024-11-11,6,2024-11-11T02:30:00Z,2024-11-10T11:47:00Z,20674,22346
2024-11-11,7,2024-11-11T03:00:00Z,2024-11-10T11:47:00Z,20405,22074
2024-11-11,8,2024-11-11T03:30:00Z,2024-11-10T11:47:00Z,20194,21858
2024-11-11,9,2024-11-11T04:00:00Z,2024-11-10T11:47:00Z,19920,21581
2024-11-11,10,2024-11-11T04:30:00Z,2024-11-10T11:47:00Z,20070,21728
2024-11-11,11,2024-11-11T05:00:00Z,2024-11-10T11:47:00Z,20705,22360
2024-11-11,12,2024-11-11T05:30:00Z,2024-11-10T11:47:00Z,21799,23384
2024-11-11,13,2024-11-11T06:00:00Z,2024-11-10T11:47:00Z,24446,25107
2024-11-11,14,2024-11-11T06:30:00Z,2024-11-10T11:47:00Z,27414,28014
2024-11-11,15,2024-11-11T07:00:00Z,2024-11-10T11:47:00Z,30208,30808
2024-11-11,16,2024-11-11T07:30:00Z,2024-11-10T11:47:00Z,31360,31960
2024-11-11,17,2024-11-11T08:00:00Z,2024-11-10T11:47:00Z,33820,34420
2024-11-11,18,2024-11-11T08:30:00Z,2024-11-10T11:47:00Z,33730,34330
2024-11-11,19,2024-11-11T09:00:00Z,2024-11-10T11:47:00Z,33649,34249
2024-11-11,20,2024-11-11T09:30:00Z,2024-11-10T11:47:00Z,33051,33651
2024-11-11,21,2024-11-11T10:00:00Z,2024-11-10T11:47:00Z,32369,32969
2024-11-11,22,2024-11-11T10:30:00Z,2024-11-10T11:47:00Z,31884,32484
2024-11-11,23,2024-11-11T11:00:00Z,2024-11-10T11:47:00Z,31711,32311
2024-11-11,24,2024-11-11T11:30:00Z,2024-11-10T11:47:00Z,31679,32279
2024-11-11,25,2024-11-11T12:00:00Z,2024-11-10T11:47:00Z,32063,32663
2024-11-11,26,2024-11-11T12:30:00Z,2024-11-10T11:47:00Z,32570,33170
2024-11-11,27,2024-11-11T13:00:00Z,2024-11-10T11:47:00Z,32630,33230
2024-11-11,28,2024-11-11T13:30:00Z,2024-11-10T11:47:00Z,32822,33422
2024-11-11,29,2024-11-11T14:00:00Z,2024-11-10T11:47:00Z,32932,33532
2024-11-11,30,2024-11-11T14:30:00Z,2024-11-10T11:47:00Z,33434,34034
2024-11-11,31,2024-11-11T15:00:00Z,2024-11-10T11:47:00Z,34177,34777
2024-11-11,32,2024-11-11T15:30:00Z,2024-11-10T11:47:00Z,34988,35588
2024-11-11,33,2024-11-11T16:00:00Z,2024-11-10T11:47:00Z,36196,36796
2024-11-11,34,2024-11-11T16:30:00Z,2024-11-10T11:47:00Z,37808,38408
2024-11-11,35,2024-11-11T17:00:00Z,2024-11-10T11:47:00Z,39428,40028
2024-11-11,36,2024-11-11T17:30:00Z,2024-11-10T11:47:00Z,39660,40260
2024-11-11,37,2024-11-11T18:00:00Z,2024-11-10T11:47:00Z,39522,40122
2024-11-11,38,2024-11-11T18:30:00Z,2024-11-10T11:47:00Z,39133,39733
2024-11-11,39,2024-11-11T19:00:00Z,2024-11-10T11:47:00Z,38211,38811
2024-11-11,40,2024-11-11T19:30:00Z,2024-11-10T11:47:00Z,36922,37522
2024-11-11,41,2024-11-11T20:00:00Z,2024-11-10T11:47:00Z,35727,36327
2024-11-11,42,2024-11-11T20:30:00Z,2024-11-10T11:47:00Z,34120,34720
2024-11-11,43,2024-11-11T21:00:00Z,2024-11-10T11:47:00Z,32475,33075
2024-11-11,44,2024-11-11T21:30:00Z,2024-11-10T11:47:00Z,30502,31102
2024-11-11,45,2024-11-11T22:00:00Z,2024-11-10T11:47:00Z,28965,29565
2024-11-11,46,2024-11-11T22:30:00Z,2024-11-10T11:47:00Z,27323,27928
2024-11-11,47,2024-11-11T23:00:00Z,2024-11-10T11:47:00Z,25677,26760
2024-11-11,48,2024-11-11T23:30:00Z,2024-11-10T11:47:00Z,24770,25852
2024-11-12,1,2024-11-12T00:00:00Z,2024-11-10T11:47:00Z,24800,25880
2024-11-12,2,2024-11-12T00:30:00Z,2024-11-10T11:47:00Z,24794,25874
2024-11-12,3,2024-11-12T01:00:00Z,2024-11-10T11:47:00Z,24920,25998
2024-11-12,4,2024-11-12T01:30:00Z,2024-11-10T11:47:00Z,24085,25170
2024-11-12,5,2024-11-12T02:00:00Z,2024-11-10T11:47:00Z,23414,24497
2024-11-12,6,2024-11-12T02:30:00Z,2024-11-10T11:47:00Z,23075,24158
2024-11-12,7,2024-11-12T03:00:00Z,2024-11-10T11:47:00Z,22470,23551
2024-11-12,8,2024-11-12T03:30:00Z,2024-11-10T11:47:00Z,22024,23104
2024-11-12,9,2024-11-12T04:00:00Z,2024-11-10T11:47:00Z,21796,22874
2024-11-12,10,2024-11-12T04:30:00Z,2024-11-10T11:47:00Z,21750,22828
