settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,129.69,Battery_1,discharge,4.0,38.9,7.78
2,122.26,Battery_1,hold,0.0,38.9,7.78
3,123.31,Battery_1,hold,0.0,38.9,7.78
4,130.15,Battery_1,discharge,4.0,27.8,5.56
5,126.12,Battery_1,discharge,2.4,21.1,4.22
6,130.4,Battery_1,discharge,4.0,10.0,2.0
7,121.69,Battery_1,hold,0.0,10.0,2.0
8,121.23,Battery_1,hold,0.0,10.0,2.0
9,116.7,Battery_1,hold,0.0,10.0,2.0
10,116.06,Battery_1,hold,0.0,10.0,2.0
11,113.67,Battery_1,hold,0.0,10.0,2.0
12,109.91,Battery_1,hold,0.0,10.0,2.0
13,105.69,Battery_1,hold,0.0,10.0,2.0
14,103.66,Battery_1,hold,0.0,10.0,2.0
15,96.93,Battery_1,hold,0.0,10.0,2.0
16,99.07,Battery_1,hold,0.0,10.0,2.0
17,92.98,Battery_1,hold,0.0,10.0,2.0
18,95.47,Battery_1,hold,0.0,10.0,2.0
19,87.22,Battery_1,hold,0.0,10.0,2.0
20,82.62,Battery_1,charge,4.0,19.0,3.8
21,86.19,Battery_1,charge,4.0,28.0,5.6
22,90.13,Battery_1,hold,0.0,28.0,5.6
23,95.09,Battery_1,hold,0.0,28.0,5.6
24,86.84,Battery_1,hold,0.0,28.0,5.6
25,86.48,Battery_1,charge,3.56,36.0,7.2
26,74.97,Battery_1,charge,4.0,45.0,9.0
27,65.51,Battery_1,charge,4.0,54.0,10.8
28,69.24,Battery_1,charge,4.0,63.0,12.6
29,73.65,Battery_1,charge,4.0,72.0,14.4
30,78.13,Battery_1,charge,4.0,81.0,16.2
31,90.92,Battery_1,hold,0.0,81.0,16.2
32,89.2,Battery_1,hold,0.0,81.0,16.2
33,85.49,Battery_1,charge,4.0,90.0,18.0
34,96.59,Battery_1,hold,0.0,90.0,18.0
35,116.14,Battery_1,hold,0.0,90.0,18.0
36,120.52,Battery_1,hold,0.0,90.0,18.0
37,122.93,Battery_1,hold,0.0,90.0,18.0
38,119.95,Battery_1,hold,0.0,90.0,18.0
39,129.46,Battery_1,hold,0.0,90.0,18.0
40,133.07,Battery_1,hold,0.0,90.0,18.0
41,134.46,Battery_1,discharge,0.8,87.8,17.56
42,141.51,Battery_1,discharge,4.0,76.7,15.33
43,146.84,Battery_1,discharge,4.0,65.6,13.11
44,147.86,Battery_1,discharge,4.0,54.4,10.89
45,145.63,Battery_1,discharge,4.0,43.3,8.67
46,139.57,Battery_1,discharge,4.0,32.2,6.44
47,142.85,Battery_1,discharge,4.0,21.1,4.22
48,139.06,Battery_1,discharge,4.0,10.0,2.0
1,129.69,Battery_2,discharge,12.5,43.1,43.06
2,122.26,Battery_2,discharge,9.5,37.8,37.78
3,123.31,Battery_2,discharge,12.5,30.8,30.83
4,130.15,Battery_2,discharge,12.5,23.9,23.89
5,126.12,Battery_2,discharge,12.5,16.9,16.94
6,130.4,Battery_2,discharge,12.5,10.0,10.0
7,121.69,Battery_2,hold,0.0,10.0,10.0
8,121.23,Battery_2,hold,0.0,10.0,10.0
9,116.7,Battery_2,hold,0.0,10.0,10.0
10,116.06,Battery_2,hold,0.0,10.0,10.0
11,113.67,Battery_2,hold,0.0,10.0,10.0
12,109.91,Battery_2,hold,0.0,10.0,10.0
13,105.69,Battery_2,hold,0.0,10.0,10.0
14,103.66,Battery_2,hold,0.0,10.0,10.0
15,96.93,Battery_2,hold,0.0,10.0,10.0
16,99.07,Battery_2,hold,0.0,10.0,10.0
17,92.98,Battery_2,charge,2.78,11.2,11.25
18,95.47,Battery_2,hold,0.0,11.2,11.25
19,87.22,Battery_2,charge,12.5,16.9,16.88
20,82.62,Battery_2,charge,12.5,22.5,22.5
21,86.19,Battery_2,charge,12.5,28.1,28.12
22,90.13,Battery_2,charge,12.5,33.8,33.75
23,95.09,Battery_2,hold,0.0,33.8,33.75
24,86.84,Battery_2,charge,12.5,39.4,39.38
25,86.48,Battery_2,charge,12.5,45.0,45.0
26,74.97,Battery_2,charge,12.5,50.6,50.62
27,65.51,Battery_2,charge,12.5,56.2,56.25
28,69.24,Battery_2,charge,12.5,61.9,61.88
29,73.65,Battery_2,charge,12.5,67.5,67.5
30,78.13,Battery_2,charge,12.5,73.1,73.12
31,90.92,Battery_2,charge,12.5,78.8,78.75
32,89.2,Battery_2,charge,12.5,84.4,84.38
33,85.49,Battery_2,charge,12.5,90.0,90.0
34,96.59,Battery_2,hold,0.0,90.0,90.0
35,116.14,Battery_2,hold,0.0,90.0,90.0
36,120.52,Battery_2,discharge,6.5,86.4,86.39
37,122.93,Battery_2,discharge,12.5,79.4,79.44
38,119.95,Battery_2,hold,0.0,79.4,79.44
39,129.46,Battery_2,discharge,12.5,72.5,72.5
40,133.07,Battery_2,discharge,12.5,65.6,65.56
41,134.46,Battery_2,discharge,12.5,58.6,58.61
42,141.51,Battery_2,discharge,12.5,51.7,51.67
43,146.84,Battery_2,discharge,12.5,44.7,44.72
44,147.86,Battery_2,discharge,12.5,37.8,37.78
45,145.63,Battery_2,discharge,12.5,30.8,30.83
46,139.57,Battery_2,discharge,12.5,23.9,23.89
47,142.85,Battery_2,discharge,12.5,16.9,16.94
48,139.06,Battery_2,discharge,12.5,10.0,10.0
1,129.69,Battery_3,discharge,25.0,43.1,86.11
2,122.26,Battery_3,discharge,19.0,37.8,75.56
3,123.31,Battery_3,discharge,25.0,30.8,61.67
4,130.15,Battery_3,discharge,25.0,23.9,47.78
5,126.12,Battery_3,discharge,25.0,16.9,33.89
6,130.4,Battery_3,discharge,25.0,10.0,20.0
7,121.69,Battery_3,hold,0.0,10.0,20.0
8,121.23,Battery_3,hold,0.0,10.0,20.0
9,116.7,Battery_3,hold,0.0,10.0,20.0
10,116.06,Battery_3,hold,0.0,10.0,20.0
11,113.67,Battery_3,hold,0.0,10.0,20.0
12,109.91,Battery_3,hold,0.0,10.0,20.0
13,105.69,Battery_3,hold,0.0,10.0,20.0
14,103.66,Battery_3,hold,0.0,10.0,20.0
15,96.93,Battery_3,hold,0.0,10.0,20.0
