settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2025-04-16,1,2025-04-15T23:00:00Z,2025-04-15T11:47:00Z,22110,22690
2025-04-16,2,2025-04-15T23:30:00Z,2025-04-15T11:47:00Z,21389,21894
2025-04-16,3,2025-04-16T00:00:00Z,2025-04-15T11:47:00Z,21160,21665
2025-04-16,4,2025-04-16T00:30:00Z,2025-04-15T11:47:00Z,21470,21975
2025-04-16,5,2025-04-16T01:00:00Z,2025-04-15T11:47:00Z,21037,21542
2025-04-16,6,2025-04-16T01:30:00Z,2025-04-15T11:47:00Z,20442,20947
2025-04-16,7,2025-04-16T02:00:00Z,2025-04-15T11:47:00Z,19951,21098
2025-04-16,8,2025-04-16T02:30:00Z,2025-04-15T11:47:00Z,19625,20773
2025-04-16,9,2025-04-16T03:00:00Z,2025-04-15T11:47:00Z,19060,20708
2025-04-16,10,2025-04-16T03:30:00Z,2025-04-15T11:47:00Z,19113,20761
2025-04-16,11,2025-04-16T04:00:00Z,2025-04-15T11:47:00Z,19595,21218
2025-04-16,12,2025-04-16T04:30:00Z,2025-04-15T11:47:00Z,20562,22184
2025-04-16,13,2025-04-16T05:00:00Z,2025-04-15T11:47:00Z,22591,24210
2025-04-16,14,2025-04-16T05:30:00Z,2025-04-15T11:47:00Z,24542,26161
2025-04-16,15,2025-04-16T06:00:00Z,2025-04-15T11:47:00Z,26944,27667
2025-04-16,16,2025-04-16T06:30:00Z,2025-04-15T11:47:00Z,27920,28643
2025-04-16,17,2025-04-16T07:00:00Z,2025-04-15T11:47:00Z,28330,28830
2025-04-16,18,2025-04-16T07:30:00Z,2025-04-15T11:47:00Z,28080,28580
2025-04-16,19,2025-04-16T08:00:00Z,2025-04-15T11:47:00Z,28079,28579
2025-04-16,20,2025-04-16T08:30:00Z,2025-04-15T11:47:00Z,27494,27994
2025-04-16,21,2025-04-16T09:00:00Z,2025-04-15T11:47:00Z,27229,27801
2025-04-16,22,2025-04-16T09:30:00Z,2025-04-15T11:47:00Z,26814,27387
2025-04-16,23,2025-04-16T10:00:00Z,2025-04-15T11:47:00Z,26041,26614
2025-04-16,24,2025-04-16T10:30:00Z,2025-04-15T11:47:00Z,25028,25601
2025-04-16,25,2025-04-16T11:00:00Z,2025-04-15T11:47:00Z,24480,25053
2025-04-16,26,2025-04-16T11:30:00Z,2025-04-15T11:47:00Z,24081,24654
2025-04-16,27,2025-04-16T12:00:00Z,2025-04-15T11:47:00Z,23922,24495
2025-04-16,28,2025-04-16T12:30:00Z,2025-04-15T11:47:00Z,23420,23993
2025-04-16,29,2025-04-16T13:00:00Z,2025-04-15T11:47:00Z,22891,24361
2025-04-16,30,2025-04-16T13:30:00Z,2025-04-15T11:47:00Z,22554,24024
2025-04-16,31,2025-04-16T14:00:00Z,2025-04-15T11:47:00Z,22490,24124
2025-04-16,32,2025-04-16T14:30:00Z,2025-04-15T11:47:00Z,23256,24889
2025-04-16,33,2025-04-16T15:00:00Z,2025-04-15T11:47:00Z,24350,25945
2025-04-16,34,2025-04-16T15:30:00Z,2025-04-15T11:47:00Z,25695,27290
2025-04-16,35,2025-04-16T16:00:00Z,2025-04-15T11:47:00Z,27118,28687
2025-04-16,36,2025-04-16T16:30:00Z,2025-04-15T11:47:00Z,28441,30010
2025-04-16,37,2025-04-16T17:00:00Z,2025-04-15T11:47:00Z,29474,31036
2025-04-16,38,2025-04-16T17:30:00Z,2025-04-15T11:47:00Z,30453,32015
2025-04-16,39,2025-04-16T18:00:00Z,2025-04-15T11:47:00Z,31090,32441
2025-04-16,40,2025-04-16T18:30:00Z,2025-04-15T11:47:00Z,31448,32799
2025-04-16,41,2025-04-16T19:00:00Z,2025-04-15T11:47:00Z,31810,32877
2025-04-16,42,2025-04-16T19:30:00Z,2025-04-15T11:47:00Z,31607,32674
2025-04-16,43,2025-04-16T20:00:00Z,2025-04-15T11:47:00Z,31108,32338
2025-04-16,44,2025-04-16T20:30:00Z,2025-04-15T11:47:00Z,29806,31036
2025-04-16,45,2025-04-16T21:00:00Z,2025-04-15T11:47:00Z,27788,28603
2025-04-16,46,2025-04-16T21:30:00Z,2025-04-15T11:47:00Z,26101,26916
2025-04-16,47,2025-04-16T22:00:00Z,2025-04-15T11:47:00Z,24464,24964
2025-04-16,48,2025-04-16T22:30:00Z,2025-04-15T11:47:00Z,23090,23590
2025-04-17,1,2025-04-16T23:00:00Z,2025-04-15T11:47:00Z,22320,22820
2025-04-17,2,2025-04-16T23:30:00Z,2025-04-15T11:47:00Z,21895,22395
2025-04-17,3,2025-04-17T00:00:00Z,2025-04-15T11:47:00Z,21870,22370
2025-04-17,4,2025-04-17T00:30:00Z,2025-04-15T11:47:00Z,22240,22740
2025-04-17,5,2025-04-17T01:00:00Z,2025-04-15T11:47:00Z,22019,22519
2025-04-17,6,2025-04-17T01:30:00Z,2025-04-15T11:47:00Z,21786,22286
2025-04-17,7,2025-04-17T02:00:00Z,2025-04-15T11:47:00Z,21236,21736
2025-04-17,8,2025-04-17T02:30:00Z,2025-04-15T11:47:00Z,21183,21683
2025-04-17,9,2025-04-17T03:00:00Z,2025-04-15T11:47:00Z,20912,21412
2025-04-17,10,2025-04-17T03:30:00Z,2025-04-15T11:47:00Z,20800,21300
