settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2026-06-03,1,2026-06-02T23:00:00Z,2026-06-02T11:48:00Z,21770,22638
2026-06-03,2,2026-06-02T23:30:00Z,2026-06-02T11:48:00Z,21402,21936
2026-06-03,3,2026-06-03T00:00:00Z,2026-06-02T11:48:00Z,20800,21300
2026-06-03,4,2026-06-03T00:30:00Z,2026-06-02T11:48:00Z,20640,21140
2026-06-03,5,2026-06-03T01:00:00Z,2026-06-02T11:48:00Z,19950,20450
2026-06-03,6,2026-06-03T01:30:00Z,2026-06-02T11:48:00Z,19646,20146
2026-06-03,7,2026-06-03T02:00:00Z,2026-06-02T11:48:00Z,19157,19657
2026-06-03,8,2026-06-03T02:30:00Z,2026-06-02T11:48:00Z,18797,19297
2026-06-03,9,2026-06-03T03:00:00Z,2026-06-02T11:48:00Z,18760,19260
2026-06-03,10,2026-06-03T03:30:00Z,2026-06-02T11:48:00Z,19261,19761
2026-06-03,11,2026-06-03T04:00:00Z,2026-06-02T11:48:00Z,20941,21606
2026-06-03,12,2026-06-03T04:30:00Z,2026-06-02T11:48:00Z,22005,22670
2026-06-03,13,2026-06-03T05:00:00Z,2026-06-02T11:48:00Z,23964,24464
2026-06-03,14,2026-06-03T05:30:00Z,2026-06-02T11:48:00Z,24231,24731
2026-06-03,15,2026-06-03T06:00:00Z,2026-06-02T11:48:00Z,25031,25531
2026-06-03,16,2026-06-03T06:30:00Z,2026-06-02T11:48:00Z,24860,25360
2026-06-03,17,2026-06-03T07:00:00Z,2026-06-02T11:48:00Z,26080,26580
2026-06-03,18,2026-06-03T07:30:00Z,2026-06-02T11:48:00Z,25770,26270
2026-06-03,19,2026-06-03T08:00:00Z,2026-06-02T11:48:00Z,25187,25687
2026-06-03,20,2026-06-03T08:30:00Z,2026-06-02T11:48:00Z,24948,25448
2026-06-03,21,2026-06-03T09:00:00Z,2026-06-02T11:48:00Z,24896,25396
2026-06-03,22,2026-06-03T09:30:00Z,2026-06-02T11:48:00Z,24973,25473
2026-06-03,23,2026-06-03T10:00:00Z,2026-06-02T11:48:00Z,24948,25723
2026-06-03,24,2026-06-03T10:30:00Z,2026-06-02T11:48:00Z,24803,25603
2026-06-03,25,2026-06-03T11:00:00Z,2026-06-02T11:48:00Z,24590,25586
2026-06-03,26,2026-06-03T11:30:00Z,2026-06-02T11:48:00Z,23351,24347
2026-06-03,27,2026-06-03T12:00:00Z,2026-06-02T11:48:00Z,22446,23526
2026-06-03,28,2026-06-03T12:30:00Z,2026-06-02T11:48:00Z,21861,22945
2026-06-03,29,2026-06-03T13:00:00Z,2026-06-02T11:48:00Z,21250,22470
2026-06-03,30,2026-06-03T13:30:00Z,2026-06-02T11:48:00Z,21520,22737
2026-06-03,31,2026-06-03T14:00:00Z,2026-06-02T11:48:00Z,22047,23074
2026-06-03,32,2026-06-03T14:30:00Z,2026-06-02T11:48:00Z,22691,23697
2026-06-03,33,2026-06-03T15:00:00Z,2026-06-02T11:48:00Z,23646,24387
2026-06-03,34,2026-06-03T15:30:00Z,2026-06-02T11:48:00Z,24386,25137
2026-06-03,35,2026-06-03T16:00:00Z,2026-06-02T11:48:00Z,24822,25912
2026-06-03,36,2026-06-03T16:30:00Z,2026-06-02T11:48:00Z,25219,26309
2026-06-03,37,2026-06-03T17:00:00Z,2026-06-02T11:48:00Z,25499,26911
2026-06-03,38,2026-06-03T17:30:00Z,2026-06-02T11:48:00Z,25640,27052
2026-06-03,39,2026-06-03T18:00:00Z,2026-06-02T11:48:00Z,25860,27816
2026-06-03,40,2026-06-03T18:30:00Z,2026-06-02T11:48:00Z,25980,27936
2026-06-03,41,2026-06-03T19:00:00Z,2026-06-02T11:48:00Z,25948,27747
2026-06-03,42,2026-06-03T19:30:00Z,2026-06-02T11:48:00Z,25960,27759
2026-06-03,43,2026-06-03T20:00:00Z,2026-06-02T11:48:00Z,25232,25732
2026-06-03,44,2026-06-03T20:30:00Z,2026-06-02T11:48:00Z,24089,24589
2026-06-03,45,2026-06-03T21:00:00Z,2026-06-02T11:48:00Z,22592,23092
2026-06-03,46,2026-06-03T21:30:00Z,2026-06-02T11:48:00Z,21164,21664
2026-06-03,47,2026-06-03T22:00:00Z,2026-06-02T11:48:00Z,20887,21387
2026-06-03,48,2026-06-03T22:30:00Z,2026-06-02T11:48:00Z,20560,21060
2026-06-04,1,2026-06-03T23:00:00Z,2026-06-02T11:48:00Z,20290,20790
2026-06-04,2,2026-06-03T23:30:00Z,2026-06-02T11:48:00Z,19744,20244
2026-06-04,3,2026-06-04T00:00:00Z,2026-06-02T11:48:00Z,19190,19690
2026-06-04,4,2026-06-04T00:30:00Z,2026-06-02T11:48:00Z,19220,19720
2026-06-04,5,2026-06-04T01:00:00Z,2026-06-02T11:48:00Z,18930,19430
2026-06-04,6,2026-06-04T01:30:00Z,2026-06-02T11:48:00Z,18106,18606
2026-06-04,7,2026-06-04T02:00:00Z,2026-06-02T11:48:00Z,17699,18199
2026-06-04,8,2026-06-04T02:30:00Z,2026-06-02T11:48:00Z,17589,18089
2026-06-04,9,2026-06-04T03:00:00Z,2026-06-02T11:48:00Z,17602,18102
2026-06-04,10,2026-06-04T03:30:00Z,2026-06-02T11:48:00Z,17380,17880
