settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,142.82,142.82,142.82,Battery_1,charge,3.0,16.8,3.35
2,165.53,165.53,0.0,Battery_1,hold,0.0,16.8,3.35
3,169.02,169.02,0.0,Battery_1,hold,0.0,16.8,3.35
4,185.0,185.0,0.0,Battery_1,hold,0.0,16.8,3.35
5,187.48,187.48,187.48,Battery_1,discharge,0.3,15.9,3.18
6,107.17,107.17,107.17,Battery_1,charge,3.0,22.7,4.53
7,60.0,60.0,60.0,Battery_1,charge,3.0,29.4,5.88
8,60.0,60.0,60.0,Battery_1,charge,3.0,36.2,7.23
9,60.0,60.0,60.0,Battery_1,charge,3.0,42.9,8.58
10,99.08,99.08,99.08,Battery_1,charge,3.0,49.7,9.93
11,200.0,200.0,200.0,Battery_1,discharge,3.0,41.3,8.27
12,200.0,200.0,200.0,Battery_1,discharge,3.0,33.0,6.6
13,122.07,122.07,122.07,Battery_1,charge,3.0,39.8,7.95
14,122.92,122.92,122.92,Battery_1,charge,3.0,46.5,9.3
15,195.69,195.69,195.69,Battery_1,discharge,3.0,38.2,7.63
16,114.31,114.31,114.31,Battery_1,charge,3.0,44.9,8.98
17,199.9,199.9,199.9,Battery_1,discharge,3.0,36.6,7.32
18,199.9,199.9,199.9,Battery_1,discharge,3.0,28.3,5.65
19,88.64,88.64,88.64,Battery_1,charge,3.0,35.0,7.0
20,200.0,200.0,200.0,Battery_1,discharge,3.0,26.7,5.33
21,199.9,199.9,199.9,Battery_1,discharge,3.0,18.3,3.67
22,199.8,199.8,199.8,Battery_1,discharge,3.0,10.0,2.0
23,80.0,80.0,80.0,Battery_1,charge,3.0,16.8,3.35
24,82.0,82.0,82.0,Battery_1,charge,3.0,23.5,4.7
25,96.91,96.91,96.91,Battery_1,charge,3.0,30.2,6.05
26,140.3,140.3,140.3,Battery_1,charge,3.0,37.0,7.4
27,102.7,102.7,102.7,Battery_1,charge,3.0,43.8,8.75
28,104.26,104.26,104.26,Battery_1,charge,3.0,50.5,10.1
29,92.04,92.04,92.04,Battery_1,charge,3.0,57.2,11.45
30,183.5,183.5,183.5,Battery_1,discharge,3.0,48.9,9.78
31,40.0,40.0,40.0,Battery_1,charge,3.0,55.7,11.13
32,40.0,40.0,40.0,Battery_1,charge,3.0,62.4,12.48
33,40.0,40.0,40.0,Battery_1,charge,3.0,69.2,13.83
34,34.11,34.11,34.11,Battery_1,charge,3.0,75.9,15.18
35,177.0,177.0,177.0,Battery_1,discharge,2.73,68.3,13.67
36,182.0,182.0,182.0,Battery_1,discharge,3.0,60.0,12.0
37,213.77,213.77,213.77,Battery_1,discharge,3.0,51.7,10.33
38,187.0,187.0,187.0,Battery_1,discharge,3.0,43.3,8.67
39,195.09,195.09,195.09,Battery_1,discharge,3.0,35.0,7.0
40,206.0,206.0,206.0,Battery_1,discharge,3.0,26.7,5.33
41,195.0,195.0,195.0,Battery_1,discharge,3.0,18.3,3.67
42,190.7,190.7,190.7,Battery_1,discharge,3.0,10.0,2.0
43,125.18,125.18,0.0,Battery_1,hold,0.0,10.0,2.0
44,122.68,122.68,0.0,Battery_1,hold,0.0,10.0,2.0
45,138.8,138.8,0.0,Battery_1,hold,0.0,10.0,2.0
46,131.88,131.88,0.0,Battery_1,hold,0.0,10.0,2.0
47,140.54,140.54,0.0,Battery_1,hold,0.0,10.0,2.0
48,148.67,148.67,0.0,Battery_1,hold,0.0,10.0,2.0
1,142.82,142.82,142.82,Battery_2,charge,7.5,13.4,13.38
2,165.53,165.53,0.0,Battery_2,hold,0.0,13.4,13.38
3,169.02,169.02,0.0,Battery_2,hold,0.0,13.4,13.38
4,185.0,185.0,0.0,Battery_2,hold,0.0,13.4,13.38
5,187.48,187.48,187.48,Battery_2,discharge,0.75,13.0,12.96
6,107.17,107.17,107.17,Battery_2,charge,7.5,16.3,16.33
7,60.0,60.0,60.0,Battery_2,charge,7.5,19.7,19.71
8,60.0,60.0,60.0,Battery_2,charge,7.5,23.1,23.08
9,60.0,60.0,60.0,Battery_2,charge,7.5,26.5,26.46
10,99.08,99.08,99.08,Battery_2,charge,7.5,29.8,29.83
11,200.0,200.0,200.0,Battery_2,discharge,7.5,25.7,25.67
