settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,112.01,Battery_1,discharge,4.0,38.9,7.78
2,108.51,Battery_1,hold,0.0,38.9,7.78
3,106.23,Battery_1,hold,0.0,38.9,7.78
4,107.5,Battery_1,hold,0.0,38.9,7.78
5,106.48,Battery_1,hold,0.0,38.9,7.78
6,104.32,Battery_1,hold,0.0,38.9,7.78
7,104.98,Battery_1,hold,0.0,38.9,7.78
8,102.43,Battery_1,hold,0.0,38.9,7.78
9,105.47,Battery_1,hold,0.0,38.9,7.78
10,106.03,Battery_1,hold,0.0,38.9,7.78
11,108.1,Battery_1,hold,0.0,38.9,7.78
12,101.09,Battery_1,hold,0.0,38.9,7.78
13,108.44,Battery_1,hold,0.0,38.9,7.78
14,108.37,Battery_1,hold,0.0,38.9,7.78
15,103.0,Battery_1,hold,0.0,38.9,7.78
16,109.91,Battery_1,hold,0.0,38.9,7.78
17,99.14,Battery_1,hold,0.0,38.9,7.78
18,107.68,Battery_1,hold,0.0,38.9,7.78
19,93.2,Battery_1,hold,0.0,38.9,7.78
20,93.87,Battery_1,hold,0.0,38.9,7.78
21,98.51,Battery_1,hold,0.0,38.9,7.78
22,99.68,Battery_1,hold,0.0,38.9,7.78
23,88.69,Battery_1,charge,4.0,47.9,9.58
24,89.44,Battery_1,hold,0.0,47.9,9.58
25,89.77,Battery_1,hold,0.0,47.9,9.58
26,88.18,Battery_1,charge,4.0,56.9,11.38
27,89.05,Battery_1,charge,2.72,63.0,12.6
28,85.75,Battery_1,charge,4.0,72.0,14.4
29,84.93,Battery_1,charge,4.0,81.0,16.2
30,85.83,Battery_1,charge,4.0,90.0,18.0
31,94.4,Battery_1,hold,0.0,90.0,18.0
32,107.92,Battery_1,hold,0.0,90.0,18.0
33,109.63,Battery_1,hold,0.0,90.0,18.0
34,109.74,Battery_1,hold,0.0,90.0,18.0
35,115.82,Battery_1,hold,0.0,90.0,18.0
36,115.73,Battery_1,hold,0.0,90.0,18.0
37,130.51,Battery_1,discharge,4.0,78.9,15.78
38,133.2,Battery_1,discharge,4.0,67.8,13.56
39,137.04,Battery_1,discharge,4.0,56.7,11.33
40,140.7,Battery_1,discharge,4.0,45.6,9.11
41,136.95,Battery_1,discharge,4.0,34.4,6.89
42,138.71,Battery_1,discharge,4.0,23.3,4.67
43,131.81,Battery_1,discharge,4.0,12.2,2.44
44,129.88,Battery_1,discharge,0.8,10.0,2.0
45,126.23,Battery_1,hold,0.0,10.0,2.0
46,121.42,Battery_1,hold,0.0,10.0,2.0
