settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2025-01-03,1,2025-01-03T00:00:00Z,2025-01-02T11:47:00Z,26020,26620
2025-01-03,2,2025-01-03T00:30:00Z,2025-01-02T11:47:00Z,26270,26941
2025-01-03,3,2025-01-03T01:00:00Z,2025-01-02T11:47:00Z,26133,27458
2025-01-03,4,2025-01-03T01:30:00Z,2025-01-02T11:47:00Z,25519,26848
2025-01-03,5,2025-01-03T02:00:00Z,2025-01-02T11:47:00Z,25020,26618
2025-01-03,6,2025-01-03T02:30:00Z,2025-01-02T11:47:00Z,24683,26283
2025-01-03,7,2025-01-03T03:00:00Z,2025-01-02T11:47:00Z,24581,26179
2025-01-03,8,2025-01-03T03:30:00Z,2025-01-02T11:47:00Z,23990,25585
2025-01-03,9,2025-01-03T04:00:00Z,2025-01-02T11:47:00Z,23790,25383
2025-01-03,10,2025-01-03T04:30:00Z,2025-01-02T11:47:00Z,23831,25426
2025-01-03,11,2025-01-03T05:00:00Z,2025-01-02T11:47:00Z,24479,25186
2025-01-03,12,2025-01-03T05:30:00Z,2025-01-02T11:47:00Z,25278,25961
2025-01-03,13,2025-01-03T06:00:00Z,2025-01-02T11:47:00Z,27854,28454
2025-01-03,14,2025-01-03T06:30:00Z,2025-01-02T11:47:00Z,30343,30943
2025-01-03,15,2025-01-03T07:00:00Z,2025-01-02T11:47:00Z,33654,34254
2025-01-03,16,2025-01-03T07:30:00Z,2025-01-02T11:47:00Z,35820,36420
2025-01-03,17,2025-01-03T08:00:00Z,2025-01-02T11:47:00Z,37224,37824
2025-01-03,18,2025-01-03T08:30:00Z,2025-01-02T11:47:00Z,37886,38486
2025-01-03,19,2025-01-03T09:00:00Z,2025-01-02T11:47:00Z,38800,39400
2025-01-03,20,2025-01-03T09:30:00Z,2025-01-02T11:47:00Z,38542,39142
2025-01-03,21,2025-01-03T10:00:00Z,2025-01-02T11:47:00Z,38325,38925
2025-01-03,22,2025-01-03T10:30:00Z,2025-01-02T11:47:00Z,38043,38643
2025-01-03,23,2025-01-03T11:00:00Z,2025-01-02T11:47:00Z,37758,38358
2025-01-03,24,2025-01-03T11:30:00Z,2025-01-02T11:47:00Z,37582,38182
2025-01-03,25,2025-01-03T12:00:00Z,2025-01-02T11:47:00Z,37900,38500
2025-01-03,26,2025-01-03T12:30:00Z,2025-01-02T11:47:00Z,37859,38459
2025-01-03,27,2025-01-03T13:00:00Z,2025-01-02T11:47:00Z,38005,38605
2025-01-03,28,2025-01-03T13:30:00Z,2025-01-02T11:47:00Z,37910,38510
2025-01-03,29,2025-01-03T14:00:00Z,2025-01-02T11:47:00Z,38370,38970
2025-01-03,30,2025-01-03T14:30:00Z,2025-01-02T11:47:00Z,38449,39049
2025-01-03,31,2025-01-03T15:00:00Z,2025-01-02T11:47:00Z,39007,39607
2025-01-03,32,2025-01-03T15:30:00Z,2025-01-02T11:47:00Z,39990,40590
2025-01-03,33,2025-01-03T16:00:00Z,2025-01-02T11:47:00Z,41394,41994
2025-01-03,34,2025-01-03T16:30:00Z,2025-01-02T11:47:00Z,42569,43169
2025-01-03,35,2025-01-03T17:00:00Z,2025-01-02T11:47:00Z,42980,43580
2025-01-03,36,2025-01-03T17:30:00Z,2025-01-02T11:47:00Z,42753,43353
2025-01-03,37,2025-01-03T18:00:00Z,2025-01-02T11:47:00Z,42449,43049
2025-01-03,38,2025-01-03T18:30:00Z,2025-01-02T11:47:00Z,41981,42581
2025-01-03,39,2025-01-03T19:00:00Z,2025-01-02T11:47:00Z,40728,41328
2025-01-03,40,2025-01-03T19:30:00Z,2025-01-02T11:47:00Z,39732,40332
2025-01-03,41,2025-01-03T20:00:00Z,2025-01-02T11:47:00Z,38540,39140
2025-01-03,42,2025-01-03T20:30:00Z,2025-01-02T11:47:00Z,37150,37750
2025-01-03,43,2025-01-03T21:00:00Z,2025-01-02T11:47:00Z,35774,36374
2025-01-03,44,2025-01-03T21:30:00Z,2025-01-02T11:47:00Z,34400,35000
2025-01-03,45,2025-01-03T22:00:00Z,2025-01-02T11:47:00Z,32416,33016
2025-01-03,46,2025-01-03T22:30:00Z,2025-01-02T11:47:00Z,31167,31772
2025-01-03,47,2025-01-03T23:00:00Z,2025-01-02T11:47:00Z,29687,30627
2025-01-03,48,2025-01-03T23:30:00Z,2025-01-02T11:47:00Z,28600,29539
2025-01-04,1,2025-01-04T00:00:00Z,2025-01-02T11:47:00Z,28760,29699
2025-01-04,2,2025-01-04T00:30:00Z,2025-01-02T11:47:00Z,29350,30297
2025-01-04,3,2025-01-04T01:00:00Z,2025-01-02T11:47:00Z,28966,29913
2025-01-04,4,2025-01-04T01:30:00Z,2025-01-02T11:47:00Z,28116,29063
2025-01-04,5,2025-01-04T02:00:00Z,2025-01-02T11:47:00Z,27568,28514
2025-01-04,6,2025-01-04T02:30:00Z,2025-01-02T11:47:00Z,27073,28019
2025-01-04,7,2025-01-04T03:00:00Z,2025-01-02T11:47:00Z,26460,27405
2025-01-04,8,2025-01-04T03:30:00Z,2025-01-02T11:47:00Z,25918,26863
2025-01-04,9,2025-01-04T04:00:00Z,2025-01-02T11:47:00Z,25512,26456
2025-01-04,10,2025-01-04T04:30:00Z,2025-01-02T11:47:00Z,25310,26253
