settlementDate,settlementPeriod,startTime,createdDateTime,systemSellPrice,systemBuyPrice,bsadDefaulted,priceDerivationCode,reserveScarcityPrice,netImbalanceVolume,sellPriceAdjustment,buyPriceAdjustment,replacementPrice,replacementPriceReferenceVolume,totalAcceptedOfferVolume,totalAcceptedBidVolume,totalAdjustmentSellVolume,totalAdjustmentBuyVolume,totalSystemTaggedAcceptedOfferVolume,totalSystemTaggedAcceptedBidVolume,totalSystemTaggedAdjustmentSellVolume,totalSystemTaggedAdjustmentBuyVolume
2025-01-15,1,2025-01-15T00:00:00Z,2025-01-16T00:44:43Z,77.0,77.0,False,N,0.0,-506.8476851851852,0.0,0.0,77.0,1.0,1232.0689814814814,-1738.9666666666667,0.0,0.0,1232.0689814814814,-1737.9666666666667,,
2025-01-15,2,2025-01-15T00:30:00Z,2025-01-16T01:14:43Z,90.25,90.25,False,N,0.0,-207.85289351851853,0.0,0.0,90.25,0.0,1511.038773148148,-1718.8916666666667,0.0,0.0,1511.038773148148,-1717.8916666666667,,
2025-01-15,3,2025-01-15T01:00:00Z,2025-01-16T01:44:34Z,90.42,90.42,False,N,0.0,-131.3451488095238,0.0,0.0,90.42,0.0,1562.7465178571429,-1694.0916666666667,0.0,0.0,1562.7465178571429,-1693.0916666666667,,
2025-01-15,4,2025-01-15T01:30:00Z,2025-01-16T02:15:13Z,88.9,88.9,False,N,0.0,-173.8297619047619,0.0,0.0,88.9,0.0,1511.3369047619049,-1685.1666666666667,0.0,0.0,1511.3369047619049,-1684.1666666666667,,
2025-01-15,5,2025-01-15T02:00:00Z,2025-01-16T02:44:40Z,88.96,88.96,False,N,0.0,-394.6168649801587,0.0,0.0,88.96,0.0,1290.6831350198413,-1685.3003535027472,0.0,0.0,1290.6831350198413,-1684.3003535027472,,
2025-01-15,6,2025-01-15T02:30:00Z,2025-01-16T03:14:32Z,89.47,89.47,False,N,0.0,-436.2776488247863,0.0,0.0,89.47,0.0,1248.0640178418803,-1684.342135557498,0.0,0.0,1248.0640178418803,-1683.342135557498,,
2025-01-15,7,2025-01-15T03:00:00Z,2025-01-16T03:44:31Z,84.0,84.0,False,N,0.0,-439.98936886752136,0.0,0.0,84.0,1.0,1220.8413022435898,-1660.8307128418803,0.0,0.0,1220.8413022435898,-1659.8307128418803,,
2025-01-15,8,2025-01-15T03:30:00Z,2025-01-16T04:14:36Z,86.11,86.11,False,N,0.0,-615.3613017063492,0.0,0.0,86.11,0.0,967.9220316269841,-1583.2835822985348,0.0,0.0,967.9220316269841,-1582.2835822985348,,
2025-01-15,9,2025-01-15T04:00:00Z,2025-01-16T04:44:31Z,85.37,85.37,False,N,0.0,-473.535,0.0,0.0,85.37,0.0,1096.2816666666668,-1569.7666666666667,0.0,0.0,1096.2816666666668,-1568.7666666666667,,
2025-01-15,10,2025-01-15T04:30:00Z,2025-01-16T05:14:38Z,84.6,84.6,False,N,0.0,-48.118950273580246,0.0,0.0,84.6,0.0,1521.556059602963,-1569.6750398498766,0.0,0.0,1521.556059602963,-1568.6750398498766,,
2025-01-15,11,2025-01-15T05:00:00Z,2025-01-16T05:44:30Z,87.66,87.66,False,N,0.0,-220.04746543778802,0.0,0.0,87.66,0.0,1396.852534562212,-1616.9,0.0,0.0,1396.852534562212,-1615.9,,
2025-01-15,12,2025-01-15T05:30:00Z,2025-01-16T06:14:34Z,100.0,100.0,False,N,0.0,-301.5822563884228,0.0,0.0,100.0,0.14285666666666666,1368.360600278244,-1669.9433735833334,0.0,0.0,1368.360600278244,-1668.9433735833334,,
2025-01-15,13,2025-01-15T06:00:00Z,2025-01-16T06:44:40Z,99.29,99.29,False,N,0.0,-352.20088566615874,0.0,0.0,99.29,0.0,1079.340776139397,-1681.5251473704398,0.0,250.0,1079.340776139397,-1680.5251473704398,,250.0
