settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,86.01,86.01,86.01,Battery_1,charge,3.0,16.8,3.35
2,99.83,99.83,0.0,Battery_1,hold,0.0,16.8,3.35
3,95.06,95.06,0.0,Battery_1,hold,0.0,16.8,3.35
4,95.06,95.06,0.0,Battery_1,hold,0.0,16.8,3.35
5,94.05,94.05,0.0,Battery_1,hold,0.0,16.8,3.35
6,84.0,84.0,84.0,Battery_1,charge,3.0,23.5,4.7
7,91.38,91.38,0.0,Battery_1,hold,0.0,23.5,4.7
8,92.62,92.62,0.0,Battery_1,hold,0.0,23.5,4.7
9,90.09,90.09,0.0,Battery_1,hold,0.0,23.5,4.7
10,85.99,85.99,85.99,Battery_1,charge,3.0,30.2,6.05
11,84.1,84.1,84.1,Battery_1,charge,3.0,37.0,7.4
12,84.11,84.11,84.11,Battery_1,charge,3.0,43.8,8.75
13,83.0,83.0,83.0,Battery_1,charge,3.0,50.5,10.1
14,103.49,103.49,0.0,Battery_1,hold,0.0,50.5,10.1
15,150.0,150.0,150.0,Battery_1,discharge,3.0,42.2,8.43
16,150.0,150.0,150.0,Battery_1,discharge,3.0,33.8,6.77
17,134.81,134.81,134.81,Battery_1,discharge,3.0,25.5,5.1
18,110.37,110.37,110.37,Battery_1,discharge,2.58,18.3,3.67
19,139.37,139.37,139.37,Battery_1,discharge,3.0,10.0,2.0
20,90.0,90.0,0.0,Battery_1,hold,0.0,10.0,2.0
21,84.17,84.17,84.17,Battery_1,charge,2.56,15.8,3.15
22,84.12,84.12,84.12,Battery_1,charge,3.0,22.5,4.5
23,83.9,83.9,83.9,Battery_1,charge,3.0,29.2,5.85
24,83.9,83.9,83.9,Battery_1,charge,3.0,36.0,7.2
25,84.12,84.12,84.12,Battery_1,charge,3.0,42.8,8.55
26,83.9,83.9,83.9,Battery_1,charge,3.0,49.5,9.9
27,71.7,71.7,71.7,Battery_1,charge,3.0,56.2,11.25
28,71.75,71.75,71.75,Battery_1,charge,3.0,63.0,12.6
29,71.75,71.75,71.75,Battery_1,charge,3.0,69.8,13.95
30,71.3,71.3,71.3,Battery_1,charge,3.0,76.5,15.3
31,71.75,71.75,71.75,Battery_1,charge,3.0,83.2,16.65
32,84.12,84.12,84.12,Battery_1,charge,3.0,90.0,18.0
33,84.2,84.2,0.0,Battery_1,hold,0.0,90.0,18.0
34,84.2,84.2,0.0,Battery_1,hold,0.0,90.0,18.0
35,89.55,89.55,0.0,Battery_1,hold,0.0,90.0,18.0
36,84.3,84.3,0.0,Battery_1,hold,0.0,90.0,18.0
37,90.0,90.0,0.0,Battery_1,hold,0.0,90.0,18.0
38,106.01,106.01,0.0,Battery_1,hold,0.0,90.0,18.0
39,119.5,119.5,119.5,Battery_1,discharge,3.0,81.7,16.33
40,172.9,172.9,172.9,Battery_1,discharge,3.0,73.3,14.67
41,116.66,116.66,116.66,Battery_1,discharge,1.8,68.3,13.67
42,117.37,117.37,117.37,Battery_1,discharge,3.0,60.0,12.0
43,151.0,151.0,151.0,Battery_1,discharge,3.0,51.7,10.33
44,156.53,156.53,156.53,Battery_1,discharge,3.0,43.3,8.67
45,141.12,141.12,141.12,Battery_1,discharge,3.0,35.0,7.0
46,118.04,118.04,118.04,Battery_1,discharge,3.0,26.7,5.33
47,120.0,120.0,120.0,Battery_1,discharge,3.0,18.3,3.67
48,125.0,125.0,125.0,Battery_1,discharge,3.0,10.0,2.0
1,86.01,86.01,86.01,Battery_2,charge,7.5,13.4,13.38
2,99.83,99.83,0.0,Battery_2,hold,0.0,13.4,13.38
3,95.06,95.06,0.0,Battery_2,hold,0.0,13.4,13.38
4,95.06,95.06,0.0,Battery_2,hold,0.0,13.4,13.38
5,94.05,94.05,0.0,Battery_2,hold,0.0,13.4,13.38
6,84.0,84.0,84.0,Battery_2,charge,7.5,16.8,16.75
7,91.38,91.38,0.0,Battery_2,hold,0.0,16.8,16.75
8,92.62,92.62,0.0,Battery_2,hold,0.0,16.8,16.75
9,90.09,90.09,0.0,Battery_2,hold,0.0,16.8,16.75
10,85.99,85.99,85.99,Battery_2,charge,7.5,20.1,20.12
11,84.1,84.1,84.1,Battery_2,charge,7.5,23.5,23.5
12,84.11,84.11,84.11,Battery_2,charge,7.5,26.9,26.88
13,83.0,83.0,83.0,Battery_2,charge,7.5,30.2,30.25
14,103.49,103.49,0.0,Battery_2,hold,0.0,30.2,30.25
15,150.0,150.0,150.0,Battery_2,discharge,7.5,26.1,26.08
16,150.0,150.0,150.0,Battery_2,discharge,7.5,21.9,21.92
17,134.81,134.81,134.81,Battery_2,discharge,7.5,17.8,17.75
18,110.37,110.37,110.37,Battery_2,discharge,6.45,14.2,14.17
19,139.37,139.37,139.37,Battery_2,discharge,7.5,10.0,10.0
20,90.0,90.0,0.0,Battery_2,hold,0.0,10.0,10.0
21,84.17,84.17,84.17,Battery_2,charge,7.5,13.4,13.38
22,84.12,84.12,84.12,Battery_2,charge,7.5,16.8,16.75
23,83.9,83.9,83.9,Battery_2,charge,7.5,20.1,20.12
24,83.9,83.9,83.9,Battery_2,charge,7.5,23.5,23.5
25,84.12,84.12,84.12,Battery_2,charge,7.5,26.9,26.88
26,83.9,83.9,83.9,Battery_2,charge,7.5,30.2,30.25
27,71.7,71.7,71.7,Battery_2,charge,7.5,33.6,33.62
28,71.75,71.75,71.75,Battery_2,charge,7.5,37.0,37.0
29,71.75,71.75,71.75,Battery_2,charge,7.5,40.4,40.38
30,71.3,71.3,71.3,Battery_2,charge,7.5,43.8,43.75
31,71.75,71.75,71.75,Battery_2,charge,7.5,47.1,47.12
32,84.12,84.12,84.12,Battery_2,charge,7.5,50.5,50.5
33,84.2,84.2,84.2,Battery_2,charge,7.5,53.9,53.88
34,84.2,84.2,84.2,Battery_2,charge,4.35,55.8,55.83
35,89.55,89.55,0.0,Battery_2,hold,0.0,55.8,55.83
36,84.3,84.3,0.0,Battery_2,hold,0.0,55.8,55.83
37,90.0,90.0,0.0,Battery_2,hold,0.0,55.8,55.83
38,106.01,106.01,106.01,Battery_2,discharge,7.5,51.7,51.67
39,119.5,119.5,119.5,Battery_2,discharge,7.5,47.5,47.5
40,172.9,172.9,172.9,Battery_2,discharge,7.5,43.3,43.33
41,116.66,116.66,116.66,Battery_2,discharge,7.5,39.2,39.17
42,117.37,117.37,117.37,Battery_2,discharge,7.5,35.0,35.0
43,151.0,151.0,151.0,Battery_2,discharge,7.5,30.8,30.83
44,156.53,156.53,156.53,Battery_2,discharge,7.5,26.7,26.67
45,141.12,141.12,141.12,Battery_2,discharge,7.5,22.5,22.5
46,118.04,118.04,118.04,Battery_2,discharge,7.5,18.3,18.33
47,120.0,120.0,120.0,Battery_2,discharge,7.5,14.2,14.17
48,125.0,125.0,125.0,Battery_2,discharge,7.5,10.0,10.0
1,86.01,86.01,86.01,Battery_3,charge,15.0,13.4,26.75
2,99.83,99.83,0.0,Battery_3,hold,0.0,13.4,26.75
3,95.06,95.06,0.0,Battery_3,hold,0.0,13.4,26.75
4,95.06,95.06,0.0,Battery_3,hold,0.0,13.4,26.75
5,94.05,94.05,0.0,Battery_3,hold,0.0,13.4,26.75
6,84.0,84.0,84.0,Battery_3,charge,15.0,16.8,33.5
7,91.38,91.38,0.0,Battery_3,hold,0.0,16.8,33.5
8,92.62,92.62,0.0,Battery_3,hold,0.0,16.8,33.5
9,90.09,90.09,0.0,Battery_3,hold,0.0,16.8,33.5
10,85.99,85.99,85.99,Battery_3,charge,15.0,20.1,40.25
11,84.1,84.1,84.1,Battery_3,charge,15.0,23.5,47.0
12,84.11,84.11,84.11,Battery_3,charge,15.0,26.9,53.75
13,83.0,83.0,83.0,Battery_3,charge,15.0,30.2,60.5
14,103.49,103.49,0.0,Battery_3,hold,0.0,30.2,60.5
15,150.0,150.0,150.0,Battery_3,discharge,15.0,26.1,52.17
16,150.0,150.0,150.0,Battery_3,discharge,15.0,21.9,43.83
17,134.81,134.81,134.81,Battery_3,discharge,15.0,17.8,35.5
18,110.37,110.37,110.37,Battery_3,discharge,12.9,14.2,28.33
19,139.37,139.37,139.37,Battery_3,discharge,15.0,10.0,20.0
20,90.0,90.0,0.0,Battery_3,hold,0.0,10.0,20.0
21,84.17,84.17,84.17,Battery_3,charge,15.0,13.4,26.75
22,84.12,84.12,84.12,Battery_3,charge,15.0,16.8,33.5
23,83.9,83.9,83.9,Battery_3,charge,15.0,20.1,40.25
24,83.9,83.9,83.9,Battery_3,charge,15.0,23.5,47.0
25,84.12,84.12,84.12,Battery_3,charge,15.0,26.9,53.75
26,83.9,83.9,83.9,Battery_3,charge,15.0,30.2,60.5
27,71.7,71.7,71.7,Battery_3,charge,15.0,33.6,67.25
28,71.75,71.75,71.75,Battery_3,charge,15.0,37.0,74.0
29,71.75,71.75,71.75,Battery_3,charge,15.0,40.4,80.75
30,71.3,71.3,71.3,Battery_3,charge,15.0,43.8,87.5
31,71.75,71.75,71.75,Battery_3,charge,15.0,47.1,94.25
32,84.12,84.12,84.12,Battery_3,charge,15.0,50.5,101.0
33,84.2,84.2,84.2,Battery_3,charge,15.0,53.9,107.75
34,84.2,84.2,84.2,Battery_3,charge,8.7,55.8,111.67
35,89.55,89.55,0.0,Battery_3,hold,0.0,55.8,111.67
36,84.3,84.3,0.0,Battery_3,hold,0.0,55.8,111.67
37,90.0,90.0,0.0,Battery_3,hold,0.0,55.8,111.67
38,106.01,106.01,106.01,Battery_3,discharge,15.0,51.7,103.33
39,119.5,119.5,119.5,Battery_3,discharge,15.0,47.5,95.0
40,172.9,172.9,172.9,Battery_3,discharge,15.0,43.3,86.67
41,116.66,116.66,116.66,Battery_3,discharge,15.0,39.2,78.33
42,117.37,117.37,117.37,Battery_3,discharge,15.0,35.0,70.0
43,151.0,151.0,151.0,Battery_3,discharge,15.0,30.8,61.67
44,156.53,156.53,156.53,Battery_3,discharge,15.0,26.7,53.33
45,141.12,141.12,141.12,Battery_3,discharge,15.0,22.5,45.0
46,118.04,118.04,118.04,Battery_3,discharge,15.0,18.3,36.67
47,120.0,120.0,120.0,Battery_3,discharge,15.0,14.2,28.33
48,125.0,125.0,125.0,Battery_3,discharge,15.0,10.0,20.0
1,86.01,86.01,86.01,Battery_4,charge,6.0,13.4,10.7
2,99.83,99.83,0.0,Battery_4,hold,0.0,13.4,10.7
3,95.06,95.06,0.0,Battery_4,hold,0.0,13.4,10.7
4,95.06,95.06,0.0,Battery_4,hold,0.0,13.4,10.7
5,94.05,94.05,0.0,Battery_4,hold,0.0,13.4,10.7
6,84.0,84.0,84.0,Battery_4,charge,6.0,16.8,13.4
7,91.38,91.38,0.0,Battery_4,hold,0.0,16.8,13.4
8,92.62,92.62,0.0,Battery_4,hold,0.0,16.8,13.4
9,90.09,90.09,0.0,Battery_4,hold,0.0,16.8,13.4
10,85.99,85.99,85.99,Battery_4,charge,6.0,20.1,16.1
11,84.1,84.1,84.1,Battery_4,charge,6.0,23.5,18.8
12,84.11,84.11,84.11,Battery_4,charge,6.0,26.9,21.5
13,83.0,83.0,83.0,Battery_4,charge,6.0,30.2,24.2
14,103.49,103.49,0.0,Battery_4,hold,0.0,30.2,24.2
15,150.0,150.0,150.0,Battery_4,discharge,6.0,26.1,20.87
16,150.0,150.0,150.0,Battery_4,discharge,6.0,21.9,17.53
17,134.81,134.81,134.81,Battery_4,discharge,6.0,17.8,14.2
18,110.37,110.37,110.37,Battery_4,discharge,5.16,14.2,11.33
19,139.37,139.37,139.37,Battery_4,discharge,6.0,10.0,8.0
20,90.0,90.0,0.0,Battery_4,hold,0.0,10.0,8.0
21,84.17,84.17,84.17,Battery_4,charge,6.0,13.4,10.7
22,84.12,84.12,84.12,Battery_4,charge,6.0,16.8,13.4
23,83.9,83.9,83.9,Battery_4,charge,6.0,20.1,16.1
24,83.9,83.9,83.9,Battery_4,charge,6.0,23.5,18.8
25,84.12,84.12,84.12,Battery_4,charge,6.0,26.9,21.5
