settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2025-05-26,1,2025-05-25T23:00:00Z,2025-05-25T11:47:00Z,17870,21064
2025-05-26,2,2025-05-25T23:30:00Z,2025-05-25T11:47:00Z,17442,20509
2025-05-26,3,2025-05-26T00:00:00Z,2025-05-25T11:47:00Z,16980,20107
2025-05-26,4,2025-05-26T00:30:00Z,2025-05-25T11:47:00Z,16890,20018
2025-05-26,5,2025-05-26T01:00:00Z,2025-05-25T11:47:00Z,16419,19547
2025-05-26,6,2025-05-26T01:30:00Z,2025-05-25T11:47:00Z,15873,19001
2025-05-26,7,2025-05-26T02:00:00Z,2025-05-25T11:47:00Z,15501,18629
2025-05-26,8,2025-05-26T02:30:00Z,2025-05-25T11:47:00Z,15260,18388
2025-05-26,9,2025-05-26T03:00:00Z,2025-05-25T11:47:00Z,15099,18251
2025-05-26,10,2025-05-26T03:30:00Z,2025-05-25T11:47:00Z,14658,17810
2025-05-26,11,2025-05-26T04:00:00Z,2025-05-25T11:47:00Z,14607,17686
2025-05-26,12,2025-05-26T04:30:00Z,2025-05-25T11:47:00Z,14579,17657
2025-05-26,13,2025-05-26T05:00:00Z,2025-05-25T11:47:00Z,14923,18001
2025-05-26,14,2025-05-26T05:30:00Z,2025-05-25T11:47:00Z,14510,17588
2025-05-26,15,2025-05-26T06:00:00Z,2025-05-25T11:47:00Z,14657,17715
2025-05-26,16,2025-05-26T06:30:00Z,2025-05-25T11:47:00Z,14410,17468
2025-05-26,17,2025-05-26T07:00:00Z,2025-05-25T11:47:00Z,14672,17549
2025-05-26,18,2025-05-26T07:30:00Z,2025-05-25T11:47:00Z,14581,17458
2025-05-26,19,2025-05-26T08:00:00Z,2025-05-25T11:47:00Z,15099,17747
2025-05-26,20,2025-05-26T08:30:00Z,2025-05-25T11:47:00Z,15499,18147
2025-05-26,21,2025-05-26T09:00:00Z,2025-05-25T11:47:00Z,16210,18579
2025-05-26,22,2025-05-26T09:30:00Z,2025-05-25T11:47:00Z,16346,18716
2025-05-26,23,2025-05-26T10:00:00Z,2025-05-25T11:47:00Z,16812,18724
2025-05-26,24,2025-05-26T10:30:00Z,2025-05-25T11:47:00Z,16960,18872
2025-05-26,25,2025-05-26T11:00:00Z,2025-05-25T11:47:00Z,18042,19586
2025-05-26,26,2025-05-26T11:30:00Z,2025-05-25T11:47:00Z,18060,19604
2025-05-26,27,2025-05-26T12:00:00Z,2025-05-25T11:47:00Z,18040,19745
2025-05-26,28,2025-05-26T12:30:00Z,2025-05-25T11:47:00Z,18053,19758
2025-05-26,29,2025-05-26T13:00:00Z,2025-05-25T11:47:00Z,18244,19835
2025-05-26,30,2025-05-26T13:30:00Z,2025-05-25T11:47:00Z,18078,19669
2025-05-26,31,2025-05-26T14:00:00Z,2025-05-25T11:47:00Z,18365,19631
2025-05-26,32,2025-05-26T14:30:00Z,2025-05-25T11:47:00Z,19002,20268
2025-05-26,33,2025-05-26T15:00:00Z,2025-05-25T11:47:00Z,19969,20561
2025-05-26,34,2025-05-26T15:30:00Z,2025-05-25T11:47:00Z,20843,21434
2025-05-26,35,2025-05-26T16:00:00Z,2025-05-25T11:47:00Z,22233,22733
2025-05-26,36,2025-05-26T16:30:00Z,2025-05-25T11:47:00Z,23104,23604
2025-05-26,37,2025-05-26T17:00:00Z,2025-05-25T11:47:00Z,24010,25000
2025-05-26,38,2025-05-26T17:30:00Z,2025-05-25T11:47:00Z,24628,25618
2025-05-26,39,2025-05-26T18:00:00Z,2025-05-25T11:47:00Z,25000,26432
2025-05-26,40,2025-05-26T18:30:00Z,2025-05-25T11:47:00Z,24806,26238
2025-05-26,41,2025-05-26T19:00:00Z,2025-05-25T11:47:00Z,24160,25664
2025-05-26,42,2025-05-26T19:30:00Z,2025-05-25T11:47:00Z,23897,25401
2025-05-26,43,2025-05-26T20:00:00Z,2025-05-25T11:47:00Z,23434,24433
2025-05-26,44,2025-05-26T20:30:00Z,2025-05-25T11:47:00Z,22944,23943
2025-05-26,45,2025-05-26T21:00:00Z,2025-05-25T11:47:00Z,22303,23453
2025-05-26,46,2025-05-26T21:30:00Z,2025-05-25T11:47:00Z,20742,21892
2025-05-26,47,2025-05-26T22:00:00Z,2025-05-25T11:47:00Z,19160,19660
2025-05-26,48,2025-05-26T22:30:00Z,2025-05-25T11:47:00Z,18380,18880
2025-05-27,1,2025-05-26T23:00:00Z,2025-05-25T11:47:00Z,17970,18470
2025-05-27,2,2025-05-26T23:30:00Z,2025-05-25T11:47:00Z,17403,17903
2025-05-27,3,2025-05-27T00:00:00Z,2025-05-25T11:47:00Z,16960,17460
2025-05-27,4,2025-05-27T00:30:00Z,2025-05-25T11:47:00Z,17030,17530
2025-05-27,5,2025-05-27T01:00:00Z,2025-05-25T11:47:00Z,16757,17257
2025-05-27,6,2025-05-27T01:30:00Z,2025-05-25T11:47:00Z,16353,16853
2025-05-27,7,2025-05-27T02:00:00Z,2025-05-25T11:47:00Z,16098,16598
2025-05-27,8,2025-05-27T02:30:00Z,2025-05-25T11:47:00Z,16073,16573
2025-05-27,9,2025-05-27T03:00:00Z,2025-05-25T11:47:00Z,15822,16322
2025-05-27,10,2025-05-27T03:30:00Z,2025-05-25T11:47:00Z,15750,16250
