settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh,ssp_settle,sbp_settle
31,2.05,2.05,2.05,Battery_2,charge,7.5,60.8,60.79,-2.8500000000000005,2.9499999999999997
32,60.0,60.0,60.0,Battery_2,discharge,7.5,56.6,56.62,55.1,60.9
33,-13.62,-13.62,-13.62,Battery_2,charge,7.5,60.0,60.0,-18.52,-12.719999999999999
34,49.7,49.7,49.7,Battery_2,discharge,7.5,55.8,55.83,44.800000000000004,50.6
35,62.62,62.62,62.62,Battery_2,discharge,7.5,51.7,51.67,57.72,63.519999999999996
36,51.58,51.58,51.58,Battery_2,discharge,7.5,47.5,47.5,46.68,52.48
37,127.19,127.19,127.19,Battery_2,discharge,7.5,43.3,43.33,122.28999999999999,128.09
38,168.0,168.0,168.0,Battery_2,discharge,7.5,39.2,39.17,163.1,168.9
39,120.24,120.24,120.24,Battery_2,discharge,7.5,35.0,35.0,115.33999999999999,121.14
40,118.35,118.35,118.35,Battery_2,discharge,7.5,30.8,30.83,113.44999999999999,119.25
41,21.85,21.85,21.85,Battery_2,discharge,7.5,26.7,26.67,16.950000000000003,22.75
42,84.28,84.28,84.28,Battery_2,discharge,7.5,22.5,22.5,79.38,85.18
43,85.84,85.84,85.84,Battery_2,discharge,7.5,18.3,18.33,80.94,86.74000000000001
44,81.7,81.7,81.7,Battery_2,discharge,7.5,14.2,14.17,76.8,82.60000000000001
45,35.5,35.5,35.5,Battery_2,discharge,7.5,10.0,10.0,30.6,36.4
46,-6.36,-6.36,-6.36,Battery_2,charge,7.5,13.4,13.38,-11.260000000000002,-5.46
47,-5.07,-5.07,-5.07,Battery_2,charge,7.5,16.8,16.75,-9.97,-4.17
48,7.12,7.12,7.12,Battery_2,discharge,7.5,12.6,12.58,2.2199999999999998,8.02
1,-3.26,-3.26,-3.26,Battery_3,charge,15.0,13.4,26.75,-8.16,-2.36
2,-2.04,-2.04,-2.04,Battery_3,charge,15.0,16.8,33.5,-6.94,-1.1400000000000001
3,-0.36,-0.36,-0.36,Battery_3,charge,15.0,20.1,40.25,-5.260000000000001,0.54
4,-2.24,-2.24,-2.24,Battery_3,charge,15.0,23.5,47.0,-7.140000000000001,-1.3400000000000003
5,-0.25,-0.25,-0.25,Battery_3,charge,15.0,26.9,53.75,-5.15,0.65
6,-0.2,-0.2,-0.2,Battery_3,charge,15.0,30.2,60.5,-5.1000000000000005,0.7
7,1.14,1.14,1.14,Battery_3,charge,15.0,33.6,67.25,-3.7600000000000007,2.04
8,2.56,2.56,2.56,Battery_3,charge,14.81,37.0,73.92,-2.3400000000000003,3.46
9,1.06,1.06,1.06,Battery_3,charge,15.0,40.3,80.67,-3.8400000000000003,1.96
10,-13.62,-13.62,-13.62,Battery_3,charge,15.0,43.7,87.42,-18.52,-12.719999999999999
11,2.18,2.18,2.18,Battery_3,charge,15.0,47.1,94.17,-2.72,3.08
12,3.91,3.91,0.0,Battery_3,hold,0.0,47.1,94.17,-0.9900000000000002,4.8100000000000005
13,6.78,6.78,0.0,Battery_3,hold,0.0,47.1,94.17,1.88,7.680000000000001
14,-6.48,-6.48,-6.48,Battery_3,charge,15.0,50.5,100.92,-11.38,-5.58
15,11.09,11.09,11.09,Battery_3,discharge,15.0,46.3,92.58,6.1899999999999995,11.99
16,14.49,14.49,14.49,Battery_3,discharge,15.0,42.1,84.25,9.59,15.39
17,10.95,10.95,10.95,Battery_3,discharge,15.0,38.0,75.92,6.049999999999999,11.85
18,12.51,12.51,12.51,Battery_3,discharge,15.0,33.8,67.58,7.609999999999999,13.41
19,8.61,8.61,0.0,Battery_3,hold,0.0,33.8,67.58,3.709999999999999,9.51
20,5.96,5.96,0.0,Battery_3,hold,0.0,33.8,67.58,1.0599999999999996,6.86
21,5.52,5.52,0.0,Battery_3,hold,0.0,33.8,67.58,0.6199999999999992,6.42
22,4.17,4.17,0.0,Battery_3,hold,0.0,33.8,67.58,-0.7300000000000004,5.07
23,2.99,2.99,0.0,Battery_3,hold,0.0,33.8,67.58,-1.9100000000000001,3.89
24,0.75,0.75,0.75,Battery_3,charge,15.0,37.2,74.33,-4.15,1.65
25,1.53,1.53,1.53,Battery_3,charge,15.0,40.5,81.08,-3.37,2.43
26,-13.62,-13.62,-13.62,Battery_3,charge,15.0,43.9,87.83,-18.52,-12.719999999999999
27,-14.3,-14.3,-14.3,Battery_3,charge,15.0,47.3,94.58,-19.200000000000003,-13.4
28,-2.19,-2.19,-2.19,Battery_3,charge,15.0,50.7,101.33,-7.09,-1.29
29,-1.47,-1.47,-1.47,Battery_3,charge,15.0,54.0,108.08,-6.37,-0.57
30,-12.62,-12.62,-12.62,Battery_3,charge,15.0,57.4,114.83,-17.52,-11.719999999999999
31,2.05,2.05,2.05,Battery_3,charge,15.0,60.8,121.58,-2.8500000000000005,2.9499999999999997
32,60.0,60.0,60.0,Battery_3,discharge,15.0,56.6,113.25,55.1,60.9
33,-13.62,-13.62,-13.62,Battery_3,charge,15.0,60.0,120.0,-18.52,-12.719999999999999
34,49.7,49.7,49.7,Battery_3,discharge,15.0,55.8,111.67,44.800000000000004,50.6
35,62.62,62.62,62.62,Battery_3,discharge,15.0,51.7,103.33,57.72,63.519999999999996
36,51.58,51.58,51.58,Battery_3,discharge,15.0,47.5,95.0,46.68,52.48
37,127.19,127.19,127.19,Battery_3,discharge,15.0,43.3,86.67,122.28999999999999,128.09
38,168.0,168.0,168.0,Battery_3,discharge,15.0,39.2,78.33,163.1,168.9
39,120.24,120.24,120.24,Battery_3,discharge,15.0,35.0,70.0,115.33999999999999,121.14
40,118.35,118.35,118.35,Battery_3,discharge,15.0,30.8,61.67,113.44999999999999,119.25
41,21.85,21.85,21.85,Battery_3,discharge,15.0,26.7,53.33,16.950000000000003,22.75
42,84.28,84.28,84.28,Battery_3,discharge,15.0,22.5,45.0,79.38,85.18
43,85.84,85.84,85.84,Battery_3,discharge,15.0,18.3,36.67,80.94,86.74000000000001
44,81.7,81.7,81.7,Battery_3,discharge,15.0,14.2,28.33,76.8,82.60000000000001
45,35.5,35.5,35.5,Battery_3,discharge,15.0,10.0,20.0,30.6,36.4
46,-6.36,-6.36,-6.36,Battery_3,charge,15.0,13.4,26.75,-11.260000000000002,-5.46
47,-5.07,-5.07,-5.07,Battery_3,charge,15.0,16.8,33.5,-9.97,-4.17
48,7.12,7.12,7.12,Battery_3,discharge,15.0,12.6,25.17,2.2199999999999998,8.02
1,-3.26,-3.26,-3.26,Battery_4,charge,6.0,13.4,10.7,-8.16,-2.36
2,-2.04,-2.04,-2.04,Battery_4,charge,6.0,16.8,13.4,-6.94,-1.1400000000000001
3,-0.36,-0.36,-0.36,Battery_4,charge,6.0,20.1,16.1,-5.260000000000001,0.54
4,-2.24,-2.24,-2.24,Battery_4,charge,6.0,23.5,18.8,-7.140000000000001,-1.3400000000000003
5,-0.25,-0.25,-0.25,Battery_4,charge,6.0,26.9,21.5,-5.15,0.65
6,-0.2,-0.2,-0.2,Battery_4,charge,6.0,30.2,24.2,-5.1000000000000005,0.7
7,1.14,1.14,1.14,Battery_4,charge,6.0,33.6,26.9,-3.7600000000000007,2.04
8,2.56,2.56,2.56,Battery_4,charge,5.93,37.0,29.57,-2.3400000000000003,3.46
9,1.06,1.06,1.06,Battery_4,charge,6.0,40.3,32.27,-3.8400000000000003,1.96
10,-13.62,-13.62,-13.62,Battery_4,charge,6.0,43.7,34.97,-18.52,-12.719999999999999
11,2.18,2.18,2.18,Battery_4,charge,6.0,47.1,37.67,-2.72,3.08
12,3.91,3.91,0.0,Battery_4,hold,0.0,47.1,37.67,-0.9900000000000002,4.8100000000000005
13,6.78,6.78,0.0,Battery_4,hold,0.0,47.1,37.67,1.88,7.680000000000001
14,-6.48,-6.48,-6.48,Battery_4,charge,6.0,50.5,40.37,-11.38,-5.58
15,11.09,11.09,11.09,Battery_4,discharge,6.0,46.3,37.03,6.1899999999999995,11.99
16,14.49,14.49,14.49,Battery_4,discharge,6.0,42.1,33.7,9.59,15.39
17,10.95,10.95,10.95,Battery_4,discharge,6.0,38.0,30.37,6.049999999999999,11.85
18,12.51,12.51,12.51,Battery_4,discharge,6.0,33.8,27.03,7.609999999999999,13.41
19,8.61,8.61,0.0,Battery_4,hold,0.0,33.8,27.03,3.709999999999999,9.51
20,5.96,5.96,0.0,Battery_4,hold,0.0,33.8,27.03,1.0599999999999996,6.86
21,5.52,5.52,0.0,Battery_4,hold,0.0,33.8,27.03,0.6199999999999992,6.42
22,4.17,4.17,0.0,Battery_4,hold,0.0,33.8,27.03,-0.7300000000000004,5.07
23,2.99,2.99,0.0,Battery_4,hold,0.0,33.8,27.03,-1.9100000000000001,3.89
24,0.75,0.75,0.75,Battery_4,charge,6.0,37.2,29.73,-4.15,1.65
25,1.53,1.53,1.53,Battery_4,charge,6.0,40.5,32.43,-3.37,2.43
26,-13.62,-13.62,-13.62,Battery_4,charge,6.0,43.9,35.13,-18.52,-12.719999999999999
27,-14.3,-14.3,-14.3,Battery_4,charge,6.0,47.3,37.83,-19.200000000000003,-13.4
28,-2.19,-2.19,-2.19,Battery_4,charge,6.0,50.7,40.53,-7.09,-1.29
29,-1.47,-1.47,-1.47,Battery_4,charge,6.0,54.0,43.23,-6.37,-0.57
30,-12.62,-12.62,-12.62,Battery_4,charge,6.0,57.4,45.93,-17.52,-11.719999999999999
31,2.05,2.05,2.05,Battery_4,charge,6.0,60.8,48.63,-2.8500000000000005,2.9499999999999997
32,60.0,60.0,60.0,Battery_4,discharge,6.0,56.6,45.3,55.1,60.9
33,-13.62,-13.62,-13.62,Battery_4,charge,6.0,60.0,48.0,-18.52,-12.719999999999999
34,49.7,49.7,49.7,Battery_4,discharge,6.0,55.8,44.67,44.800000000000004,50.6
35,62.62,62.62,62.62,Battery_4,discharge,6.0,51.7,41.33,57.72,63.519999999999996
36,51.58,51.58,51.58,Battery_4,discharge,6.0,47.5,38.0,46.68,52.48
37,127.19,127.19,127.19,Battery_4,discharge,6.0,43.3,34.67,122.28999999999999,128.09
38,168.0,168.0,168.0,Battery_4,discharge,6.0,39.2,31.33,163.1,168.9
39,120.24,120.24,120.24,Battery_4,discharge,6.0,35.0,28.0,115.33999999999999,121.14
40,118.35,118.35,118.35,Battery_4,discharge,6.0,30.8,24.67,113.44999999999999,119.25
41,21.85,21.85,21.85,Battery_4,discharge,6.0,26.7,21.33,16.950000000000003,22.75
42,84.28,84.28,84.28,Battery_4,discharge,6.0,22.5,18.0,79.38,85.18
43,85.84,85.84,85.84,Battery_4,discharge,6.0,18.3,14.67,80.94,86.74000000000001
44,81.7,81.7,81.7,Battery_4,discharge,6.0,14.2,11.33,76.8,82.60000000000001
45,35.5,35.5,35.5,Battery_4,discharge,6.0,10.0,8.0,30.6,36.4
46,-6.36,-6.36,-6.36,Battery_4,charge,6.0,13.4,10.7,-11.260000000000002,-5.46
47,-5.07,-5.07,-5.07,Battery_4,charge,6.0,16.8,13.4,-9.97,-4.17
48,7.12,7.12,7.12,Battery_4,discharge,6.0,12.6,10.07,2.2199999999999998,8.02
1,-3.26,-3.26,-3.26,Battery_5,charge,12.0,13.4,21.4,-8.16,-2.36
2,-2.04,-2.04,-2.04,Battery_5,charge,12.0,16.8,26.8,-6.94,-1.1400000000000001
3,-0.36,-0.36,-0.36,Battery_5,charge,12.0,20.1,32.2,-5.260000000000001,0.54
4,-2.24,-2.24,-2.24,Battery_5,charge,12.0,23.5,37.6,-7.140000000000001,-1.3400000000000003
5,-0.25,-0.25,-0.25,Battery_5,charge,12.0,26.9,43.0,-5.15,0.65
6,-0.2,-0.2,-0.2,Battery_5,charge,12.0,30.2,48.4,-5.1000000000000005,0.7
7,1.14,1.14,1.14,Battery_5,charge,12.0,33.6,53.8,-3.7600000000000007,2.04
8,2.56,2.56,2.56,Battery_5,charge,11.85,37.0,59.13,-2.3400000000000003,3.46
9,1.06,1.06,1.06,Battery_5,charge,12.0,40.3,64.53,-3.8400000000000003,1.96
10,-13.62,-13.62,-13.62,Battery_5,charge,12.0,43.7,69.93,-18.52,-12.719999999999999
11,2.18,2.18,2.18,Battery_5,charge,12.0,47.1,75.33,-2.72,3.08
12,3.91,3.91,0.0,Battery_5,hold,0.0,47.1,75.33,-0.9900000000000002,4.8100000000000005
13,6.78,6.78,0.0,Battery_5,hold,0.0,47.1,75.33,1.88,7.680000000000001
14,-6.48,-6.48,-6.48,Battery_5,charge,12.0,50.5,80.73,-11.38,-5.58
15,11.09,11.09,11.09,Battery_5,discharge,12.0,46.3,74.07,6.1899999999999995,11.99
16,14.49,14.49,14.49,Battery_5,discharge,12.0,42.1,67.4,9.59,15.39
17,10.95,10.95,10.95,Battery_5,discharge,12.0,38.0,60.73,6.049999999999999,11.85
18,12.51,12.51,12.51,Battery_5,discharge,12.0,33.8,54.07,7.609999999999999,13.41
19,8.61,8.61,0.0,Battery_5,hold,0.0,33.8,54.07,3.709999999999999,9.51
20,5.96,5.96,0.0,Battery_5,hold,0.0,33.8,54.07,1.0599999999999996,6.86
21,5.52,5.52,0.0,Battery_5,hold,0.0,33.8,54.07,0.6199999999999992,6.42
22,4.17,4.17,0.0,Battery_5,hold,0.0,33.8,54.07,-0.7300000000000004,5.07
23,2.99,2.99,0.0,Battery_5,hold,0.0,33.8,54.07,-1.9100000000000001,3.89
24,0.75,0.75,0.75,Battery_5,charge,12.0,37.2,59.47,-4.15,1.65
25,1.53,1.53,1.53,Battery_5,charge,12.0,40.5,64.87,-3.37,2.43
26,-13.62,-13.62,-13.62,Battery_5,charge,12.0,43.9,70.27,-18.52,-12.719999999999999
27,-14.3,-14.3,-14.3,Battery_5,charge,12.0,47.3,75.67,-19.200000000000003,-13.4
28,-2.19,-2.19,-2.19,Battery_5,charge,12.0,50.7,81.07,-7.09,-1.29
29,-1.47,-1.47,-1.47,Battery_5,charge,12.0,54.0,86.47,-6.37,-0.57
30,-12.62,-12.62,-12.62,Battery_5,charge,12.0,57.4,91.87,-17.52,-11.719999999999999
31,2.05,2.05,2.05,Battery_5,charge,12.0,60.8,97.27,-2.8500000000000005,2.9499999999999997
32,60.0,60.0,60.0,Battery_5,discharge,12.0,56.6,90.6,55.1,60.9
33,-13.62,-13.62,-13.62,Battery_5,charge,12.0,60.0,96.0,-18.52,-12.719999999999999
34,49.7,49.7,49.7,Battery_5,discharge,12.0,55.8,89.33,44.800000000000004,50.6
35,62.62,62.62,62.62,Battery_5,discharge,12.0,51.7,82.67,57.72,63.519999999999996
36,51.58,51.58,51.58,Battery_5,discharge,12.0,47.5,76.0,46.68,52.48
37,127.19,127.19,127.19,Battery_5,discharge,12.0,43.3,69.33,122.28999999999999,128.09
38,168.0,168.0,168.0,Battery_5,discharge,12.0,39.2,62.67,163.1,168.9
39,120.24,120.24,120.24,Battery_5,discharge,12.0,35.0,56.0,115.33999999999999,121.14
40,118.35,118.35,118.35,Battery_5,discharge,12.0,30.8,49.33,113.44999999999999,119.25
41,21.85,21.85,21.85,Battery_5,discharge,12.0,26.7,42.67,16.950000000000003,22.75
42,84.28,84.28,84.28,Battery_5,discharge,12.0,22.5,36.0,79.38,85.18
43,85.84,85.84,85.84,Battery_5,discharge,12.0,18.3,29.33,80.94,86.74000000000001
44,81.7,81.7,81.7,Battery_5,discharge,12.0,14.2,22.67,76.8,82.60000000000001
45,35.5,35.5,35.5,Battery_5,discharge,12.0,10.0,16.0,30.6,36.4
46,-6.36,-6.36,-6.36,Battery_5,charge,12.0,13.4,21.4,-11.260000000000002,-5.46
47,-5.07,-5.07,-5.07,Battery_5,charge,12.0,16.8,26.8,-9.97,-4.17
48,7.12,7.12,7.12,Battery_5,discharge,12.0,12.6,20.13,2.2199999999999998,8.02
