settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,80.9,80.9,80.9,Battery_1,charge,3.0,16.8,3.35
2,84.34,84.34,84.34,Battery_1,charge,3.0,23.5,4.7
3,82.26,82.26,82.26,Battery_1,charge,3.0,30.2,6.05
4,80.62,80.62,80.62,Battery_1,charge,3.0,37.0,7.4
5,126.95,126.95,126.95,Battery_1,discharge,3.0,28.7,5.73
6,77.15,77.15,77.15,Battery_1,charge,3.0,35.4,7.08
7,55.9,55.9,55.9,Battery_1,charge,3.0,42.2,8.43
8,56.6,56.6,56.6,Battery_1,charge,3.0,48.9,9.78
9,55.73,55.73,55.73,Battery_1,charge,3.0,55.7,11.13
10,73.98,73.98,73.98,Battery_1,charge,3.0,62.4,12.48
11,69.2,69.2,69.2,Battery_1,charge,3.0,69.2,13.83
12,69.87,69.87,69.87,Battery_1,charge,3.0,75.9,15.18
13,65.6,65.6,65.6,Battery_1,charge,3.0,82.7,16.53
14,61.17,61.17,61.17,Battery_1,charge,3.0,89.4,17.88
15,107.97,107.97,0.0,Battery_1,hold,0.0,89.4,17.88
16,111.06,111.06,0.0,Battery_1,hold,0.0,89.4,17.88
17,100.25,100.25,100.25,Battery_1,charge,0.26,90.0,18.0
18,129.0,129.0,129.0,Battery_1,discharge,0.24,89.3,17.87
19,128.9,128.9,0.0,Battery_1,hold,0.0,89.3,17.87
20,111.53,111.53,0.0,Battery_1,hold,0.0,89.3,17.87
21,130.52,130.52,130.52,Battery_1,discharge,3.0,81.0,16.2
22,135.0,135.0,135.0,Battery_1,discharge,3.0,72.7,14.53
23,129.0,129.0,129.0,Battery_1,discharge,3.0,64.3,12.87
24,129.0,129.0,129.0,Battery_1,discharge,3.0,56.0,11.2
25,129.0,129.0,129.0,Battery_1,discharge,3.0,47.7,9.53
26,74.8,74.8,74.8,Battery_1,charge,3.0,54.4,10.88
27,75.02,75.02,75.02,Battery_1,charge,3.0,61.2,12.23
28,77.44,77.44,77.44,Battery_1,charge,3.0,67.9,13.58
29,77.44,77.44,77.44,Battery_1,charge,3.0,74.7,14.93
30,65.75,65.75,65.75,Battery_1,charge,3.0,81.4,16.28
31,128.0,128.0,0.0,Battery_1,hold,0.0,81.4,16.28
32,129.0,129.0,129.0,Battery_1,discharge,3.0,73.1,14.62
33,129.0,129.0,129.0,Battery_1,discharge,3.0,64.8,12.95
34,142.0,142.0,142.0,Battery_1,discharge,3.0,56.4,11.28
35,140.0,140.0,140.0,Battery_1,discharge,3.0,48.1,9.62
36,85.69,85.69,85.69,Battery_1,charge,3.0,54.8,10.97
37,138.04,138.04,138.04,Battery_1,discharge,3.0,46.5,9.3
38,87.58,87.58,87.58,Battery_1,charge,3.0,53.2,10.65
39,86.13,86.13,86.13,Battery_1,charge,3.0,60.0,12.0
40,133.18,133.18,133.18,Battery_1,discharge,3.0,51.7,10.33
41,135.96,135.96,135.96,Battery_1,discharge,3.0,43.3,8.67
42,136.3,136.3,136.3,Battery_1,discharge,3.0,35.0,7.0
43,145.55,145.55,145.55,Battery_1,discharge,3.0,26.7,5.33
44,137.4,137.4,137.4,Battery_1,discharge,3.0,18.3,3.67
45,144.9,144.9,144.9,Battery_1,discharge,3.0,10.0,2.0
46,10.0,10.0,10.0,Battery_1,charge,3.0,16.8,3.35
47,56.08,56.08,56.08,Battery_1,charge,0.7,18.3,3.67
48,89.55,89.55,89.55,Battery_1,discharge,3.0,10.0,2.0
1,80.9,80.9,80.9,Battery_2,charge,7.5,13.4,13.38
2,84.34,84.34,84.34,Battery_2,charge,7.5,16.8,16.75
3,82.26,82.26,82.26,Battery_2,charge,7.5,20.1,20.12
4,80.62,80.62,80.62,Battery_2,charge,7.5,23.5,23.5
5,126.95,126.95,0.0,Battery_2,hold,0.0,23.5,23.5
6,77.15,77.15,77.15,Battery_2,charge,7.5,26.9,26.88
7,55.9,55.9,55.9,Battery_2,charge,7.5,30.2,30.25
8,56.6,56.6,56.6,Battery_2,charge,7.5,33.6,33.62
9,55.73,55.73,55.73,Battery_2,charge,7.5,37.0,37.0
10,73.98,73.98,73.98,Battery_2,charge,7.5,40.4,40.38
11,69.2,69.2,69.2,Battery_2,charge,7.5,43.8,43.75
12,69.87,69.87,69.87,Battery_2,charge,7.5,47.1,47.12
13,65.6,65.6,65.6,Battery_2,charge,7.5,50.5,50.5
14,61.17,61.17,61.17,Battery_2,charge,7.5,53.9,53.88
15,107.97,107.97,0.0,Battery_2,hold,0.0,53.9,53.88
16,111.06,111.06,0.0,Battery_2,hold,0.0,53.9,53.88
17,100.25,100.25,100.25,Battery_2,charge,7.5,57.2,57.25
18,129.0,129.0,129.0,Battery_2,discharge,7.5,53.1,53.08
19,128.9,128.9,128.9,Battery_2,discharge,6.15,49.7,49.67
20,111.53,111.53,0.0,Battery_2,hold,0.0,49.7,49.67
21,130.52,130.52,130.52,Battery_2,discharge,7.5,45.5,45.5
22,135.0,135.0,135.0,Battery_2,discharge,7.5,41.3,41.33
23,129.0,129.0,129.0,Battery_2,discharge,7.5,37.2,37.17
24,129.0,129.0,129.0,Battery_2,discharge,7.5,33.0,33.0
25,129.0,129.0,129.0,Battery_2,discharge,7.5,28.8,28.83
26,74.8,74.8,74.8,Battery_2,charge,7.5,32.2,32.21
27,75.02,75.02,75.02,Battery_2,charge,7.5,35.6,35.58
28,77.44,77.44,77.44,Battery_2,charge,7.5,39.0,38.96
29,77.44,77.44,77.44,Battery_2,charge,7.5,42.3,42.33
30,65.75,65.75,65.75,Battery_2,charge,7.5,45.7,45.71
31,128.0,128.0,0.0,Battery_2,hold,0.0,45.7,45.71
32,129.0,129.0,129.0,Battery_2,discharge,7.5,41.5,41.54
33,129.0,129.0,129.0,Battery_2,discharge,7.5,37.4,37.38
34,142.0,142.0,142.0,Battery_2,discharge,7.5,33.2,33.21
35,140.0,140.0,140.0,Battery_2,discharge,7.5,29.0,29.04
36,85.69,85.69,85.69,Battery_2,charge,7.5,32.4,32.42
37,138.04,138.04,138.04,Battery_2,discharge,7.5,28.2,28.25
38,87.58,87.58,87.58,Battery_2,charge,7.5,31.6,31.62
39,86.13,86.13,86.13,Battery_2,charge,7.5,35.0,35.0
40,133.18,133.18,133.18,Battery_2,discharge,7.5,30.8,30.83
41,135.96,135.96,135.96,Battery_2,discharge,7.5,26.7,26.67
42,136.3,136.3,136.3,Battery_2,discharge,7.5,22.5,22.5
43,145.55,145.55,145.55,Battery_2,discharge,7.5,18.3,18.33
