settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,147.47,Battery_1,hold,0.0,50.0,10.0
2,145.12,Battery_1,hold,0.0,50.0,10.0
3,137.68,Battery_1,hold,0.0,50.0,10.0
4,131.92,Battery_1,hold,0.0,50.0,10.0
5,136.78,Battery_1,hold,0.0,50.0,10.0
6,138.56,Battery_1,hold,0.0,50.0,10.0
7,141.01,Battery_1,hold,0.0,50.0,10.0
8,134.26,Battery_1,hold,0.0,50.0,10.0
9,141.76,Battery_1,hold,0.0,50.0,10.0
10,135.78,Battery_1,hold,0.0,50.0,10.0
11,135.72,Battery_1,hold,0.0,50.0,10.0
12,141.69,Battery_1,hold,0.0,50.0,10.0
13,139.66,Battery_1,hold,0.0,50.0,10.0
14,150.11,Battery_1,hold,0.0,50.0,10.0
15,129.3,Battery_1,hold,0.0,50.0,10.0
16,139.46,Battery_1,hold,0.0,50.0,10.0
17,135.92,Battery_1,hold,0.0,50.0,10.0
18,129.24,Battery_1,hold,0.0,50.0,10.0
19,128.87,Battery_1,hold,0.0,50.0,10.0
20,130.44,Battery_1,hold,0.0,50.0,10.0
21,134.43,Battery_1,hold,0.0,50.0,10.0
22,138.83,Battery_1,hold,0.0,50.0,10.0
23,137.77,Battery_1,hold,0.0,50.0,10.0
24,130.15,Battery_1,hold,0.0,50.0,10.0
25,127.15,Battery_1,hold,0.0,50.0,10.0
26,123.97,Battery_1,hold,0.0,50.0,10.0
27,123.11,Battery_1,hold,0.0,50.0,10.0
28,122.11,Battery_1,charge,4.0,59.0,11.8
29,122.64,Battery_1,charge,4.0,68.0,13.6
30,122.11,Battery_1,charge,4.0,77.0,15.4
31,122.69,Battery_1,charge,1.78,81.0,16.2
32,120.7,Battery_1,charge,4.0,90.0,18.0
33,132.98,Battery_1,hold,0.0,90.0,18.0
34,126.69,Battery_1,hold,0.0,90.0,18.0
35,150.8,Battery_1,hold,0.0,90.0,18.0
36,156.84,Battery_1,hold,0.0,90.0,18.0
37,158.27,Battery_1,hold,0.0,90.0,18.0
38,159.58,Battery_1,discharge,0.8,87.8,17.56
39,165.41,Battery_1,discharge,4.0,76.7,15.33
