settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,167.85,Battery_1,charge,4.0,59.0,11.8
2,174.14,Battery_1,hold,0.0,59.0,11.8
3,172.94,Battery_1,hold,0.0,59.0,11.8
4,174.94,Battery_1,hold,0.0,59.0,11.8
5,174.16,Battery_1,hold,0.0,59.0,11.8
6,176.28,Battery_1,hold,0.0,59.0,11.8
7,173.24,Battery_1,hold,0.0,59.0,11.8
8,175.65,Battery_1,hold,0.0,59.0,11.8
9,179.59,Battery_1,hold,0.0,59.0,11.8
10,177.54,Battery_1,hold,0.0,59.0,11.8
11,177.43,Battery_1,hold,0.0,59.0,11.8
12,174.74,Battery_1,hold,0.0,59.0,11.8
13,171.92,Battery_1,charge,1.78,63.0,12.6
14,170.88,Battery_1,charge,4.0,72.0,14.4
15,163.57,Battery_1,charge,4.0,81.0,16.2
16,164.12,Battery_1,charge,4.0,90.0,18.0
17,175.45,Battery_1,hold,0.0,90.0,18.0
18,195.78,Battery_1,hold,0.0,90.0,18.0
19,198.13,Battery_1,hold,0.0,90.0,18.0
20,201.63,Battery_1,hold,0.0,90.0,18.0
21,203.77,Battery_1,hold,0.0,90.0,18.0
22,199.85,Battery_1,hold,0.0,90.0,18.0
23,199.05,Battery_1,hold,0.0,90.0,18.0
24,196.32,Battery_1,hold,0.0,90.0,18.0
25,206.71,Battery_1,hold,0.0,90.0,18.0
26,196.49,Battery_1,hold,0.0,90.0,18.0
27,194.26,Battery_1,hold,0.0,90.0,18.0
28,183.97,Battery_1,hold,0.0,90.0,18.0
29,180.6,Battery_1,hold,0.0,90.0,18.0
30,195.1,Battery_1,hold,0.0,90.0,18.0
31,218.02,Battery_1,hold,0.0,90.0,18.0
32,206.61,Battery_1,hold,0.0,90.0,18.0
33,220.24,Battery_1,hold,0.0,90.0,18.0
34,240.0,Battery_1,discharge,4.0,78.9,15.78
35,246.58,Battery_1,discharge,4.0,67.8,13.56
36,244.48,Battery_1,discharge,4.0,56.7,11.33
37,242.82,Battery_1,discharge,4.0,45.6,9.11
