settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,147.75,Battery_1,discharge,4.0,38.9,7.78
2,143.67,Battery_1,hold,0.0,38.9,7.78
3,134.6,Battery_1,hold,0.0,38.9,7.78
4,126.94,Battery_1,hold,0.0,38.9,7.78
5,120.78,Battery_1,hold,0.0,38.9,7.78
6,113.94,Battery_1,charge,4.0,47.9,9.58
7,117.76,Battery_1,charge,2.91,54.4,10.89
8,124.19,Battery_1,hold,0.0,54.4,10.89
9,123.23,Battery_1,hold,0.0,54.4,10.89
10,127.05,Battery_1,hold,0.0,54.4,10.89
11,159.11,Battery_1,discharge,4.0,43.3,8.67
12,162.56,Battery_1,discharge,4.0,32.2,6.44
13,162.29,Battery_1,discharge,4.0,21.1,4.22
14,172.27,Battery_1,discharge,4.0,10.0,2.0
15,141.37,Battery_1,hold,0.0,10.0,2.0
16,136.35,Battery_1,hold,0.0,10.0,2.0
17,121.97,Battery_1,hold,0.0,10.0,2.0
18,115.99,Battery_1,hold,0.0,10.0,2.0
19,110.05,Battery_1,hold,0.0,10.0,2.0
20,95.31,Battery_1,hold,0.0,10.0,2.0
21,61.77,Battery_1,hold,0.0,10.0,2.0
22,53.0,Battery_1,charge,3.56,18.0,3.6
23,41.38,Battery_1,charge,4.0,27.0,5.4
24,40.19,Battery_1,charge,4.0,36.0,7.2
25,37.66,Battery_1,charge,4.0,45.0,9.0
26,38.15,Battery_1,charge,4.0,54.0,10.8
27,32.94,Battery_1,charge,4.0,63.0,12.6
28,31.54,Battery_1,charge,4.0,72.0,14.4
29,37.0,Battery_1,charge,4.0,81.0,16.2
30,44.21,Battery_1,charge,4.0,90.0,18.0
31,65.15,Battery_1,hold,0.0,90.0,18.0
32,85.37,Battery_1,hold,0.0,90.0,18.0
33,126.93,Battery_1,hold,0.0,90.0,18.0
34,112.87,Battery_1,hold,0.0,90.0,18.0
35,144.67,Battery_1,hold,0.0,90.0,18.0
36,138.71,Battery_1,hold,0.0,90.0,18.0
37,171.96,Battery_1,discharge,4.0,78.9,15.78
38,172.62,Battery_1,discharge,4.0,67.8,13.56
39,186.45,Battery_1,discharge,4.0,56.7,11.33
40,190.98,Battery_1,discharge,4.0,45.6,9.11
41,182.83,Battery_1,discharge,4.0,34.4,6.89
42,181.44,Battery_1,discharge,4.0,23.3,4.67
43,178.93,Battery_1,discharge,4.0,12.2,2.44
44,171.59,Battery_1,discharge,0.8,10.0,2.0
45,158.32,Battery_1,hold,0.0,10.0,2.0
