settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,0.0,Battery_1,charge,4.0,59.0,11.8
2,0.0,Battery_1,charge,4.0,68.0,13.6
3,134.29,Battery_1,charge,4.0,77.0,15.4
4,138.18,Battery_1,charge,4.0,86.0,17.2
5,144.72,Battery_1,hold,0.0,86.0,17.2
6,143.67,Battery_1,hold,0.0,86.0,17.2
7,142.17,Battery_1,hold,0.0,86.0,17.2
8,145.42,Battery_1,hold,0.0,86.0,17.2
9,145.85,Battery_1,hold,0.0,86.0,17.2
10,142.15,Battery_1,charge,1.78,90.0,18.0
11,152.15,Battery_1,hold,0.0,90.0,18.0
12,161.06,Battery_1,hold,0.0,90.0,18.0
13,171.27,Battery_1,hold,0.0,90.0,18.0
14,177.04,Battery_1,hold,0.0,90.0,18.0
15,176.21,Battery_1,hold,0.0,90.0,18.0
16,186.57,Battery_1,discharge,0.8,87.8,17.56
17,183.81,Battery_1,hold,0.0,87.8,17.56
18,180.45,Battery_1,hold,0.0,87.8,17.56
19,168.96,Battery_1,hold,0.0,87.8,17.56
20,167.96,Battery_1,hold,0.0,87.8,17.56
21,158.94,Battery_1,hold,0.0,87.8,17.56
22,157.09,Battery_1,hold,0.0,87.8,17.56
23,154.74,Battery_1,hold,0.0,87.8,17.56
24,161.78,Battery_1,hold,0.0,87.8,17.56
25,162.62,Battery_1,hold,0.0,87.8,17.56
26,169.86,Battery_1,hold,0.0,87.8,17.56
27,176.35,Battery_1,hold,0.0,87.8,17.56
28,179.27,Battery_1,hold,0.0,87.8,17.56
29,182.41,Battery_1,hold,0.0,87.8,17.56
30,177.95,Battery_1,hold,0.0,87.8,17.56
31,175.91,Battery_1,hold,0.0,87.8,17.56
32,172.0,Battery_1,hold,0.0,87.8,17.56
33,179.15,Battery_1,hold,0.0,87.8,17.56
34,179.48,Battery_1,hold,0.0,87.8,17.56
35,198.35,Battery_1,discharge,4.0,76.7,15.33
36,203.04,Battery_1,discharge,4.0,65.6,13.11
37,207.55,Battery_1,discharge,4.0,54.4,10.89
38,205.72,Battery_1,discharge,4.0,43.3,8.67
39,197.35,Battery_1,discharge,4.0,32.2,6.44
40,195.63,Battery_1,discharge,4.0,21.1,4.22
41,189.34,Battery_1,discharge,4.0,10.0,2.0
42,185.89,Battery_1,hold,0.0,10.0,2.0
43,180.16,Battery_1,hold,0.0,10.0,2.0
44,178.28,Battery_1,hold,0.0,10.0,2.0
45,176.95,Battery_1,hold,0.0,10.0,2.0
46,171.73,Battery_1,hold,0.0,10.0,2.0
47,0.0,Battery_1,hold,0.0,10.0,2.0
48,0.0,Battery_1,hold,0.0,10.0,2.0
1,0.0,Battery_2,charge,12.5,55.6,55.62
2,0.0,Battery_2,charge,12.5,61.3,61.25
3,134.29,Battery_2,charge,12.5,66.9,66.88
4,138.18,Battery_2,charge,12.5,72.5,72.5
5,144.72,Battery_2,charge,1.39,73.1,73.12
6,143.67,Battery_2,charge,12.5,78.8,78.75
7,142.17,Battery_2,charge,12.5,84.4,84.38
8,145.42,Battery_2,hold,0.0,84.4,84.38
9,145.85,Battery_2,hold,0.0,84.4,84.38
10,142.15,Battery_2,charge,12.5,90.0,90.0
11,152.15,Battery_2,hold,0.0,90.0,90.0
12,161.06,Battery_2,hold,0.0,90.0,90.0
13,171.27,Battery_2,hold,0.0,90.0,90.0
14,177.04,Battery_2,hold,0.0,90.0,90.0
15,176.21,Battery_2,hold,0.0,90.0,90.0
16,186.57,Battery_2,discharge,12.5,83.1,83.06
17,183.81,Battery_2,discharge,12.5,76.1,76.11
18,180.45,Battery_2,discharge,6.5,72.5,72.5
19,168.96,Battery_2,hold,0.0,72.5,72.5
20,167.96,Battery_2,hold,0.0,72.5,72.5
21,158.94,Battery_2,hold,0.0,72.5,72.5
22,157.09,Battery_2,hold,0.0,72.5,72.5
23,154.74,Battery_2,hold,0.0,72.5,72.5
24,161.78,Battery_2,hold,0.0,72.5,72.5
25,162.62,Battery_2,hold,0.0,72.5,72.5
26,169.86,Battery_2,hold,0.0,72.5,72.5
27,176.35,Battery_2,hold,0.0,72.5,72.5
28,179.27,Battery_2,hold,0.0,72.5,72.5
29,182.41,Battery_2,discharge,12.5,65.6,65.56
30,177.95,Battery_2,hold,0.0,65.6,65.56
31,175.91,Battery_2,hold,0.0,65.6,65.56
32,172.0,Battery_2,hold,0.0,65.6,65.56
33,179.15,Battery_2,hold,0.0,65.6,65.56
34,179.48,Battery_2,hold,0.0,65.6,65.56
35,198.35,Battery_2,discharge,12.5,58.6,58.61
36,203.04,Battery_2,discharge,12.5,51.7,51.67
37,207.55,Battery_2,discharge,12.5,44.7,44.72
38,205.72,Battery_2,discharge,12.5,37.8,37.78
39,197.35,Battery_2,discharge,12.5,30.8,30.83
40,195.63,Battery_2,discharge,12.5,23.9,23.89
41,189.34,Battery_2,discharge,12.5,16.9,16.94
42,185.89,Battery_2,discharge,12.5,10.0,10.0
43,180.16,Battery_2,hold,0.0,10.0,10.0
44,178.28,Battery_2,hold,0.0,10.0,10.0
45,176.95,Battery_2,hold,0.0,10.0,10.0
46,171.73,Battery_2,hold,0.0,10.0,10.0
47,0.0,Battery_2,hold,0.0,10.0,10.0
48,0.0,Battery_2,hold,0.0,10.0,10.0
1,0.0,Battery_3,charge,25.0,55.6,111.25
2,0.0,Battery_3,charge,25.0,61.3,122.5
3,134.29,Battery_3,charge,25.0,66.9,133.75
4,138.18,Battery_3,charge,25.0,72.5,145.0
5,144.72,Battery_3,charge,2.78,73.1,146.25
6,143.67,Battery_3,charge,25.0,78.8,157.5
7,142.17,Battery_3,charge,25.0,84.4,168.75
8,145.42,Battery_3,hold,0.0,84.4,168.75
9,145.85,Battery_3,hold,0.0,84.4,168.75
10,142.15,Battery_3,charge,25.0,90.0,180.0
11,152.15,Battery_3,hold,0.0,90.0,180.0
12,161.06,Battery_3,hold,0.0,90.0,180.0
13,171.27,Battery_3,hold,0.0,90.0,180.0
14,177.04,Battery_3,hold,0.0,90.0,180.0
15,176.21,Battery_3,hold,0.0,90.0,180.0
16,186.57,Battery_3,discharge,25.0,83.1,166.11
17,183.81,Battery_3,discharge,25.0,76.1,152.22
18,180.45,Battery_3,discharge,13.0,72.5,145.0
19,168.96,Battery_3,hold,0.0,72.5,145.0
20,167.96,Battery_3,hold,0.0,72.5,145.0
21,158.94,Battery_3,hold,0.0,72.5,145.0
22,157.09,Battery_3,hold,0.0,72.5,145.0
23,154.74,Battery_3,hold,0.0,72.5,145.0
24,161.78,Battery_3,hold,0.0,72.5,145.0
25,162.62,Battery_3,hold,0.0,72.5,145.0
26,169.86,Battery_3,hold,0.0,72.5,145.0
27,176.35,Battery_3,hold,0.0,72.5,145.0
28,179.27,Battery_3,hold,0.0,72.5,145.0
29,182.41,Battery_3,discharge,25.0,65.6,131.11
30,177.95,Battery_3,hold,0.0,65.6,131.11
31,175.91,Battery_3,hold,0.0,65.6,131.11
32,172.0,Battery_3,hold,0.0,65.6,131.11
33,179.15,Battery_3,hold,0.0,65.6,131.11
34,179.48,Battery_3,hold,0.0,65.6,131.11
35,198.35,Battery_3,discharge,25.0,58.6,117.22
36,203.04,Battery_3,discharge,25.0,51.7,103.33
37,207.55,Battery_3,discharge,25.0,44.7,89.44
38,205.72,Battery_3,discharge,25.0,37.8,75.56
39,197.35,Battery_3,discharge,25.0,30.8,61.67
40,195.63,Battery_3,discharge,25.0,23.9,47.78
41,189.34,Battery_3,discharge,25.0,16.9,33.89
42,185.89,Battery_3,discharge,25.0,10.0,20.0
43,180.16,Battery_3,hold,0.0,10.0,20.0
44,178.28,Battery_3,hold,0.0,10.0,20.0
45,176.95,Battery_3,hold,0.0,10.0,20.0
46,171.73,Battery_3,hold,0.0,10.0,20.0
47,0.0,Battery_3,hold,0.0,10.0,20.0
48,0.0,Battery_3,hold,0.0,10.0,20.0
1,0.0,Battery_4,charge,10.0,55.6,44.5
2,0.0,Battery_4,charge,10.0,61.3,49.0
3,134.29,Battery_4,charge,10.0,66.9,53.5
4,138.18,Battery_4,charge,10.0,72.5,58.0
5,144.72,Battery_4,charge,1.11,73.1,58.5
6,143.67,Battery_4,charge,10.0,78.8,63.0
7,142.17,Battery_4,charge,10.0,84.4,67.5
8,145.42,Battery_4,hold,0.0,84.4,67.5
9,145.85,Battery_4,hold,0.0,84.4,67.5
10,142.15,Battery_4,charge,10.0,90.0,72.0
11,152.15,Battery_4,hold,0.0,90.0,72.0
12,161.06,Battery_4,hold,0.0,90.0,72.0
13,171.27,Battery_4,hold,0.0,90.0,72.0
14,177.04,Battery_4,hold,0.0,90.0,72.0
15,176.21,Battery_4,hold,0.0,90.0,72.0
16,186.57,Battery_4,discharge,10.0,83.1,66.44
17,183.81,Battery_4,discharge,10.0,76.1,60.89
18,180.45,Battery_4,discharge,5.2,72.5,58.0
19,168.96,Battery_4,hold,0.0,72.5,58.0
20,167.96,Battery_4,hold,0.0,72.5,58.0
21,158.94,Battery_4,hold,0.0,72.5,58.0
22,157.09,Battery_4,hold,0.0,72.5,58.0
23,154.74,Battery_4,hold,0.0,72.5,58.0
24,161.78,Battery_4,hold,0.0,72.5,58.0
25,162.62,Battery_4,hold,0.0,72.5,58.0
26,169.86,Battery_4,hold,0.0,72.5,58.0
27,176.35,Battery_4,hold,0.0,72.5,58.0
28,179.27,Battery_4,hold,0.0,72.5,58.0
29,182.41,Battery_4,discharge,10.0,65.6,52.44
30,177.95,Battery_4,hold,0.0,65.6,52.44
31,175.91,Battery_4,hold,0.0,65.6,52.44
32,172.0,Battery_4,hold,0.0,65.6,52.44
33,179.15,Battery_4,hold,0.0,65.6,52.44
34,179.48,Battery_4,hold,0.0,65.6,52.44
35,198.35,Battery_4,discharge,10.0,58.6,46.89
36,203.04,Battery_4,discharge,10.0,51.7,41.33
37,207.55,Battery_4,discharge,10.0,44.7,35.78
38,205.72,Battery_4,discharge,10.0,37.8,30.22
