settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2025-08-30,1,2025-08-29T23:00:00Z,2025-08-29T11:47:00Z,20330,21203
2025-08-30,2,2025-08-29T23:30:00Z,2025-08-29T11:47:00Z,19774,20313
2025-08-30,3,2025-08-30T00:00:00Z,2025-08-29T11:47:00Z,19285,19790
2025-08-30,4,2025-08-30T00:30:00Z,2025-08-29T11:47:00Z,19020,19525
2025-08-30,5,2025-08-30T01:00:00Z,2025-08-29T11:47:00Z,18634,19139
2025-08-30,6,2025-08-30T01:30:00Z,2025-08-29T11:47:00Z,18025,18530
2025-08-30,7,2025-08-30T02:00:00Z,2025-08-29T11:47:00Z,17620,18282
2025-08-30,8,2025-08-30T02:30:00Z,2025-08-29T11:47:00Z,17371,18033
2025-08-30,9,2025-08-30T03:00:00Z,2025-08-29T11:47:00Z,17250,18163
2025-08-30,10,2025-08-30T03:30:00Z,2025-08-29T11:47:00Z,17200,18113
2025-08-30,11,2025-08-30T04:00:00Z,2025-08-29T11:47:00Z,17271,18134
2025-08-30,12,2025-08-30T04:30:00Z,2025-08-29T11:47:00Z,17277,18140
2025-08-30,13,2025-08-30T05:00:00Z,2025-08-29T11:47:00Z,17723,18503
2025-08-30,14,2025-08-30T05:30:00Z,2025-08-29T11:47:00Z,18055,18835
2025-08-30,15,2025-08-30T06:00:00Z,2025-08-29T11:47:00Z,18789,19289
2025-08-30,16,2025-08-30T06:30:00Z,2025-08-29T11:47:00Z,19190,19690
2025-08-30,17,2025-08-30T07:00:00Z,2025-08-29T11:47:00Z,19924,20424
2025-08-30,18,2025-08-30T07:30:00Z,2025-08-29T11:47:00Z,19879,20379
2025-08-30,19,2025-08-30T08:00:00Z,2025-08-29T11:47:00Z,19878,20378
2025-08-30,20,2025-08-30T08:30:00Z,2025-08-29T11:47:00Z,19967,20467
2025-08-30,21,2025-08-30T09:00:00Z,2025-08-29T11:47:00Z,19948,20448
2025-08-30,22,2025-08-30T09:30:00Z,2025-08-29T11:47:00Z,19980,20480
2025-08-30,23,2025-08-30T10:00:00Z,2025-08-29T11:47:00Z,19798,20298
2025-08-30,24,2025-08-30T10:30:00Z,2025-08-29T11:47:00Z,19714,20214
2025-08-30,25,2025-08-30T11:00:00Z,2025-08-29T11:47:00Z,19810,20310
2025-08-30,26,2025-08-30T11:30:00Z,2025-08-29T11:47:00Z,19674,20174
2025-08-30,27,2025-08-30T12:00:00Z,2025-08-29T11:47:00Z,19639,20139
2025-08-30,28,2025-08-30T12:30:00Z,2025-08-29T11:47:00Z,19532,20032
2025-08-30,29,2025-08-30T13:00:00Z,2025-08-29T11:47:00Z,19340,19840
2025-08-30,30,2025-08-30T13:30:00Z,2025-08-29T11:47:00Z,19358,19858
2025-08-30,31,2025-08-30T14:00:00Z,2025-08-29T11:47:00Z,19532,20037
2025-08-30,32,2025-08-30T14:30:00Z,2025-08-29T11:47:00Z,19918,20423
2025-08-30,33,2025-08-30T15:00:00Z,2025-08-29T11:47:00Z,20619,22223
2025-08-30,34,2025-08-30T15:30:00Z,2025-08-29T11:47:00Z,21779,23383
2025-08-30,35,2025-08-30T16:00:00Z,2025-08-29T11:47:00Z,22608,24212
2025-08-30,36,2025-08-30T16:30:00Z,2025-08-29T11:47:00Z,23352,24956
2025-08-30,37,2025-08-30T17:00:00Z,2025-08-29T11:47:00Z,23442,25046
2025-08-30,38,2025-08-30T17:30:00Z,2025-08-29T11:47:00Z,23510,25114
2025-08-30,39,2025-08-30T18:00:00Z,2025-08-29T11:47:00Z,23204,24809
2025-08-30,40,2025-08-30T18:30:00Z,2025-08-29T11:47:00Z,23148,24753
2025-08-30,41,2025-08-30T19:00:00Z,2025-08-29T11:47:00Z,23370,24966
2025-08-30,42,2025-08-30T19:30:00Z,2025-08-29T11:47:00Z,23199,24795
2025-08-30,43,2025-08-30T20:00:00Z,2025-08-29T11:47:00Z,22496,24099
2025-08-30,44,2025-08-30T20:30:00Z,2025-08-29T11:47:00Z,21690,23293
2025-08-30,45,2025-08-30T21:00:00Z,2025-08-29T11:47:00Z,20712,22315
2025-08-30,46,2025-08-30T21:30:00Z,2025-08-29T11:47:00Z,19888,21491
2025-08-30,47,2025-08-30T22:00:00Z,2025-08-29T11:47:00Z,18870,19370
2025-08-30,48,2025-08-30T22:30:00Z,2025-08-29T11:47:00Z,18260,18760
2025-08-31,1,2025-08-30T23:00:00Z,2025-08-29T11:47:00Z,17870,18370
2025-08-31,2,2025-08-30T23:30:00Z,2025-08-29T11:47:00Z,17392,17892
2025-08-31,3,2025-08-31T00:00:00Z,2025-08-29T11:47:00Z,16893,17393
2025-08-31,4,2025-08-31T00:30:00Z,2025-08-29T11:47:00Z,16670,17170
2025-08-31,5,2025-08-31T01:00:00Z,2025-08-29T11:47:00Z,16257,16757
2025-08-31,6,2025-08-31T01:30:00Z,2025-08-29T11:47:00Z,15830,16330
2025-08-31,7,2025-08-31T02:00:00Z,2025-08-29T11:47:00Z,15321,15821
2025-08-31,8,2025-08-31T02:30:00Z,2025-08-29T11:47:00Z,14893,15393
2025-08-31,9,2025-08-31T03:00:00Z,2025-08-29T11:47:00Z,14519,15019
2025-08-31,10,2025-08-31T03:30:00Z,2025-08-29T11:47:00Z,14380,14880
