startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2025-01-02T00:00:00Z,APXMIDP,2025-01-02,1,110.4,1624.1
2025-01-02T00:30:00Z,APXMIDP,2025-01-02,2,112.24,1962.95
2025-01-02T01:00:00Z,APXMIDP,2025-01-02,3,110.88,2095.65
2025-01-02T01:30:00Z,APXMIDP,2025-01-02,4,108.63,1960.1
2025-01-02T02:00:00Z,APXMIDP,2025-01-02,5,106.89,2180.45
2025-01-02T02:30:00Z,APXMIDP,2025-01-02,6,98.16,2287.75
2025-01-02T03:00:00Z,APXMIDP,2025-01-02,7,101.2,2868.1
2025-01-02T03:30:00Z,APXMIDP,2025-01-02,8,98.65,2382.85
2025-01-02T04:00:00Z,APXMIDP,2025-01-02,9,87.39,2358.8
2025-01-02T04:30:00Z,APXMIDP,2025-01-02,10,85.23,2822.7
2025-01-02T05:00:00Z,APXMIDP,2025-01-02,11,84.69,2661.85
2025-01-02T05:30:00Z,APXMIDP,2025-01-02,12,86.89,2379.8
2025-01-02T06:00:00Z,APXMIDP,2025-01-02,13,99.51,3057.1
2025-01-02T06:30:00Z,APXMIDP,2025-01-02,14,86.53,3967.45
2025-01-02T07:00:00Z,APXMIDP,2025-01-02,15,118.11,2672.65
2025-01-02T07:30:00Z,APXMIDP,2025-01-02,16,126.67,3158.3
2025-01-02T08:00:00Z,APXMIDP,2025-01-02,17,121.62,2166.45
2025-01-02T08:30:00Z,APXMIDP,2025-01-02,18,123.01,2457.65
2025-01-02T09:00:00Z,APXMIDP,2025-01-02,19,115.3,2156.25
2025-01-02T09:30:00Z,APXMIDP,2025-01-02,20,116.89,2275.4
2025-01-02T10:00:00Z,APXMIDP,2025-01-02,21,116.21,2113.6
2025-01-02T10:30:00Z,APXMIDP,2025-01-02,22,110.05,2339.35
2025-01-02T11:00:00Z,APXMIDP,2025-01-02,23,112.43,2551.85
2025-01-02T11:30:00Z,APXMIDP,2025-01-02,24,107.5,2604.25
2025-01-02T12:00:00Z,APXMIDP,2025-01-02,25,99.14,2896.2
2025-01-02T12:30:00Z,APXMIDP,2025-01-02,26,98.2,2537.0
2025-01-02T13:00:00Z,APXMIDP,2025-01-02,27,97.91,2855.55
2025-01-02T13:30:00Z,APXMIDP,2025-01-02,28,103.61,2563.65
2025-01-02T14:00:00Z,APXMIDP,2025-01-02,29,110.98,2867.0
2025-01-02T14:30:00Z,APXMIDP,2025-01-02,30,109.34,3467.45
2025-01-02T15:00:00Z,APXMIDP,2025-01-02,31,116.72,2782.2
2025-01-02T15:30:00Z,APXMIDP,2025-01-02,32,124.16,3119.85
2025-01-02T16:00:00Z,APXMIDP,2025-01-02,33,127.12,2748.05
2025-01-02T16:30:00Z,APXMIDP,2025-01-02,34,133.05,2659.95
2025-01-02T17:00:00Z,APXMIDP,2025-01-02,35,135.83,2409.05
2025-01-02T17:30:00Z,APXMIDP,2025-01-02,36,137.73,2637.45
2025-01-02T18:00:00Z,APXMIDP,2025-01-02,37,133.87,2646.0
2025-01-02T18:30:00Z,APXMIDP,2025-01-02,38,120.56,2635.65
2025-01-02T19:00:00Z,APXMIDP,2025-01-02,39,110.16,2786.05
2025-01-02T19:30:00Z,APXMIDP,2025-01-02,40,100.34,2683.8
2025-01-02T20:00:00Z,APXMIDP,2025-01-02,41,98.15,2883.4
2025-01-02T20:30:00Z,APXMIDP,2025-01-02,42,99.62,2760.0
2025-01-02T21:00:00Z,APXMIDP,2025-01-02,43,101.46,2705.0
2025-01-02T21:30:00Z,APXMIDP,2025-01-02,44,101.04,2716.65
2025-01-02T22:00:00Z,APXMIDP,2025-01-02,45,100.7,3141.2
2025-01-02T22:30:00Z,APXMIDP,2025-01-02,46,97.27,2815.4
2025-01-02T23:00:00Z,APXMIDP,2025-01-02,47,90.46,1603.8
2025-01-02T23:30:00Z,APXMIDP,2025-01-02,48,77.61,1644.25
