settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,116.57,116.57,116.57,Battery_1,charge,3.0,16.8,3.35
2,121.85,121.85,121.85,Battery_1,charge,3.0,23.5,4.7
3,128.46,128.46,0.0,Battery_1,hold,0.0,23.5,4.7
4,128.67,128.67,0.0,Battery_1,hold,0.0,23.5,4.7
5,119.59,119.59,119.59,Battery_1,charge,3.0,30.2,6.05
6,124.23,124.23,124.23,Battery_1,charge,3.0,37.0,7.4
7,152.55,152.55,0.0,Battery_1,hold,0.0,37.0,7.4
8,153.57,153.57,0.0,Battery_1,hold,0.0,37.0,7.4
9,158.36,158.36,158.36,Battery_1,discharge,0.72,35.0,7.0
10,166.73,166.73,166.73,Battery_1,discharge,3.0,26.7,5.33
11,178.42,178.42,178.42,Battery_1,discharge,3.0,18.3,3.67
12,134.0,134.0,0.0,Battery_1,hold,0.0,18.3,3.67
13,180.62,180.62,180.62,Battery_1,discharge,3.0,10.0,2.0
14,132.08,132.08,0.0,Battery_1,hold,0.0,10.0,2.0
15,114.69,114.69,114.69,Battery_1,charge,3.0,16.8,3.35
16,114.69,114.69,114.69,Battery_1,charge,3.0,23.5,4.7
17,114.71,114.71,114.71,Battery_1,charge,3.0,30.2,6.05
18,113.1,113.1,113.1,Battery_1,charge,3.0,37.0,7.4
19,113.1,113.1,113.1,Battery_1,charge,3.0,43.8,8.75
20,149.9,149.9,149.9,Battery_1,discharge,3.0,35.4,7.08
21,149.85,149.85,149.85,Battery_1,discharge,0.15,35.0,7.0
22,149.55,149.55,0.0,Battery_1,hold,0.0,35.0,7.0
23,149.55,149.55,0.0,Battery_1,hold,0.0,35.0,7.0
24,149.0,149.0,0.0,Battery_1,hold,0.0,35.0,7.0
25,123.75,123.75,0.0,Battery_1,hold,0.0,35.0,7.0
26,127.21,127.21,0.0,Battery_1,hold,0.0,35.0,7.0
27,151.99,151.99,151.99,Battery_1,discharge,3.0,26.7,5.33
28,149.85,149.85,149.85,Battery_1,discharge,3.0,18.3,3.67
29,149.85,149.85,149.85,Battery_1,discharge,3.0,10.0,2.0
30,118.0,118.0,0.0,Battery_1,hold,0.0,10.0,2.0
31,115.0,115.0,0.0,Battery_1,hold,0.0,10.0,2.0
32,100.1,100.1,100.1,Battery_1,charge,3.0,16.8,3.35
33,90.0,90.0,90.0,Battery_1,charge,3.0,23.5,4.7
34,90.0,90.0,90.0,Battery_1,charge,3.0,30.2,6.05
35,100.1,100.1,100.1,Battery_1,charge,2.81,36.6,7.32
36,111.09,111.09,0.0,Battery_1,hold,0.0,36.6,7.32
37,114.69,114.69,0.0,Battery_1,hold,0.0,36.6,7.32
38,174.0,174.0,174.0,Battery_1,discharge,3.0,28.3,5.65
39,177.48,177.48,177.48,Battery_1,discharge,3.0,19.9,3.98
40,179.0,179.0,179.0,Battery_1,discharge,3.0,11.6,2.32
41,114.97,114.97,0.0,Battery_1,hold,0.0,11.6,2.32
42,113.51,113.51,0.0,Battery_1,hold,0.0,11.6,2.32
43,94.66,94.66,94.66,Battery_1,charge,3.0,18.3,3.67
44,163.0,163.0,163.0,Battery_1,discharge,3.0,10.0,2.0
45,114.69,114.69,0.0,Battery_1,hold,0.0,10.0,2.0
46,100.73,100.73,0.0,Battery_1,hold,0.0,10.0,2.0
47,99.83,99.83,0.0,Battery_1,hold,0.0,10.0,2.0
48,101.0,101.0,0.0,Battery_1,hold,0.0,10.0,2.0
1,116.57,116.57,116.57,Battery_2,charge,7.5,13.4,13.38
2,121.85,121.85,121.85,Battery_2,charge,7.5,16.8,16.75
3,128.46,128.46,0.0,Battery_2,hold,0.0,16.8,16.75
4,128.67,128.67,0.0,Battery_2,hold,0.0,16.8,16.75
5,119.59,119.59,119.59,Battery_2,charge,7.5,20.1,20.12
6,124.23,124.23,124.23,Battery_2,charge,7.5,23.5,23.5
7,152.55,152.55,0.0,Battery_2,hold,0.0,23.5,23.5
8,153.57,153.57,0.0,Battery_2,hold,0.0,23.5,23.5
9,158.36,158.36,158.36,Battery_2,discharge,1.8,22.5,22.5
10,166.73,166.73,166.73,Battery_2,discharge,7.5,18.3,18.33
11,178.42,178.42,178.42,Battery_2,discharge,7.5,14.2,14.17
12,134.0,134.0,0.0,Battery_2,hold,0.0,14.2,14.17
13,180.62,180.62,180.62,Battery_2,discharge,7.5,10.0,10.0
