settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,106.85,Battery_1,discharge,4.0,38.9,7.78
2,107.78,Battery_1,discharge,4.0,27.8,5.56
3,98.26,Battery_1,hold,0.0,27.8,5.56
4,93.8,Battery_1,hold,0.0,27.8,5.56
5,88.99,Battery_1,hold,0.0,27.8,5.56
6,89.18,Battery_1,hold,0.0,27.8,5.56
7,84.82,Battery_1,charge,4.0,36.8,7.36
8,81.78,Battery_1,charge,4.0,45.8,9.16
9,80.57,Battery_1,charge,4.0,54.8,10.96
10,78.54,Battery_1,charge,4.0,63.8,12.76
11,84.93,Battery_1,charge,2.67,69.8,13.96
12,84.5,Battery_1,charge,4.0,78.8,15.76
13,84.24,Battery_1,charge,4.0,87.8,17.56
14,103.56,Battery_1,hold,0.0,87.8,17.56
15,108.6,Battery_1,discharge,4.0,76.7,15.33
16,114.9,Battery_1,discharge,4.0,65.6,13.11
17,119.52,Battery_1,discharge,4.0,54.4,10.89
18,119.4,Battery_1,discharge,4.0,43.3,8.67
19,120.47,Battery_1,discharge,4.0,32.2,6.44
20,117.95,Battery_1,discharge,4.0,21.1,4.22
21,109.36,Battery_1,discharge,4.0,10.0,2.0
22,95.45,Battery_1,hold,0.0,10.0,2.0
23,73.0,Battery_1,charge,3.56,18.0,3.6
24,70.64,Battery_1,charge,4.0,27.0,5.4
25,69.18,Battery_1,charge,4.0,36.0,7.2
26,69.39,Battery_1,charge,4.0,45.0,9.0
27,67.7,Battery_1,charge,4.0,54.0,10.8
28,68.58,Battery_1,charge,4.0,63.0,12.6
29,68.57,Battery_1,charge,4.0,72.0,14.4
30,70.38,Battery_1,charge,4.0,81.0,16.2
31,72.6,Battery_1,charge,4.0,90.0,18.0
32,97.86,Battery_1,hold,0.0,90.0,18.0
33,105.56,Battery_1,hold,0.0,90.0,18.0
34,100.18,Battery_1,hold,0.0,90.0,18.0
35,97.52,Battery_1,hold,0.0,90.0,18.0
