settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,163.0,163.0,0.0,Battery_1,hold,0.0,10.0,2.0
2,163.0,163.0,0.0,Battery_1,hold,0.0,10.0,2.0
3,163.0,163.0,0.0,Battery_1,hold,0.0,10.0,2.0
4,163.0,163.0,0.0,Battery_1,hold,0.0,10.0,2.0
5,117.77,117.77,117.77,Battery_1,charge,0.7,11.6,2.32
6,114.12,114.12,114.12,Battery_1,charge,3.0,18.3,3.67
7,180.88,180.88,180.88,Battery_1,discharge,3.0,10.0,2.0
8,114.47,114.47,114.47,Battery_1,charge,3.0,16.8,3.35
9,141.13,141.13,0.0,Battery_1,hold,0.0,16.8,3.35
10,142.54,142.54,0.0,Battery_1,hold,0.0,16.8,3.35
11,123.6,123.6,0.0,Battery_1,hold,0.0,16.8,3.35
12,117.1,117.1,117.1,Battery_1,charge,0.7,18.3,3.67
13,147.92,147.92,147.92,Battery_1,discharge,3.0,10.0,2.0
14,121.5,121.5,0.0,Battery_1,hold,0.0,10.0,2.0
15,108.67,108.67,0.0,Battery_1,hold,0.0,10.0,2.0
16,108.0,108.0,108.0,Battery_1,charge,0.26,10.6,2.12
17,107.12,107.12,107.12,Battery_1,charge,3.0,17.3,3.47
18,107.11,107.11,107.11,Battery_1,charge,3.0,24.1,4.82
19,100.0,100.0,100.0,Battery_1,charge,3.0,30.8,6.17
20,99.57,99.57,99.57,Battery_1,charge,3.0,37.6,7.52
21,101.18,101.18,101.18,Battery_1,charge,3.0,44.3,8.87
22,97.84,97.84,97.84,Battery_1,charge,3.0,51.1,10.22
23,107.11,107.11,107.11,Battery_1,charge,3.0,57.8,11.57
24,129.75,129.75,0.0,Battery_1,hold,0.0,57.8,11.57
25,112.37,112.37,0.0,Battery_1,hold,0.0,57.8,11.57
26,99.16,99.16,99.16,Battery_1,charge,3.0,64.6,12.92
27,134.21,134.21,134.21,Battery_1,discharge,3.0,56.2,11.25
28,107.13,107.13,107.13,Battery_1,charge,3.0,63.0,12.6
29,107.13,107.13,107.13,Battery_1,charge,3.0,69.8,13.95
30,96.02,96.02,96.02,Battery_1,charge,3.0,76.5,15.3
31,98.36,98.36,98.36,Battery_1,charge,3.0,83.2,16.65
32,100.9,100.9,100.9,Battery_1,charge,3.0,90.0,18.0
33,124.87,124.87,0.0,Battery_1,hold,0.0,90.0,18.0
34,198.0,198.0,198.0,Battery_1,discharge,3.0,81.7,16.33
35,234.9,234.9,234.9,Battery_1,discharge,3.0,73.3,14.67
36,165.0,165.0,165.0,Battery_1,discharge,3.0,65.0,13.0
37,260.0,260.0,260.0,Battery_1,discharge,3.0,56.7,11.33
38,234.9,234.9,234.9,Battery_1,discharge,3.0,48.3,9.67
39,155.53,155.53,155.53,Battery_1,discharge,1.8,43.3,8.67
40,260.0,260.0,260.0,Battery_1,discharge,3.0,35.0,7.0
41,201.79,201.79,201.79,Battery_1,discharge,3.0,26.7,5.33
42,138.07,138.07,0.0,Battery_1,hold,0.0,26.7,5.33
43,234.9,234.9,234.9,Battery_1,discharge,3.0,18.3,3.67
44,181.7,181.7,181.7,Battery_1,discharge,3.0,10.0,2.0
45,112.5,112.5,0.0,Battery_1,hold,0.0,10.0,2.0
46,105.9,105.9,0.0,Battery_1,hold,0.0,10.0,2.0
47,103.59,103.59,0.0,Battery_1,hold,0.0,10.0,2.0
48,110.0,110.0,0.0,Battery_1,hold,0.0,10.0,2.0
1,163.0,163.0,0.0,Battery_2,hold,0.0,10.0,10.0
2,163.0,163.0,0.0,Battery_2,hold,0.0,10.0,10.0
3,163.0,163.0,0.0,Battery_2,hold,0.0,10.0,10.0
4,163.0,163.0,0.0,Battery_2,hold,0.0,10.0,10.0
5,117.77,117.77,117.77,Battery_2,charge,1.76,10.8,10.79
6,114.12,114.12,114.12,Battery_2,charge,7.5,14.2,14.17
7,180.88,180.88,180.88,Battery_2,discharge,7.5,10.0,10.0
8,114.47,114.47,114.47,Battery_2,charge,7.5,13.4,13.38
9,141.13,141.13,0.0,Battery_2,hold,0.0,13.4,13.38
10,142.54,142.54,0.0,Battery_2,hold,0.0,13.4,13.38
11,123.6,123.6,0.0,Battery_2,hold,0.0,13.4,13.38
12,117.1,117.1,117.1,Battery_2,charge,1.76,14.2,14.17
13,147.92,147.92,147.92,Battery_2,discharge,7.5,10.0,10.0
14,121.5,121.5,0.0,Battery_2,hold,0.0,10.0,10.0
15,108.67,108.67,108.67,Battery_2,charge,6.11,12.8,12.75
16,108.0,108.0,108.0,Battery_2,charge,7.5,16.1,16.12
17,107.12,107.12,107.12,Battery_2,charge,7.5,19.5,19.5
18,107.11,107.11,107.11,Battery_2,charge,7.5,22.9,22.88
19,100.0,100.0,100.0,Battery_2,charge,7.5,26.2,26.25
20,99.57,99.57,99.57,Battery_2,charge,7.5,29.6,29.62
21,101.18,101.18,101.18,Battery_2,charge,7.5,33.0,33.0
22,97.84,97.84,97.84,Battery_2,charge,7.5,36.4,36.38
23,107.11,107.11,107.11,Battery_2,charge,7.5,39.8,39.75
24,129.75,129.75,0.0,Battery_2,hold,0.0,39.8,39.75
25,112.37,112.37,0.0,Battery_2,hold,0.0,39.8,39.75
26,99.16,99.16,99.16,Battery_2,charge,7.5,43.1,43.12
27,134.21,134.21,134.21,Battery_2,discharge,7.5,39.0,38.96
28,107.13,107.13,107.13,Battery_2,charge,7.5,42.3,42.33
29,107.13,107.13,107.13,Battery_2,charge,7.5,45.7,45.71
30,96.02,96.02,96.02,Battery_2,charge,7.5,49.1,49.08
31,98.36,98.36,98.36,Battery_2,charge,7.5,52.5,52.46
32,100.9,100.9,100.9,Battery_2,charge,7.5,55.8,55.83
33,124.87,124.87,0.0,Battery_2,hold,0.0,55.8,55.83
34,198.0,198.0,198.0,Battery_2,discharge,7.5,51.7,51.67
35,234.9,234.9,234.9,Battery_2,discharge,7.5,47.5,47.5
36,165.0,165.0,165.0,Battery_2,discharge,7.5,43.3,43.33
37,260.0,260.0,260.0,Battery_2,discharge,7.5,39.2,39.17
38,234.9,234.9,234.9,Battery_2,discharge,7.5,35.0,35.0
39,155.53,155.53,155.53,Battery_2,discharge,7.5,30.8,30.83
40,260.0,260.0,260.0,Battery_2,discharge,7.5,26.7,26.67
41,201.79,201.79,201.79,Battery_2,discharge,7.5,22.5,22.5
42,138.07,138.07,138.07,Battery_2,discharge,7.5,18.3,18.33
43,234.9,234.9,234.9,Battery_2,discharge,7.5,14.2,14.17
44,181.7,181.7,181.7,Battery_2,discharge,7.5,10.0,10.0
45,112.5,112.5,0.0,Battery_2,hold,0.0,10.0,10.0
46,105.9,105.9,0.0,Battery_2,hold,0.0,10.0,10.0
47,103.59,103.59,0.0,Battery_2,hold,0.0,10.0,10.0
48,110.0,110.0,0.0,Battery_2,hold,0.0,10.0,10.0
1,163.0,163.0,0.0,Battery_3,hold,0.0,10.0,20.0
2,163.0,163.0,0.0,Battery_3,hold,0.0,10.0,20.0
3,163.0,163.0,0.0,Battery_3,hold,0.0,10.0,20.0
4,163.0,163.0,0.0,Battery_3,hold,0.0,10.0,20.0
5,117.77,117.77,117.77,Battery_3,charge,3.52,10.8,21.58
6,114.12,114.12,114.12,Battery_3,charge,15.0,14.2,28.33
7,180.88,180.88,180.88,Battery_3,discharge,15.0,10.0,20.0
8,114.47,114.47,114.47,Battery_3,charge,15.0,13.4,26.75
9,141.13,141.13,0.0,Battery_3,hold,0.0,13.4,26.75
10,142.54,142.54,0.0,Battery_3,hold,0.0,13.4,26.75
11,123.6,123.6,0.0,Battery_3,hold,0.0,13.4,26.75
12,117.1,117.1,117.1,Battery_3,charge,3.52,14.2,28.33
13,147.92,147.92,147.92,Battery_3,discharge,15.0,10.0,20.0
14,121.5,121.5,0.0,Battery_3,hold,0.0,10.0,20.0
15,108.67,108.67,108.67,Battery_3,charge,12.22,12.8,25.5
16,108.0,108.0,108.0,Battery_3,charge,15.0,16.1,32.25
17,107.12,107.12,107.12,Battery_3,charge,15.0,19.5,39.0
18,107.11,107.11,107.11,Battery_3,charge,15.0,22.9,45.75
19,100.0,100.0,100.0,Battery_3,charge,15.0,26.2,52.5
20,99.57,99.57,99.57,Battery_3,charge,15.0,29.6,59.25
21,101.18,101.18,101.18,Battery_3,charge,15.0,33.0,66.0
22,97.84,97.84,97.84,Battery_3,charge,15.0,36.4,72.75
23,107.11,107.11,107.11,Battery_3,charge,15.0,39.8,79.5
24,129.75,129.75,0.0,Battery_3,hold,0.0,39.8,79.5
25,112.37,112.37,0.0,Battery_3,hold,0.0,39.8,79.5
26,99.16,99.16,99.16,Battery_3,charge,15.0,43.1,86.25
27,134.21,134.21,134.21,Battery_3,discharge,15.0,39.0,77.92
28,107.13,107.13,107.13,Battery_3,charge,15.0,42.3,84.67
29,107.13,107.13,107.13,Battery_3,charge,15.0,45.7,91.42
30,96.02,96.02,96.02,Battery_3,charge,15.0,49.1,98.17
31,98.36,98.36,98.36,Battery_3,charge,15.0,52.5,104.92
32,100.9,100.9,100.9,Battery_3,charge,15.0,55.8,111.67
33,124.87,124.87,0.0,Battery_3,hold,0.0,55.8,111.67
34,198.0,198.0,198.0,Battery_3,discharge,15.0,51.7,103.33
35,234.9,234.9,234.9,Battery_3,discharge,15.0,47.5,95.0
36,165.0,165.0,165.0,Battery_3,discharge,15.0,43.3,86.67
37,260.0,260.0,260.0,Battery_3,discharge,15.0,39.2,78.33
38,234.9,234.9,234.9,Battery_3,discharge,15.0,35.0,70.0
39,155.53,155.53,155.53,Battery_3,discharge,15.0,30.8,61.67
40,260.0,260.0,260.0,Battery_3,discharge,15.0,26.7,53.33
41,201.79,201.79,201.79,Battery_3,discharge,15.0,22.5,45.0
42,138.07,138.07,138.07,Battery_3,discharge,15.0,18.3,36.67
43,234.9,234.9,234.9,Battery_3,discharge,15.0,14.2,28.33
44,181.7,181.7,181.7,Battery_3,discharge,15.0,10.0,20.0
45,112.5,112.5,0.0,Battery_3,hold,0.0,10.0,20.0
46,105.9,105.9,0.0,Battery_3,hold,0.0,10.0,20.0
47,103.59,103.59,0.0,Battery_3,hold,0.0,10.0,20.0
48,110.0,110.0,0.0,Battery_3,hold,0.0,10.0,20.0
1,163.0,163.0,0.0,Battery_4,hold,0.0,10.0,8.0
2,163.0,163.0,0.0,Battery_4,hold,0.0,10.0,8.0
3,163.0,163.0,0.0,Battery_4,hold,0.0,10.0,8.0
4,163.0,163.0,0.0,Battery_4,hold,0.0,10.0,8.0
5,117.77,117.77,117.77,Battery_4,charge,1.41,10.8,8.63
6,114.12,114.12,114.12,Battery_4,charge,6.0,14.2,11.33
7,180.88,180.88,180.88,Battery_4,discharge,6.0,10.0,8.0
8,114.47,114.47,114.47,Battery_4,charge,6.0,13.4,10.7
9,141.13,141.13,0.0,Battery_4,hold,0.0,13.4,10.7
10,142.54,142.54,0.0,Battery_4,hold,0.0,13.4,10.7
11,123.6,123.6,0.0,Battery_4,hold,0.0,13.4,10.7
12,117.1,117.1,117.1,Battery_4,charge,1.41,14.2,11.33
13,147.92,147.92,147.92,Battery_4,discharge,6.0,10.0,8.0
14,121.5,121.5,0.0,Battery_4,hold,0.0,10.0,8.0
15,108.67,108.67,108.67,Battery_4,charge,4.89,12.8,10.2
16,108.0,108.0,108.0,Battery_4,charge,6.0,16.1,12.9
17,107.12,107.12,107.12,Battery_4,charge,6.0,19.5,15.6
18,107.11,107.11,107.11,Battery_4,charge,6.0,22.9,18.3
19,100.0,100.0,100.0,Battery_4,charge,6.0,26.2,21.0
20,99.57,99.57,99.57,Battery_4,charge,6.0,29.6,23.7
21,101.18,101.18,101.18,Battery_4,charge,6.0,33.0,26.4
22,97.84,97.84,97.84,Battery_4,charge,6.0,36.4,29.1
23,107.11,107.11,107.11,Battery_4,charge,6.0,39.8,31.8
24,129.75,129.75,0.0,Battery_4,hold,0.0,39.8,31.8
25,112.37,112.37,0.0,Battery_4,hold,0.0,39.8,31.8
26,99.16,99.16,99.16,Battery_4,charge,6.0,43.1,34.5
27,134.21,134.21,134.21,Battery_4,discharge,6.0,39.0,31.17
28,107.13,107.13,107.13,Battery_4,charge,6.0,42.3,33.87
