startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2025-09-16T23:00:00Z,APXMIDP,2025-09-17,1,76.01,1015.9
2025-09-16T23:30:00Z,APXMIDP,2025-09-17,2,74.24,1156.6
2025-09-16T00:00:00Z,APXMIDP,2025-09-16,3,-2.33,2253.3
2025-09-16T00:30:00Z,APXMIDP,2025-09-16,4,-3.16,2286.05
2025-09-16T01:00:00Z,APXMIDP,2025-09-16,5,-5.65,2294.1
2025-09-16T01:30:00Z,APXMIDP,2025-09-16,6,-6.32,2352.4
2025-09-16T02:00:00Z,APXMIDP,2025-09-16,7,-13.07,1737.6
2025-09-16T02:30:00Z,APXMIDP,2025-09-16,8,-13.99,1979.85
2025-09-16T03:00:00Z,APXMIDP,2025-09-16,9,-5.44,2172.65
2025-09-16T03:30:00Z,APXMIDP,2025-09-16,10,-3.01,1962.1
2025-09-16T04:00:00Z,APXMIDP,2025-09-16,11,13.27,2074.95
2025-09-16T04:30:00Z,APXMIDP,2025-09-16,12,15.32,2393.0
2025-09-16T05:00:00Z,APXMIDP,2025-09-16,13,22.47,2574.2
2025-09-16T05:30:00Z,APXMIDP,2025-09-16,14,36.74,3214.95
2025-09-16T06:00:00Z,APXMIDP,2025-09-16,15,31.44,2838.7
2025-09-16T06:30:00Z,APXMIDP,2025-09-16,16,40.9,2996.7
2025-09-16T07:00:00Z,APXMIDP,2025-09-16,17,37.71,2551.55
2025-09-16T07:30:00Z,APXMIDP,2025-09-16,18,34.54,2856.95
2025-09-16T08:00:00Z,APXMIDP,2025-09-16,19,20.38,2559.35
2025-09-16T08:30:00Z,APXMIDP,2025-09-16,20,7.58,2226.05
2025-09-16T09:00:00Z,APXMIDP,2025-09-16,21,8.17,2884.2
2025-09-16T09:30:00Z,APXMIDP,2025-09-16,22,7.67,2184.75
2025-09-16T10:00:00Z,APXMIDP,2025-09-16,23,1.79,2225.85
2025-09-16T10:30:00Z,APXMIDP,2025-09-16,24,3.16,2546.15
2025-09-16T11:00:00Z,APXMIDP,2025-09-16,25,7.02,3089.55
2025-09-16T11:30:00Z,APXMIDP,2025-09-16,26,9.72,2809.35
2025-09-16T12:00:00Z,APXMIDP,2025-09-16,27,6.71,2050.5
2025-09-16T12:30:00Z,APXMIDP,2025-09-16,28,11.83,2506.35
2025-09-16T13:00:00Z,APXMIDP,2025-09-16,29,16.35,2861.85
2025-09-16T13:30:00Z,APXMIDP,2025-09-16,30,13.37,2871.1
2025-09-16T14:00:00Z,APXMIDP,2025-09-16,31,26.57,3286.0
2025-09-16T14:30:00Z,APXMIDP,2025-09-16,32,33.8,3507.25
2025-09-16T15:00:00Z,APXMIDP,2025-09-16,33,43.72,2805.3
2025-09-16T15:30:00Z,APXMIDP,2025-09-16,34,60.84,3040.75
2025-09-16T16:00:00Z,APXMIDP,2025-09-16,35,81.12,3097.2
2025-09-16T16:30:00Z,APXMIDP,2025-09-16,36,82.25,3343.0
2025-09-16T17:00:00Z,APXMIDP,2025-09-16,37,86.06,3721.75
2025-09-16T17:30:00Z,APXMIDP,2025-09-16,38,91.76,3533.35
2025-09-16T18:00:00Z,APXMIDP,2025-09-16,39,102.53,3005.95
2025-09-16T18:30:00Z,APXMIDP,2025-09-16,40,105.31,2649.5
2025-09-16T19:00:00Z,APXMIDP,2025-09-16,41,99.93,1847.45
2025-09-16T19:30:00Z,APXMIDP,2025-09-16,42,98.81,1568.0
2025-09-16T20:00:00Z,APXMIDP,2025-09-16,43,89.49,1084.9
2025-09-16T20:30:00Z,APXMIDP,2025-09-16,44,81.27,1039.7
2025-09-16T21:00:00Z,APXMIDP,2025-09-16,45,80.16,1129.25
2025-09-16T21:30:00Z,APXMIDP,2025-09-16,46,85.55,1364.35
2025-09-16T22:00:00Z,APXMIDP,2025-09-16,47,98.43,987.65
2025-09-16T22:30:00Z,APXMIDP,2025-09-16,48,85.68,979.9
