settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2026-01-30,1,2026-01-30T00:00:00Z,2026-01-29T11:47:00Z,26340,27014
2026-01-30,2,2026-01-30T00:30:00Z,2026-01-29T11:47:00Z,26880,27568
2026-01-30,3,2026-01-30T01:00:00Z,2026-01-29T11:47:00Z,26535,27817
2026-01-30,4,2026-01-30T01:30:00Z,2026-01-29T11:47:00Z,25596,26881
2026-01-30,5,2026-01-30T02:00:00Z,2026-01-29T11:47:00Z,25377,27069
2026-01-30,6,2026-01-30T02:30:00Z,2026-01-29T11:47:00Z,24887,26581
2026-01-30,7,2026-01-30T03:00:00Z,2026-01-29T11:47:00Z,24463,26610
2026-01-30,8,2026-01-30T03:30:00Z,2026-01-29T11:47:00Z,23803,25946
2026-01-30,9,2026-01-30T04:00:00Z,2026-01-29T11:47:00Z,23452,25715
2026-01-30,10,2026-01-30T04:30:00Z,2026-01-29T11:47:00Z,23250,25509
2026-01-30,11,2026-01-30T05:00:00Z,2026-01-29T11:47:00Z,23384,24842
2026-01-30,12,2026-01-30T05:30:00Z,2026-01-29T11:47:00Z,24097,25557
2026-01-30,13,2026-01-30T06:00:00Z,2026-01-29T11:47:00Z,26428,27171
2026-01-30,14,2026-01-30T06:30:00Z,2026-01-29T11:47:00Z,29191,29934
2026-01-30,15,2026-01-30T07:00:00Z,2026-01-29T11:47:00Z,32098,32979
2026-01-30,16,2026-01-30T07:30:00Z,2026-01-29T11:47:00Z,33610,34491
2026-01-30,17,2026-01-30T08:00:00Z,2026-01-29T11:47:00Z,35501,36108
2026-01-30,18,2026-01-30T08:30:00Z,2026-01-29T11:47:00Z,36016,36623
2026-01-30,19,2026-01-30T09:00:00Z,2026-01-29T11:47:00Z,36941,37548
2026-01-30,20,2026-01-30T09:30:00Z,2026-01-29T11:47:00Z,37440,38047
2026-01-30,21,2026-01-30T10:00:00Z,2026-01-29T11:47:00Z,37426,38033
2026-01-30,22,2026-01-30T10:30:00Z,2026-01-29T11:47:00Z,37056,37663
2026-01-30,23,2026-01-30T11:00:00Z,2026-01-29T11:47:00Z,36352,36952
2026-01-30,24,2026-01-30T11:30:00Z,2026-01-29T11:47:00Z,36124,36724
2026-01-30,25,2026-01-30T12:00:00Z,2026-01-29T11:47:00Z,36300,36907
2026-01-30,26,2026-01-30T12:30:00Z,2026-01-29T11:47:00Z,36016,36623
2026-01-30,27,2026-01-30T13:00:00Z,2026-01-29T11:47:00Z,35551,36158
2026-01-30,28,2026-01-30T13:30:00Z,2026-01-29T11:47:00Z,35490,36097
2026-01-30,29,2026-01-30T14:00:00Z,2026-01-29T11:47:00Z,35505,36112
2026-01-30,30,2026-01-30T14:30:00Z,2026-01-29T11:47:00Z,35580,36187
2026-01-30,31,2026-01-30T15:00:00Z,2026-01-29T11:47:00Z,36011,36618
2026-01-30,32,2026-01-30T15:30:00Z,2026-01-29T11:47:00Z,36643,37250
2026-01-30,33,2026-01-30T16:00:00Z,2026-01-29T11:47:00Z,37847,38454
2026-01-30,34,2026-01-30T16:30:00Z,2026-01-29T11:47:00Z,38835,39442
2026-01-30,35,2026-01-30T17:00:00Z,2026-01-29T11:47:00Z,39664,40271
2026-01-30,36,2026-01-30T17:30:00Z,2026-01-29T11:47:00Z,39760,40367
2026-01-30,37,2026-01-30T18:00:00Z,2026-01-29T11:47:00Z,39581,40181
2026-01-30,38,2026-01-30T18:30:00Z,2026-01-29T11:47:00Z,39142,39742
2026-01-30,39,2026-01-30T19:00:00Z,2026-01-29T11:47:00Z,37839,38439
2026-01-30,40,2026-01-30T19:30:00Z,2026-01-29T11:47:00Z,36809,37409
2026-01-30,41,2026-01-30T20:00:00Z,2026-01-29T11:47:00Z,35799,36399
2026-01-30,42,2026-01-30T20:30:00Z,2026-01-29T11:47:00Z,33990,34590
2026-01-30,43,2026-01-30T21:00:00Z,2026-01-29T11:47:00Z,32640,33240
2026-01-30,44,2026-01-30T21:30:00Z,2026-01-29T11:47:00Z,31104,31704
2026-01-30,45,2026-01-30T22:00:00Z,2026-01-29T11:47:00Z,30069,30669
2026-01-30,46,2026-01-30T22:30:00Z,2026-01-29T11:47:00Z,29262,29862
2026-01-30,47,2026-01-30T23:00:00Z,2026-01-29T11:47:00Z,27935,28767
2026-01-30,48,2026-01-30T23:30:00Z,2026-01-29T11:47:00Z,26570,27402
2026-01-31,1,2026-01-31T00:00:00Z,2026-01-29T11:47:00Z,26590,27422
2026-01-31,2,2026-01-31T00:30:00Z,2026-01-29T11:47:00Z,27190,28022
2026-01-31,3,2026-01-31T01:00:00Z,2026-01-29T11:47:00Z,26807,27638
2026-01-31,4,2026-01-31T01:30:00Z,2026-01-29T11:47:00Z,25951,26782
2026-01-31,5,2026-01-31T02:00:00Z,2026-01-29T11:47:00Z,25281,26111
2026-01-31,6,2026-01-31T02:30:00Z,2026-01-29T11:47:00Z,24797,25628
2026-01-31,7,2026-01-31T03:00:00Z,2026-01-29T11:47:00Z,23926,24756
2026-01-31,8,2026-01-31T03:30:00Z,2026-01-29T11:47:00Z,23528,24358
2026-01-31,9,2026-01-31T04:00:00Z,2026-01-29T11:47:00Z,23006,23836
2026-01-31,10,2026-01-31T04:30:00Z,2026-01-29T11:47:00Z,22880,23709
