settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2025-10-01,1,2025-09-30T23:00:00Z,2025-09-30T11:47:00Z,21690,23191
2025-10-01,2,2025-09-30T23:30:00Z,2025-09-30T11:47:00Z,21228,22723
2025-10-01,3,2025-10-01T00:00:00Z,2025-09-30T11:47:00Z,21090,22718
2025-10-01,4,2025-10-01T00:30:00Z,2025-09-30T11:47:00Z,20790,22418
2025-10-01,5,2025-10-01T01:00:00Z,2025-09-30T11:47:00Z,20595,22393
2025-10-01,6,2025-10-01T01:30:00Z,2025-09-30T11:47:00Z,20239,22037
2025-10-01,7,2025-10-01T02:00:00Z,2025-09-30T11:47:00Z,19851,21705
2025-10-01,8,2025-10-01T02:30:00Z,2025-09-30T11:47:00Z,19768,21635
2025-10-01,9,2025-10-01T03:00:00Z,2025-09-30T11:47:00Z,19381,21135
2025-10-01,10,2025-10-01T03:30:00Z,2025-09-30T11:47:00Z,19340,21094
2025-10-01,11,2025-10-01T04:00:00Z,2025-09-30T11:47:00Z,19810,21519
2025-10-01,12,2025-10-01T04:30:00Z,2025-09-30T11:47:00Z,20548,22261
2025-10-01,13,2025-10-01T05:00:00Z,2025-09-30T11:47:00Z,22731,24381
2025-10-01,14,2025-10-01T05:30:00Z,2025-09-30T11:47:00Z,24957,26607
2025-10-01,15,2025-10-01T06:00:00Z,2025-09-30T11:47:00Z,27312,28961
2025-10-01,16,2025-10-01T06:30:00Z,2025-09-30T11:47:00Z,28090,29739
2025-10-01,17,2025-10-01T07:00:00Z,2025-09-30T11:47:00Z,29545,30583
2025-10-01,18,2025-10-01T07:30:00Z,2025-09-30T11:47:00Z,29626,30664
2025-10-01,19,2025-10-01T08:00:00Z,2025-09-30T11:47:00Z,29660,30160
2025-10-01,20,2025-10-01T08:30:00Z,2025-09-30T11:47:00Z,29215,29715
2025-10-01,21,2025-10-01T09:00:00Z,2025-09-30T11:47:00Z,28812,29312
2025-10-01,22,2025-10-01T09:30:00Z,2025-09-30T11:47:00Z,28330,28830
2025-10-01,23,2025-10-01T10:00:00Z,2025-09-30T11:47:00Z,28128,28628
2025-10-01,24,2025-10-01T10:30:00Z,2025-09-30T11:47:00Z,27946,28446
2025-10-01,25,2025-10-01T11:00:00Z,2025-09-30T11:47:00Z,27930,28430
2025-10-01,26,2025-10-01T11:30:00Z,2025-09-30T11:47:00Z,27800,28300
2025-10-01,27,2025-10-01T12:00:00Z,2025-09-30T11:47:00Z,27616,28116
2025-10-01,28,2025-10-01T12:30:00Z,2025-09-30T11:47:00Z,27294,27794
2025-10-01,29,2025-10-01T13:00:00Z,2025-09-30T11:47:00Z,27110,27873
2025-10-01,30,2025-10-01T13:30:00Z,2025-09-30T11:47:00Z,27123,27886
2025-10-01,31,2025-10-01T14:00:00Z,2025-09-30T11:47:00Z,27222,28767
2025-10-01,32,2025-10-01T14:30:00Z,2025-09-30T11:47:00Z,28173,29718
2025-10-01,33,2025-10-01T15:00:00Z,2025-09-30T11:47:00Z,29146,30753
2025-10-01,34,2025-10-01T15:30:00Z,2025-09-30T11:47:00Z,29940,31547
2025-10-01,35,2025-10-01T16:00:00Z,2025-09-30T11:47:00Z,30928,32587
2025-10-01,36,2025-10-01T16:30:00Z,2025-09-30T11:47:00Z,31225,32884
2025-10-01,37,2025-10-01T17:00:00Z,2025-09-30T11:47:00Z,31970,33599
2025-10-01,38,2025-10-01T17:30:00Z,2025-09-30T11:47:00Z,32240,33869
2025-10-01,39,2025-10-01T18:00:00Z,2025-09-30T11:47:00Z,31763,33388
2025-10-01,40,2025-10-01T18:30:00Z,2025-09-30T11:47:00Z,30984,32609
2025-10-01,41,2025-10-01T19:00:00Z,2025-09-30T11:47:00Z,30251,31846
2025-10-01,42,2025-10-01T19:30:00Z,2025-09-30T11:47:00Z,29176,30771
2025-10-01,43,2025-10-01T20:00:00Z,2025-09-30T11:47:00Z,27936,29491
2025-10-01,44,2025-10-01T20:30:00Z,2025-09-30T11:47:00Z,26692,28247
2025-10-01,45,2025-10-01T21:00:00Z,2025-09-30T11:47:00Z,25397,26966
2025-10-01,46,2025-10-01T21:30:00Z,2025-09-30T11:47:00Z,23849,25418
2025-10-01,47,2025-10-01T22:00:00Z,2025-09-30T11:47:00Z,22502,23107
2025-10-01,48,2025-10-01T22:30:00Z,2025-09-30T11:47:00Z,21760,22365
2025-10-02,1,2025-10-01T23:00:00Z,2025-09-30T11:47:00Z,21190,21795
2025-10-02,2,2025-10-01T23:30:00Z,2025-09-30T11:47:00Z,20771,21376
2025-10-02,3,2025-10-02T00:00:00Z,2025-09-30T11:47:00Z,20460,21065
2025-10-02,4,2025-10-02T00:30:00Z,2025-09-30T11:47:00Z,20520,21125
2025-10-02,5,2025-10-02T01:00:00Z,2025-09-30T11:47:00Z,20178,20783
2025-10-02,6,2025-10-02T01:30:00Z,2025-09-30T11:47:00Z,19617,20222
2025-10-02,7,2025-10-02T02:00:00Z,2025-09-30T11:47:00Z,19373,19978
2025-10-02,8,2025-10-02T02:30:00Z,2025-09-30T11:47:00Z,19019,19624
2025-10-02,9,2025-10-02T03:00:00Z,2025-09-30T11:47:00Z,18860,19465
2025-10-02,10,2025-10-02T03:30:00Z,2025-09-30T11:47:00Z,18921,19526
