settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh,ssp_settle,sbp_settle
43,197.6,197.6,0.0,Battery_1,hold,0.0,10.0,2.0,192.7,198.5
44,130.0,130.0,0.0,Battery_1,hold,0.0,10.0,2.0,125.1,130.9
45,132.24,132.24,0.0,Battery_1,hold,0.0,10.0,2.0,127.34,133.14000000000001
46,179.51,179.51,0.0,Battery_1,hold,0.0,10.0,2.0,174.60999999999999,180.41
47,182.0,182.0,0.0,Battery_1,hold,0.0,10.0,2.0,177.1,182.9
48,182.0,182.0,0.0,Battery_1,hold,0.0,10.0,2.0,177.1,182.9
1,120.65,120.65,120.65,Battery_2,charge,7.5,13.4,13.38,115.75,121.55000000000001
2,120.9,120.9,120.9,Battery_2,charge,7.5,16.8,16.75,116.0,121.80000000000001
3,120.9,120.9,120.9,Battery_2,charge,7.5,20.1,20.12,116.0,121.80000000000001
4,121.15,121.15,121.15,Battery_2,charge,7.5,23.5,23.5,116.25,122.05000000000001
5,142.02,142.02,142.02,Battery_2,charge,7.5,26.9,26.88,137.12,142.92000000000002
6,121.15,121.15,121.15,Battery_2,charge,7.5,30.2,30.25,116.25,122.05000000000001
7,121.15,121.15,121.15,Battery_2,charge,7.5,33.6,33.62,116.25,122.05000000000001
8,121.15,121.15,121.15,Battery_2,charge,7.5,37.0,37.0,116.25,122.05000000000001
9,143.37,143.37,143.37,Battery_2,charge,7.5,40.4,40.38,138.47,144.27
10,146.35,146.35,146.35,Battery_2,charge,7.5,43.8,43.75,141.45,147.25
11,125.55,125.55,0.0,Battery_2,hold,0.0,43.8,43.75,120.64999999999999,126.45
12,209.0,209.0,0.0,Battery_2,hold,0.0,43.8,43.75,204.1,209.9
13,209.0,209.0,0.0,Battery_2,hold,0.0,43.8,43.75,204.1,209.9
14,165.42,165.42,165.42,Battery_2,discharge,3.98,41.5,41.54,160.51999999999998,166.32
15,202.0,202.0,202.0,Battery_2,discharge,7.5,37.4,37.38,197.1,202.9
16,202.0,202.0,202.0,Battery_2,discharge,7.5,33.2,33.21,197.1,202.9
17,196.9,196.9,0.0,Battery_2,hold,0.0,33.2,33.21,192.0,197.8
18,196.9,196.9,0.0,Battery_2,hold,0.0,33.2,33.21,192.0,197.8
19,196.9,196.9,0.0,Battery_2,hold,0.0,33.2,33.21,192.0,197.8
20,196.9,196.9,0.0,Battery_2,hold,0.0,33.2,33.21,192.0,197.8
21,199.9,199.9,0.0,Battery_2,hold,0.0,33.2,33.21,195.0,200.8
22,196.0,196.0,0.0,Battery_2,hold,0.0,33.2,33.21,191.1,196.9
23,120.0,120.0,0.0,Battery_2,hold,0.0,33.2,33.21,115.1,120.9
24,114.01,114.01,0.0,Battery_2,hold,0.0,33.2,33.21,109.11,114.91000000000001
25,121.01,121.01,121.01,Battery_2,charge,7.5,36.6,36.58,116.11,121.91000000000001
26,179.0,179.0,0.0,Battery_2,hold,0.0,36.6,36.58,174.1,179.9
27,114.0,114.0,114.0,Battery_2,charge,7.5,40.0,39.96,109.1,114.9
28,192.0,192.0,0.0,Battery_2,hold,0.0,40.0,39.96,187.1,192.9
29,106.87,106.87,0.0,Battery_2,hold,0.0,40.0,39.96,101.97,107.77000000000001
30,142.06,142.06,142.06,Battery_2,charge,7.5,43.3,43.33,137.16,142.96
31,196.0,196.0,0.0,Battery_2,hold,0.0,43.3,43.33,191.1,196.9
32,169.49,169.49,0.0,Battery_2,hold,0.0,43.3,43.33,164.59,170.39000000000001
33,123.5,123.5,0.0,Battery_2,hold,0.0,43.3,43.33,118.6,124.4
34,170.44,170.44,0.0,Battery_2,hold,0.0,43.3,43.33,165.54,171.34
35,105.0,105.0,105.0,Battery_2,discharge,7.5,39.2,39.17,100.1,105.9
36,165.04,165.04,165.04,Battery_2,discharge,7.5,35.0,35.0,160.14,165.94
37,158.82,158.82,158.82,Battery_2,discharge,7.5,30.8,30.83,153.92,159.72
38,169.7,169.7,169.7,Battery_2,discharge,7.5,26.7,26.67,164.79999999999998,170.6
39,198.0,198.0,198.0,Battery_2,discharge,7.5,22.5,22.5,193.1,198.9
40,202.0,202.0,202.0,Battery_2,discharge,7.5,18.3,18.33,197.1,202.9
41,201.49,201.49,201.49,Battery_2,discharge,7.5,14.2,14.17,196.59,202.39000000000001
42,202.0,202.0,202.0,Battery_2,discharge,7.5,10.0,10.0,197.1,202.9
43,197.6,197.6,0.0,Battery_2,hold,0.0,10.0,10.0,192.7,198.5
44,130.0,130.0,0.0,Battery_2,hold,0.0,10.0,10.0,125.1,130.9
45,132.24,132.24,0.0,Battery_2,hold,0.0,10.0,10.0,127.34,133.14000000000001
46,179.51,179.51,0.0,Battery_2,hold,0.0,10.0,10.0,174.60999999999999,180.41
47,182.0,182.0,0.0,Battery_2,hold,0.0,10.0,10.0,177.1,182.9
48,182.0,182.0,0.0,Battery_2,hold,0.0,10.0,10.0,177.1,182.9
1,120.65,120.65,120.65,Battery_3,charge,15.0,13.4,26.75,115.75,121.55000000000001
2,120.9,120.9,120.9,Battery_3,charge,15.0,16.8,33.5,116.0,121.80000000000001
3,120.9,120.9,120.9,Battery_3,charge,15.0,20.1,40.25,116.0,121.80000000000001
4,121.15,121.15,121.15,Battery_3,charge,15.0,23.5,47.0,116.25,122.05000000000001
5,142.02,142.02,142.02,Battery_3,charge,15.0,26.9,53.75,137.12,142.92000000000002
6,121.15,121.15,121.15,Battery_3,charge,15.0,30.2,60.5,116.25,122.05000000000001
7,121.15,121.15,121.15,Battery_3,charge,15.0,33.6,67.25,116.25,122.05000000000001
8,121.15,121.15,121.15,Battery_3,charge,15.0,37.0,74.0,116.25,122.05000000000001
9,143.37,143.37,143.37,Battery_3,charge,15.0,40.4,80.75,138.47,144.27
10,146.35,146.35,146.35,Battery_3,charge,15.0,43.8,87.5,141.45,147.25
11,125.55,125.55,0.0,Battery_3,hold,0.0,43.8,87.5,120.64999999999999,126.45
12,209.0,209.0,0.0,Battery_3,hold,0.0,43.8,87.5,204.1,209.9
13,209.0,209.0,0.0,Battery_3,hold,0.0,43.8,87.5,204.1,209.9
14,165.42,165.42,165.42,Battery_3,discharge,7.95,41.5,83.08,160.51999999999998,166.32
15,202.0,202.0,202.0,Battery_3,discharge,15.0,37.4,74.75,197.1,202.9
16,202.0,202.0,202.0,Battery_3,discharge,15.0,33.2,66.42,197.1,202.9
17,196.9,196.9,0.0,Battery_3,hold,0.0,33.2,66.42,192.0,197.8
18,196.9,196.9,0.0,Battery_3,hold,0.0,33.2,66.42,192.0,197.8
19,196.9,196.9,0.0,Battery_3,hold,0.0,33.2,66.42,192.0,197.8
20,196.9,196.9,0.0,Battery_3,hold,0.0,33.2,66.42,192.0,197.8
21,199.9,199.9,0.0,Battery_3,hold,0.0,33.2,66.42,195.0,200.8
22,196.0,196.0,0.0,Battery_3,hold,0.0,33.2,66.42,191.1,196.9
23,120.0,120.0,0.0,Battery_3,hold,0.0,33.2,66.42,115.1,120.9
24,114.01,114.01,0.0,Battery_3,hold,0.0,33.2,66.42,109.11,114.91000000000001
25,121.01,121.01,121.01,Battery_3,charge,15.0,36.6,73.17,116.11,121.91000000000001
26,179.0,179.0,0.0,Battery_3,hold,0.0,36.6,73.17,174.1,179.9
27,114.0,114.0,114.0,Battery_3,charge,15.0,40.0,79.92,109.1,114.9
28,192.0,192.0,0.0,Battery_3,hold,0.0,40.0,79.92,187.1,192.9
29,106.87,106.87,0.0,Battery_3,hold,0.0,40.0,79.92,101.97,107.77000000000001
30,142.06,142.06,142.06,Battery_3,charge,15.0,43.3,86.67,137.16,142.96
31,196.0,196.0,0.0,Battery_3,hold,0.0,43.3,86.67,191.1,196.9
32,169.49,169.49,0.0,Battery_3,hold,0.0,43.3,86.67,164.59,170.39000000000001
33,123.5,123.5,0.0,Battery_3,hold,0.0,43.3,86.67,118.6,124.4
34,170.44,170.44,0.0,Battery_3,hold,0.0,43.3,86.67,165.54,171.34
35,105.0,105.0,105.0,Battery_3,discharge,15.0,39.2,78.33,100.1,105.9
36,165.04,165.04,165.04,Battery_3,discharge,15.0,35.0,70.0,160.14,165.94
37,158.82,158.82,158.82,Battery_3,discharge,15.0,30.8,61.67,153.92,159.72
38,169.7,169.7,169.7,Battery_3,discharge,15.0,26.7,53.33,164.79999999999998,170.6
39,198.0,198.0,198.0,Battery_3,discharge,15.0,22.5,45.0,193.1,198.9
40,202.0,202.0,202.0,Battery_3,discharge,15.0,18.3,36.67,197.1,202.9
41,201.49,201.49,201.49,Battery_3,discharge,15.0,14.2,28.33,196.59,202.39000000000001
42,202.0,202.0,202.0,Battery_3,discharge,15.0,10.0,20.0,197.1,202.9
43,197.6,197.6,0.0,Battery_3,hold,0.0,10.0,20.0,192.7,198.5
44,130.0,130.0,0.0,Battery_3,hold,0.0,10.0,20.0,125.1,130.9
45,132.24,132.24,0.0,Battery_3,hold,0.0,10.0,20.0,127.34,133.14000000000001
46,179.51,179.51,0.0,Battery_3,hold,0.0,10.0,20.0,174.60999999999999,180.41
47,182.0,182.0,0.0,Battery_3,hold,0.0,10.0,20.0,177.1,182.9
48,182.0,182.0,0.0,Battery_3,hold,0.0,10.0,20.0,177.1,182.9
1,120.65,120.65,120.65,Battery_4,charge,6.0,13.4,10.7,115.75,121.55000000000001
2,120.9,120.9,120.9,Battery_4,charge,6.0,16.8,13.4,116.0,121.80000000000001
3,120.9,120.9,120.9,Battery_4,charge,6.0,20.1,16.1,116.0,121.80000000000001
4,121.15,121.15,121.15,Battery_4,charge,6.0,23.5,18.8,116.25,122.05000000000001
5,142.02,142.02,142.02,Battery_4,charge,6.0,26.9,21.5,137.12,142.92000000000002
6,121.15,121.15,121.15,Battery_4,charge,6.0,30.2,24.2,116.25,122.05000000000001
7,121.15,121.15,121.15,Battery_4,charge,6.0,33.6,26.9,116.25,122.05000000000001
8,121.15,121.15,121.15,Battery_4,charge,6.0,37.0,29.6,116.25,122.05000000000001
9,143.37,143.37,143.37,Battery_4,charge,6.0,40.4,32.3,138.47,144.27
10,146.35,146.35,146.35,Battery_4,charge,6.0,43.8,35.0,141.45,147.25
11,125.55,125.55,0.0,Battery_4,hold,0.0,43.8,35.0,120.64999999999999,126.45
12,209.0,209.0,0.0,Battery_4,hold,0.0,43.8,35.0,204.1,209.9
13,209.0,209.0,0.0,Battery_4,hold,0.0,43.8,35.0,204.1,209.9
14,165.42,165.42,165.42,Battery_4,discharge,3.18,41.5,33.23,160.51999999999998,166.32
15,202.0,202.0,202.0,Battery_4,discharge,6.0,37.4,29.9,197.1,202.9
16,202.0,202.0,202.0,Battery_4,discharge,6.0,33.2,26.57,197.1,202.9
17,196.9,196.9,0.0,Battery_4,hold,0.0,33.2,26.57,192.0,197.8
18,196.9,196.9,0.0,Battery_4,hold,0.0,33.2,26.57,192.0,197.8
19,196.9,196.9,0.0,Battery_4,hold,0.0,33.2,26.57,192.0,197.8
20,196.9,196.9,0.0,Battery_4,hold,0.0,33.2,26.57,192.0,197.8
21,199.9,199.9,0.0,Battery_4,hold,0.0,33.2,26.57,195.0,200.8
22,196.0,196.0,0.0,Battery_4,hold,0.0,33.2,26.57,191.1,196.9
23,120.0,120.0,0.0,Battery_4,hold,0.0,33.2,26.57,115.1,120.9
24,114.01,114.01,0.0,Battery_4,hold,0.0,33.2,26.57,109.11,114.91000000000001
25,121.01,121.01,121.01,Battery_4,charge,6.0,36.6,29.27,116.11,121.91000000000001
26,179.0,179.0,0.0,Battery_4,hold,0.0,36.6,29.27,174.1,179.9
27,114.0,114.0,114.0,Battery_4,charge,6.0,40.0,31.97,109.1,114.9
28,192.0,192.0,0.0,Battery_4,hold,0.0,40.0,31.97,187.1,192.9
29,106.87,106.87,0.0,Battery_4,hold,0.0,40.0,31.97,101.97,107.77000000000001
30,142.06,142.06,142.06,Battery_4,charge,6.0,43.3,34.67,137.16,142.96
31,196.0,196.0,0.0,Battery_4,hold,0.0,43.3,34.67,191.1,196.9
32,169.49,169.49,0.0,Battery_4,hold,0.0,43.3,34.67,164.59,170.39000000000001
33,123.5,123.5,0.0,Battery_4,hold,0.0,43.3,34.67,118.6,124.4
34,170.44,170.44,0.0,Battery_4,hold,0.0,43.3,34.67,165.54,171.34
35,105.0,105.0,105.0,Battery_4,discharge,6.0,39.2,31.33,100.1,105.9
36,165.04,165.04,165.04,Battery_4,discharge,6.0,35.0,28.0,160.14,165.94
37,158.82,158.82,158.82,Battery_4,discharge,6.0,30.8,24.67,153.92,159.72
38,169.7,169.7,169.7,Battery_4,discharge,6.0,26.7,21.33,164.79999999999998,170.6
39,198.0,198.0,198.0,Battery_4,discharge,6.0,22.5,18.0,193.1,198.9
40,202.0,202.0,202.0,Battery_4,discharge,6.0,18.3,14.67,197.1,202.9
41,201.49,201.49,201.49,Battery_4,discharge,6.0,14.2,11.33,196.59,202.39000000000001
42,202.0,202.0,202.0,Battery_4,discharge,6.0,10.0,8.0,197.1,202.9
43,197.6,197.6,0.0,Battery_4,hold,0.0,10.0,8.0,192.7,198.5
44,130.0,130.0,0.0,Battery_4,hold,0.0,10.0,8.0,125.1,130.9
45,132.24,132.24,0.0,Battery_4,hold,0.0,10.0,8.0,127.34,133.14000000000001
46,179.51,179.51,0.0,Battery_4,hold,0.0,10.0,8.0,174.60999999999999,180.41
47,182.0,182.0,0.0,Battery_4,hold,0.0,10.0,8.0,177.1,182.9
48,182.0,182.0,0.0,Battery_4,hold,0.0,10.0,8.0,177.1,182.9
1,120.65,120.65,120.65,Battery_5,charge,12.0,13.4,21.4,115.75,121.55000000000001
2,120.9,120.9,120.9,Battery_5,charge,12.0,16.8,26.8,116.0,121.80000000000001
3,120.9,120.9,120.9,Battery_5,charge,12.0,20.1,32.2,116.0,121.80000000000001
4,121.15,121.15,121.15,Battery_5,charge,12.0,23.5,37.6,116.25,122.05000000000001
5,142.02,142.02,142.02,Battery_5,charge,12.0,26.9,43.0,137.12,142.92000000000002
6,121.15,121.15,121.15,Battery_5,charge,12.0,30.2,48.4,116.25,122.05000000000001
7,121.15,121.15,121.15,Battery_5,charge,12.0,33.6,53.8,116.25,122.05000000000001
8,121.15,121.15,121.15,Battery_5,charge,12.0,37.0,59.2,116.25,122.05000000000001
9,143.37,143.37,143.37,Battery_5,charge,12.0,40.4,64.6,138.47,144.27
10,146.35,146.35,146.35,Battery_5,charge,12.0,43.8,70.0,141.45,147.25
11,125.55,125.55,0.0,Battery_5,hold,0.0,43.8,70.0,120.64999999999999,126.45
12,209.0,209.0,0.0,Battery_5,hold,0.0,43.8,70.0,204.1,209.9
13,209.0,209.0,0.0,Battery_5,hold,0.0,43.8,70.0,204.1,209.9
14,165.42,165.42,165.42,Battery_5,discharge,6.36,41.5,66.47,160.51999999999998,166.32
15,202.0,202.0,202.0,Battery_5,discharge,12.0,37.4,59.8,197.1,202.9
16,202.0,202.0,202.0,Battery_5,discharge,12.0,33.2,53.13,197.1,202.9
17,196.9,196.9,0.0,Battery_5,hold,0.0,33.2,53.13,192.0,197.8
18,196.9,196.9,0.0,Battery_5,hold,0.0,33.2,53.13,192.0,197.8
19,196.9,196.9,0.0,Battery_5,hold,0.0,33.2,53.13,192.0,197.8
20,196.9,196.9,0.0,Battery_5,hold,0.0,33.2,53.13,192.0,197.8
21,199.9,199.9,0.0,Battery_5,hold,0.0,33.2,53.13,195.0,200.8
22,196.0,196.0,0.0,Battery_5,hold,0.0,33.2,53.13,191.1,196.9
23,120.0,120.0,0.0,Battery_5,hold,0.0,33.2,53.13,115.1,120.9
24,114.01,114.01,0.0,Battery_5,hold,0.0,33.2,53.13,109.11,114.91000000000001
25,121.01,121.01,121.01,Battery_5,charge,12.0,36.6,58.53,116.11,121.91000000000001
26,179.0,179.0,0.0,Battery_5,hold,0.0,36.6,58.53,174.1,179.9
27,114.0,114.0,114.0,Battery_5,charge,12.0,40.0,63.93,109.1,114.9
28,192.0,192.0,0.0,Battery_5,hold,0.0,40.0,63.93,187.1,192.9
29,106.87,106.87,0.0,Battery_5,hold,0.0,40.0,63.93,101.97,107.77000000000001
30,142.06,142.06,142.06,Battery_5,charge,12.0,43.3,69.33,137.16,142.96
31,196.0,196.0,0.0,Battery_5,hold,0.0,43.3,69.33,191.1,196.9
32,169.49,169.49,0.0,Battery_5,hold,0.0,43.3,69.33,164.59,170.39000000000001
33,123.5,123.5,0.0,Battery_5,hold,0.0,43.3,69.33,118.6,124.4
34,170.44,170.44,0.0,Battery_5,hold,0.0,43.3,69.33,165.54,171.34
35,105.0,105.0,105.0,Battery_5,discharge,12.0,39.2,62.67,100.1,105.9
36,165.04,165.04,165.04,Battery_5,discharge,12.0,35.0,56.0,160.14,165.94
37,158.82,158.82,158.82,Battery_5,discharge,12.0,30.8,49.33,153.92,159.72
38,169.7,169.7,169.7,Battery_5,discharge,12.0,26.7,42.67,164.79999999999998,170.6
39,198.0,198.0,198.0,Battery_5,discharge,12.0,22.5,36.0,193.1,198.9
40,202.0,202.0,202.0,Battery_5,discharge,12.0,18.3,29.33,197.1,202.9
41,201.49,201.49,201.49,Battery_5,discharge,12.0,14.2,22.67,196.59,202.39000000000001
42,202.0,202.0,202.0,Battery_5,discharge,12.0,10.0,16.0,197.1,202.9
43,197.6,197.6,0.0,Battery_5,hold,0.0,10.0,16.0,192.7,198.5
44,130.0,130.0,0.0,Battery_5,hold,0.0,10.0,16.0,125.1,130.9
45,132.24,132.24,0.0,Battery_5,hold,0.0,10.0,16.0,127.34,133.14000000000001
46,179.51,179.51,0.0,Battery_5,hold,0.0,10.0,16.0,174.60999999999999,180.41
47,182.0,182.0,0.0,Battery_5,hold,0.0,10.0,16.0,177.1,182.9
48,182.0,182.0,0.0,Battery_5,hold,0.0,10.0,16.0,177.1,182.9
