settlement_period,price,asset,action,power_mw,soc,energy_mwh,settle_price,settle_price_discharge,settle_price_charge
8,124.71396053116659,Battery_4,charge,10.0,72.5,58.0,141.32,136.42,142.22
9,132.30833301648693,Battery_4,hold,0.0,72.5,58.0,138.05,133.15,138.95000000000002
10,131.2135182628748,Battery_4,charge,6.42,76.1,60.89,134.98,130.07999999999998,135.88
11,156.417481530502,Battery_4,hold,0.0,76.1,60.89,151.5,146.6,152.4
12,167.52662923163166,Battery_4,hold,0.0,76.1,60.89,157.0,152.1,157.9
13,184.8583494807892,Battery_4,discharge,10.0,69.2,55.33,167.58,162.68,168.48000000000002
14,199.97109857771144,Battery_4,discharge,10.0,62.2,49.78,181.97,177.07,182.87
15,201.56953220017886,Battery_4,discharge,10.0,55.3,44.22,194.74,189.84,195.64000000000001
16,208.48514800002812,Battery_4,discharge,10.0,48.3,38.67,203.75,198.85,204.65
17,191.41905969095788,Battery_4,discharge,10.0,41.4,33.11,198.55,193.65,199.45000000000002
18,179.9364851649558,Battery_4,discharge,10.0,34.4,27.56,201.36,196.46,202.26000000000002
19,160.30702324523762,Battery_4,hold,0.0,34.4,27.56,201.31,196.41,202.21
20,153.99248701507508,Battery_4,hold,0.0,34.4,27.56,190.64,185.73999999999998,191.54
21,144.2322978926507,Battery_4,hold,0.0,34.4,27.56,186.07,181.17,186.97
22,136.66752135896732,Battery_4,hold,0.0,34.4,27.56,185.3,180.4,186.20000000000002
23,128.3992154025343,Battery_4,charge,10.0,40.1,32.06,160.64,155.73999999999998,161.54
24,125.41371528263434,Battery_4,charge,10.0,45.7,36.56,151.11,146.21,152.01000000000002
25,122.98243073487154,Battery_4,charge,10.0,51.3,41.06,148.23,143.32999999999998,149.13
26,120.9152852244322,Battery_4,charge,10.0,56.9,45.56,151.37,146.47,152.27
27,122.14811965346576,Battery_4,charge,10.0,62.6,50.06,161.96,157.06,162.86
28,119.14982154402401,Battery_4,charge,10.0,68.2,54.56,158.59,153.69,159.49
29,120.07466053205368,Battery_4,charge,10.0,73.8,59.06,149.28,144.38,150.18
30,124.63781140818774,Battery_4,charge,10.0,79.4,63.56,148.28,143.38,149.18
31,133.01827367435055,Battery_4,hold,0.0,79.4,63.56,145.73,140.82999999999998,146.63
32,142.8158120237074,Battery_4,hold,0.0,79.4,63.56,145.05,140.15,145.95000000000002
33,159.85392275585556,Battery_4,hold,0.0,79.4,63.56,141.2,136.29999999999998,142.1
34,163.31191429390566,Battery_4,hold,0.0,79.4,63.56,151.77,146.87,152.67000000000002
35,188.95935617282709,Battery_4,discharge,10.0,72.5,58.0,200.43,195.53,201.33
36,200.5654330045259,Battery_4,discharge,10.0,65.6,52.44,203.05,198.15,203.95000000000002
37,216.84699693374472,Battery_4,discharge,10.0,58.6,46.89,207.07,202.17,207.97
38,219.94022006634603,Battery_4,discharge,10.0,51.7,41.33,206.43,201.53,207.33
39,216.40927721666063,Battery_4,discharge,10.0,44.7,35.78,205.18,200.28,206.08
40,216.93265153668546,Battery_4,discharge,10.0,37.8,30.22,201.97,197.07,202.87
41,215.214057534826,Battery_4,discharge,10.0,30.8,24.67,197.03,192.13,197.93
42,207.509558465219,Battery_4,discharge,10.0,23.9,19.11,193.44,188.54,194.34
43,182.33692326857303,Battery_4,discharge,10.0,16.9,13.56,182.5,177.6,183.4
44,173.1009124889046,Battery_4,discharge,10.0,10.0,8.0,162.85,157.95,163.75
45,154.8969478078474,Battery_4,hold,0.0,10.0,8.0,165.9,161.0,166.8
46,145.8655746465863,Battery_4,hold,0.0,10.0,8.0,156.16,151.26,157.06
47,139.63037765387705,Battery_4,hold,0.0,10.0,8.0,139.3,134.4,140.20000000000002
48,134.92572200970608,Battery_4,hold,0.0,10.0,8.0,142.42,137.51999999999998,143.32
1,133.37806456646464,Battery_5,hold,0.0,50.0,80.0,157.3,152.4,158.20000000000002
2,132.3547920651518,Battery_5,hold,0.0,50.0,80.0,145.96,141.06,146.86
3,132.25931728959068,Battery_5,hold,0.0,50.0,80.0,138.2,133.29999999999998,139.1
4,131.53432492047781,Battery_5,hold,0.0,50.0,80.0,143.68,138.78,144.58
5,129.899504636387,Battery_5,charge,20.0,55.6,89.0,137.86,132.96,138.76000000000002
6,127.28514635909451,Battery_5,charge,20.0,61.3,98.0,136.55,131.65,137.45000000000002
7,126.18245397314766,Battery_5,charge,20.0,66.9,107.0,148.62,143.72,149.52
8,124.71396053116659,Battery_5,charge,20.0,72.5,116.0,141.32,136.42,142.22
9,132.30833301648693,Battery_5,hold,0.0,72.5,116.0,138.05,133.15,138.95000000000002
10,131.2135182628748,Battery_5,charge,12.84,76.1,121.78,134.98,130.07999999999998,135.88
11,156.417481530502,Battery_5,hold,0.0,76.1,121.78,151.5,146.6,152.4
12,167.52662923163166,Battery_5,hold,0.0,76.1,121.78,157.0,152.1,157.9
13,184.8583494807892,Battery_5,discharge,20.0,69.2,110.67,167.58,162.68,168.48000000000002
14,199.97109857771144,Battery_5,discharge,20.0,62.2,99.56,181.97,177.07,182.87
15,201.56953220017886,Battery_5,discharge,20.0,55.3,88.44,194.74,189.84,195.64000000000001
16,208.48514800002812,Battery_5,discharge,20.0,48.3,77.33,203.75,198.85,204.65
17,191.41905969095788,Battery_5,discharge,20.0,41.4,66.22,198.55,193.65,199.45000000000002
18,179.9364851649558,Battery_5,discharge,20.0,34.4,55.11,201.36,196.46,202.26000000000002
19,160.30702324523762,Battery_5,hold,0.0,34.4,55.11,201.31,196.41,202.21
20,153.99248701507508,Battery_5,hold,0.0,34.4,55.11,190.64,185.73999999999998,191.54
21,144.2322978926507,Battery_5,hold,0.0,34.4,55.11,186.07,181.17,186.97
22,136.66752135896732,Battery_5,hold,0.0,34.4,55.11,185.3,180.4,186.20000000000002
23,128.3992154025343,Battery_5,charge,20.0,40.1,64.11,160.64,155.73999999999998,161.54
24,125.41371528263434,Battery_5,charge,20.0,45.7,73.11,151.11,146.21,152.01000000000002
25,122.98243073487154,Battery_5,charge,20.0,51.3,82.11,148.23,143.32999999999998,149.13
26,120.9152852244322,Battery_5,charge,20.0,56.9,91.11,151.37,146.47,152.27
27,122.14811965346576,Battery_5,charge,20.0,62.6,100.11,161.96,157.06,162.86
28,119.14982154402401,Battery_5,charge,20.0,68.2,109.11,158.59,153.69,159.49
29,120.07466053205368,Battery_5,charge,20.0,73.8,118.11,149.28,144.38,150.18
30,124.63781140818774,Battery_5,charge,20.0,79.4,127.11,148.28,143.38,149.18
31,133.01827367435055,Battery_5,hold,0.0,79.4,127.11,145.73,140.82999999999998,146.63
32,142.8158120237074,Battery_5,hold,0.0,79.4,127.11,145.05,140.15,145.95000000000002
33,159.85392275585556,Battery_5,hold,0.0,79.4,127.11,141.2,136.29999999999998,142.1
34,163.31191429390566,Battery_5,hold,0.0,79.4,127.11,151.77,146.87,152.67000000000002
35,188.95935617282709,Battery_5,discharge,20.0,72.5,116.0,200.43,195.53,201.33
36,200.5654330045259,Battery_5,discharge,20.0,65.6,104.89,203.05,198.15,203.95000000000002
37,216.84699693374472,Battery_5,discharge,20.0,58.6,93.78,207.07,202.17,207.97
38,219.94022006634603,Battery_5,discharge,20.0,51.7,82.67,206.43,201.53,207.33
39,216.40927721666063,Battery_5,discharge,20.0,44.7,71.56,205.18,200.28,206.08
40,216.93265153668546,Battery_5,discharge,20.0,37.8,60.44,201.97,197.07,202.87
41,215.214057534826,Battery_5,discharge,20.0,30.8,49.33,197.03,192.13,197.93
42,207.509558465219,Battery_5,discharge,20.0,23.9,38.22,193.44,188.54,194.34
43,182.33692326857303,Battery_5,discharge,20.0,16.9,27.11,182.5,177.6,183.4
44,173.1009124889046,Battery_5,discharge,20.0,10.0,16.0,162.85,157.95,163.75
45,154.8969478078474,Battery_5,hold,0.0,10.0,16.0,165.9,161.0,166.8
46,145.8655746465863,Battery_5,hold,0.0,10.0,16.0,156.16,151.26,157.06
47,139.63037765387705,Battery_5,hold,0.0,10.0,16.0,139.3,134.4,140.20000000000002
48,134.92572200970608,Battery_5,hold,0.0,10.0,16.0,142.42,137.51999999999998,143.32
