settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2025-01-11,1,2025-01-11T00:00:00Z,2025-01-10T11:47:00Z,30830,31908
2025-01-11,2,2025-01-11T00:30:00Z,2025-01-10T11:47:00Z,31290,32367
2025-01-11,3,2025-01-11T01:00:00Z,2025-01-10T11:47:00Z,30829,32054
2025-01-11,4,2025-01-11T01:30:00Z,2025-01-10T11:47:00Z,30361,31584
2025-01-11,5,2025-01-11T02:00:00Z,2025-01-10T11:47:00Z,29641,30945
2025-01-11,6,2025-01-11T02:30:00Z,2025-01-10T11:47:00Z,29439,30745
2025-01-11,7,2025-01-11T03:00:00Z,2025-01-10T11:47:00Z,28971,30482
2025-01-11,8,2025-01-11T03:30:00Z,2025-01-10T11:47:00Z,28407,29918
2025-01-11,9,2025-01-11T04:00:00Z,2025-01-10T11:47:00Z,28015,29522
2025-01-11,10,2025-01-11T04:30:00Z,2025-01-10T11:47:00Z,27820,29324
2025-01-11,11,2025-01-11T05:00:00Z,2025-01-10T11:47:00Z,28032,29533
2025-01-11,12,2025-01-11T05:30:00Z,2025-01-10T11:47:00Z,28242,29738
2025-01-11,13,2025-01-11T06:00:00Z,2025-01-10T11:47:00Z,29489,30982
2025-01-11,14,2025-01-11T06:30:00Z,2025-01-10T11:47:00Z,30483,31967
2025-01-11,15,2025-01-11T07:00:00Z,2025-01-10T11:47:00Z,31802,32556
2025-01-11,16,2025-01-11T07:30:00Z,2025-01-10T11:47:00Z,32710,33310
2025-01-11,17,2025-01-11T08:00:00Z,2025-01-10T11:47:00Z,33988,34588
2025-01-11,18,2025-01-11T08:30:00Z,2025-01-10T11:47:00Z,35664,36264
2025-01-11,19,2025-01-11T09:00:00Z,2025-01-10T11:47:00Z,36781,37381
2025-01-11,20,2025-01-11T09:30:00Z,2025-01-10T11:47:00Z,37465,38065
2025-01-11,21,2025-01-11T10:00:00Z,2025-01-10T11:47:00Z,37580,38180
2025-01-11,22,2025-01-11T10:30:00Z,2025-01-10T11:47:00Z,37507,38107
2025-01-11,23,2025-01-11T11:00:00Z,2025-01-10T11:47:00Z,37367,37967
2025-01-11,24,2025-01-11T11:30:00Z,2025-01-10T11:47:00Z,37349,37949
2025-01-11,25,2025-01-11T12:00:00Z,2025-01-10T11:47:00Z,37373,37973
2025-01-11,26,2025-01-11T12:30:00Z,2025-01-10T11:47:00Z,37450,38050
2025-01-11,27,2025-01-11T13:00:00Z,2025-01-10T11:47:00Z,37726,38326
2025-01-11,28,2025-01-11T13:30:00Z,2025-01-10T11:47:00Z,37798,38398
2025-01-11,29,2025-01-11T14:00:00Z,2025-01-10T11:47:00Z,37670,38270
2025-01-11,30,2025-01-11T14:30:00Z,2025-01-10T11:47:00Z,37683,38283
2025-01-11,31,2025-01-11T15:00:00Z,2025-01-10T11:47:00Z,37818,38418
2025-01-11,32,2025-01-11T15:30:00Z,2025-01-10T11:47:00Z,38208,38808
2025-01-11,33,2025-01-11T16:00:00Z,2025-01-10T11:47:00Z,39452,40052
2025-01-11,34,2025-01-11T16:30:00Z,2025-01-10T11:47:00Z,41203,41803
2025-01-11,35,2025-01-11T17:00:00Z,2025-01-10T11:47:00Z,43089,43689
2025-01-11,36,2025-01-11T17:30:00Z,2025-01-10T11:47:00Z,43320,43920
2025-01-11,37,2025-01-11T18:00:00Z,2025-01-10T11:47:00Z,43117,43717
2025-01-11,38,2025-01-11T18:30:00Z,2025-01-10T11:47:00Z,42433,43033
2025-01-11,39,2025-01-11T19:00:00Z,2025-01-10T11:47:00Z,41373,41973
2025-01-11,40,2025-01-11T19:30:00Z,2025-01-10T11:47:00Z,39817,40417
2025-01-11,41,2025-01-11T20:00:00Z,2025-01-10T11:47:00Z,39195,39795
2025-01-11,42,2025-01-11T20:30:00Z,2025-01-10T11:47:00Z,38160,38760
2025-01-11,43,2025-01-11T21:00:00Z,2025-01-10T11:47:00Z,36615,37215
2025-01-11,44,2025-01-11T21:30:00Z,2025-01-10T11:47:00Z,35374,35974
2025-01-11,45,2025-01-11T22:00:00Z,2025-01-10T11:47:00Z,33920,34520
2025-01-11,46,2025-01-11T22:30:00Z,2025-01-10T11:47:00Z,32582,33187
2025-01-11,47,2025-01-11T23:00:00Z,2025-01-10T11:47:00Z,31149,32096
2025-01-11,48,2025-01-11T23:30:00Z,2025-01-10T11:47:00Z,29990,30937
2025-01-12,1,2025-01-12T00:00:00Z,2025-01-10T11:47:00Z,29790,30736
2025-01-12,2,2025-01-12T00:30:00Z,2025-01-10T11:47:00Z,30180,31126
2025-01-12,3,2025-01-12T01:00:00Z,2025-01-10T11:47:00Z,29582,30528
2025-01-12,4,2025-01-12T01:30:00Z,2025-01-10T11:47:00Z,29025,29970
2025-01-12,5,2025-01-12T02:00:00Z,2025-01-10T11:47:00Z,28321,29266
2025-01-12,6,2025-01-12T02:30:00Z,2025-01-10T11:47:00Z,28058,29001
2025-01-12,7,2025-01-12T03:00:00Z,2025-01-10T11:47:00Z,27721,28664
2025-01-12,8,2025-01-12T03:30:00Z,2025-01-10T11:47:00Z,27350,28292
2025-01-12,9,2025-01-12T04:00:00Z,2025-01-10T11:47:00Z,27152,28094
2025-01-12,10,2025-01-12T04:30:00Z,2025-01-10T11:47:00Z,26696,27637
