settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2025-12-03,1,2025-12-03T00:00:00Z,2025-12-02T11:47:00Z,26600,28191
2025-12-03,2,2025-12-03T00:30:00Z,2025-12-02T11:47:00Z,27160,28779
2025-12-03,3,2025-12-03T01:00:00Z,2025-12-02T11:47:00Z,26875,28608
2025-12-03,4,2025-12-03T01:30:00Z,2025-12-02T11:47:00Z,26336,28101
2025-12-03,5,2025-12-03T02:00:00Z,2025-12-02T11:47:00Z,25993,27684
2025-12-03,6,2025-12-03T02:30:00Z,2025-12-02T11:47:00Z,25468,27155
2025-12-03,7,2025-12-03T03:00:00Z,2025-12-02T11:47:00Z,24889,26578
2025-12-03,8,2025-12-03T03:30:00Z,2025-12-02T11:47:00Z,24461,26146
2025-12-03,9,2025-12-03T04:00:00Z,2025-12-02T11:47:00Z,24140,25826
2025-12-03,10,2025-12-03T04:30:00Z,2025-12-02T11:47:00Z,24145,25458
2025-12-03,11,2025-12-03T05:00:00Z,2025-12-02T11:47:00Z,24372,25014
2025-12-03,12,2025-12-03T05:30:00Z,2025-12-02T11:47:00Z,25479,26121
2025-12-03,13,2025-12-03T06:00:00Z,2025-12-02T11:47:00Z,27698,28340
2025-12-03,14,2025-12-03T06:30:00Z,2025-12-02T11:47:00Z,30725,31367
2025-12-03,15,2025-12-03T07:00:00Z,2025-12-02T11:47:00Z,34055,34697
2025-12-03,16,2025-12-03T07:30:00Z,2025-12-02T11:47:00Z,35210,35852
2025-12-03,17,2025-12-03T08:00:00Z,2025-12-02T11:47:00Z,36301,36943
2025-12-03,18,2025-12-03T08:30:00Z,2025-12-02T11:47:00Z,36368,37010
2025-12-03,19,2025-12-03T09:00:00Z,2025-12-02T11:47:00Z,36820,37462
2025-12-03,20,2025-12-03T09:30:00Z,2025-12-02T11:47:00Z,36275,36917
2025-12-03,21,2025-12-03T10:00:00Z,2025-12-02T11:47:00Z,35544,36186
2025-12-03,22,2025-12-03T10:30:00Z,2025-12-02T11:47:00Z,34867,35509
2025-12-03,23,2025-12-03T11:00:00Z,2025-12-02T11:47:00Z,34551,35193
2025-12-03,24,2025-12-03T11:30:00Z,2025-12-02T11:47:00Z,34439,35081
2025-12-03,25,2025-12-03T12:00:00Z,2025-12-02T11:47:00Z,34680,35379
2025-12-03,26,2025-12-03T12:30:00Z,2025-12-02T11:47:00Z,34563,35262
2025-12-03,27,2025-12-03T13:00:00Z,2025-12-02T11:47:00Z,35040,35682
2025-12-03,28,2025-12-03T13:30:00Z,2025-12-02T11:47:00Z,35381,36023
2025-12-03,29,2025-12-03T14:00:00Z,2025-12-02T11:47:00Z,35577,36308
2025-12-03,30,2025-12-03T14:30:00Z,2025-12-02T11:47:00Z,35957,36688
2025-12-03,31,2025-12-03T15:00:00Z,2025-12-02T11:47:00Z,36614,37256
2025-12-03,32,2025-12-03T15:30:00Z,2025-12-02T11:47:00Z,37459,38101
2025-12-03,33,2025-12-03T16:00:00Z,2025-12-02T11:47:00Z,38617,39259
2025-12-03,34,2025-12-03T16:30:00Z,2025-12-02T11:47:00Z,40330,40972
2025-12-03,35,2025-12-03T17:00:00Z,2025-12-02T11:47:00Z,40860,41502
2025-12-03,36,2025-12-03T17:30:00Z,2025-12-02T11:47:00Z,40831,41473
2025-12-03,37,2025-12-03T18:00:00Z,2025-12-02T11:47:00Z,40260,40902
2025-12-03,38,2025-12-03T18:30:00Z,2025-12-02T11:47:00Z,39652,40294
2025-12-03,39,2025-12-03T19:00:00Z,2025-12-02T11:47:00Z,38710,39352
2025-12-03,40,2025-12-03T19:30:00Z,2025-12-02T11:47:00Z,37842,38484
2025-12-03,41,2025-12-03T20:00:00Z,2025-12-02T11:47:00Z,36497,37139
2025-12-03,42,2025-12-03T20:30:00Z,2025-12-02T11:47:00Z,35150,35792
2025-12-03,43,2025-12-03T21:00:00Z,2025-12-02T11:47:00Z,33928,34570
2025-12-03,44,2025-12-03T21:30:00Z,2025-12-02T11:47:00Z,32135,32777
2025-12-03,45,2025-12-03T22:00:00Z,2025-12-02T11:47:00Z,29942,30584
2025-12-03,46,2025-12-03T22:30:00Z,2025-12-02T11:47:00Z,27729,28371
2025-12-03,47,2025-12-03T23:00:00Z,2025-12-02T11:47:00Z,25957,26803
2025-12-03,48,2025-12-03T23:30:00Z,2025-12-02T11:47:00Z,24940,25808
2025-12-04,1,2025-12-04T00:00:00Z,2025-12-02T11:47:00Z,24900,25767
2025-12-04,2,2025-12-04T00:30:00Z,2025-12-02T11:47:00Z,25410,26277
2025-12-04,3,2025-12-04T01:00:00Z,2025-12-02T11:47:00Z,24964,25831
2025-12-04,4,2025-12-04T01:30:00Z,2025-12-02T11:47:00Z,24575,25441
2025-12-04,5,2025-12-04T02:00:00Z,2025-12-02T11:47:00Z,23886,24752
2025-12-04,6,2025-12-04T02:30:00Z,2025-12-02T11:47:00Z,23583,24449
2025-12-04,7,2025-12-04T03:00:00Z,2025-12-02T11:47:00Z,23281,24146
2025-12-04,8,2025-12-04T03:30:00Z,2025-12-02T11:47:00Z,23022,23887
2025-12-04,9,2025-12-04T04:00:00Z,2025-12-02T11:47:00Z,22500,23364
2025-12-04,10,2025-12-04T04:30:00Z,2025-12-02T11:47:00Z,22858,23722
