startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2026-01-26T00:00:00Z,APXMIDP,2026-01-26,1,92.57,2035.85
2026-01-26T00:30:00Z,APXMIDP,2026-01-26,2,94.04,1910.05
2026-01-26T01:00:00Z,APXMIDP,2026-01-26,3,94.17,1824.3
2026-01-26T01:30:00Z,APXMIDP,2026-01-26,4,92.98,1580.8
2026-01-26T02:00:00Z,APXMIDP,2026-01-26,5,92.41,1685.15
2026-01-26T02:30:00Z,APXMIDP,2026-01-26,6,92.26,1544.7
2026-01-26T03:00:00Z,APXMIDP,2026-01-26,7,90.03,1714.35
2026-01-26T03:30:00Z,APXMIDP,2026-01-26,8,90.31,2175.7
2026-01-26T04:00:00Z,APXMIDP,2026-01-26,9,89.46,1795.95
2026-01-26T04:30:00Z,APXMIDP,2026-01-26,10,87.04,1802.6
2026-01-26T05:00:00Z,APXMIDP,2026-01-26,11,99.12,2172.65
2026-01-26T05:30:00Z,APXMIDP,2026-01-26,12,87.01,2582.8
2026-01-26T06:00:00Z,APXMIDP,2026-01-26,13,100.28,2092.4
2026-01-26T06:30:00Z,APXMIDP,2026-01-26,14,106.15,2540.5
2026-01-26T07:00:00Z,APXMIDP,2026-01-26,15,129.95,2373.75
2026-01-26T07:30:00Z,APXMIDP,2026-01-26,16,134.72,2678.3
2026-01-26T08:00:00Z,APXMIDP,2026-01-26,17,133.63,2746.65
2026-01-26T08:30:00Z,APXMIDP,2026-01-26,18,133.96,2863.55
2026-01-26T09:00:00Z,APXMIDP,2026-01-26,19,121.5,3729.6
2026-01-26T09:30:00Z,APXMIDP,2026-01-26,20,117.15,3214.9
2026-01-26T10:00:00Z,APXMIDP,2026-01-26,21,117.5,3435.55
2026-01-26T10:30:00Z,APXMIDP,2026-01-26,22,114.13,3879.9
2026-01-26T11:00:00Z,APXMIDP,2026-01-26,23,109.94,3805.75
2026-01-26T11:30:00Z,APXMIDP,2026-01-26,24,111.11,3804.55
2026-01-26T12:00:00Z,APXMIDP,2026-01-26,25,102.38,3871.1
2026-01-26T12:30:00Z,APXMIDP,2026-01-26,26,104.33,4689.6
2026-01-26T13:00:00Z,APXMIDP,2026-01-26,27,99.92,3460.5
2026-01-26T13:30:00Z,APXMIDP,2026-01-26,28,101.03,3513.3
2026-01-26T14:00:00Z,APXMIDP,2026-01-26,29,103.12,3616.4
2026-01-26T14:30:00Z,APXMIDP,2026-01-26,30,101.85,3413.4
2026-01-26T15:00:00Z,APXMIDP,2026-01-26,31,110.9,3897.85
2026-01-26T15:30:00Z,APXMIDP,2026-01-26,32,114.89,4110.3
2026-01-26T16:00:00Z,APXMIDP,2026-01-26,33,111.77,3890.45
2026-01-26T16:30:00Z,APXMIDP,2026-01-26,34,116.39,4227.55
2026-01-26T17:00:00Z,APXMIDP,2026-01-26,35,132.2,4065.35
2026-01-26T17:30:00Z,APXMIDP,2026-01-26,36,133.52,3953.15
2026-01-26T18:00:00Z,APXMIDP,2026-01-26,37,132.06,3616.55
2026-01-26T18:30:00Z,APXMIDP,2026-01-26,38,132.52,3806.35
2026-01-26T19:00:00Z,APXMIDP,2026-01-26,39,120.87,4012.05
2026-01-26T19:30:00Z,APXMIDP,2026-01-26,40,112.51,3735.9
2026-01-26T20:00:00Z,APXMIDP,2026-01-26,41,104.89,4512.2
2026-01-26T20:30:00Z,APXMIDP,2026-01-26,42,106.66,4562.65
2026-01-26T21:00:00Z,APXMIDP,2026-01-26,43,96.89,4448.8
2026-01-26T21:30:00Z,APXMIDP,2026-01-26,44,100.08,4267.65
2026-01-26T22:00:00Z,APXMIDP,2026-01-26,45,99.56,4024.1
2026-01-26T22:30:00Z,APXMIDP,2026-01-26,46,94.19,4057.65
2026-01-26T23:00:00Z,APXMIDP,2026-01-26,47,91.94,2481.3
2026-01-26T23:30:00Z,APXMIDP,2026-01-26,48,86.14,1997.05
