settlementDate,settlementPeriod,startTime,createdDateTime,systemSellPrice,systemBuyPrice,bsadDefaulted,priceDerivationCode,reserveScarcityPrice,netImbalanceVolume,sellPriceAdjustment,buyPriceAdjustment,replacementPrice,replacementPriceReferenceVolume,totalAcceptedOfferVolume,totalAcceptedBidVolume,totalAdjustmentSellVolume,totalAdjustmentBuyVolume,totalSystemTaggedAcceptedOfferVolume,totalSystemTaggedAcceptedBidVolume,totalSystemTaggedAdjustmentSellVolume,totalSystemTaggedAdjustmentBuyVolume
2025-06-15,1,2025-06-14T23:00:00Z,2025-06-15T23:44:37Z,114.5,114.5,False,P,0.0,270.8000752205882,0.0,0.0,114.5,1.0,975.14778625,-379.44771950163397,-325.0,0.0,974.14778625,-379.44771950163397,-325.0,
2025-06-15,2,2025-06-14T23:30:00Z,2025-06-16T00:14:28Z,90.75,90.75,False,P,0.0,26.45370783496732,0.0,0.0,90.75,0.0,971.5030296220023,-620.179625498366,-325.0,0.0,970.5030296220023,-620.179625498366,-325.0,
2025-06-15,3,2025-06-15T00:00:00Z,2025-06-16T00:44:22Z,51.5,51.5,False,N,0.0,-408.9160535784314,0.0,0.0,,,985.25,-1134.9833869117647,-325.0,65.984,985.25,-1133.9833869117647,-325.0,65.984
2025-06-15,4,2025-06-15T00:30:00Z,2025-06-16T01:14:26Z,43.94,43.94,False,N,0.0,-570.9411463888889,0.0,0.0,,,1036.3833383333333,-1360.2394291666667,-325.0,77.933,1036.3833383333333,-1359.2394291666667,-325.0,77.933
2025-06-15,5,2025-06-15T01:00:00Z,2025-06-16T01:44:27Z,51.1,51.1,False,N,0.0,-235.30717,0.0,0.0,51.1,1.0,1021.5,-942.4408366666667,-325.0,10.417,1021.5,-942.1144298710213,-324.3264067956453,10.417
2025-06-15,6,2025-06-15T01:30:00Z,2025-06-16T02:15:51Z,46.94,46.94,False,N,0.0,-305.81444166666665,0.0,0.0,46.94,1.0,1057.4333333333334,-1038.3311083333333,-325.0,0.0,1057.4333333333334,-1038.0567024352886,-324.2744058980448,
2025-06-15,7,2025-06-15T02:00:00Z,2025-06-16T02:45:16Z,51.5,51.5,False,N,0.0,-140.57779797008547,0.0,0.0,51.5,1.0,1238.9872961965812,-1054.953215,-325.0,0.0,1238.9872961965812,-1054.5091717625342,-324.44404323746585,
2025-06-15,8,2025-06-15T02:30:00Z,2025-06-16T03:14:33Z,44.54177553203471,44.54177553203471,False,N,0.0,-108.08758417508417,0.0,0.0,45.9650928,1.0,1312.4059358249158,-1095.1726866666668,-325.0,0.0,1312.4059358249158,-1094.7933035637936,-324.37938310287296,
2025-06-15,9,2025-06-15T03:00:00Z,2025-06-16T03:44:34Z,114.0,114.0,False,P,0.0,327.69128556397305,0.0,0.0,,,1729.999896675084,-1077.4242558333333,-325.0,0.0,1728.999896675084,-1077.4242558333333,-325.0,
2025-06-15,10,2025-06-15T03:30:00Z,2025-06-16T04:14:28Z,114.0,114.0,False,P,0.0,235.075,0.0,0.0,,,1589.35,-1028.8916666666667,-325.0,0.0,1588.35,-1028.8916666666667,-325.0,
2025-06-15,11,2025-06-15T04:00:00Z,2025-06-16T04:44:31Z,104.0,104.0,False,P,0.0,94.6650648611111,0.0,0.0,,,1432.6233981944445,-1012.996809920635,-325.0,0.0,1431.6233981944445,-1012.996809920635,-325.0,
2025-06-15,12,2025-06-15T04:30:00Z,2025-06-16T05:14:27Z,83.22,83.22,False,N,0.0,-8.113333333333333,0.0,0.0,83.22,0.0,1203.3416666666667,-886.3966666666666,-325.0,0.0,1203.3416666666667,-885.4106354423445,-324.9860312243221,
2025-06-15,13,2025-06-15T05:00:00Z,2025-06-16T05:44:33Z,35.0,35.0,False,N,0.0,-63.41750069444444,0.0,0.0,,,1163.1416666666667,-901.6258340277777,-325.0,0.0,1163.1416666666667,-900.6258340277777,-325.0,
2025-06-15,14,2025-06-15T05:30:00Z,2025-06-16T06:14:28Z,85.42,85.42,False,P,0.0,113.40416666666667,0.0,0.0,85.42,0.0,1296.4666666666667,-858.0625,-325.0,0.0,1295.4666666666667,-858.0625,-325.0,
2025-06-15,15,2025-06-15T06:00:00Z,2025-06-16T06:44:28Z,114.0,114.0,False,P,0.0,283.0925,0.0,0.0,,,1312.55859375,-704.7169270833333,-325.0,0.0,1311.55859375,-704.7169270833333,-325.0,
2025-06-15,16,2025-06-15T06:30:00Z,2025-06-16T07:14:29Z,103.0,103.0,False,P,0.0,216.79625,0.0,0.0,103.0,1.0,1468.25375,-926.5870833333333,-325.0,0.0,1467.25375,-926.5870833333333,-325.0,
2025-06-15,17,2025-06-15T07:00:00Z,2025-06-16T07:44:33Z,35.5,35.5,False,N,0.0,-63.68837361111111,0.0,0.0,,,1489.8575394444445,-876.4728180555555,-725.0,47.89,1489.8575394444445,-875.4728180555555,-725.0,47.89
2025-06-15,18,2025-06-15T07:30:00Z,2025-06-16T08:14:34Z,102.5,102.5,False,P,0.0,28.991944444444446,0.0,0.0,,,1403.0388888888888,-656.8319444444444,-725.0,7.61,1402.0388888888888,-656.8319444444444,-725.0,7.61
