settlement_period,price,asset,action,power_mw,soc,energy_mwh,settle_price,settle_price_discharge,settle_price_charge
13,102.45344127337762,Battery_2,discharge,12.5,16.9,16.94,6.78,1.88,7.680000000000001
14,103.3696412742265,Battery_2,discharge,12.5,10.0,10.0,7.12,2.2199999999999998,8.02
15,85.65733396014153,Battery_2,hold,0.0,10.0,10.0,11.09,6.1899999999999995,11.99
16,89.26664833990239,Battery_2,hold,0.0,10.0,10.0,14.49,9.59,15.39
17,57.691916587023584,Battery_2,hold,0.0,10.0,10.0,10.95,6.049999999999999,11.85
18,53.04449468022386,Battery_2,hold,0.0,10.0,10.0,12.51,7.609999999999999,13.41
19,20.873027027613944,Battery_2,charge,12.5,15.6,15.62,8.61,3.709999999999999,9.51
20,7.1098668900143025,Battery_2,charge,12.5,21.2,21.25,5.96,1.0599999999999996,6.86
21,-1.711057731216357,Battery_2,charge,12.5,26.9,26.88,5.52,0.6199999999999992,6.42
22,-9.406612913483315,Battery_2,charge,12.5,32.5,32.5,4.17,-0.7300000000000004,5.07
23,-25.416425494599764,Battery_2,charge,12.5,38.1,38.12,2.99,-1.9100000000000001,3.89
24,-23.40327969050219,Battery_2,charge,12.5,43.8,43.75,0.75,-4.15,1.65
25,-23.334816589006806,Battery_2,charge,12.5,49.4,49.38,1.53,-3.37,2.43
26,-24.56131489801453,Battery_2,charge,12.5,55.0,55.0,0.76,-4.140000000000001,1.6600000000000001
27,-21.666182626337957,Battery_2,charge,12.5,60.6,60.62,-0.1,-5.0,0.8
28,-24.455403638667633,Battery_2,charge,12.5,66.2,66.25,-2.19,-7.09,-1.29
29,-19.174607653229458,Battery_2,charge,12.5,71.9,71.88,-1.47,-6.37,-0.57
30,-13.82923301384696,Battery_2,charge,12.5,77.5,77.5,-1.57,-6.470000000000001,-0.67
31,0.05585946213622606,Battery_2,charge,12.5,83.1,83.12,2.05,-2.8500000000000005,2.9499999999999997
32,15.062776159696341,Battery_2,charge,12.5,88.8,88.75,7.21,2.3099999999999996,8.11
33,42.520825286829606,Battery_2,charge,2.78,90.0,90.0,31.83,26.93,32.73
34,67.68206004381703,Battery_2,hold,0.0,90.0,90.0,49.7,44.800000000000004,50.6
35,114.5715058637011,Battery_2,discharge,12.5,83.1,83.06,67.69,62.79,68.59
36,125.52277506863523,Battery_2,discharge,12.5,76.1,76.11,83.52,78.61999999999999,84.42
37,131.79636088222466,Battery_2,discharge,12.5,69.2,69.17,109.09,104.19,109.99000000000001
38,135.373924429889,Battery_2,discharge,12.5,62.2,62.22,121.1,116.19999999999999,122.0
39,141.39899330541073,Battery_2,discharge,12.5,55.3,55.28,129.15,124.25,130.05
40,138.50571284064603,Battery_2,discharge,12.5,48.3,48.33,137.3,132.4,138.20000000000002
41,131.42989136409733,Battery_2,discharge,12.5,41.4,41.39,102.81,97.91,103.71000000000001
42,121.83843249310249,Battery_2,discharge,12.5,34.4,34.44,75.29,70.39,76.19000000000001
43,121.19670796583907,Battery_2,discharge,12.5,27.5,27.5,85.47,80.57,86.37
44,113.48338171913093,Battery_2,discharge,12.5,20.6,20.56,49.98,45.08,50.879999999999995
45,112.99497076846612,Battery_2,discharge,12.5,13.6,13.61,35.5,30.6,36.4
46,109.3866469385558,Battery_2,discharge,6.5,10.0,10.0,32.6,27.700000000000003,33.5
47,105.38010317356694,Battery_2,hold,0.0,10.0,10.0,11.98,7.08,12.88
48,102.19798450081237,Battery_2,hold,0.0,10.0,10.0,7.12,2.2199999999999998,8.02
1,104.97348426811692,Battery_3,discharge,25.0,43.1,86.11,-3.26,-8.16,-2.36
2,101.83347086079144,Battery_3,discharge,25.0,36.1,72.22,-2.04,-6.94,-1.1400000000000001
3,99.51434196967122,Battery_3,discharge,19.0,30.8,61.67,-0.36,-5.260000000000001,0.54
4,99.19870244819931,Battery_3,hold,0.0,30.8,61.67,-2.24,-7.140000000000001,-1.3400000000000003
5,99.12318870913546,Battery_3,hold,0.0,30.8,61.67,-0.25,-5.15,0.65
6,98.87298725696222,Battery_3,hold,0.0,30.8,61.67,-0.2,-5.1000000000000005,0.7
7,90.48988773515612,Battery_3,hold,0.0,30.8,61.67,1.14,-3.7600000000000007,2.04
8,89.12038568006213,Battery_3,hold,0.0,30.8,61.67,2.56,-2.3400000000000003,3.46
9,89.0848610668306,Battery_3,hold,0.0,30.8,61.67,1.06,-3.8400000000000003,1.96
10,90.84743852209706,Battery_3,hold,0.0,30.8,61.67,4.04,-0.8600000000000003,4.94
11,96.95286251671703,Battery_3,hold,0.0,30.8,61.67,2.18,-2.72,3.08
12,103.51167690676077,Battery_3,discharge,25.0,23.9,47.78,3.91,-0.9900000000000002,4.8100000000000005
13,102.45344127337762,Battery_3,discharge,25.0,16.9,33.89,6.78,1.88,7.680000000000001
14,103.3696412742265,Battery_3,discharge,25.0,10.0,20.0,7.12,2.2199999999999998,8.02
15,85.65733396014153,Battery_3,hold,0.0,10.0,20.0,11.09,6.1899999999999995,11.99
16,89.26664833990239,Battery_3,hold,0.0,10.0,20.0,14.49,9.59,15.39
17,57.691916587023584,Battery_3,hold,0.0,10.0,20.0,10.95,6.049999999999999,11.85
18,53.04449468022386,Battery_3,hold,0.0,10.0,20.0,12.51,7.609999999999999,13.41
19,20.873027027613944,Battery_3,charge,25.0,15.6,31.25,8.61,3.709999999999999,9.51
20,7.1098668900143025,Battery_3,charge,25.0,21.2,42.5,5.96,1.0599999999999996,6.86
21,-1.711057731216357,Battery_3,charge,25.0,26.9,53.75,5.52,0.6199999999999992,6.42
22,-9.406612913483315,Battery_3,charge,25.0,32.5,65.0,4.17,-0.7300000000000004,5.07
23,-25.416425494599764,Battery_3,charge,25.0,38.1,76.25,2.99,-1.9100000000000001,3.89
24,-23.40327969050219,Battery_3,charge,25.0,43.8,87.5,0.75,-4.15,1.65
25,-23.334816589006806,Battery_3,charge,25.0,49.4,98.75,1.53,-3.37,2.43
26,-24.56131489801453,Battery_3,charge,25.0,55.0,110.0,0.76,-4.140000000000001,1.6600000000000001
27,-21.666182626337957,Battery_3,charge,25.0,60.6,121.25,-0.1,-5.0,0.8
28,-24.455403638667633,Battery_3,charge,25.0,66.2,132.5,-2.19,-7.09,-1.29
29,-19.174607653229458,Battery_3,charge,25.0,71.9,143.75,-1.47,-6.37,-0.57
30,-13.82923301384696,Battery_3,charge,25.0,77.5,155.0,-1.57,-6.470000000000001,-0.67
31,0.05585946213622606,Battery_3,charge,25.0,83.1,166.25,2.05,-2.8500000000000005,2.9499999999999997
32,15.062776159696341,Battery_3,charge,25.0,88.8,177.5,7.21,2.3099999999999996,8.11
33,42.520825286829606,Battery_3,charge,5.56,90.0,180.0,31.83,26.93,32.73
34,67.68206004381703,Battery_3,hold,0.0,90.0,180.0,49.7,44.800000000000004,50.6
35,114.5715058637011,Battery_3,discharge,25.0,83.1,166.11,67.69,62.79,68.59
36,125.52277506863523,Battery_3,discharge,25.0,76.1,152.22,83.52,78.61999999999999,84.42
37,131.79636088222466,Battery_3,discharge,25.0,69.2,138.33,109.09,104.19,109.99000000000001
38,135.373924429889,Battery_3,discharge,25.0,62.2,124.44,121.1,116.19999999999999,122.0
39,141.39899330541073,Battery_3,discharge,25.0,55.3,110.56,129.15,124.25,130.05
40,138.50571284064603,Battery_3,discharge,25.0,48.3,96.67,137.3,132.4,138.20000000000002
41,131.42989136409733,Battery_3,discharge,25.0,41.4,82.78,102.81,97.91,103.71000000000001
42,121.83843249310249,Battery_3,discharge,25.0,34.4,68.89,75.29,70.39,76.19000000000001
43,121.19670796583907,Battery_3,discharge,25.0,27.5,55.0,85.47,80.57,86.37
44,113.48338171913093,Battery_3,discharge,25.0,20.6,41.11,49.98,45.08,50.879999999999995
45,112.99497076846612,Battery_3,discharge,25.0,13.6,27.22,35.5,30.6,36.4
46,109.3866469385558,Battery_3,discharge,13.0,10.0,20.0,32.6,27.700000000000003,33.5
47,105.38010317356694,Battery_3,hold,0.0,10.0,20.0,11.98,7.08,12.88
48,102.19798450081237,Battery_3,hold,0.0,10.0,20.0,7.12,2.2199999999999998,8.02
1,104.97348426811692,Battery_4,discharge,10.0,43.1,34.44,-3.26,-8.16,-2.36
2,101.83347086079144,Battery_4,discharge,10.0,36.1,28.89,-2.04,-6.94,-1.1400000000000001
3,99.51434196967122,Battery_4,discharge,7.6,30.8,24.67,-0.36,-5.260000000000001,0.54
4,99.19870244819931,Battery_4,hold,0.0,30.8,24.67,-2.24,-7.140000000000001,-1.3400000000000003
5,99.12318870913546,Battery_4,hold,0.0,30.8,24.67,-0.25,-5.15,0.65
6,98.87298725696222,Battery_4,hold,0.0,30.8,24.67,-0.2,-5.1000000000000005,0.7
7,90.48988773515612,Battery_4,hold,0.0,30.8,24.67,1.14,-3.7600000000000007,2.04
8,89.12038568006213,Battery_4,hold,0.0,30.8,24.67,2.56,-2.3400000000000003,3.46
9,89.0848610668306,Battery_4,hold,0.0,30.8,24.67,1.06,-3.8400000000000003,1.96
10,90.84743852209706,Battery_4,hold,0.0,30.8,24.67,4.04,-0.8600000000000003,4.94
11,96.95286251671703,Battery_4,hold,0.0,30.8,24.67,2.18,-2.72,3.08
12,103.51167690676077,Battery_4,discharge,10.0,23.9,19.11,3.91,-0.9900000000000002,4.8100000000000005
13,102.45344127337762,Battery_4,discharge,10.0,16.9,13.56,6.78,1.88,7.680000000000001
14,103.3696412742265,Battery_4,discharge,10.0,10.0,8.0,7.12,2.2199999999999998,8.02
15,85.65733396014153,Battery_4,hold,0.0,10.0,8.0,11.09,6.1899999999999995,11.99
16,89.26664833990239,Battery_4,hold,0.0,10.0,8.0,14.49,9.59,15.39
17,57.691916587023584,Battery_4,hold,0.0,10.0,8.0,10.95,6.049999999999999,11.85
18,53.04449468022386,Battery_4,hold,0.0,10.0,8.0,12.51,7.609999999999999,13.41
19,20.873027027613944,Battery_4,charge,10.0,15.6,12.5,8.61,3.709999999999999,9.51
20,7.1098668900143025,Battery_4,charge,10.0,21.2,17.0,5.96,1.0599999999999996,6.86
21,-1.711057731216357,Battery_4,charge,10.0,26.9,21.5,5.52,0.6199999999999992,6.42
22,-9.406612913483315,Battery_4,charge,10.0,32.5,26.0,4.17,-0.7300000000000004,5.07
23,-25.416425494599764,Battery_4,charge,10.0,38.1,30.5,2.99,-1.9100000000000001,3.89
24,-23.40327969050219,Battery_4,charge,10.0,43.8,35.0,0.75,-4.15,1.65
25,-23.334816589006806,Battery_4,charge,10.0,49.4,39.5,1.53,-3.37,2.43
26,-24.56131489801453,Battery_4,charge,10.0,55.0,44.0,0.76,-4.140000000000001,1.6600000000000001
27,-21.666182626337957,Battery_4,charge,10.0,60.6,48.5,-0.1,-5.0,0.8
28,-24.455403638667633,Battery_4,charge,10.0,66.2,53.0,-2.19,-7.09,-1.29
29,-19.174607653229458,Battery_4,charge,10.0,71.9,57.5,-1.47,-6.37,-0.57
30,-13.82923301384696,Battery_4,charge,10.0,77.5,62.0,-1.57,-6.470000000000001,-0.67
31,0.05585946213622606,Battery_4,charge,10.0,83.1,66.5,2.05,-2.8500000000000005,2.9499999999999997
32,15.062776159696341,Battery_4,charge,10.0,88.8,71.0,7.21,2.3099999999999996,8.11
33,42.520825286829606,Battery_4,charge,2.22,90.0,72.0,31.83,26.93,32.73
34,67.68206004381703,Battery_4,hold,0.0,90.0,72.0,49.7,44.800000000000004,50.6
35,114.5715058637011,Battery_4,discharge,10.0,83.1,66.44,67.69,62.79,68.59
36,125.52277506863523,Battery_4,discharge,10.0,76.1,60.89,83.52,78.61999999999999,84.42
37,131.79636088222466,Battery_4,discharge,10.0,69.2,55.33,109.09,104.19,109.99000000000001
38,135.373924429889,Battery_4,discharge,10.0,62.2,49.78,121.1,116.19999999999999,122.0
39,141.39899330541073,Battery_4,discharge,10.0,55.3,44.22,129.15,124.25,130.05
40,138.50571284064603,Battery_4,discharge,10.0,48.3,38.67,137.3,132.4,138.20000000000002
41,131.42989136409733,Battery_4,discharge,10.0,41.4,33.11,102.81,97.91,103.71000000000001
42,121.83843249310249,Battery_4,discharge,10.0,34.4,27.56,75.29,70.39,76.19000000000001
43,121.19670796583907,Battery_4,discharge,10.0,27.5,22.0,85.47,80.57,86.37
44,113.48338171913093,Battery_4,discharge,10.0,20.6,16.44,49.98,45.08,50.879999999999995
45,112.99497076846612,Battery_4,discharge,10.0,13.6,10.89,35.5,30.6,36.4
46,109.3866469385558,Battery_4,discharge,5.2,10.0,8.0,32.6,27.700000000000003,33.5
47,105.38010317356694,Battery_4,hold,0.0,10.0,8.0,11.98,7.08,12.88
48,102.19798450081237,Battery_4,hold,0.0,10.0,8.0,7.12,2.2199999999999998,8.02
1,104.97348426811692,Battery_5,discharge,20.0,43.1,68.89,-3.26,-8.16,-2.36
2,101.83347086079144,Battery_5,discharge,20.0,36.1,57.78,-2.04,-6.94,-1.1400000000000001
3,99.51434196967122,Battery_5,discharge,15.2,30.8,49.33,-0.36,-5.260000000000001,0.54
4,99.19870244819931,Battery_5,hold,0.0,30.8,49.33,-2.24,-7.140000000000001,-1.3400000000000003
5,99.12318870913546,Battery_5,hold,0.0,30.8,49.33,-0.25,-5.15,0.65
6,98.87298725696222,Battery_5,hold,0.0,30.8,49.33,-0.2,-5.1000000000000005,0.7
7,90.48988773515612,Battery_5,hold,0.0,30.8,49.33,1.14,-3.7600000000000007,2.04
8,89.12038568006213,Battery_5,hold,0.0,30.8,49.33,2.56,-2.3400000000000003,3.46
9,89.0848610668306,Battery_5,hold,0.0,30.8,49.33,1.06,-3.8400000000000003,1.96
10,90.84743852209706,Battery_5,hold,0.0,30.8,49.33,4.04,-0.8600000000000003,4.94
11,96.95286251671703,Battery_5,hold,0.0,30.8,49.33,2.18,-2.72,3.08
12,103.51167690676077,Battery_5,discharge,20.0,23.9,38.22,3.91,-0.9900000000000002,4.8100000000000005
13,102.45344127337762,Battery_5,discharge,20.0,16.9,27.11,6.78,1.88,7.680000000000001
14,103.3696412742265,Battery_5,discharge,20.0,10.0,16.0,7.12,2.2199999999999998,8.02
15,85.65733396014153,Battery_5,hold,0.0,10.0,16.0,11.09,6.1899999999999995,11.99
16,89.26664833990239,Battery_5,hold,0.0,10.0,16.0,14.49,9.59,15.39
17,57.691916587023584,Battery_5,hold,0.0,10.0,16.0,10.95,6.049999999999999,11.85
18,53.04449468022386,Battery_5,hold,0.0,10.0,16.0,12.51,7.609999999999999,13.41
19,20.873027027613944,Battery_5,charge,20.0,15.6,25.0,8.61,3.709999999999999,9.51
20,7.1098668900143025,Battery_5,charge,20.0,21.2,34.0,5.96,1.0599999999999996,6.86
21,-1.711057731216357,Battery_5,charge,20.0,26.9,43.0,5.52,0.6199999999999992,6.42
22,-9.406612913483315,Battery_5,charge,20.0,32.5,52.0,4.17,-0.7300000000000004,5.07
23,-25.416425494599764,Battery_5,charge,20.0,38.1,61.0,2.99,-1.9100000000000001,3.89
24,-23.40327969050219,Battery_5,charge,20.0,43.8,70.0,0.75,-4.15,1.65
25,-23.334816589006806,Battery_5,charge,20.0,49.4,79.0,1.53,-3.37,2.43
26,-24.56131489801453,Battery_5,charge,20.0,55.0,88.0,0.76,-4.140000000000001,1.6600000000000001
27,-21.666182626337957,Battery_5,charge,20.0,60.6,97.0,-0.1,-5.0,0.8
28,-24.455403638667633,Battery_5,charge,20.0,66.2,106.0,-2.19,-7.09,-1.29
29,-19.174607653229458,Battery_5,charge,20.0,71.9,115.0,-1.47,-6.37,-0.57
30,-13.82923301384696,Battery_5,charge,20.0,77.5,124.0,-1.57,-6.470000000000001,-0.67
31,0.05585946213622606,Battery_5,charge,20.0,83.1,133.0,2.05,-2.8500000000000005,2.9499999999999997
32,15.062776159696341,Battery_5,charge,20.0,88.8,142.0,7.21,2.3099999999999996,8.11
33,42.520825286829606,Battery_5,charge,4.44,90.0,144.0,31.83,26.93,32.73
34,67.68206004381703,Battery_5,hold,0.0,90.0,144.0,49.7,44.800000000000004,50.6
35,114.5715058637011,Battery_5,discharge,20.0,83.1,132.89,67.69,62.79,68.59
36,125.52277506863523,Battery_5,discharge,20.0,76.1,121.78,83.52,78.61999999999999,84.42
37,131.79636088222466,Battery_5,discharge,20.0,69.2,110.67,109.09,104.19,109.99000000000001
38,135.373924429889,Battery_5,discharge,20.0,62.2,99.56,121.1,116.19999999999999,122.0
39,141.39899330541073,Battery_5,discharge,20.0,55.3,88.44,129.15,124.25,130.05
40,138.50571284064603,Battery_5,discharge,20.0,48.3,77.33,137.3,132.4,138.20000000000002
41,131.42989136409733,Battery_5,discharge,20.0,41.4,66.22,102.81,97.91,103.71000000000001
42,121.83843249310249,Battery_5,discharge,20.0,34.4,55.11,75.29,70.39,76.19000000000001
43,121.19670796583907,Battery_5,discharge,20.0,27.5,44.0,85.47,80.57,86.37
44,113.48338171913093,Battery_5,discharge,20.0,20.6,32.89,49.98,45.08,50.879999999999995
45,112.99497076846612,Battery_5,discharge,20.0,13.6,21.78,35.5,30.6,36.4
46,109.3866469385558,Battery_5,discharge,10.4,10.0,16.0,32.6,27.700000000000003,33.5
47,105.38010317356694,Battery_5,hold,0.0,10.0,16.0,11.98,7.08,12.88
48,102.19798450081237,Battery_5,hold,0.0,10.0,16.0,7.12,2.2199999999999998,8.02
