settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,165.73,Battery_1,hold,0.0,50.0,10.0
2,164.9,Battery_1,hold,0.0,50.0,10.0
3,160.86,Battery_1,hold,0.0,50.0,10.0
4,155.7,Battery_1,hold,0.0,50.0,10.0
5,156.77,Battery_1,hold,0.0,50.0,10.0
6,154.31,Battery_1,hold,0.0,50.0,10.0
7,152.45,Battery_1,charge,1.98,54.4,10.89
8,153.06,Battery_1,hold,0.0,54.4,10.89
9,154.6,Battery_1,hold,0.0,54.4,10.89
10,152.99,Battery_1,hold,0.0,54.4,10.89
11,175.77,Battery_1,hold,0.0,54.4,10.89
12,178.44,Battery_1,hold,0.0,54.4,10.89
13,195.67,Battery_1,discharge,4.0,43.3,8.67
14,203.89,Battery_1,discharge,4.0,32.2,6.44
15,186.97,Battery_1,hold,0.0,32.2,6.44
16,192.42,Battery_1,discharge,4.0,21.1,4.22
17,188.75,Battery_1,discharge,4.0,10.0,2.0
18,187.04,Battery_1,hold,0.0,10.0,2.0
19,170.17,Battery_1,hold,0.0,10.0,2.0
20,166.63,Battery_1,hold,0.0,10.0,2.0
21,160.6,Battery_1,hold,0.0,10.0,2.0
22,158.19,Battery_1,hold,0.0,10.0,2.0
23,143.37,Battery_1,hold,0.0,10.0,2.0
24,143.36,Battery_1,hold,0.0,10.0,2.0
25,149.76,Battery_1,hold,0.0,10.0,2.0
26,142.92,Battery_1,charge,2.81,16.3,3.27
27,138.47,Battery_1,charge,4.0,25.3,5.07
28,136.07,Battery_1,charge,4.0,34.3,6.87
29,138.57,Battery_1,charge,4.0,43.3,8.67
30,144.53,Battery_1,hold,0.0,43.3,8.67
31,151.36,Battery_1,hold,0.0,43.3,8.67
32,153.52,Battery_1,hold,0.0,43.3,8.67
33,149.39,Battery_1,hold,0.0,43.3,8.67
34,145.23,Battery_1,hold,0.0,43.3,8.67
35,163.37,Battery_1,hold,0.0,43.3,8.67
36,172.79,Battery_1,hold,0.0,43.3,8.67
37,179.57,Battery_1,discharge,4.0,32.2,6.44
38,178.28,Battery_1,discharge,4.0,21.1,4.22
39,178.23,Battery_1,discharge,4.0,10.0,2.0
40,175.99,Battery_1,hold,0.0,10.0,2.0
41,175.15,Battery_1,hold,0.0,10.0,2.0
42,175.11,Battery_1,hold,0.0,10.0,2.0
43,175.9,Battery_1,hold,0.0,10.0,2.0
44,163.69,Battery_1,hold,0.0,10.0,2.0
45,162.45,Battery_1,hold,0.0,10.0,2.0
46,147.64,Battery_1,hold,0.0,10.0,2.0
47,152.92,Battery_1,hold,0.0,10.0,2.0
48,136.95,Battery_1,hold,0.0,10.0,2.0
1,165.73,Battery_2,hold,0.0,50.0,50.0
2,164.9,Battery_2,hold,0.0,50.0,50.0
3,160.86,Battery_2,hold,0.0,50.0,50.0
4,155.7,Battery_2,hold,0.0,50.0,50.0
5,156.77,Battery_2,hold,0.0,50.0,50.0
6,154.31,Battery_2,hold,0.0,50.0,50.0
7,152.45,Battery_2,hold,0.0,50.0,50.0
8,153.06,Battery_2,hold,0.0,50.0,50.0
9,154.6,Battery_2,hold,0.0,50.0,50.0
10,152.99,Battery_2,hold,0.0,50.0,50.0
11,175.77,Battery_2,hold,0.0,50.0,50.0
12,178.44,Battery_2,hold,0.0,50.0,50.0
13,195.67,Battery_2,discharge,12.5,43.1,43.06
14,203.89,Battery_2,discharge,12.5,36.1,36.11
15,186.97,Battery_2,discharge,9.5,30.8,30.83
16,192.42,Battery_2,discharge,12.5,23.9,23.89
17,188.75,Battery_2,discharge,12.5,16.9,16.94
18,187.04,Battery_2,discharge,12.5,10.0,10.0
19,170.17,Battery_2,hold,0.0,10.0,10.0
20,166.63,Battery_2,hold,0.0,10.0,10.0
21,160.6,Battery_2,hold,0.0,10.0,10.0
22,158.19,Battery_2,hold,0.0,10.0,10.0
23,143.37,Battery_2,hold,0.0,10.0,10.0
24,143.36,Battery_2,hold,0.0,10.0,10.0
25,149.76,Battery_2,hold,0.0,10.0,10.0
26,142.92,Battery_2,charge,8.8,14.0,13.96
27,138.47,Battery_2,charge,12.5,19.6,19.58
28,136.07,Battery_2,charge,12.5,25.2,25.21
29,138.57,Battery_2,charge,12.5,30.8,30.83
30,144.53,Battery_2,hold,0.0,30.8,30.83
31,151.36,Battery_2,hold,0.0,30.8,30.83
32,153.52,Battery_2,hold,0.0,30.8,30.83
33,149.39,Battery_2,hold,0.0,30.8,30.83
34,145.23,Battery_2,hold,0.0,30.8,30.83
35,163.37,Battery_2,hold,0.0,30.8,30.83
36,172.79,Battery_2,hold,0.0,30.8,30.83
37,179.57,Battery_2,discharge,12.5,23.9,23.89
38,178.28,Battery_2,discharge,12.5,16.9,16.94
39,178.23,Battery_2,discharge,12.5,10.0,10.0
40,175.99,Battery_2,hold,0.0,10.0,10.0
41,175.15,Battery_2,hold,0.0,10.0,10.0
42,175.11,Battery_2,hold,0.0,10.0,10.0
43,175.9,Battery_2,hold,0.0,10.0,10.0
44,163.69,Battery_2,hold,0.0,10.0,10.0
45,162.45,Battery_2,hold,0.0,10.0,10.0
46,147.64,Battery_2,hold,0.0,10.0,10.0
47,152.92,Battery_2,hold,0.0,10.0,10.0
48,136.95,Battery_2,hold,0.0,10.0,10.0
1,165.73,Battery_3,hold,0.0,50.0,100.0
2,164.9,Battery_3,hold,0.0,50.0,100.0
3,160.86,Battery_3,hold,0.0,50.0,100.0
4,155.7,Battery_3,hold,0.0,50.0,100.0
5,156.77,Battery_3,hold,0.0,50.0,100.0
6,154.31,Battery_3,hold,0.0,50.0,100.0
7,152.45,Battery_3,hold,0.0,50.0,100.0
8,153.06,Battery_3,hold,0.0,50.0,100.0
9,154.6,Battery_3,hold,0.0,50.0,100.0
10,152.99,Battery_3,hold,0.0,50.0,100.0
11,175.77,Battery_3,hold,0.0,50.0,100.0
12,178.44,Battery_3,hold,0.0,50.0,100.0
13,195.67,Battery_3,discharge,25.0,43.1,86.11
14,203.89,Battery_3,discharge,25.0,36.1,72.22
15,186.97,Battery_3,discharge,19.0,30.8,61.67
16,192.42,Battery_3,discharge,25.0,23.9,47.78
17,188.75,Battery_3,discharge,25.0,16.9,33.89
18,187.04,Battery_3,discharge,25.0,10.0,20.0
19,170.17,Battery_3,hold,0.0,10.0,20.0
20,166.63,Battery_3,hold,0.0,10.0,20.0
21,160.6,Battery_3,hold,0.0,10.0,20.0
22,158.19,Battery_3,hold,0.0,10.0,20.0
23,143.37,Battery_3,hold,0.0,10.0,20.0
24,143.36,Battery_3,hold,0.0,10.0,20.0
25,149.76,Battery_3,hold,0.0,10.0,20.0
26,142.92,Battery_3,charge,17.59,14.0,27.92
27,138.47,Battery_3,charge,25.0,19.6,39.17
28,136.07,Battery_3,charge,25.0,25.2,50.42
29,138.57,Battery_3,charge,25.0,30.8,61.67
30,144.53,Battery_3,hold,0.0,30.8,61.67
31,151.36,Battery_3,hold,0.0,30.8,61.67
32,153.52,Battery_3,hold,0.0,30.8,61.67
33,149.39,Battery_3,hold,0.0,30.8,61.67
34,145.23,Battery_3,hold,0.0,30.8,61.67
35,163.37,Battery_3,hold,0.0,30.8,61.67
36,172.79,Battery_3,hold,0.0,30.8,61.67
37,179.57,Battery_3,discharge,25.0,23.9,47.78
38,178.28,Battery_3,discharge,25.0,16.9,33.89
39,178.23,Battery_3,discharge,25.0,10.0,20.0
40,175.99,Battery_3,hold,0.0,10.0,20.0
41,175.15,Battery_3,hold,0.0,10.0,20.0
