settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,139.61,Battery_1,hold,0.0,50.0,10.0
2,128.56,Battery_1,charge,4.0,59.0,11.8
3,136.45,Battery_1,hold,0.0,59.0,11.8
4,140.94,Battery_1,hold,0.0,59.0,11.8
5,130.46,Battery_1,charge,1.78,63.0,12.6
6,125.72,Battery_1,charge,4.0,72.0,14.4
7,122.64,Battery_1,charge,4.0,81.0,16.2
8,129.74,Battery_1,charge,4.0,90.0,18.0
9,134.29,Battery_1,hold,0.0,90.0,18.0
10,133.17,Battery_1,hold,0.0,90.0,18.0
11,145.57,Battery_1,hold,0.0,90.0,18.0
12,153.43,Battery_1,hold,0.0,90.0,18.0
13,154.82,Battery_1,hold,0.0,90.0,18.0
14,161.73,Battery_1,hold,0.0,90.0,18.0
15,164.51,Battery_1,discharge,2.48,83.1,16.62
16,166.87,Battery_1,discharge,4.0,72.0,14.4
17,157.21,Battery_1,hold,0.0,72.0,14.4
18,161.43,Battery_1,hold,0.0,72.0,14.4
19,143.6,Battery_1,hold,0.0,72.0,14.4
20,144.95,Battery_1,hold,0.0,72.0,14.4
21,137.75,Battery_1,hold,0.0,72.0,14.4
22,137.45,Battery_1,hold,0.0,72.0,14.4
23,137.69,Battery_1,hold,0.0,72.0,14.4
24,135.66,Battery_1,hold,0.0,72.0,14.4
25,132.8,Battery_1,charge,4.0,81.0,16.2
26,129.45,Battery_1,charge,4.0,90.0,18.0
27,135.92,Battery_1,hold,0.0,90.0,18.0
28,134.96,Battery_1,hold,0.0,90.0,18.0
29,138.24,Battery_1,hold,0.0,90.0,18.0
30,139.47,Battery_1,hold,0.0,90.0,18.0
31,144.77,Battery_1,hold,0.0,90.0,18.0
32,141.12,Battery_1,hold,0.0,90.0,18.0
33,134.5,Battery_1,hold,0.0,90.0,18.0
34,138.84,Battery_1,hold,0.0,90.0,18.0
35,171.54,Battery_1,hold,0.0,90.0,18.0
36,180.93,Battery_1,hold,0.0,90.0,18.0
37,183.93,Battery_1,hold,0.0,90.0,18.0
38,185.14,Battery_1,hold,0.0,90.0,18.0
39,187.33,Battery_1,discharge,0.8,87.8,17.56
40,189.73,Battery_1,discharge,4.0,76.7,15.33
41,188.43,Battery_1,discharge,4.0,65.6,13.11
42,188.92,Battery_1,discharge,4.0,54.4,10.89
43,189.32,Battery_1,discharge,4.0,43.3,8.67
44,191.02,Battery_1,discharge,4.0,32.2,6.44
45,193.31,Battery_1,discharge,4.0,21.1,4.22
