settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,86.12,Battery_1,charge,5.78,63.0,12.6
2,84.41,Battery_1,charge,6.0,76.5,15.3
3,79.49,Battery_1,charge,6.0,90.0,18.0
4,94.76,Battery_1,hold,0.0,90.0,18.0
5,111.08,Battery_1,hold,0.0,90.0,18.0
6,108.15,Battery_1,hold,0.0,90.0,18.0
7,99.7,Battery_1,hold,0.0,90.0,18.0
8,95.85,Battery_1,hold,0.0,90.0,18.0
9,95.02,Battery_1,hold,0.0,90.0,18.0
10,95.56,Battery_1,hold,0.0,90.0,18.0
11,110.86,Battery_1,hold,0.0,90.0,18.0
12,110.02,Battery_1,hold,0.0,90.0,18.0
13,113.7,Battery_1,discharge,4.8,76.7,15.33
14,115.38,Battery_1,discharge,6.0,60.0,12.0
15,118.9,Battery_1,discharge,6.0,43.3,8.67
16,118.76,Battery_1,discharge,6.0,26.7,5.33
17,117.35,Battery_1,discharge,6.0,10.0,2.0
18,100.26,Battery_1,hold,0.0,10.0,2.0
19,85.28,Battery_1,hold,0.0,10.0,2.0
20,63.4,Battery_1,hold,0.0,10.0,2.0
21,57.22,Battery_1,hold,0.0,10.0,2.0
22,38.79,Battery_1,hold,0.0,10.0,2.0
23,25.46,Battery_1,charge,6.0,23.5,4.7
24,34.69,Battery_1,charge,6.0,37.0,7.4
25,37.99,Battery_1,hold,0.0,37.0,7.4
26,27.66,Battery_1,charge,6.0,50.5,10.1
27,28.03,Battery_1,charge,6.0,64.0,12.8
28,24.72,Battery_1,charge,6.0,77.5,15.5
29,35.13,Battery_1,charge,5.56,90.0,18.0
30,36.34,Battery_1,hold,0.0,90.0,18.0
31,43.01,Battery_1,hold,0.0,90.0,18.0
32,52.32,Battery_1,hold,0.0,90.0,18.0
33,58.13,Battery_1,hold,0.0,90.0,18.0
34,67.84,Battery_1,hold,0.0,90.0,18.0
35,87.91,Battery_1,hold,0.0,90.0,18.0
36,103.2,Battery_1,hold,0.0,90.0,18.0
37,102.33,Battery_1,hold,0.0,90.0,18.0
38,108.06,Battery_1,hold,0.0,90.0,18.0
39,126.63,Battery_1,discharge,6.0,73.3,14.67
40,126.95,Battery_1,discharge,6.0,56.7,11.33
41,114.34,Battery_1,discharge,6.0,40.0,8.0
42,117.32,Battery_1,discharge,6.0,23.3,4.67
43,109.02,Battery_1,discharge,4.8,10.0,2.0
44,102.51,Battery_1,hold,0.0,10.0,2.0
45,101.29,Battery_1,hold,0.0,10.0,2.0
46,93.39,Battery_1,hold,0.0,10.0,2.0
47,84.34,Battery_1,hold,0.0,10.0,2.0
48,81.95,Battery_1,hold,0.0,10.0,2.0
1,86.12,Battery_2,charge,12.5,55.6,55.62
2,84.41,Battery_2,charge,12.5,61.3,61.25
3,79.49,Battery_2,charge,12.5,66.9,66.88
4,94.76,Battery_2,hold,0.0,66.9,66.88
5,111.08,Battery_2,discharge,12.5,59.9,59.93
6,108.15,Battery_2,discharge,2.38,58.6,58.61
7,99.7,Battery_2,hold,0.0,58.6,58.61
8,95.85,Battery_2,hold,0.0,58.6,58.61
9,95.02,Battery_2,hold,0.0,58.6,58.61
10,95.56,Battery_2,hold,0.0,58.6,58.61
11,110.86,Battery_2,discharge,12.5,51.7,51.67
12,110.02,Battery_2,discharge,12.5,44.7,44.72
13,113.7,Battery_2,discharge,12.5,37.8,37.78
14,115.38,Battery_2,discharge,12.5,30.8,30.83
15,118.9,Battery_2,discharge,12.5,23.9,23.89
16,118.76,Battery_2,discharge,12.5,16.9,16.94
17,117.35,Battery_2,discharge,12.5,10.0,10.0
18,100.26,Battery_2,hold,0.0,10.0,10.0
19,85.28,Battery_2,hold,0.0,10.0,10.0
20,63.4,Battery_2,charge,12.5,15.6,15.62
21,57.22,Battery_2,charge,12.5,21.2,21.25
22,38.79,Battery_2,charge,12.5,26.9,26.88
23,25.46,Battery_2,charge,12.5,32.5,32.5
24,34.69,Battery_2,charge,12.5,38.1,38.12
25,37.99,Battery_2,charge,12.5,43.8,43.75
26,27.66,Battery_2,charge,12.5,49.4,49.38
27,28.03,Battery_2,charge,12.5,55.0,55.0
28,24.72,Battery_2,charge,12.5,60.6,60.62
29,35.13,Battery_2,charge,12.5,66.2,66.25
30,36.34,Battery_2,charge,12.5,71.9,71.88
31,43.01,Battery_2,charge,12.5,77.5,77.5
32,52.32,Battery_2,charge,12.5,83.1,83.12
33,58.13,Battery_2,charge,12.5,88.8,88.75
34,67.84,Battery_2,charge,2.78,90.0,90.0
35,87.91,Battery_2,discharge,6.5,86.4,86.39
36,103.2,Battery_2,discharge,12.5,79.4,79.44
37,102.33,Battery_2,discharge,12.5,72.5,72.5
38,108.06,Battery_2,discharge,12.5,65.6,65.56
39,126.63,Battery_2,discharge,12.5,58.6,58.61
40,126.95,Battery_2,discharge,12.5,51.7,51.67
41,114.34,Battery_2,discharge,12.5,44.7,44.72
42,117.32,Battery_2,discharge,12.5,37.8,37.78
43,109.02,Battery_2,discharge,12.5,30.8,30.83
44,102.51,Battery_2,discharge,12.5,23.9,23.89
45,101.29,Battery_2,discharge,12.5,16.9,16.94
46,93.39,Battery_2,discharge,12.5,10.0,10.0
47,84.34,Battery_2,hold,0.0,10.0,10.0
48,81.95,Battery_2,hold,0.0,10.0,10.0
1,86.12,Battery_3,charge,25.0,55.6,111.25
2,84.41,Battery_3,charge,25.0,61.3,122.5
3,79.49,Battery_3,charge,25.0,66.9,133.75
4,94.76,Battery_3,hold,0.0,66.9,133.75
5,111.08,Battery_3,discharge,25.0,59.9,119.86
6,108.15,Battery_3,discharge,4.75,58.6,117.22
7,99.7,Battery_3,hold,0.0,58.6,117.22
8,95.85,Battery_3,hold,0.0,58.6,117.22
9,95.02,Battery_3,hold,0.0,58.6,117.22
10,95.56,Battery_3,hold,0.0,58.6,117.22
11,110.86,Battery_3,discharge,25.0,51.7,103.33
12,110.02,Battery_3,discharge,25.0,44.7,89.44
13,113.7,Battery_3,discharge,25.0,37.8,75.56
