settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,135.0,135.0,0.0,Battery_1,hold,0.0,10.0,2.0
2,127.2,127.2,0.0,Battery_1,hold,0.0,10.0,2.0
3,102.95,102.95,102.95,Battery_1,charge,3.0,16.8,3.35
4,113.48,113.48,0.0,Battery_1,hold,0.0,16.8,3.35
5,113.08,113.08,0.0,Battery_1,hold,0.0,16.8,3.35
6,105.21,105.21,105.21,Battery_1,charge,3.0,23.5,4.7
7,109.47,109.47,109.47,Battery_1,charge,3.0,30.2,6.05
8,113.21,113.21,0.0,Battery_1,hold,0.0,30.2,6.05
9,117.11,117.11,0.0,Battery_1,hold,0.0,30.2,6.05
10,119.3,119.3,0.0,Battery_1,hold,0.0,30.2,6.05
11,112.12,112.12,0.0,Battery_1,hold,0.0,30.2,6.05
12,131.09,131.09,0.0,Battery_1,hold,0.0,30.2,6.05
13,151.71,151.71,151.71,Battery_1,discharge,3.0,21.9,4.38
14,152.0,152.0,152.0,Battery_1,discharge,3.0,13.6,2.72
15,100.35,100.35,100.35,Battery_1,charge,3.0,20.3,4.07
16,141.23,141.23,141.23,Battery_1,discharge,3.0,12.0,2.4
17,110.53,110.53,110.53,Battery_1,charge,1.93,16.3,3.27
18,102.91,102.91,102.91,Battery_1,charge,3.0,23.1,4.62
19,129.0,129.0,0.0,Battery_1,hold,0.0,23.1,4.62
20,102.06,102.06,102.06,Battery_1,charge,3.0,29.8,5.97
21,128.0,128.0,0.0,Battery_1,hold,0.0,29.8,5.97
22,139.0,139.0,139.0,Battery_1,discharge,3.0,21.5,4.3
23,139.0,139.0,139.0,Battery_1,discharge,3.0,13.2,2.63
24,120.47,120.47,0.0,Battery_1,hold,0.0,13.2,2.63
25,132.92,132.92,0.0,Battery_1,hold,0.0,13.2,2.63
26,121.49,121.49,0.0,Battery_1,hold,0.0,13.2,2.63
27,97.5,97.5,97.5,Battery_1,charge,3.0,19.9,3.98
28,85.0,85.0,85.0,Battery_1,charge,3.0,26.7,5.33
29,139.0,139.0,139.0,Battery_1,discharge,3.0,18.3,3.67
30,139.0,139.0,139.0,Battery_1,discharge,3.0,10.0,2.0
31,93.71,93.71,93.71,Battery_1,charge,3.0,16.8,3.35
32,116.03,116.03,0.0,Battery_1,hold,0.0,16.8,3.35
33,97.07,97.07,0.0,Battery_1,hold,0.0,16.8,3.35
34,94.0,94.0,94.0,Battery_1,charge,2.11,21.5,4.3
35,59.5,59.5,59.5,Battery_1,charge,3.0,28.3,5.65
36,59.5,59.5,59.5,Battery_1,charge,3.0,35.0,7.0
37,98.5,98.5,0.0,Battery_1,hold,0.0,35.0,7.0
38,99.25,99.25,0.0,Battery_1,hold,0.0,35.0,7.0
39,167.42,167.42,167.42,Battery_1,discharge,3.0,26.7,5.33
40,122.45,122.45,122.45,Battery_1,discharge,3.0,18.3,3.67
41,120.06,120.06,120.06,Battery_1,discharge,3.0,10.0,2.0
42,98.0,98.0,0.0,Battery_1,hold,0.0,10.0,2.0
43,108.01,108.01,0.0,Battery_1,hold,0.0,10.0,2.0
44,93.0,93.0,93.0,Battery_1,charge,0.7,11.6,2.32
45,81.7,81.7,81.7,Battery_1,charge,3.0,18.3,3.67
46,98.83,98.83,0.0,Battery_1,hold,0.0,18.3,3.67
47,149.0,149.0,149.0,Battery_1,discharge,3.0,10.0,2.0
48,91.39,91.39,0.0,Battery_1,hold,0.0,10.0,2.0
1,135.0,135.0,0.0,Battery_2,hold,0.0,10.0,10.0
2,127.2,127.2,0.0,Battery_2,hold,0.0,10.0,10.0
3,102.95,102.95,102.95,Battery_2,charge,7.5,13.4,13.38
4,113.48,113.48,0.0,Battery_2,hold,0.0,13.4,13.38
5,113.08,113.08,0.0,Battery_2,hold,0.0,13.4,13.38
6,105.21,105.21,105.21,Battery_2,charge,7.5,16.8,16.75
7,109.47,109.47,109.47,Battery_2,charge,7.5,20.1,20.12
8,113.21,113.21,0.0,Battery_2,hold,0.0,20.1,20.12
9,117.11,117.11,0.0,Battery_2,hold,0.0,20.1,20.12
10,119.3,119.3,0.0,Battery_2,hold,0.0,20.1,20.12
11,112.12,112.12,0.0,Battery_2,hold,0.0,20.1,20.12
12,131.09,131.09,0.0,Battery_2,hold,0.0,20.1,20.12
13,151.71,151.71,151.71,Battery_2,discharge,7.5,16.0,15.96
14,152.0,152.0,152.0,Battery_2,discharge,7.5,11.8,11.79
15,100.35,100.35,100.35,Battery_2,charge,7.5,15.2,15.17
16,141.23,141.23,141.23,Battery_2,discharge,7.5,11.0,11.0
17,110.53,110.53,110.53,Battery_2,charge,4.81,13.2,13.17
18,102.91,102.91,102.91,Battery_2,charge,7.5,16.5,16.54
19,129.0,129.0,0.0,Battery_2,hold,0.0,16.5,16.54
20,102.06,102.06,102.06,Battery_2,charge,7.5,19.9,19.92
21,128.0,128.0,0.0,Battery_2,hold,0.0,19.9,19.92
22,139.0,139.0,139.0,Battery_2,discharge,7.5,15.8,15.75
23,139.0,139.0,139.0,Battery_2,discharge,7.5,11.6,11.58
24,120.47,120.47,0.0,Battery_2,hold,0.0,11.6,11.58
25,132.92,132.92,0.0,Battery_2,hold,0.0,11.6,11.58
26,121.49,121.49,0.0,Battery_2,hold,0.0,11.6,11.58
27,97.5,97.5,97.5,Battery_2,charge,7.5,15.0,14.96
28,85.0,85.0,85.0,Battery_2,charge,7.5,18.3,18.33
29,139.0,139.0,139.0,Battery_2,discharge,7.5,14.2,14.17
30,139.0,139.0,139.0,Battery_2,discharge,7.5,10.0,10.0
31,93.71,93.71,93.71,Battery_2,charge,7.5,13.4,13.38
32,116.03,116.03,0.0,Battery_2,hold,0.0,13.4,13.38
33,97.07,97.07,0.0,Battery_2,hold,0.0,13.4,13.38
34,94.0,94.0,94.0,Battery_2,charge,5.28,15.8,15.75
