settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2025-05-03,1,2025-05-02T23:00:00Z,2025-05-02T11:47:00Z,20670,21383
2025-05-03,2,2025-05-02T23:30:00Z,2025-05-02T11:47:00Z,20150,20663
2025-05-03,3,2025-05-03T00:00:00Z,2025-05-02T11:47:00Z,19900,20400
2025-05-03,4,2025-05-03T00:30:00Z,2025-05-02T11:47:00Z,19770,20270
2025-05-03,5,2025-05-03T01:00:00Z,2025-05-02T11:47:00Z,19327,19827
2025-05-03,6,2025-05-03T01:30:00Z,2025-05-02T11:47:00Z,19034,19534
2025-05-03,7,2025-05-03T02:00:00Z,2025-05-02T11:47:00Z,18591,19091
2025-05-03,8,2025-05-03T02:30:00Z,2025-05-02T11:47:00Z,18405,18905
2025-05-03,9,2025-05-03T03:00:00Z,2025-05-02T11:47:00Z,18222,18722
2025-05-03,10,2025-05-03T03:30:00Z,2025-05-02T11:47:00Z,17949,18449
2025-05-03,11,2025-05-03T04:00:00Z,2025-05-02T11:47:00Z,17574,18074
2025-05-03,12,2025-05-03T04:30:00Z,2025-05-02T11:47:00Z,17540,18040
2025-05-03,13,2025-05-03T05:00:00Z,2025-05-02T11:47:00Z,18377,18877
2025-05-03,14,2025-05-03T05:30:00Z,2025-05-02T11:47:00Z,18745,19245
2025-05-03,15,2025-05-03T06:00:00Z,2025-05-02T11:47:00Z,19156,19656
2025-05-03,16,2025-05-03T06:30:00Z,2025-05-02T11:47:00Z,19670,20170
2025-05-03,17,2025-05-03T07:00:00Z,2025-05-02T11:47:00Z,19876,20376
2025-05-03,18,2025-05-03T07:30:00Z,2025-05-02T11:47:00Z,19815,20315
2025-05-03,19,2025-05-03T08:00:00Z,2025-05-02T11:47:00Z,19910,20410
2025-05-03,20,2025-05-03T08:30:00Z,2025-05-02T11:47:00Z,19625,20125
2025-05-03,21,2025-05-03T09:00:00Z,2025-05-02T11:47:00Z,19562,20062
2025-05-03,22,2025-05-03T09:30:00Z,2025-05-02T11:47:00Z,18959,19459
2025-05-03,23,2025-05-03T10:00:00Z,2025-05-02T11:47:00Z,18264,18837
2025-05-03,24,2025-05-03T10:30:00Z,2025-05-02T11:47:00Z,18115,18689
2025-05-03,25,2025-05-03T11:00:00Z,2025-05-02T11:47:00Z,17660,18234
2025-05-03,26,2025-05-03T11:30:00Z,2025-05-02T11:47:00Z,17417,17991
2025-05-03,27,2025-05-03T12:00:00Z,2025-05-02T11:47:00Z,17097,17671
2025-05-03,28,2025-05-03T12:30:00Z,2025-05-02T11:47:00Z,17033,17607
2025-05-03,29,2025-05-03T13:00:00Z,2025-05-02T11:47:00Z,16980,17554
2025-05-03,30,2025-05-03T13:30:00Z,2025-05-02T11:47:00Z,17011,17585
2025-05-03,31,2025-05-03T14:00:00Z,2025-05-02T11:47:00Z,17379,17953
2025-05-03,32,2025-05-03T14:30:00Z,2025-05-02T11:47:00Z,17772,18345
2025-05-03,33,2025-05-03T15:00:00Z,2025-05-02T11:47:00Z,18785,19291
2025-05-03,34,2025-05-03T15:30:00Z,2025-05-02T11:47:00Z,19955,20461
2025-05-03,35,2025-05-03T16:00:00Z,2025-05-02T11:47:00Z,21715,22215
2025-05-03,36,2025-05-03T16:30:00Z,2025-05-02T11:47:00Z,22917,23417
2025-05-03,37,2025-05-03T17:00:00Z,2025-05-02T11:47:00Z,23685,24185
2025-05-03,38,2025-05-03T17:30:00Z,2025-05-02T11:47:00Z,24178,24678
2025-05-03,39,2025-05-03T18:00:00Z,2025-05-02T11:47:00Z,23893,24393
2025-05-03,40,2025-05-03T18:30:00Z,2025-05-02T11:47:00Z,24230,24730
2025-05-03,41,2025-05-03T19:00:00Z,2025-05-02T11:47:00Z,24828,25328
2025-05-03,42,2025-05-03T19:30:00Z,2025-05-02T11:47:00Z,25108,25608
2025-05-03,43,2025-05-03T20:00:00Z,2025-05-02T11:47:00Z,25310,25810
2025-05-03,44,2025-05-03T20:30:00Z,2025-05-02T11:47:00Z,24585,25085
2025-05-03,45,2025-05-03T21:00:00Z,2025-05-02T11:47:00Z,23499,23999
2025-05-03,46,2025-05-03T21:30:00Z,2025-05-02T11:47:00Z,22384,22884
2025-05-03,47,2025-05-03T22:00:00Z,2025-05-02T11:47:00Z,21105,21605
2025-05-03,48,2025-05-03T22:30:00Z,2025-05-02T11:47:00Z,20220,20720
2025-05-04,1,2025-05-03T23:00:00Z,2025-05-02T11:47:00Z,19980,20480
2025-05-04,2,2025-05-03T23:30:00Z,2025-05-02T11:47:00Z,19412,19912
2025-05-04,3,2025-05-04T00:00:00Z,2025-05-02T11:47:00Z,19000,19500
2025-05-04,4,2025-05-04T00:30:00Z,2025-05-02T11:47:00Z,18970,19470
2025-05-04,5,2025-05-04T01:00:00Z,2025-05-02T11:47:00Z,18646,19146
2025-05-04,6,2025-05-04T01:30:00Z,2025-05-02T11:47:00Z,18149,18649
2025-05-04,7,2025-05-04T02:00:00Z,2025-05-02T11:47:00Z,17742,18242
2025-05-04,8,2025-05-04T02:30:00Z,2025-05-02T11:47:00Z,17426,17926
2025-05-04,9,2025-05-04T03:00:00Z,2025-05-02T11:47:00Z,17130,17630
2025-05-04,10,2025-05-04T03:30:00Z,2025-05-02T11:47:00Z,16854,17354
