settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,105.7,105.7,0.0,Battery_1,hold,0.0,10.0,2.0
2,105.91,105.91,0.0,Battery_1,hold,0.0,10.0,2.0
3,105.97,105.97,0.0,Battery_1,hold,0.0,10.0,2.0
4,100.71,100.71,100.71,Battery_1,charge,3.0,16.8,3.35
5,99.3,99.3,99.3,Battery_1,charge,3.0,23.5,4.7
6,98.72,98.72,98.72,Battery_1,charge,3.0,30.2,6.05
7,115.76,115.76,0.0,Battery_1,hold,0.0,30.2,6.05
8,95.45,95.45,95.45,Battery_1,charge,3.0,37.0,7.4
9,95.5,95.5,95.5,Battery_1,charge,3.0,43.8,8.75
10,95.65,95.65,95.65,Battery_1,charge,3.0,50.5,10.1
11,132.53,132.53,132.53,Battery_1,discharge,3.0,42.2,8.43
12,123.13,123.13,0.0,Battery_1,hold,0.0,42.2,8.43
13,128.25,128.25,0.0,Battery_1,hold,0.0,42.2,8.43
14,133.72,133.72,133.72,Battery_1,discharge,3.0,33.8,6.77
15,129.7,129.7,0.0,Battery_1,hold,0.0,33.8,6.77
16,130.99,130.99,130.99,Battery_1,discharge,3.0,25.5,5.1
17,130.0,130.0,130.0,Battery_1,discharge,2.58,18.3,3.67
18,138.0,138.0,138.0,Battery_1,discharge,3.0,10.0,2.0
19,95.55,95.55,0.0,Battery_1,hold,0.0,10.0,2.0
20,91.0,91.0,91.0,Battery_1,charge,3.0,16.8,3.35
21,88.81,88.81,88.81,Battery_1,charge,3.0,23.5,4.7
22,59.0,59.0,59.0,Battery_1,charge,3.0,30.2,6.05
23,89.0,89.0,89.0,Battery_1,charge,3.0,37.0,7.4
24,92.27,92.27,92.27,Battery_1,charge,3.0,43.8,8.75
25,94.8,94.8,94.8,Battery_1,charge,3.0,50.5,10.1
26,108.96,108.96,0.0,Battery_1,hold,0.0,50.5,10.1
27,77.79,77.79,77.79,Battery_1,charge,3.0,57.2,11.45
28,90.6,90.6,90.6,Battery_1,charge,3.0,64.0,12.8
29,91.0,91.0,91.0,Battery_1,charge,3.0,70.8,14.15
30,91.0,91.0,91.0,Battery_1,charge,3.0,77.5,15.5
31,85.85,85.85,85.85,Battery_1,charge,3.0,84.2,16.85
32,105.4,105.4,0.0,Battery_1,hold,0.0,84.2,16.85
33,94.9,94.9,0.0,Battery_1,hold,0.0,84.2,16.85
34,94.88,94.88,94.88,Battery_1,charge,2.56,90.0,18.0
35,101.91,101.91,0.0,Battery_1,hold,0.0,90.0,18.0
36,162.91,162.91,162.91,Battery_1,discharge,3.0,81.7,16.33
37,142.95,142.95,142.95,Battery_1,discharge,1.8,76.7,15.33
38,199.26,199.26,199.26,Battery_1,discharge,3.0,68.3,13.67
39,188.9,188.9,188.9,Battery_1,discharge,3.0,60.0,12.0
40,212.0,212.0,212.0,Battery_1,discharge,3.0,51.7,10.33
41,198.05,198.05,198.05,Battery_1,discharge,3.0,43.3,8.67
42,198.05,198.05,198.05,Battery_1,discharge,3.0,35.0,7.0
43,186.26,186.26,186.26,Battery_1,discharge,3.0,26.7,5.33
44,186.26,186.26,186.26,Battery_1,discharge,3.0,18.3,3.67
45,156.86,156.86,156.86,Battery_1,discharge,3.0,10.0,2.0
46,121.47,121.47,0.0,Battery_1,hold,0.0,10.0,2.0
47,121.48,121.48,0.0,Battery_1,hold,0.0,10.0,2.0
48,106.85,106.85,0.0,Battery_1,hold,0.0,10.0,2.0
1,105.7,105.7,0.0,Battery_2,hold,0.0,10.0,10.0
2,105.91,105.91,0.0,Battery_2,hold,0.0,10.0,10.0
3,105.97,105.97,0.0,Battery_2,hold,0.0,10.0,10.0
4,100.71,100.71,100.71,Battery_2,charge,7.5,13.4,13.38
5,99.3,99.3,99.3,Battery_2,charge,7.5,16.8,16.75
6,98.72,98.72,98.72,Battery_2,charge,7.5,20.1,20.12
7,115.76,115.76,0.0,Battery_2,hold,0.0,20.1,20.12
8,95.45,95.45,95.45,Battery_2,charge,7.5,23.5,23.5
9,95.5,95.5,95.5,Battery_2,charge,7.5,26.9,26.88
10,95.65,95.65,95.65,Battery_2,charge,7.5,30.2,30.25
11,132.53,132.53,132.53,Battery_2,discharge,7.5,26.1,26.08
12,123.13,123.13,0.0,Battery_2,hold,0.0,26.1,26.08
13,128.25,128.25,0.0,Battery_2,hold,0.0,26.1,26.08
14,133.72,133.72,133.72,Battery_2,discharge,7.5,21.9,21.92
15,129.7,129.7,0.0,Battery_2,hold,0.0,21.9,21.92
16,130.99,130.99,130.99,Battery_2,discharge,7.5,17.8,17.75
17,130.0,130.0,130.0,Battery_2,discharge,6.45,14.2,14.17
18,138.0,138.0,138.0,Battery_2,discharge,7.5,10.0,10.0
