settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,81.0,81.0,81.0,Battery_1,charge,2.56,15.8,3.15
2,81.0,81.0,0.0,Battery_1,hold,0.0,15.8,3.15
3,80.05,80.05,80.05,Battery_1,charge,3.0,22.5,4.5
4,81.75,81.75,0.0,Battery_1,hold,0.0,22.5,4.5
5,80.05,80.05,80.05,Battery_1,charge,3.0,29.2,5.85
6,79.1,79.1,79.1,Battery_1,charge,3.0,36.0,7.2
7,77.0,77.0,77.0,Battery_1,charge,3.0,42.8,8.55
8,77.0,77.0,77.0,Battery_1,charge,3.0,49.5,9.9
9,80.02,80.02,80.02,Battery_1,charge,3.0,56.2,11.25
10,77.0,77.0,77.0,Battery_1,charge,3.0,63.0,12.6
11,79.1,79.1,79.1,Battery_1,charge,3.0,69.8,13.95
12,77.26,77.26,77.26,Battery_1,charge,3.0,76.5,15.3
13,77.1,77.1,77.1,Battery_1,charge,3.0,83.2,16.65
14,80.02,80.02,80.02,Battery_1,charge,3.0,90.0,18.0
15,106.06,106.06,106.06,Battery_1,discharge,3.0,81.7,16.33
16,104.99,104.99,104.99,Battery_1,discharge,0.3,80.8,16.17
17,111.53,111.53,111.53,Battery_1,discharge,3.0,72.5,14.5
18,126.92,126.92,126.92,Battery_1,discharge,3.0,64.2,12.83
19,135.2,135.2,135.2,Battery_1,discharge,3.0,55.8,11.17
20,129.57,129.57,129.57,Battery_1,discharge,3.0,47.5,9.5
21,137.0,137.0,137.0,Battery_1,discharge,3.0,39.2,7.83
22,81.76,81.76,81.76,Battery_1,charge,3.0,45.9,9.18
23,120.94,120.94,120.94,Battery_1,discharge,3.0,37.6,7.52
24,81.75,81.75,81.75,Battery_1,charge,3.0,44.3,8.87
25,81.76,81.76,81.76,Battery_1,charge,3.0,51.1,10.22
26,81.75,81.75,81.75,Battery_1,charge,3.0,57.8,11.57
27,89.9,89.9,0.0,Battery_1,hold,0.0,57.8,11.57
28,119.5,119.5,119.5,Battery_1,discharge,3.0,49.5,9.9
29,81.76,81.76,81.76,Battery_1,charge,3.0,56.2,11.25
30,83.25,83.25,83.25,Battery_1,charge,3.0,63.0,12.6
31,77.39,77.39,77.39,Battery_1,charge,3.0,69.8,13.95
32,76.44,76.44,76.44,Battery_1,charge,3.0,76.5,15.3
33,80.1,80.1,80.1,Battery_1,charge,3.0,83.2,16.65
34,81.8,81.8,81.8,Battery_1,charge,3.0,90.0,18.0
35,130.0,130.0,130.0,Battery_1,discharge,1.23,86.6,17.32
36,139.19,139.19,139.19,Battery_1,discharge,3.0,78.2,15.65
37,111.89,111.89,0.0,Battery_1,hold,0.0,78.2,15.65
38,140.0,140.0,140.0,Battery_1,discharge,3.0,69.9,13.98
39,143.0,143.0,143.0,Battery_1,discharge,3.0,61.6,12.32
40,145.0,145.0,145.0,Battery_1,discharge,3.0,53.2,10.65
41,139.08,139.08,139.08,Battery_1,discharge,3.0,44.9,8.98
42,138.38,138.38,138.38,Battery_1,discharge,3.0,36.6,7.32
43,145.0,145.0,145.0,Battery_1,discharge,3.0,28.3,5.65
44,145.0,145.0,145.0,Battery_1,discharge,3.0,19.9,3.98
45,149.65,149.65,149.65,Battery_1,discharge,3.0,11.6,2.32
46,100.91,100.91,100.91,Battery_1,charge,3.0,18.3,3.67
47,144.0,144.0,144.0,Battery_1,discharge,3.0,10.0,2.0
48,99.95,99.95,0.0,Battery_1,hold,0.0,10.0,2.0
1,81.0,81.0,81.0,Battery_2,charge,7.5,13.4,13.38
2,81.0,81.0,81.0,Battery_2,charge,7.5,16.8,16.75
3,80.05,80.05,80.05,Battery_2,charge,7.5,20.1,20.12
4,81.75,81.75,81.75,Battery_2,charge,7.5,23.5,23.5
5,80.05,80.05,80.05,Battery_2,charge,7.5,26.9,26.88
6,79.1,79.1,79.1,Battery_2,charge,7.5,30.2,30.25
7,77.0,77.0,77.0,Battery_2,charge,7.5,33.6,33.62
8,77.0,77.0,77.0,Battery_2,charge,7.5,37.0,37.0
9,80.02,80.02,80.02,Battery_2,charge,7.5,40.4,40.38
10,77.0,77.0,77.0,Battery_2,charge,7.5,43.8,43.75
11,79.1,79.1,79.1,Battery_2,charge,7.5,47.1,47.12
12,77.26,77.26,77.26,Battery_2,charge,7.5,50.5,50.5
13,77.1,77.1,77.1,Battery_2,charge,7.5,53.9,53.88
14,80.02,80.02,80.02,Battery_2,charge,7.5,57.2,57.25
15,106.06,106.06,106.06,Battery_2,discharge,3.3,55.4,55.42
16,104.99,104.99,0.0,Battery_2,hold,0.0,55.4,55.42
17,111.53,111.53,111.53,Battery_2,discharge,7.5,51.2,51.25
18,126.92,126.92,126.92,Battery_2,discharge,7.5,47.1,47.08
19,135.2,135.2,135.2,Battery_2,discharge,7.5,42.9,42.92
20,129.57,129.57,129.57,Battery_2,discharge,7.5,38.8,38.75
21,137.0,137.0,137.0,Battery_2,discharge,7.5,34.6,34.58
22,81.76,81.76,81.76,Battery_2,charge,7.5,38.0,37.96
23,120.94,120.94,120.94,Battery_2,discharge,7.5,33.8,33.79
24,81.75,81.75,81.75,Battery_2,charge,7.5,37.2,37.17
25,81.76,81.76,81.76,Battery_2,charge,7.5,40.5,40.54
26,81.75,81.75,81.75,Battery_2,charge,7.5,43.9,43.92
27,89.9,89.9,0.0,Battery_2,hold,0.0,43.9,43.92
28,119.5,119.5,119.5,Battery_2,discharge,7.5,39.8,39.75
29,81.76,81.76,81.76,Battery_2,charge,7.5,43.1,43.12
30,83.25,83.25,83.25,Battery_2,charge,7.5,46.5,46.5
31,77.39,77.39,77.39,Battery_2,charge,7.5,49.9,49.88
32,76.44,76.44,76.44,Battery_2,charge,7.5,53.2,53.25
33,80.1,80.1,80.1,Battery_2,charge,7.5,56.6,56.62
34,81.8,81.8,81.8,Battery_2,charge,7.5,60.0,60.0
35,130.0,130.0,130.0,Battery_2,discharge,7.5,55.8,55.83
36,139.19,139.19,139.19,Battery_2,discharge,7.5,51.7,51.67
37,111.89,111.89,111.89,Battery_2,discharge,7.5,47.5,47.5
38,140.0,140.0,140.0,Battery_2,discharge,7.5,43.3,43.33
39,143.0,143.0,143.0,Battery_2,discharge,7.5,39.2,39.17
40,145.0,145.0,145.0,Battery_2,discharge,7.5,35.0,35.0
41,139.08,139.08,139.08,Battery_2,discharge,7.5,30.8,30.83
42,138.38,138.38,138.38,Battery_2,discharge,7.5,26.7,26.67
43,145.0,145.0,145.0,Battery_2,discharge,7.5,22.5,22.5
44,145.0,145.0,145.0,Battery_2,discharge,7.5,18.3,18.33
45,149.65,149.65,149.65,Battery_2,discharge,7.5,14.2,14.17
46,100.91,100.91,0.0,Battery_2,hold,0.0,14.2,14.17
47,144.0,144.0,144.0,Battery_2,discharge,7.5,10.0,10.0
48,99.95,99.95,0.0,Battery_2,hold,0.0,10.0,10.0
1,81.0,81.0,81.0,Battery_3,charge,15.0,13.4,26.75
2,81.0,81.0,81.0,Battery_3,charge,15.0,16.8,33.5
3,80.05,80.05,80.05,Battery_3,charge,15.0,20.1,40.25
4,81.75,81.75,81.75,Battery_3,charge,15.0,23.5,47.0
5,80.05,80.05,80.05,Battery_3,charge,15.0,26.9,53.75
6,79.1,79.1,79.1,Battery_3,charge,15.0,30.2,60.5
7,77.0,77.0,77.0,Battery_3,charge,15.0,33.6,67.25
8,77.0,77.0,77.0,Battery_3,charge,15.0,37.0,74.0
9,80.02,80.02,80.02,Battery_3,charge,15.0,40.4,80.75
10,77.0,77.0,77.0,Battery_3,charge,15.0,43.8,87.5
11,79.1,79.1,79.1,Battery_3,charge,15.0,47.1,94.25
12,77.26,77.26,77.26,Battery_3,charge,15.0,50.5,101.0
13,77.1,77.1,77.1,Battery_3,charge,15.0,53.9,107.75
14,80.02,80.02,80.02,Battery_3,charge,15.0,57.2,114.5
15,106.06,106.06,106.06,Battery_3,discharge,6.6,55.4,110.83
16,104.99,104.99,0.0,Battery_3,hold,0.0,55.4,110.83
17,111.53,111.53,111.53,Battery_3,discharge,15.0,51.2,102.5
18,126.92,126.92,126.92,Battery_3,discharge,15.0,47.1,94.17
19,135.2,135.2,135.2,Battery_3,discharge,15.0,42.9,85.83
20,129.57,129.57,129.57,Battery_3,discharge,15.0,38.8,77.5
21,137.0,137.0,137.0,Battery_3,discharge,15.0,34.6,69.17
22,81.76,81.76,81.76,Battery_3,charge,15.0,38.0,75.92
23,120.94,120.94,120.94,Battery_3,discharge,15.0,33.8,67.58
24,81.75,81.75,81.75,Battery_3,charge,15.0,37.2,74.33
