settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,129.69,129.69,0.0,Battery_1,hold,0.0,10.0,2.0
2,122.26,122.26,0.0,Battery_1,hold,0.0,10.0,2.0
3,147.98,147.98,0.0,Battery_1,hold,0.0,10.0,2.0
4,114.2,114.2,0.0,Battery_1,hold,0.0,10.0,2.0
5,110.37,110.37,0.0,Battery_1,hold,0.0,10.0,2.0
6,106.34,106.34,0.0,Battery_1,hold,0.0,10.0,2.0
7,90.87,90.87,0.0,Battery_1,hold,0.0,10.0,2.0
8,80.43,80.43,0.0,Battery_1,hold,0.0,10.0,2.0
9,50.01,50.01,50.01,Battery_1,charge,3.0,16.8,3.35
10,49.96,49.96,49.96,Battery_1,charge,3.0,23.5,4.7
11,70.0,70.0,70.0,Battery_1,discharge,1.29,19.9,3.98
12,50.0,50.0,50.0,Battery_1,charge,3.0,26.7,5.33
13,77.01,77.01,77.01,Battery_1,discharge,3.0,18.3,3.67
14,77.01,77.01,77.01,Battery_1,discharge,3.0,10.0,2.0
15,43.78,43.78,0.0,Battery_1,hold,0.0,10.0,2.0
16,34.28,34.28,0.0,Battery_1,hold,0.0,10.0,2.0
17,18.29,18.29,0.0,Battery_1,hold,0.0,10.0,2.0
18,9.67,9.67,0.0,Battery_1,hold,0.0,10.0,2.0
19,8.4,8.4,0.0,Battery_1,hold,0.0,10.0,2.0
20,4.0,4.0,4.0,Battery_1,charge,0.26,10.6,2.12
21,-11.66,-11.66,-11.66,Battery_1,charge,3.0,17.3,3.47
22,-11.66,-11.66,-11.66,Battery_1,charge,3.0,24.1,4.82
23,-5.23,-5.23,-5.23,Battery_1,charge,3.0,30.8,6.17
24,-3.61,-3.61,-3.61,Battery_1,charge,3.0,37.6,7.52
25,-5.0,-5.0,-5.0,Battery_1,charge,3.0,44.3,8.87
26,-2.54,-2.54,-2.54,Battery_1,charge,3.0,51.1,10.22
27,14.18,14.18,14.18,Battery_1,discharge,3.0,42.8,8.55
28,-3.68,-3.68,-3.68,Battery_1,charge,3.0,49.5,9.9
29,-3.3,-3.3,-3.3,Battery_1,charge,3.0,56.2,11.25
30,-5.0,-5.0,-5.0,Battery_1,charge,3.0,63.0,12.6
31,-5.79,-5.79,-5.79,Battery_1,charge,3.0,69.8,13.95
32,-10.87,-10.87,-10.87,Battery_1,charge,3.0,76.5,15.3
33,-3.99,-3.99,-3.99,Battery_1,charge,3.0,83.2,16.65
34,-0.82,-0.82,-0.82,Battery_1,charge,3.0,90.0,18.0
35,169.0,169.0,169.0,Battery_1,discharge,3.0,81.7,16.33
36,169.0,169.0,169.0,Battery_1,discharge,3.0,73.3,14.67
37,172.0,172.0,172.0,Battery_1,discharge,3.0,65.0,13.0
38,172.0,172.0,172.0,Battery_1,discharge,3.0,56.7,11.33
39,180.0,180.0,180.0,Battery_1,discharge,3.0,48.3,9.67
40,180.0,180.0,180.0,Battery_1,discharge,3.0,40.0,8.0
41,180.0,180.0,180.0,Battery_1,discharge,3.0,31.7,6.33
42,175.0,175.0,175.0,Battery_1,discharge,3.0,23.3,4.67
43,175.0,175.0,175.0,Battery_1,discharge,3.0,15.0,3.0
44,111.79,111.79,111.79,Battery_1,charge,3.0,21.7,4.35
45,146.82,146.82,146.82,Battery_1,discharge,0.66,19.9,3.98
46,113.09,113.09,113.09,Battery_1,charge,3.0,26.7,5.33
47,165.0,165.0,165.0,Battery_1,discharge,3.0,18.3,3.67
48,165.0,165.0,165.0,Battery_1,discharge,3.0,10.0,2.0
1,129.69,129.69,0.0,Battery_2,hold,0.0,10.0,10.0
2,122.26,122.26,0.0,Battery_2,hold,0.0,10.0,10.0
3,147.98,147.98,0.0,Battery_2,hold,0.0,10.0,10.0
