settlementDate,settlementPeriod,startTime,createdDateTime,systemSellPrice,systemBuyPrice,bsadDefaulted,priceDerivationCode,reserveScarcityPrice,netImbalanceVolume,sellPriceAdjustment,buyPriceAdjustment,replacementPrice,replacementPriceReferenceVolume,totalAcceptedOfferVolume,totalAcceptedBidVolume,totalAdjustmentSellVolume,totalAdjustmentBuyVolume,totalSystemTaggedAcceptedOfferVolume,totalSystemTaggedAcceptedBidVolume,totalSystemTaggedAdjustmentSellVolume,totalSystemTaggedAdjustmentBuyVolume
2026-03-09,1,2026-03-09T00:00:00Z,2026-03-10T00:45:14Z,154.2522421315267,154.2522421315267,False,P,0.0,192.91239799603176,0.0,0.0,153.998,1.0,572.013591111111,-378.9897765873016,0.0,0.0,571.013591111111,-378.9897765873016,,
2026-03-09,2,2026-03-09T00:30:00Z,2026-03-10T01:14:54Z,166.14,166.14,False,P,0.0,296.4957238888889,0.0,0.0,166.14,1.0,719.6631958333334,-428.4829879166667,0.0,5.36,718.6631958333334,-428.4829879166667,,5.36
2026-03-09,3,2026-03-09T01:00:00Z,2026-03-10T01:44:28Z,172.43,172.43,False,P,0.0,421.49528638888887,0.0,0.0,172.43,1.0,818.5619530555556,-415.60361708333335,0.0,18.5,817.5619530555556,-415.60361708333335,,18.5
2026-03-09,4,2026-03-09T01:30:00Z,2026-03-10T02:15:09Z,180.9998363606611,180.9998363606611,False,P,0.0,398.7315877777778,0.0,0.0,180.9998363606611,1.0,777.0085877777777,-425.3002525,0.0,47.573,776.7125839889293,-425.3002525,,46.869003788848495
2026-03-09,5,2026-03-09T02:00:00Z,2026-03-10T02:44:34Z,145.0,145.0,False,P,0.0,196.0186507936508,0.0,0.0,,,676.1103174603174,-480.075,0.0,0.0,675.1103174603174,-480.075,,
2026-03-09,6,2026-03-09T02:30:00Z,2026-03-10T03:14:37Z,151.9,151.9,False,P,0.0,150.88718253968253,0.0,0.0,,,677.8755158730158,-526.8441666666666,0.0,0.0,676.8755158730158,-526.8441666666666,,
2026-03-09,7,2026-03-09T03:00:00Z,2026-03-10T03:44:35Z,118.42968532539359,118.42968532539359,False,N,0.0,-116.7367425,0.0,0.0,118.97866666666667,1.0,508.3333333333333,-625.4916677777778,0.0,0.0,508.3333333333333,-624.4916677777778,,
2026-03-09,8,2026-03-09T03:30:00Z,2026-03-10T04:14:38Z,108.3705795227994,108.3705795227994,False,N,0.0,-233.6000025,0.0,0.0,108.84016666666666,1.0,436.1294858333333,-669.821155,0.0,0.0,436.1294858333333,-668.821155,,
2026-03-09,9,2026-03-09T04:00:00Z,2026-03-10T04:44:37Z,109.58880406064561,109.58880406064561,False,N,0.0,-394.2,0.0,0.0,110.31416666666667,1.0,450.1333333333333,-844.5,0.0,0.0,450.1333333333333,-843.5,,
2026-03-09,10,2026-03-09T04:30:00Z,2026-03-10T05:14:30Z,122.01,122.01,False,N,0.0,-109.89682378968254,0.0,0.0,122.01,1.0,537.1547619047619,-647.1499981944445,0.0,0.0,537.1547619047619,-646.1499981944445,,
2026-03-09,11,2026-03-09T05:00:00Z,2026-03-10T05:44:31Z,142.06,142.06,False,N,0.0,-96.85320873015873,0.0,0.0,142.06,0.0,573.7967929365079,-670.7491722222222,0.0,0.0,573.7967929365079,-669.7491722222222,,
