settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2025-04-19,1,2025-04-18T23:00:00Z,2025-04-18T11:47:00Z,18970,20565
2025-04-19,2,2025-04-18T23:30:00Z,2025-04-18T11:47:00Z,18449,19844
2025-04-19,3,2025-04-19T00:00:00Z,2025-04-18T11:47:00Z,18290,19585
2025-04-19,4,2025-04-19T00:30:00Z,2025-04-18T11:47:00Z,18520,19815
2025-04-19,5,2025-04-19T01:00:00Z,2025-04-18T11:47:00Z,18269,19552
2025-04-19,6,2025-04-19T01:30:00Z,2025-04-18T11:47:00Z,17845,19128
2025-04-19,7,2025-04-19T02:00:00Z,2025-04-18T11:47:00Z,17540,19324
2025-04-19,8,2025-04-19T02:30:00Z,2025-04-18T11:47:00Z,17333,19121
2025-04-19,9,2025-04-19T03:00:00Z,2025-04-18T11:47:00Z,17063,18884
2025-04-19,10,2025-04-19T03:30:00Z,2025-04-18T11:47:00Z,16910,18731
2025-04-19,11,2025-04-19T04:00:00Z,2025-04-18T11:47:00Z,17189,18964
2025-04-19,12,2025-04-19T04:30:00Z,2025-04-18T11:47:00Z,17591,19366
2025-04-19,13,2025-04-19T05:00:00Z,2025-04-18T11:47:00Z,18344,19733
2025-04-19,14,2025-04-19T05:30:00Z,2025-04-18T11:47:00Z,18800,20185
2025-04-19,15,2025-04-19T06:00:00Z,2025-04-18T11:47:00Z,19979,20604
2025-04-19,16,2025-04-19T06:30:00Z,2025-04-18T11:47:00Z,20560,21185
2025-04-19,17,2025-04-19T07:00:00Z,2025-04-18T11:47:00Z,22004,22504
2025-04-19,18,2025-04-19T07:30:00Z,2025-04-18T11:47:00Z,22741,23241
2025-04-19,19,2025-04-19T08:00:00Z,2025-04-18T11:47:00Z,22810,23310
2025-04-19,20,2025-04-19T08:30:00Z,2025-04-18T11:47:00Z,22680,23180
2025-04-19,21,2025-04-19T09:00:00Z,2025-04-18T11:47:00Z,22295,22795
2025-04-19,22,2025-04-19T09:30:00Z,2025-04-18T11:47:00Z,21757,22257
2025-04-19,23,2025-04-19T10:00:00Z,2025-04-18T11:47:00Z,21074,21574
2025-04-19,24,2025-04-19T10:30:00Z,2025-04-18T11:47:00Z,20619,21119
2025-04-19,25,2025-04-19T11:00:00Z,2025-04-18T11:47:00Z,20270,21007
2025-04-19,26,2025-04-19T11:30:00Z,2025-04-18T11:47:00Z,19645,20386
2025-04-19,27,2025-04-19T12:00:00Z,2025-04-18T11:47:00Z,18937,19678
2025-04-19,28,2025-04-19T12:30:00Z,2025-04-18T11:47:00Z,18585,19326
2025-04-19,29,2025-04-19T13:00:00Z,2025-04-18T11:47:00Z,18510,19323
2025-04-19,30,2025-04-19T13:30:00Z,2025-04-18T11:47:00Z,18590,19404
2025-04-19,31,2025-04-19T14:00:00Z,2025-04-18T11:47:00Z,18938,19515
2025-04-19,32,2025-04-19T14:30:00Z,2025-04-18T11:47:00Z,19464,20037
2025-04-19,33,2025-04-19T15:00:00Z,2025-04-18T11:47:00Z,20198,20699
2025-04-19,34,2025-04-19T15:30:00Z,2025-04-18T11:47:00Z,21708,22208
2025-04-19,35,2025-04-19T16:00:00Z,2025-04-18T11:47:00Z,22868,23368
2025-04-19,36,2025-04-19T16:30:00Z,2025-04-18T11:47:00Z,24385,24885
2025-04-19,37,2025-04-19T17:00:00Z,2025-04-18T11:47:00Z,25345,26114
2025-04-19,38,2025-04-19T17:30:00Z,2025-04-18T11:47:00Z,25974,26743
2025-04-19,39,2025-04-19T18:00:00Z,2025-04-18T11:47:00Z,26300,27261
2025-04-19,40,2025-04-19T18:30:00Z,2025-04-18T11:47:00Z,26367,27328
2025-04-19,41,2025-04-19T19:00:00Z,2025-04-18T11:47:00Z,26640,27140
2025-04-19,42,2025-04-19T19:30:00Z,2025-04-18T11:47:00Z,26720,27220
2025-04-19,43,2025-04-19T20:00:00Z,2025-04-18T11:47:00Z,26195,26695
2025-04-19,44,2025-04-19T20:30:00Z,2025-04-18T11:47:00Z,25168,25668
2025-04-19,45,2025-04-19T21:00:00Z,2025-04-18T11:47:00Z,23992,24492
2025-04-19,46,2025-04-19T21:30:00Z,2025-04-18T11:47:00Z,22833,23333
2025-04-19,47,2025-04-19T22:00:00Z,2025-04-18T11:47:00Z,21736,22236
2025-04-19,48,2025-04-19T22:30:00Z,2025-04-18T11:47:00Z,20840,21340
2025-04-20,1,2025-04-19T23:00:00Z,2025-04-18T11:47:00Z,20640,21140
2025-04-20,2,2025-04-19T23:30:00Z,2025-04-18T11:47:00Z,20109,20609
2025-04-20,3,2025-04-20T00:00:00Z,2025-04-18T11:47:00Z,19960,20460
2025-04-20,4,2025-04-20T00:30:00Z,2025-04-18T11:47:00Z,20330,20830
2025-04-20,5,2025-04-20T01:00:00Z,2025-04-18T11:47:00Z,19767,20267
2025-04-20,6,2025-04-20T01:30:00Z,2025-04-18T11:47:00Z,19372,19872
2025-04-20,7,2025-04-20T02:00:00Z,2025-04-18T11:47:00Z,18938,19438
2025-04-20,8,2025-04-20T02:30:00Z,2025-04-18T11:47:00Z,18500,19000
2025-04-20,9,2025-04-20T03:00:00Z,2025-04-18T11:47:00Z,18345,18845
2025-04-20,10,2025-04-20T03:30:00Z,2025-04-18T11:47:00Z,18140,18640
