startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2026-08-07T23:00:00Z,APXMIDP,2026-08-08,1,109.78,1947.4
2026-08-07T23:30:00Z,APXMIDP,2026-08-08,2,116.34,2045.1
2026-08-07T00:00:00Z,APXMIDP,2026-08-07,3,117.91,1671.45
2026-08-07T00:30:00Z,APXMIDP,2026-08-07,4,116.18,1682.5
2026-08-07T01:00:00Z,APXMIDP,2026-08-07,5,117.08,1426.6
2026-08-07T01:30:00Z,APXMIDP,2026-08-07,6,113.42,1373.65
2026-08-07T02:00:00Z,APXMIDP,2026-08-07,7,112.76,1113.0
2026-08-07T02:30:00Z,APXMIDP,2026-08-07,8,110.94,1315.55
2026-08-07T03:00:00Z,APXMIDP,2026-08-07,9,120.08,1118.9
2026-08-07T03:30:00Z,APXMIDP,2026-08-07,10,114.13,1050.15
2026-08-07T04:00:00Z,APXMIDP,2026-08-07,11,130.09,1438.65
2026-08-07T04:30:00Z,APXMIDP,2026-08-07,12,130.62,1300.45
2026-08-07T05:00:00Z,APXMIDP,2026-08-07,13,137.45,1794.05
2026-08-07T05:30:00Z,APXMIDP,2026-08-07,14,143.51,2025.2
2026-08-07T06:00:00Z,APXMIDP,2026-08-07,15,114.24,2281.1
2026-08-07T06:30:00Z,APXMIDP,2026-08-07,16,134.31,2689.4
2026-08-07T07:00:00Z,APXMIDP,2026-08-07,17,129.49,2191.2
2026-08-07T07:30:00Z,APXMIDP,2026-08-07,18,125.38,2191.1
2026-08-07T08:00:00Z,APXMIDP,2026-08-07,19,107.54,1991.5
2026-08-07T08:30:00Z,APXMIDP,2026-08-07,20,86.8,2085.2
2026-08-07T09:00:00Z,APXMIDP,2026-08-07,21,79.65,2016.9
2026-08-07T09:30:00Z,APXMIDP,2026-08-07,22,73.44,2224.4
2026-08-07T10:00:00Z,APXMIDP,2026-08-07,23,63.89,2995.9
2026-08-07T10:30:00Z,APXMIDP,2026-08-07,24,58.57,3323.15
2026-08-07T11:00:00Z,APXMIDP,2026-08-07,25,57.63,3494.05
2026-08-07T11:30:00Z,APXMIDP,2026-08-07,26,55.73,3025.4
2026-08-07T12:00:00Z,APXMIDP,2026-08-07,27,62.02,3236.3
2026-08-07T12:30:00Z,APXMIDP,2026-08-07,28,61.52,3069.6
2026-08-07T13:00:00Z,APXMIDP,2026-08-07,29,59.0,3290.1
2026-08-07T13:30:00Z,APXMIDP,2026-08-07,30,58.58,3287.55
2026-08-07T14:00:00Z,APXMIDP,2026-08-07,31,74.98,2907.7
2026-08-07T14:30:00Z,APXMIDP,2026-08-07,32,75.75,2944.2
2026-08-07T15:00:00Z,APXMIDP,2026-08-07,33,79.67,3260.6
2026-08-07T15:30:00Z,APXMIDP,2026-08-07,34,79.52,3252.45
2026-08-07T16:00:00Z,APXMIDP,2026-08-07,35,106.31,2613.45
2026-08-07T16:30:00Z,APXMIDP,2026-08-07,36,108.36,2898.95
2026-08-07T17:00:00Z,APXMIDP,2026-08-07,37,117.08,2264.35
2026-08-07T17:30:00Z,APXMIDP,2026-08-07,38,119.88,2456.3
2026-08-07T18:00:00Z,APXMIDP,2026-08-07,39,152.76,2750.3
2026-08-07T18:30:00Z,APXMIDP,2026-08-07,40,152.91,3291.9
2026-08-07T19:00:00Z,APXMIDP,2026-08-07,41,156.34,2841.2
2026-08-07T19:30:00Z,APXMIDP,2026-08-07,42,156.68,2934.85
2026-08-07T20:00:00Z,APXMIDP,2026-08-07,43,156.2,2557.8
2026-08-07T20:30:00Z,APXMIDP,2026-08-07,44,155.02,2495.6
2026-08-07T21:00:00Z,APXMIDP,2026-08-07,45,146.76,2889.0
2026-08-07T21:30:00Z,APXMIDP,2026-08-07,46,138.32,2486.8
2026-08-07T22:00:00Z,APXMIDP,2026-08-07,47,107.86,2052.35
2026-08-07T22:30:00Z,APXMIDP,2026-08-07,48,110.05,1895.9
