startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2026-03-20T00:00:00Z,APXMIDP,2026-03-20,1,115.32,1261.75
2026-03-20T00:30:00Z,APXMIDP,2026-03-20,2,117.38,1485.65
2026-03-20T01:00:00Z,APXMIDP,2026-03-20,3,113.61,1626.9
2026-03-20T01:30:00Z,APXMIDP,2026-03-20,4,111.16,1675.9
2026-03-20T02:00:00Z,APXMIDP,2026-03-20,5,113.87,1665.9
2026-03-20T02:30:00Z,APXMIDP,2026-03-20,6,114.8,2031.75
2026-03-20T03:00:00Z,APXMIDP,2026-03-20,7,112.72,1252.55
2026-03-20T03:30:00Z,APXMIDP,2026-03-20,8,113.18,1240.1
2026-03-20T04:00:00Z,APXMIDP,2026-03-20,9,113.99,1103.8
2026-03-20T04:30:00Z,APXMIDP,2026-03-20,10,113.62,1370.65
2026-03-20T05:00:00Z,APXMIDP,2026-03-20,11,138.88,1702.15
2026-03-20T05:30:00Z,APXMIDP,2026-03-20,12,139.24,1616.45
2026-03-20T06:00:00Z,APXMIDP,2026-03-20,13,141.6,1963.1
2026-03-20T06:30:00Z,APXMIDP,2026-03-20,14,146.63,2390.0
2026-03-20T07:00:00Z,APXMIDP,2026-03-20,15,143.81,1936.5
2026-03-20T07:30:00Z,APXMIDP,2026-03-20,16,147.18,2025.85
2026-03-20T08:00:00Z,APXMIDP,2026-03-20,17,148.13,2105.4
2026-03-20T08:30:00Z,APXMIDP,2026-03-20,18,149.57,2365.9
2026-03-20T09:00:00Z,APXMIDP,2026-03-20,19,151.31,2706.25
2026-03-20T09:30:00Z,APXMIDP,2026-03-20,20,148.88,2887.45
2026-03-20T10:00:00Z,APXMIDP,2026-03-20,21,143.99,3326.45
2026-03-20T10:30:00Z,APXMIDP,2026-03-20,22,127.9,3153.45
2026-03-20T11:00:00Z,APXMIDP,2026-03-20,23,109.66,3202.35
2026-03-20T11:30:00Z,APXMIDP,2026-03-20,24,106.56,2981.75
2026-03-20T12:00:00Z,APXMIDP,2026-03-20,25,110.25,3186.55
2026-03-20T12:30:00Z,APXMIDP,2026-03-20,26,106.75,3376.8
2026-03-20T13:00:00Z,APXMIDP,2026-03-20,27,109.16,4171.1
2026-03-20T13:30:00Z,APXMIDP,2026-03-20,28,109.96,4024.3
2026-03-20T14:00:00Z,APXMIDP,2026-03-20,29,106.53,3672.1
2026-03-20T14:30:00Z,APXMIDP,2026-03-20,30,106.74,4059.2
2026-03-20T15:00:00Z,APXMIDP,2026-03-20,31,108.47,2769.6
2026-03-20T15:30:00Z,APXMIDP,2026-03-20,32,109.15,3284.15
2026-03-20T16:00:00Z,APXMIDP,2026-03-20,33,121.45,3182.8
2026-03-20T16:30:00Z,APXMIDP,2026-03-20,34,130.38,2704.35
2026-03-20T17:00:00Z,APXMIDP,2026-03-20,35,142.26,2849.0
2026-03-20T17:30:00Z,APXMIDP,2026-03-20,36,143.99,2842.95
2026-03-20T18:00:00Z,APXMIDP,2026-03-20,37,142.85,3668.35
2026-03-20T18:30:00Z,APXMIDP,2026-03-20,38,145.83,4083.85
2026-03-20T19:00:00Z,APXMIDP,2026-03-20,39,141.51,2428.6
2026-03-20T19:30:00Z,APXMIDP,2026-03-20,40,142.25,2360.65
2026-03-20T20:00:00Z,APXMIDP,2026-03-20,41,139.35,2653.95
2026-03-20T20:30:00Z,APXMIDP,2026-03-20,42,127.98,2444.5
2026-03-20T21:00:00Z,APXMIDP,2026-03-20,43,121.95,2673.45
2026-03-20T21:30:00Z,APXMIDP,2026-03-20,44,124.15,2605.25
2026-03-20T22:00:00Z,APXMIDP,2026-03-20,45,120.49,2002.55
2026-03-20T22:30:00Z,APXMIDP,2026-03-20,46,119.26,2639.1
2026-03-20T23:00:00Z,APXMIDP,2026-03-20,47,109.85,1043.7
2026-03-20T23:30:00Z,APXMIDP,2026-03-20,48,110.52,1240.3
