startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2026-01-09T00:00:00Z,APXMIDP,2026-01-09,1,91.58,1590.75
2026-01-09T00:30:00Z,APXMIDP,2026-01-09,2,94.12,1648.25
2026-01-09T01:00:00Z,APXMIDP,2026-01-09,3,93.25,1605.7
2026-01-09T01:30:00Z,APXMIDP,2026-01-09,4,90.59,1544.2
2026-01-09T02:00:00Z,APXMIDP,2026-01-09,5,89.17,1665.45
2026-01-09T02:30:00Z,APXMIDP,2026-01-09,6,85.65,1836.2
2026-01-09T03:00:00Z,APXMIDP,2026-01-09,7,80.48,1827.6
2026-01-09T03:30:00Z,APXMIDP,2026-01-09,8,81.01,1887.25
2026-01-09T04:00:00Z,APXMIDP,2026-01-09,9,78.97,1968.7
2026-01-09T04:30:00Z,APXMIDP,2026-01-09,10,81.87,2254.15
2026-01-09T05:00:00Z,APXMIDP,2026-01-09,11,81.69,1962.8
2026-01-09T05:30:00Z,APXMIDP,2026-01-09,12,83.69,2172.8
2026-01-09T06:00:00Z,APXMIDP,2026-01-09,13,85.27,2654.7
2026-01-09T06:30:00Z,APXMIDP,2026-01-09,14,81.28,3396.3
2026-01-09T07:00:00Z,APXMIDP,2026-01-09,15,82.25,2710.0
2026-01-09T07:30:00Z,APXMIDP,2026-01-09,16,85.25,2899.65
2026-01-09T08:00:00Z,APXMIDP,2026-01-09,17,92.37,3009.95
2026-01-09T08:30:00Z,APXMIDP,2026-01-09,18,92.2,3472.4
2026-01-09T09:00:00Z,APXMIDP,2026-01-09,19,89.88,2999.55
2026-01-09T09:30:00Z,APXMIDP,2026-01-09,20,91.61,3682.65
2026-01-09T10:00:00Z,APXMIDP,2026-01-09,21,91.85,3123.95
2026-01-09T10:30:00Z,APXMIDP,2026-01-09,22,91.52,3162.55
2026-01-09T11:00:00Z,APXMIDP,2026-01-09,23,91.52,2192.15
2026-01-09T11:30:00Z,APXMIDP,2026-01-09,24,92.05,2264.6
2026-01-09T12:00:00Z,APXMIDP,2026-01-09,25,92.55,2143.2
2026-01-09T12:30:00Z,APXMIDP,2026-01-09,26,93.88,2215.45
2026-01-09T13:00:00Z,APXMIDP,2026-01-09,27,90.09,2094.5
2026-01-09T13:30:00Z,APXMIDP,2026-01-09,28,87.25,2263.55
2026-01-09T14:00:00Z,APXMIDP,2026-01-09,29,90.64,2532.2
2026-01-09T14:30:00Z,APXMIDP,2026-01-09,30,90.09,2211.95
2026-01-09T15:00:00Z,APXMIDP,2026-01-09,31,87.34,2560.8
2026-01-09T15:30:00Z,APXMIDP,2026-01-09,32,90.25,2096.95
2026-01-09T16:00:00Z,APXMIDP,2026-01-09,33,90.93,2443.55
2026-01-09T16:30:00Z,APXMIDP,2026-01-09,34,92.36,2680.0
2026-01-09T17:00:00Z,APXMIDP,2026-01-09,35,92.44,3049.85
2026-01-09T17:30:00Z,APXMIDP,2026-01-09,36,97.19,2449.75
2026-01-09T18:00:00Z,APXMIDP,2026-01-09,37,100.43,2833.55
2026-01-09T18:30:00Z,APXMIDP,2026-01-09,38,101.72,3085.45
2026-01-09T19:00:00Z,APXMIDP,2026-01-09,39,96.27,2409.8
2026-01-09T19:30:00Z,APXMIDP,2026-01-09,40,88.72,2334.3
2026-01-09T20:00:00Z,APXMIDP,2026-01-09,41,88.31,2389.2
2026-01-09T20:30:00Z,APXMIDP,2026-01-09,42,83.16,2269.85
2026-01-09T21:00:00Z,APXMIDP,2026-01-09,43,77.95,2195.05
2026-01-09T21:30:00Z,APXMIDP,2026-01-09,44,81.02,2328.4
2026-01-09T22:00:00Z,APXMIDP,2026-01-09,45,80.25,2520.15
2026-01-09T22:30:00Z,APXMIDP,2026-01-09,46,79.31,2629.15
2026-01-09T23:00:00Z,APXMIDP,2026-01-09,47,81.13,1399.3
2026-01-09T23:30:00Z,APXMIDP,2026-01-09,48,76.1,1417.95
