startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2026-02-12T00:00:00Z,APXMIDP,2026-02-12,1,79.04,1216.15
2026-02-12T00:30:00Z,APXMIDP,2026-02-12,2,83.81,1349.1
2026-02-12T01:00:00Z,APXMIDP,2026-02-12,3,79.55,1155.3
2026-02-12T01:30:00Z,APXMIDP,2026-02-12,4,75.16,1068.95
2026-02-12T02:00:00Z,APXMIDP,2026-02-12,5,77.14,1370.4
2026-02-12T02:30:00Z,APXMIDP,2026-02-12,6,71.77,1396.25
2026-02-12T03:00:00Z,APXMIDP,2026-02-12,7,73.25,1633.55
2026-02-12T03:30:00Z,APXMIDP,2026-02-12,8,69.41,1357.15
2026-02-12T04:00:00Z,APXMIDP,2026-02-12,9,66.88,1424.85
2026-02-12T04:30:00Z,APXMIDP,2026-02-12,10,65.69,1546.85
2026-02-12T05:00:00Z,APXMIDP,2026-02-12,11,66.87,1675.7
2026-02-12T05:30:00Z,APXMIDP,2026-02-12,12,66.64,1642.0
2026-02-12T06:00:00Z,APXMIDP,2026-02-12,13,73.32,1915.65
2026-02-12T06:30:00Z,APXMIDP,2026-02-12,14,71.37,1675.55
2026-02-12T07:00:00Z,APXMIDP,2026-02-12,15,77.07,2760.6
2026-02-12T07:30:00Z,APXMIDP,2026-02-12,16,82.19,2793.55
2026-02-12T08:00:00Z,APXMIDP,2026-02-12,17,76.48,2661.7
2026-02-12T08:30:00Z,APXMIDP,2026-02-12,18,79.17,2915.1
2026-02-12T09:00:00Z,APXMIDP,2026-02-12,19,75.02,2647.45
2026-02-12T09:30:00Z,APXMIDP,2026-02-12,20,75.67,3002.8
2026-02-12T10:00:00Z,APXMIDP,2026-02-12,21,73.33,2665.5
2026-02-12T10:30:00Z,APXMIDP,2026-02-12,22,71.23,2857.15
2026-02-12T11:00:00Z,APXMIDP,2026-02-12,23,66.33,3341.6
2026-02-12T11:30:00Z,APXMIDP,2026-02-12,24,68.77,3907.3
2026-02-12T12:00:00Z,APXMIDP,2026-02-12,25,69.87,3593.55
2026-02-12T12:30:00Z,APXMIDP,2026-02-12,26,73.57,3436.05
2026-02-12T13:00:00Z,APXMIDP,2026-02-12,27,72.75,3289.0
2026-02-12T13:30:00Z,APXMIDP,2026-02-12,28,73.41,3446.9
2026-02-12T14:00:00Z,APXMIDP,2026-02-12,29,75.86,3719.4
2026-02-12T14:30:00Z,APXMIDP,2026-02-12,30,75.51,3325.45
2026-02-12T15:00:00Z,APXMIDP,2026-02-12,31,77.86,2916.2
2026-02-12T15:30:00Z,APXMIDP,2026-02-12,32,82.25,3290.25
2026-02-12T16:00:00Z,APXMIDP,2026-02-12,33,84.62,2621.35
2026-02-12T16:30:00Z,APXMIDP,2026-02-12,34,89.38,3259.3
2026-02-12T17:00:00Z,APXMIDP,2026-02-12,35,90.4,3448.95
2026-02-12T17:30:00Z,APXMIDP,2026-02-12,36,92.95,3806.0
2026-02-12T18:00:00Z,APXMIDP,2026-02-12,37,91.96,3258.0
2026-02-12T18:30:00Z,APXMIDP,2026-02-12,38,92.9,3434.65
2026-02-12T19:00:00Z,APXMIDP,2026-02-12,39,89.73,2948.15
2026-02-12T19:30:00Z,APXMIDP,2026-02-12,40,88.78,3259.4
2026-02-12T20:00:00Z,APXMIDP,2026-02-12,41,91.43,3205.1
2026-02-12T20:30:00Z,APXMIDP,2026-02-12,42,86.36,3060.65
2026-02-12T21:00:00Z,APXMIDP,2026-02-12,43,80.24,3406.05
2026-02-12T21:30:00Z,APXMIDP,2026-02-12,44,81.29,3054.45
2026-02-12T22:00:00Z,APXMIDP,2026-02-12,45,79.48,3262.7
2026-02-12T22:30:00Z,APXMIDP,2026-02-12,46,76.99,3773.95
2026-02-12T23:00:00Z,APXMIDP,2026-02-12,47,74.08,1374.55
2026-02-12T23:30:00Z,APXMIDP,2026-02-12,48,72.82,1285.85
