startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2026-02-01T00:00:00Z,APXMIDP,2026-02-01,1,85.72,1201.35
2026-02-01T00:30:00Z,APXMIDP,2026-02-01,2,92.11,1399.65
2026-02-01T01:00:00Z,APXMIDP,2026-02-01,3,91.22,1006.65
2026-02-01T01:30:00Z,APXMIDP,2026-02-01,4,87.36,989.65
2026-02-01T02:00:00Z,APXMIDP,2026-02-01,5,86.53,1207.6
2026-02-01T02:30:00Z,APXMIDP,2026-02-01,6,85.28,1232.0
2026-02-01T03:00:00Z,APXMIDP,2026-02-01,7,83.8,1121.7
2026-02-01T03:30:00Z,APXMIDP,2026-02-01,8,80.94,1093.4
2026-02-01T04:00:00Z,APXMIDP,2026-02-01,9,80.2,1309.05
2026-02-01T04:30:00Z,APXMIDP,2026-02-01,10,79.84,1638.15
2026-02-01T05:00:00Z,APXMIDP,2026-02-01,11,80.94,1489.1
2026-02-01T05:30:00Z,APXMIDP,2026-02-01,12,78.04,1468.25
2026-02-01T06:00:00Z,APXMIDP,2026-02-01,13,77.09,1894.1
2026-02-01T06:30:00Z,APXMIDP,2026-02-01,14,76.42,2104.05
2026-02-01T07:00:00Z,APXMIDP,2026-02-01,15,76.98,2131.05
2026-02-01T07:30:00Z,APXMIDP,2026-02-01,16,77.42,2028.1
2026-02-01T08:00:00Z,APXMIDP,2026-02-01,17,80.5,2177.75
2026-02-01T08:30:00Z,APXMIDP,2026-02-01,18,86.06,2307.35
2026-02-01T09:00:00Z,APXMIDP,2026-02-01,19,85.68,2119.05
2026-02-01T09:30:00Z,APXMIDP,2026-02-01,20,86.99,1869.2
2026-02-01T10:00:00Z,APXMIDP,2026-02-01,21,88.95,1584.4
2026-02-01T10:30:00Z,APXMIDP,2026-02-01,22,92.27,1804.5
2026-02-01T11:00:00Z,APXMIDP,2026-02-01,23,99.68,1692.85
2026-02-01T11:30:00Z,APXMIDP,2026-02-01,24,96.41,1708.75
2026-02-01T12:00:00Z,APXMIDP,2026-02-01,25,103.41,1966.2
2026-02-01T12:30:00Z,APXMIDP,2026-02-01,26,98.88,2072.75
2026-02-01T13:00:00Z,APXMIDP,2026-02-01,27,97.01,2027.45
2026-02-01T13:30:00Z,APXMIDP,2026-02-01,28,99.52,2139.65
2026-02-01T14:00:00Z,APXMIDP,2026-02-01,29,104.34,2341.25
2026-02-01T14:30:00Z,APXMIDP,2026-02-01,30,113.81,2332.5
2026-02-01T15:00:00Z,APXMIDP,2026-02-01,31,123.07,2494.9
2026-02-01T15:30:00Z,APXMIDP,2026-02-01,32,117.84,3263.9
2026-02-01T16:00:00Z,APXMIDP,2026-02-01,33,122.66,3203.55
2026-02-01T16:30:00Z,APXMIDP,2026-02-01,34,124.58,3585.55
2026-02-01T17:00:00Z,APXMIDP,2026-02-01,35,129.97,2687.9
2026-02-01T17:30:00Z,APXMIDP,2026-02-01,36,130.3,2767.5
2026-02-01T18:00:00Z,APXMIDP,2026-02-01,37,129.41,2431.85
2026-02-01T18:30:00Z,APXMIDP,2026-02-01,38,129.19,2490.45
2026-02-01T19:00:00Z,APXMIDP,2026-02-01,39,119.1,2205.7
2026-02-01T19:30:00Z,APXMIDP,2026-02-01,40,174.08,2487.3
2026-02-01T20:00:00Z,APXMIDP,2026-02-01,41,112.89,2411.65
2026-02-01T20:30:00Z,APXMIDP,2026-02-01,42,101.85,2107.2
2026-02-01T21:00:00Z,APXMIDP,2026-02-01,43,107.88,2120.35
2026-02-01T21:30:00Z,APXMIDP,2026-02-01,44,101.67,1717.75
2026-02-01T22:00:00Z,APXMIDP,2026-02-01,45,98.67,1519.25
2026-02-01T22:30:00Z,APXMIDP,2026-02-01,46,95.82,1679.75
2026-02-01T23:00:00Z,APXMIDP,2026-02-01,47,99.97,1801.0
2026-02-01T23:30:00Z,APXMIDP,2026-02-01,48,104.08,1296.3
