startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2024-12-13T00:00:00Z,APXMIDP,2024-12-13,1,97.96,996.8
2024-12-13T00:30:00Z,APXMIDP,2024-12-13,2,103.43,899.65
2024-12-13T01:00:00Z,APXMIDP,2024-12-13,3,94.27,1176.9
2024-12-13T01:30:00Z,APXMIDP,2024-12-13,4,86.52,1205.35
2024-12-13T02:00:00Z,APXMIDP,2024-12-13,5,87.58,1212.45
2024-12-13T02:30:00Z,APXMIDP,2024-12-13,6,83.86,1358.25
2024-12-13T03:00:00Z,APXMIDP,2024-12-13,7,78.14,1645.2
2024-12-13T03:30:00Z,APXMIDP,2024-12-13,8,77.46,1668.4
2024-12-13T04:00:00Z,APXMIDP,2024-12-13,9,81.51,1462.0
2024-12-13T04:30:00Z,APXMIDP,2024-12-13,10,79.34,1646.45
2024-12-13T05:00:00Z,APXMIDP,2024-12-13,11,87.03,1561.6
2024-12-13T05:30:00Z,APXMIDP,2024-12-13,12,86.9,1691.95
2024-12-13T06:00:00Z,APXMIDP,2024-12-13,13,110.83,1494.45
2024-12-13T06:30:00Z,APXMIDP,2024-12-13,14,132.58,1862.15
2024-12-13T07:00:00Z,APXMIDP,2024-12-13,15,135.56,2904.75
2024-12-13T07:30:00Z,APXMIDP,2024-12-13,16,147.02,2656.55
2024-12-13T08:00:00Z,APXMIDP,2024-12-13,17,139.94,2646.85
2024-12-13T08:30:00Z,APXMIDP,2024-12-13,18,150.11,2493.8
2024-12-13T09:00:00Z,APXMIDP,2024-12-13,19,134.99,2906.6
2024-12-13T09:30:00Z,APXMIDP,2024-12-13,20,137.82,2911.15
2024-12-13T10:00:00Z,APXMIDP,2024-12-13,21,147.64,3061.25
2024-12-13T10:30:00Z,APXMIDP,2024-12-13,22,143.0,4217.05
2024-12-13T11:00:00Z,APXMIDP,2024-12-13,23,142.92,2978.25
2024-12-13T11:30:00Z,APXMIDP,2024-12-13,24,142.9,3214.8
2024-12-13T12:00:00Z,APXMIDP,2024-12-13,25,137.57,3937.2
2024-12-13T12:30:00Z,APXMIDP,2024-12-13,26,134.57,3612.55
2024-12-13T13:00:00Z,APXMIDP,2024-12-13,27,135.95,3569.15
2024-12-13T13:30:00Z,APXMIDP,2024-12-13,28,133.51,3727.35
2024-12-13T14:00:00Z,APXMIDP,2024-12-13,29,141.67,3676.8
2024-12-13T14:30:00Z,APXMIDP,2024-12-13,30,138.03,3642.85
2024-12-13T15:00:00Z,APXMIDP,2024-12-13,31,145.02,3044.9
2024-12-13T15:30:00Z,APXMIDP,2024-12-13,32,149.58,2818.05
2024-12-13T16:00:00Z,APXMIDP,2024-12-13,33,143.67,2916.7
2024-12-13T16:30:00Z,APXMIDP,2024-12-13,34,142.84,2941.1
2024-12-13T17:00:00Z,APXMIDP,2024-12-13,35,142.98,3174.8
2024-12-13T17:30:00Z,APXMIDP,2024-12-13,36,140.3,3033.95
2024-12-13T18:00:00Z,APXMIDP,2024-12-13,37,132.26,2765.6
2024-12-13T18:30:00Z,APXMIDP,2024-12-13,38,130.95,2815.6
2024-12-13T19:00:00Z,APXMIDP,2024-12-13,39,112.68,2503.05
2024-12-13T19:30:00Z,APXMIDP,2024-12-13,40,107.49,2391.55
2024-12-13T20:00:00Z,APXMIDP,2024-12-13,41,109.89,2355.1
2024-12-13T20:30:00Z,APXMIDP,2024-12-13,42,96.96,2230.85
2024-12-13T21:00:00Z,APXMIDP,2024-12-13,43,99.06,1993.4
2024-12-13T21:30:00Z,APXMIDP,2024-12-13,44,92.15,2155.65
2024-12-13T22:00:00Z,APXMIDP,2024-12-13,45,94.89,2315.5
2024-12-13T22:30:00Z,APXMIDP,2024-12-13,46,97.33,2261.4
2024-12-13T23:00:00Z,APXMIDP,2024-12-13,47,95.84,1409.9
2024-12-13T23:30:00Z,APXMIDP,2024-12-13,48,103.85,1325.55
