startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2026-08-26T23:00:00Z,APXMIDP,2026-08-27,1,121.2,1923.8
2026-08-26T23:30:00Z,APXMIDP,2026-08-27,2,118.36,1945.85
2026-08-26T00:00:00Z,APXMIDP,2026-08-26,3,131.38,1756.45
2026-08-26T00:30:00Z,APXMIDP,2026-08-26,4,134.07,1781.65
2026-08-26T01:00:00Z,APXMIDP,2026-08-26,5,135.33,1901.4
2026-08-26T01:30:00Z,APXMIDP,2026-08-26,6,139.57,1923.95
2026-08-26T02:00:00Z,APXMIDP,2026-08-26,7,140.45,2280.25
2026-08-26T02:30:00Z,APXMIDP,2026-08-26,8,138.22,2242.8
2026-08-26T03:00:00Z,APXMIDP,2026-08-26,9,144.08,2720.25
2026-08-26T03:30:00Z,APXMIDP,2026-08-26,10,140.28,2538.75
2026-08-26T04:00:00Z,APXMIDP,2026-08-26,11,159.1,2413.9
2026-08-26T04:30:00Z,APXMIDP,2026-08-26,12,160.41,2125.85
2026-08-26T05:00:00Z,APXMIDP,2026-08-26,13,174.56,2672.45
2026-08-26T05:30:00Z,APXMIDP,2026-08-26,14,180.74,3199.15
2026-08-26T06:00:00Z,APXMIDP,2026-08-26,15,170.34,3153.7
2026-08-26T06:30:00Z,APXMIDP,2026-08-26,16,182.82,3033.8
2026-08-26T07:00:00Z,APXMIDP,2026-08-26,17,153.78,2625.8
2026-08-26T07:30:00Z,APXMIDP,2026-08-26,18,154.28,2889.2
2026-08-26T08:00:00Z,APXMIDP,2026-08-26,19,151.28,3037.2
2026-08-26T08:30:00Z,APXMIDP,2026-08-26,20,151.07,3398.5
2026-08-26T09:00:00Z,APXMIDP,2026-08-26,21,145.92,3553.65
2026-08-26T09:30:00Z,APXMIDP,2026-08-26,22,140.76,3611.6
2026-08-26T10:00:00Z,APXMIDP,2026-08-26,23,124.67,2775.65
2026-08-26T10:30:00Z,APXMIDP,2026-08-26,24,127.18,3472.1
2026-08-26T11:00:00Z,APXMIDP,2026-08-26,25,125.42,3506.15
2026-08-26T11:30:00Z,APXMIDP,2026-08-26,26,126.37,3348.0
2026-08-26T12:00:00Z,APXMIDP,2026-08-26,27,128.74,3766.85
2026-08-26T12:30:00Z,APXMIDP,2026-08-26,28,124.89,3609.5
2026-08-26T13:00:00Z,APXMIDP,2026-08-26,29,121.59,3443.7
2026-08-26T13:30:00Z,APXMIDP,2026-08-26,30,119.78,3529.75
2026-08-26T14:00:00Z,APXMIDP,2026-08-26,31,132.17,3712.05
2026-08-26T14:30:00Z,APXMIDP,2026-08-26,32,133.63,3841.4
2026-08-26T15:00:00Z,APXMIDP,2026-08-26,33,135.36,3356.3
2026-08-26T15:30:00Z,APXMIDP,2026-08-26,34,138.84,3356.1
2026-08-26T16:00:00Z,APXMIDP,2026-08-26,35,174.35,3752.2
2026-08-26T16:30:00Z,APXMIDP,2026-08-26,36,178.32,4117.05
2026-08-26T17:00:00Z,APXMIDP,2026-08-26,37,193.49,4115.2
2026-08-26T17:30:00Z,APXMIDP,2026-08-26,38,194.83,4316.95
2026-08-26T18:00:00Z,APXMIDP,2026-08-26,39,183.45,4470.85
2026-08-26T18:30:00Z,APXMIDP,2026-08-26,40,174.29,4445.7
2026-08-26T19:00:00Z,APXMIDP,2026-08-26,41,159.48,3486.3
2026-08-26T19:30:00Z,APXMIDP,2026-08-26,42,157.11,3446.85
2026-08-26T20:00:00Z,APXMIDP,2026-08-26,43,151.37,3542.2
2026-08-26T20:30:00Z,APXMIDP,2026-08-26,44,150.94,3413.35
2026-08-26T21:00:00Z,APXMIDP,2026-08-26,45,146.34,3017.7
2026-08-26T21:30:00Z,APXMIDP,2026-08-26,46,138.62,2862.2
2026-08-26T22:00:00Z,APXMIDP,2026-08-26,47,125.84,2277.0
2026-08-26T22:30:00Z,APXMIDP,2026-08-26,48,124.63,2004.7
