startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2024-12-28T00:00:00Z,APXMIDP,2024-12-28,1,105.02,1004.95
2024-12-28T00:30:00Z,APXMIDP,2024-12-28,2,105.42,971.35
2024-12-28T01:00:00Z,APXMIDP,2024-12-28,3,100.66,1006.7
2024-12-28T01:30:00Z,APXMIDP,2024-12-28,4,96.96,1117.45
2024-12-28T02:00:00Z,APXMIDP,2024-12-28,5,95.41,919.5
2024-12-28T02:30:00Z,APXMIDP,2024-12-28,6,92.26,968.2
2024-12-28T03:00:00Z,APXMIDP,2024-12-28,7,98.87,938.15
2024-12-28T03:30:00Z,APXMIDP,2024-12-28,8,97.15,1030.2
2024-12-28T04:00:00Z,APXMIDP,2024-12-28,9,96.0,1113.6
2024-12-28T04:30:00Z,APXMIDP,2024-12-28,10,94.39,1223.2
2024-12-28T05:00:00Z,APXMIDP,2024-12-28,11,96.59,1177.1
2024-12-28T05:30:00Z,APXMIDP,2024-12-28,12,95.88,1031.65
2024-12-28T06:00:00Z,APXMIDP,2024-12-28,13,108.38,1575.85
2024-12-28T06:30:00Z,APXMIDP,2024-12-28,14,97.35,1786.0
2024-12-28T07:00:00Z,APXMIDP,2024-12-28,15,114.04,1391.8
2024-12-28T07:30:00Z,APXMIDP,2024-12-28,16,119.58,1551.8
2024-12-28T08:00:00Z,APXMIDP,2024-12-28,17,113.12,1960.0
2024-12-28T08:30:00Z,APXMIDP,2024-12-28,18,120.95,1979.9
2024-12-28T09:00:00Z,APXMIDP,2024-12-28,19,108.56,1567.85
2024-12-28T09:30:00Z,APXMIDP,2024-12-28,20,109.94,2006.9
2024-12-28T10:00:00Z,APXMIDP,2024-12-28,21,106.86,1618.3
2024-12-28T10:30:00Z,APXMIDP,2024-12-28,22,107.29,1714.35
2024-12-28T11:00:00Z,APXMIDP,2024-12-28,23,104.93,1735.05
2024-12-28T11:30:00Z,APXMIDP,2024-12-28,24,102.8,1703.95
2024-12-28T12:00:00Z,APXMIDP,2024-12-28,25,102.16,1727.25
2024-12-28T12:30:00Z,APXMIDP,2024-12-28,26,101.95,1800.55
2024-12-28T13:00:00Z,APXMIDP,2024-12-28,27,105.43,1545.0
2024-12-28T13:30:00Z,APXMIDP,2024-12-28,28,102.16,1905.65
2024-12-28T14:00:00Z,APXMIDP,2024-12-28,29,112.41,2128.0
2024-12-28T14:30:00Z,APXMIDP,2024-12-28,30,103.44,2270.25
2024-12-28T15:00:00Z,APXMIDP,2024-12-28,31,115.81,1921.15
2024-12-28T15:30:00Z,APXMIDP,2024-12-28,32,109.79,2046.95
2024-12-28T16:00:00Z,APXMIDP,2024-12-28,33,125.37,2419.95
2024-12-28T16:30:00Z,APXMIDP,2024-12-28,34,131.43,2500.65
2024-12-28T17:00:00Z,APXMIDP,2024-12-28,35,130.6,2678.35
2024-12-28T17:30:00Z,APXMIDP,2024-12-28,36,128.78,2657.0
2024-12-28T18:00:00Z,APXMIDP,2024-12-28,37,119.89,2814.5
2024-12-28T18:30:00Z,APXMIDP,2024-12-28,38,114.31,2904.6
2024-12-28T19:00:00Z,APXMIDP,2024-12-28,39,108.56,2600.4
2024-12-28T19:30:00Z,APXMIDP,2024-12-28,40,102.34,2813.9
2024-12-28T20:00:00Z,APXMIDP,2024-12-28,41,100.9,2890.85
2024-12-28T20:30:00Z,APXMIDP,2024-12-28,42,102.94,3433.85
2024-12-28T21:00:00Z,APXMIDP,2024-12-28,43,103.52,3037.7
2024-12-28T21:30:00Z,APXMIDP,2024-12-28,44,104.81,3120.3
2024-12-28T22:00:00Z,APXMIDP,2024-12-28,45,104.87,2819.1
2024-12-28T22:30:00Z,APXMIDP,2024-12-28,46,102.52,3040.35
2024-12-28T23:00:00Z,APXMIDP,2024-12-28,47,97.56,1436.4
2024-12-28T23:30:00Z,APXMIDP,2024-12-28,48,87.37,1448.25
