startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2024-12-02T00:00:00Z,APXMIDP,2024-12-02,1,53.43,1238.15
2024-12-02T00:30:00Z,APXMIDP,2024-12-02,2,53.91,1396.35
2024-12-02T01:00:00Z,APXMIDP,2024-12-02,3,54.77,1741.05
2024-12-02T01:30:00Z,APXMIDP,2024-12-02,4,54.62,1573.6
2024-12-02T02:00:00Z,APXMIDP,2024-12-02,5,48.09,1754.15
2024-12-02T02:30:00Z,APXMIDP,2024-12-02,6,48.39,1946.3
2024-12-02T03:00:00Z,APXMIDP,2024-12-02,7,63.99,1895.1
2024-12-02T03:30:00Z,APXMIDP,2024-12-02,8,53.5,1900.05
2024-12-02T04:00:00Z,APXMIDP,2024-12-02,9,80.8,2219.5
2024-12-02T04:30:00Z,APXMIDP,2024-12-02,10,76.14,2643.65
2024-12-02T05:00:00Z,APXMIDP,2024-12-02,11,72.85,2620.95
2024-12-02T05:30:00Z,APXMIDP,2024-12-02,12,83.36,2761.0
2024-12-02T06:00:00Z,APXMIDP,2024-12-02,13,105.87,2778.7
2024-12-02T06:30:00Z,APXMIDP,2024-12-02,14,99.72,2826.7
2024-12-02T07:00:00Z,APXMIDP,2024-12-02,15,101.45,2314.3
2024-12-02T07:30:00Z,APXMIDP,2024-12-02,16,115.38,2302.65
2024-12-02T08:00:00Z,APXMIDP,2024-12-02,17,111.64,2669.45
2024-12-02T08:30:00Z,APXMIDP,2024-12-02,18,117.31,2606.55
2024-12-02T09:00:00Z,APXMIDP,2024-12-02,19,111.74,2132.2
2024-12-02T09:30:00Z,APXMIDP,2024-12-02,20,111.98,2052.3
2024-12-02T10:00:00Z,APXMIDP,2024-12-02,21,108.52,2366.2
2024-12-02T10:30:00Z,APXMIDP,2024-12-02,22,112.55,2440.45
2024-12-02T11:00:00Z,APXMIDP,2024-12-02,23,111.99,2673.85
2024-12-02T11:30:00Z,APXMIDP,2024-12-02,24,115.57,2323.65
2024-12-02T12:00:00Z,APXMIDP,2024-12-02,25,110.41,2638.7
2024-12-02T12:30:00Z,APXMIDP,2024-12-02,26,103.71,3235.55
2024-12-02T13:00:00Z,APXMIDP,2024-12-02,27,113.33,3011.05
2024-12-02T13:30:00Z,APXMIDP,2024-12-02,28,107.04,3025.45
2024-12-02T14:00:00Z,APXMIDP,2024-12-02,29,114.11,3259.0
2024-12-02T14:30:00Z,APXMIDP,2024-12-02,30,112.13,3382.75
2024-12-02T15:00:00Z,APXMIDP,2024-12-02,31,108.6,2519.1
2024-12-02T15:30:00Z,APXMIDP,2024-12-02,32,112.8,2348.1
2024-12-02T16:00:00Z,APXMIDP,2024-12-02,33,101.91,2821.75
2024-12-02T16:30:00Z,APXMIDP,2024-12-02,34,115.01,3343.85
2024-12-02T17:00:00Z,APXMIDP,2024-12-02,35,133.05,4323.65
2024-12-02T17:30:00Z,APXMIDP,2024-12-02,36,137.49,4431.75
2024-12-02T18:00:00Z,APXMIDP,2024-12-02,37,130.73,4177.4
2024-12-02T18:30:00Z,APXMIDP,2024-12-02,38,126.31,4563.05
2024-12-02T19:00:00Z,APXMIDP,2024-12-02,39,110.59,2881.65
2024-12-02T19:30:00Z,APXMIDP,2024-12-02,40,104.65,2928.85
2024-12-02T20:00:00Z,APXMIDP,2024-12-02,41,109.53,2757.05
2024-12-02T20:30:00Z,APXMIDP,2024-12-02,42,112.05,3178.75
2024-12-02T21:00:00Z,APXMIDP,2024-12-02,43,109.05,3310.9
2024-12-02T21:30:00Z,APXMIDP,2024-12-02,44,105.84,3112.15
2024-12-02T22:00:00Z,APXMIDP,2024-12-02,45,104.37,3016.0
2024-12-02T22:30:00Z,APXMIDP,2024-12-02,46,98.42,2847.8
2024-12-02T23:00:00Z,APXMIDP,2024-12-02,47,92.55,1717.3
2024-12-02T23:30:00Z,APXMIDP,2024-12-02,48,95.48,1930.35
