startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2025-10-17T23:00:00Z,APXMIDP,2025-10-18,1,84.24,1399.25
2025-10-17T23:30:00Z,APXMIDP,2025-10-18,2,79.53,1268.4
2025-10-17T00:00:00Z,APXMIDP,2025-10-17,3,78.61,964.85
2025-10-17T00:30:00Z,APXMIDP,2025-10-17,4,80.87,1327.5
2025-10-17T01:00:00Z,APXMIDP,2025-10-17,5,77.36,1421.35
2025-10-17T01:30:00Z,APXMIDP,2025-10-17,6,76.94,1769.5
2025-10-17T02:00:00Z,APXMIDP,2025-10-17,7,75.11,1203.65
2025-10-17T02:30:00Z,APXMIDP,2025-10-17,8,74.48,1327.0
2025-10-17T03:00:00Z,APXMIDP,2025-10-17,9,75.54,1163.7
2025-10-17T03:30:00Z,APXMIDP,2025-10-17,10,74.1,1251.65
2025-10-17T04:00:00Z,APXMIDP,2025-10-17,11,78.88,2137.75
2025-10-17T04:30:00Z,APXMIDP,2025-10-17,12,79.0,2200.45
2025-10-17T05:00:00Z,APXMIDP,2025-10-17,13,95.07,2520.5
2025-10-17T05:30:00Z,APXMIDP,2025-10-17,14,100.08,2451.05
2025-10-17T06:00:00Z,APXMIDP,2025-10-17,15,113.52,2456.4
2025-10-17T06:30:00Z,APXMIDP,2025-10-17,16,117.34,3145.1
2025-10-17T07:00:00Z,APXMIDP,2025-10-17,17,95.23,2620.55
2025-10-17T07:30:00Z,APXMIDP,2025-10-17,18,102.46,3486.55
2025-10-17T08:00:00Z,APXMIDP,2025-10-17,19,102.93,2376.5
2025-10-17T08:30:00Z,APXMIDP,2025-10-17,20,98.82,2289.55
2025-10-17T09:00:00Z,APXMIDP,2025-10-17,21,95.17,2628.05
2025-10-17T09:30:00Z,APXMIDP,2025-10-17,22,92.82,2391.6
2025-10-17T10:00:00Z,APXMIDP,2025-10-17,23,80.65,1836.1
2025-10-17T10:30:00Z,APXMIDP,2025-10-17,24,85.07,2644.55
2025-10-17T11:00:00Z,APXMIDP,2025-10-17,25,81.69,2434.15
2025-10-17T11:30:00Z,APXMIDP,2025-10-17,26,82.54,2192.35
2025-10-17T12:00:00Z,APXMIDP,2025-10-17,27,80.03,1795.95
2025-10-17T12:30:00Z,APXMIDP,2025-10-17,28,78.38,1528.0
2025-10-17T13:00:00Z,APXMIDP,2025-10-17,29,75.37,2150.35
2025-10-17T13:30:00Z,APXMIDP,2025-10-17,30,74.25,2272.8
2025-10-17T14:00:00Z,APXMIDP,2025-10-17,31,78.25,2364.15
2025-10-17T14:30:00Z,APXMIDP,2025-10-17,32,78.38,2584.6
2025-10-17T15:00:00Z,APXMIDP,2025-10-17,33,89.87,1891.75
2025-10-17T15:30:00Z,APXMIDP,2025-10-17,34,100.59,2012.5
2025-10-17T16:00:00Z,APXMIDP,2025-10-17,35,105.71,2486.95
2025-10-17T16:30:00Z,APXMIDP,2025-10-17,36,107.15,2247.7
2025-10-17T17:00:00Z,APXMIDP,2025-10-17,37,117.31,2816.5
2025-10-17T17:30:00Z,APXMIDP,2025-10-17,38,120.69,2681.9
2025-10-17T18:00:00Z,APXMIDP,2025-10-17,39,112.21,2624.25
2025-10-17T18:30:00Z,APXMIDP,2025-10-17,40,107.27,2270.5
2025-10-17T19:00:00Z,APXMIDP,2025-10-17,41,101.54,2456.85
2025-10-17T19:30:00Z,APXMIDP,2025-10-17,42,91.9,2313.05
2025-10-17T20:00:00Z,APXMIDP,2025-10-17,43,89.51,2473.1
2025-10-17T20:30:00Z,APXMIDP,2025-10-17,44,83.76,2346.1
2025-10-17T21:00:00Z,APXMIDP,2025-10-17,45,86.79,2007.6
2025-10-17T21:30:00Z,APXMIDP,2025-10-17,46,80.79,2450.35
2025-10-17T22:00:00Z,APXMIDP,2025-10-17,47,79.36,1682.35
2025-10-17T22:30:00Z,APXMIDP,2025-10-17,48,84.51,1418.8
